Specific Ventilation (mL/mL),x (mm),y (mm),z (mm)
0.0150261,-32,-104,-112.25
0.0173731,-24,-104,-112.25
0.0171046,-16,-104,-112.25
0.0158162,-8,-104,-112.25
0.0231304,-32,-96,-112.25
0.0258035,-24,-96,-112.25
0.0248221,-16,-96,-112.25
0.0247281,-8,-96,-112.25
0.0216439,0,-96,-112.25
0.0175351,8,-96,-112.25
0.0194797,-40,-88,-112.25
0.0270973,-16,-88,-112.25
0.0264178,-8,-88,-112.25
0.0227906,0,-88,-112.25
0.0186043,8,-88,-112.25
0.0196187,-40,-80,-112.25
0.029257,-24,-80,-112.25
0.0293048,-16,-80,-112.25
0.0286934,-8,-80,-112.25
0.0257907,0,-80,-112.25
0.0207101,8,-80,-112.25
0.012942,16,-80,-112.25
0.03163,-32,-72,-112.25
0.0324963,-24,-72,-112.25
0.0323583,-16,-72,-112.25
0.03067,-8,-72,-112.25
0.0261355,0,-72,-112.25
0.0204232,8,-72,-112.25
0.0145608,16,-72,-112.25
0.0209258,-40,-64,-112.25
0.0308521,-32,-64,-112.25
0.0337978,-24,-64,-112.25
0.0318212,-16,-64,-112.25
0.0287202,-8,-64,-112.25
0.0242543,0,-64,-112.25
0.0197395,8,-64,-112.25
0.0163075,16,-64,-112.25
0.0295535,-16,-56,-112.25
0.0252684,-8,-56,-112.25
0.0228288,0,-56,-112.25
0.020181,8,-56,-112.25
0.0163719,16,-56,-112.25
0.0190021,-8,-48,-112.25
0.0201222,0,-48,-112.25
0.00954681,-24,-120,-104.25
0.014106,-32,-112,-104.25
0.0161753,-24,-112,-104.25
0.0164544,-16,-112,-104.25
0.0133756,-8,-112,-104.25
0.0184195,-32,-104,-104.25
0.0202443,-24,-104,-104.25
0.0193947,-16,-104,-104.25
0.0175706,-8,-104,-104.25
0.0139816,0,-104,-104.25
0.0120786,8,-104,-104.25
0.0188478,-40,-96,-104.25
0.0228223,-32,-96,-104.25
0.0247049,-24,-96,-104.25
0.0233898,-16,-96,-104.25
0.0216132,-8,-96,-104.25
0.0188732,0,-96,-104.25
0.0161666,8,-96,-104.25
0.00646599,16,-96,-104.25
0.0183773,-48,-88,-104.25
0.022639,-40,-88,-104.25
0.0244576,-32,-88,-104.25
0.0249801,-24,-88,-104.25
0.0231011,-16,-88,-104.25
0.0217778,-8,-88,-104.25
0.0199257,0,-88,-104.25
0.0164108,8,-88,-104.25
0.00809275,16,-88,-104.25
0.0199127,-48,-80,-104.25
0.0231808,-40,-80,-104.25
0.0244743,-32,-80,-104.25
0.0252561,-24,-80,-104.25
0.0236789,-16,-80,-104.25
0.0225559,-8,-80,-104.25
0.0209952,0,-80,-104.25
0.016847,8,-80,-104.25
0.00651903,16,-80,-104.25
0.0196384,-48,-72,-104.25
0.0249583,-40,-72,-104.25
0.0270241,-32,-72,-104.25
0.0268945,-24,-72,-104.25
0.0250402,-16,-72,-104.25
0.0230534,-8,-72,-104.25
0.0205727,0,-72,-104.25
0.0164246,8,-72,-104.25
0.00857523,16,-72,-104.25
-0.00312641,24,-72,-104.25
0.0238597,-48,-64,-104.25
0.0251281,-40,-64,-104.25
0.0272774,-32,-64,-104.25
0.0274108,-24,-64,-104.25
0.024616,-16,-64,-104.25
0.0220852,-8,-64,-104.25
0.0191355,0,-64,-104.25
0.0153072,8,-64,-104.25
0.0108485,16,-64,-104.25
0.00968111,24,-64,-104.25
0.0269629,-48,-56,-104.25
0.0271562,-40,-56,-104.25
0.0270174,-32,-56,-104.25
0.0258152,-24,-56,-104.25
0.0229181,-16,-56,-104.25
0.0190895,-8,-56,-104.25
0.0175187,0,-56,-104.25
0.0148198,8,-56,-104.25
0.0124795,16,-56,-104.25
0.0120644,24,-56,-104.25
0.0284596,-56,-48,-104.25
0.0277247,-48,-48,-104.25
0.0282961,-40,-48,-104.25
0.0284077,-32,-48,-104.25
0.0251867,-24,-48,-104.25
0.0209359,-16,-48,-104.25
0.0129436,-8,-48,-104.25
0.013905,0,-48,-104.25
0.0123853,8,-48,-104.25
0.0119867,16,-48,-104.25
0.0113086,24,-48,-104.25
0.0241346,-56,-40,-104.25
0.0228129,-48,-40,-104.25
0.0231746,-40,-40,-104.25
0.0278435,-32,-40,-104.25
0.0215751,-24,-40,-104.25
0.00604696,-8,-40,-104.25
0.0116465,8,-40,-104.25
0.0134624,16,-40,-104.25
0.0138326,24,-40,-104.25
0.0202258,-56,-32,-104.25
0.0190809,-48,-32,-104.25
0.0193951,-40,-32,-104.25
0.019075,-32,-32,-104.25
0.0168538,8,-32,-104.25
0.0143341,16,-32,-104.25
0.0126356,24,-32,-104.25
0.0157082,-56,-24,-104.25
0.0161083,-48,-24,-104.25
0.0167522,-40,-24,-104.25
0.0193687,-32,-24,-104.25
0.0155897,8,-24,-104.25
0.0155648,16,-24,-104.25
0.0134901,24,-24,-104.25
0.0128904,-56,-16,-104.25
0.0148045,-48,-16,-104.25
0.0176094,-40,-16,-104.25
0.0204744,-32,-16,-104.25
0.0151474,8,-16,-104.25
0.0158376,16,-16,-104.25
0.015526,24,-16,-104.25
0.0157507,-56,-8,-104.25
0.0169443,-48,-8,-104.25
0.018975,-40,-8,-104.25
0.0203493,-32,-8,-104.25
0.018536,0,-8,-104.25
0.015956,8,-8,-104.25
0.0160176,16,-8,-104.25
0.0148373,24,-8,-104.25
0.0169852,-56,0,-104.25
0.018043,-48,0,-104.25
0.0190587,-40,0,-104.25
0.0223743,-32,0,-104.25
0.0169931,-24,0,-104.25
0.0231909,-16,0,-104.25
0.0240153,0,0,-104.25
0.021509,8,0,-104.25
0.0221307,16,0,-104.25
0.0215751,24,0,-104.25
0.0195952,-56,8,-104.25
0.0208281,-48,8,-104.25
0.0213826,-40,8,-104.25
0.019992,-48,16,-104.25
0.019862,-48,24,-104.25
0.022838,-48,32,-104.25
0.0192713,-40,32,-104.25
0.0177834,-40,40,-104.25
0.0152506,-32,40,-104.25
0.0132568,-40,48,-104.25
0.0188437,-24,-120,-96.25
0.0203426,-16,-120,-96.25
0.0103082,-40,-112,-96.25
0.017423,-32,-112,-96.25
0.0184662,-24,-112,-96.25
0.0173007,-16,-112,-96.25
0.0136507,-8,-112,-96.25
0.00864525,0,-112,-96.25
0.0154817,-40,-104,-96.25
0.0184654,-32,-104,-96.25
0.0190171,-24,-104,-96.25
0.0168236,-16,-104,-96.25
0.0145737,-8,-104,-96.25
0.0125008,0,-104,-96.25
0.0114305,8,-104,-96.25
0.00659876,-48,-96,-96.25
0.0161398,-40,-96,-96.25
0.0195943,-32,-96,-96.25
0.0198597,-24,-96,-96.25
0.0171341,-16,-96,-96.25
0.0168494,-8,-96,-96.25
0.0155221,0,-96,-96.25
0.0141095,8,-96,-96.25
0.00834299,16,-96,-96.25
0.0135506,-48,-88,-96.25
0.018452,-40,-88,-96.25
0.0192338,-32,-88,-96.25
0.0181862,-24,-88,-96.25
0.0169412,-16,-88,-96.25
0.0170256,-8,-88,-96.25
0.0165236,0,-88,-96.25
0.01333,8,-88,-96.25
0.00667621,16,-88,-96.25
0.0159903,-48,-80,-96.25
0.0191406,-40,-80,-96.25
0.0199412,-32,-80,-96.25
0.0189988,-24,-80,-96.25
0.0186781,-16,-80,-96.25
0.0185994,-8,-80,-96.25
0.0179465,0,-80,-96.25
0.0137077,8,-80,-96.25
0.00132345,16,-80,-96.25
0.0171673,-48,-72,-96.25
0.020233,-40,-72,-96.25
0.0211137,-32,-72,-96.25
0.0201671,-24,-72,-96.25
0.0182432,-16,-72,-96.25
0.0174509,-8,-72,-96.25
0.016569,0,-72,-96.25
0.0123729,8,-72,-96.25
-0.000710787,16,-72,-96.25
-0.00889014,24,-72,-96.25
0.0210556,-48,-64,-96.25
0.0223152,-40,-64,-96.25
0.0231048,-32,-64,-96.25
0.0223634,-24,-64,-96.25
0.0188867,-16,-64,-96.25
0.0173524,-8,-64,-96.25
0.0139899,0,-64,-96.25
0.00549791,8,-64,-96.25
-0.00540667,16,-64,-96.25
-0.00719242,24,-64,-96.25
0.0233129,-56,-56,-96.25
0.022631,-48,-56,-96.25
0.0236775,-40,-56,-96.25
0.0245455,-32,-56,-96.25
0.0237225,-24,-56,-96.25
0.0197355,-16,-56,-96.25
0.01585,-8,-56,-96.25
0.0122085,0,-56,-96.25
0.00368905,8,-56,-96.25
-0.00461136,16,-56,-96.25
-0.00539584,24,-56,-96.25
0.0196175,-56,-48,-96.25
0.0219887,-48,-48,-96.25
0.0233255,-40,-48,-96.25
0.0247434,-32,-48,-96.25
0.0235232,-24,-48,-96.25
0.01841,-16,-48,-96.25
0.0099537,-8,-48,-96.25
-0.00118091,16,-48,-96.25
-0.00149674,24,-48,-96.25
-0.00918249,32,-48,-96.25
0.017083,-56,-40,-96.25
0.0184265,-48,-40,-96.25
0.0191745,-40,-40,-96.25
0.0207112,-32,-40,-96.25
0.00240658,16,-40,-96.25
0.00290273,24,-40,-96.25
-0.00214309,32,-40,-96.25
0.0170842,-56,-32,-96.25
0.0163778,-48,-32,-96.25
0.0157786,-40,-32,-96.25
0.0143786,-32,-32,-96.25
0.00923329,16,-32,-96.25
0.00561844,24,-32,-96.25
0.00181336,32,-32,-96.25
0.0143154,-56,-24,-96.25
0.0142704,-48,-24,-96.25
0.0142188,-40,-24,-96.25
0.0148986,-32,-24,-96.25
0.0114633,16,-24,-96.25
0.00965887,24,-24,-96.25
0.00766666,32,-24,-96.25
0.0141458,-56,-16,-96.25
0.0143081,-48,-16,-96.25
0.0150391,-40,-16,-96.25
0.0152743,-32,-16,-96.25
0.00989843,8,-16,-96.25
0.0135375,16,-16,-96.25
0.0120708,24,-16,-96.25
0.00964171,32,-16,-96.25
0.0158166,-56,-8,-96.25
0.015404,-48,-8,-96.25
0.0154814,-40,-8,-96.25
0.0147776,-32,-8,-96.25
0.0111793,8,-8,-96.25
0.0148093,16,-8,-96.25
0.0136977,24,-8,-96.25
0.011131,32,-8,-96.25
0.0152992,-56,0,-96.25
0.0157736,-48,0,-96.25
0.0158618,-40,0,-96.25
0.015564,-32,0,-96.25
0.0100744,-24,0,-96.25
0.00540463,-16,0,-96.25
-0.00219039,0,0,-96.25
0.0124591,8,0,-96.25
0.0161537,16,0,-96.25
0.0156021,24,0,-96.25
0.0133241,32,0,-96.25
0.0157868,-56,8,-96.25
0.0167384,-48,8,-96.25
0.0166467,-40,8,-96.25
0.0167449,-32,8,-96.25
0.00854803,-24,8,-96.25
0.00554296,-16,8,-96.25
0.00520503,-8,8,-96.25
2.47266e-05,0,8,-96.25
0.0127199,8,8,-96.25
0.014799,16,8,-96.25
0.014176,24,8,-96.25
0.0117951,32,8,-96.25
0.0133024,-56,16,-96.25
0.0156208,-48,16,-96.25
0.0147944,-40,16,-96.25
0.0128711,-32,16,-96.25
0.0073567,-24,16,-96.25
0.00719425,-8,16,-96.25
0.00292266,0,16,-96.25
0.0133915,8,16,-96.25
0.012788,16,16,-96.25
0.0118131,24,16,-96.25
0.00775787,32,16,-96.25
0.0125673,-56,24,-96.25
0.0173436,-48,24,-96.25
0.0172914,-40,24,-96.25
0.0114454,-32,24,-96.25
0.00474959,-24,24,-96.25
0.00664815,-8,24,-96.25
0.00681609,0,24,-96.25
0.0188417,8,24,-96.25
0.0176191,16,24,-96.25
0.0159099,24,24,-96.25
0.00903315,32,24,-96.25
0.0134834,-56,32,-96.25
0.0204571,-48,32,-96.25
0.020758,-40,32,-96.25
0.0174354,-32,32,-96.25
0.013119,-24,32,-96.25
0.0165515,-8,32,-96.25
0.019825,0,32,-96.25
0.0183128,8,32,-96.25
0.0160944,16,32,-96.25
0.0128461,24,32,-96.25
0.00452949,32,32,-96.25
0.0177635,-56,40,-96.25
0.0209677,-48,40,-96.25
0.021611,-40,40,-96.25
0.0202076,-32,40,-96.25
0.0220281,-24,40,-96.25
0.0282417,-8,40,-96.25
0.0203956,0,40,-96.25
0.0177854,8,40,-96.25
0.0169038,16,40,-96.25
0.0117256,24,40,-96.25
0.00529894,32,40,-96.25
0.0137638,-56,48,-96.25
0.0173948,-48,48,-96.25
0.0195354,-40,48,-96.25
0.0203231,-32,48,-96.25
0.0210424,0,48,-96.25
0.016642,8,48,-96.25
0.0170313,16,48,-96.25
0.0133394,24,48,-96.25
0.0116895,-48,56,-96.25
0.0161236,-40,56,-96.25
0.019697,-32,56,-96.25
0.015717,8,56,-96.25
0.0173668,16,56,-96.25
0.0185834,16,64,-96.25
0.0136733,-32,-120,-88.25
0.0119301,-24,-120,-88.25
0.0153928,-16,-120,-88.25
0.0119149,-8,-120,-88.25
0.00891664,-40,-112,-88.25
0.0149696,-32,-112,-88.25
0.0146525,-24,-112,-88.25
0.0127148,-16,-112,-88.25
0.0124728,-8,-112,-88.25
0.00993874,0,-112,-88.25
0.0112102,-40,-104,-88.25
0.0147976,-32,-104,-88.25
0.0129008,-24,-104,-88.25
0.0104359,-16,-104,-88.25
0.0114406,-8,-104,-88.25
0.011166,0,-104,-88.25
0.0113823,8,-104,-88.25
0.00312664,-48,-96,-88.25
0.0117591,-40,-96,-88.25
0.0139719,-32,-96,-88.25
0.0108118,-24,-96,-88.25
0.0099182,-16,-96,-88.25
0.0129236,-8,-96,-88.25
0.013104,0,-96,-88.25
0.0130765,8,-96,-88.25
0.00926239,16,-96,-88.25
0.0095307,-48,-88,-88.25
0.0143118,-40,-88,-88.25
0.0135482,-32,-88,-88.25
0.00722928,-24,-88,-88.25
0.00794539,8,-88,-88.25
0.0030628,16,-88,-88.25
0.0132179,-48,-80,-88.25
0.0164319,-40,-80,-88.25
0.0171464,-32,-80,-88.25
-0.00903314,16,-80,-88.25
0.0166832,-56,-72,-88.25
0.0153215,-48,-72,-88.25
0.017605,-40,-72,-88.25
0.0181241,-32,-72,-88.25
0.022929,-56,-64,-88.25
0.0181532,-48,-64,-88.25
0.0192858,-40,-64,-88.25
0.020423,-32,-64,-88.25
0.02102,-24,-64,-88.25
-0.0289409,32,-64,-88.25
0.0235921,-56,-56,-88.25
0.0199329,-48,-56,-88.25
0.0200642,-40,-56,-88.25
0.0217031,-32,-56,-88.25
0.0255589,-24,-56,-88.25
