Specific Ventilation (mL/mL),x (mm),y (mm),z (mm)
0.0479536,-4,-52,-104.25
0.0733605,4,-52,-104.25
0.0467275,-4,-44,-104.25
0.0601892,4,-44,-104.25
0.0878885,-20,-36,-104.25
0.0766458,-12,-36,-104.25
0.0366162,-4,-36,-104.25
0.0915581,-20,-28,-104.25
0.0663903,-12,-28,-104.25
0.0897779,-20,-20,-104.25
0.0613861,4,-76,-96.25
0.0758418,-4,-68,-96.25
0.0827757,4,-68,-96.25
0.115251,12,-68,-96.25
0.0671767,-12,-60,-96.25
0.0754685,-4,-60,-96.25
0.082356,4,-60,-96.25
0.106021,12,-60,-96.25
0.0430713,-20,-52,-96.25
0.0641726,-12,-52,-96.25
0.0724696,-4,-52,-96.25
0.0853929,4,-52,-96.25
0.0991409,12,-52,-96.25
0.0760995,20,-52,-96.25
0.0804945,-20,-44,-96.25
0.0829239,-12,-44,-96.25
0.0767482,-4,-44,-96.25
0.0825369,4,-44,-96.25
0.0876667,12,-44,-96.25
0.0731836,20,-44,-96.25
0.0935151,-20,-36,-96.25
0.0809406,-12,-36,-96.25
0.0532612,-4,-36,-96.25
0.0503051,4,-36,-96.25
0.0688225,12,-36,-96.25
0.0670676,20,-36,-96.25
0.0726582,28,-36,-96.25
0.0956999,-28,-28,-96.25
0.0942687,-20,-28,-96.25
0.0707303,-12,-28,-96.25
0.0238349,-4,-28,-96.25
0.0958112,28,-28,-96.25
0.0895635,-28,-20,-96.25
0.076786,-20,-20,-96.25
0.0601804,-12,-20,-96.25
0.108641,28,-20,-96.25
0.0854626,-28,-12,-96.25
0.0670916,-20,-12,-96.25
0.0977669,28,-12,-96.25
0.0866757,-28,-4,-96.25
0.0738185,-20,-4,-96.25
0.0701981,28,-4,-96.25
0.0921815,-28,4,-96.25
0.0929971,-20,4,-96.25
0.0945959,-28,12,-96.25
0.0979937,-20,12,-96.25
0.118441,-12,12,-96.25
0.0983161,-20,20,-96.25
0.0975381,-12,20,-96.25
0.0712948,-4,-84,-88.25
0.10175,4,-84,-88.25
0.030877,-12,-76,-88.25
0.0746592,-4,-76,-88.25
0.0930721,4,-76,-88.25
0.0954144,12,-76,-88.25
0.0171476,-20,-68,-88.25
0.0591747,-12,-68,-88.25
0.0819821,-4,-68,-88.25
0.090843,4,-68,-88.25
0.100502,12,-68,-88.25
0.0733515,20,-68,-88.25
