ScanName,VDP(%),MSV(mL/mL),TV(L),VH(%),VHSS(%),VHLS(%)
ATEAM-907-PC_XV_INSP-Sheep_KG_62_KG_62-PostBronch,26.0,0.146,0.414427,88.9942,42.1887,59.8435
