Specific Ventilation (mL/mL),x (mm),y (mm),z (mm)
0.0802902,-12,12,-112
0.00917872,-20,20,-112
0.0887835,-12,20,-112
0.108405,-4,20,-112
0.0,4,20,-112
0.195933,-12,-44,-104
0.21011,-4,-44,-104
0.161369,-12,-36,-104
0.114539,-20,-28,-104
0.0629625,-20,-20,-104
0.00289952,-28,-12,-104
0.015289,-28,-4,-104
0.158597,20,-4,-104
-0.00122664,-28,4,-104
0.149459,20,4,-104
0.0662383,-20,12,-104
0.112039,-12,12,-104
0.0546604,-20,20,-104
0.10461,-12,20,-104
0.119277,-4,20,-104
0.111398,4,20,-104
0.104663,-12,-68,-96
0.167072,-20,-60,-96
0.149536,-12,-60,-96
0.131957,-4,-60,-96
0.0741544,-28,-52,-96
0.176667,-20,-52,-96
0.168002,-12,-52,-96
0.171423,-4,-52,-96
0.176363,4,-52,-96
0.0834131,-28,-44,-96
0.145834,-20,-44,-96
0.150283,-12,-44,-96
0.161431,-4,-44,-96
0.16926,4,-44,-96
0.193605,12,-44,-96
0.077755,-28,-36,-96
0.126897,-20,-36,-96
0.134892,-12,-36,-96
0.152766,-4,-36,-96
0.155231,4,-36,-96
0.163654,12,-36,-96
0.0783818,-28,-28,-96
0.123334,-20,-28,-96
0.134226,-12,-28,-96
0.137988,4,-28,-96
0.135764,12,-28,-96
0.117913,20,-28,-96
0.0860796,-28,-20,-96
0.107417,-20,-20,-96
0.152534,4,-20,-96
0.127999,12,-20,-96
0.137401,20,-20,-96
0.088992,-28,-12,-96
0.0963823,-20,-12,-96
0.117422,20,-12,-96
0.0711119,-28,-4,-96
0.108764,-20,-4,-96
0.117377,20,-4,-96
0.15629,28,-4,-96
0.0529828,-28,4,-96
0.107017,-20,4,-96
0.119197,20,4,-96
0.140624,28,4,-96
0.0414372,-28,12,-96
0.102533,-20,12,-96
0.143357,-12,12,-96
0.119854,20,12,-96
0.144055,28,12,-96
0.0360668,-28,20,-96
0.105869,-20,20,-96
0.146091,-12,20,-96
0.119263,-4,20,-96
0.0896858,4,20,-96
0.103612,12,20,-96
0.100032,20,20,-96
0.116506,28,20,-96
0.0767846,28,28,-96
0.0819671,-20,-76,-88
0.0797024,-12,-76,-88
0.0522816,-4,-76,-88
0.0651406,-28,-68,-88
0.0753866,-20,-68,-88
0.0852187,-12,-68,-88
0.0882092,-4,-68,-88
0.0508093,4,-68,-88
0.0833056,-28,-60,-88
0.10939,-20,-60,-88
0.113936,-12,-60,-88
0.106874,-4,-60,-88
0.0770748,4,-60,-88
0.0549136,12,-60,-88
0.0872927,-36,-52,-88
0.0951834,-28,-52,-88
0.128332,-20,-52,-88
0.132916,-12,-52,-88
0.132061,-4,-52,-88
0.117222,4,-52,-88
0.117018,12,-52,-88
0.0731499,20,-52,-88
0.0804853,-36,-44,-88
0.10251,-28,-44,-88
0.120811,-20,-44,-88
0.126172,-12,-44,-88
0.127302,-4,-44,-88
0.123402,4,-44,-88
0.121764,12,-44,-88
0.114957,20,-44,-88
0.090269,-36,-36,-88
0.102547,-28,-36,-88
0.112887,-20,-36,-88
0.119764,-12,-36,-88
0.122424,-4,-36,-88
0.115846,4,-36,-88
0.111582,12,-36,-88
0.108447,20,-36,-88
0.0746868,-36,-28,-88
