Specific Ventilation (mL/mL),x (mm),y (mm),z (mm)
0.0712074,-12,12,-112
0.019872,-20,20,-112
0.0758423,-12,20,-112
0.0891337,-4,20,-112
0.0,4,20,-112
0.128222,-12,-44,-104
0.140622,-4,-44,-104
0.0913776,-12,-36,-104
0.0448255,-20,-28,-104
-0.0141189,-20,-20,-104
-0.0121706,-28,-12,-104
0.0105521,-28,-4,-104
0.16158,20,-4,-104
0.00270822,-28,4,-104
0.126151,20,4,-104
0.0638306,-20,12,-104
0.10406,-12,12,-104
0.0568562,-20,20,-104
0.0969785,-12,20,-104
0.0987918,-4,20,-104
0.107154,4,20,-104
0.0854343,-12,-68,-96
0.138132,-20,-60,-96
0.133205,-12,-60,-96
0.116949,-4,-60,-96
0.0790607,-28,-52,-96
0.121956,-20,-52,-96
0.130947,-12,-52,-96
0.12661,-4,-52,-96
0.118632,4,-52,-96
0.0628217,-28,-44,-96
0.0982855,-20,-44,-96
0.119753,-12,-44,-96
0.124886,-4,-44,-96
0.126032,4,-44,-96
0.126777,12,-44,-96
0.0503801,-28,-36,-96
0.0835431,-20,-36,-96
0.108712,-12,-36,-96
0.120381,-4,-36,-96
0.110303,4,-36,-96
0.115208,12,-36,-96
0.0406101,-28,-28,-96
0.0821846,-20,-28,-96
0.102591,-12,-28,-96
0.0709225,4,-28,-96
0.0758929,12,-28,-96
0.110122,20,-28,-96
0.0519865,-28,-20,-96
0.0748525,-20,-20,-96
0.0737798,4,-20,-96
0.0972684,12,-20,-96
0.120686,20,-20,-96
0.0666225,-28,-12,-96
0.0822478,-20,-12,-96
0.0873891,20,-12,-96
0.0667322,-28,-4,-96
0.10524,-20,-4,-96
0.060862,20,-4,-96
0.110676,28,-4,-96
0.0559428,-28,4,-96
0.102454,-20,4,-96
0.0855184,20,4,-96
0.0960665,28,4,-96
0.052689,-28,12,-96
0.0988347,-20,12,-96
0.130713,-12,12,-96
0.0841347,20,12,-96
0.102338,28,12,-96
0.054838,-28,20,-96
0.101358,-20,20,-96
0.129378,-12,20,-96
0.100056,-4,20,-96
0.0764463,4,20,-96
0.0834789,12,20,-96
0.0740223,20,20,-96
0.0912454,28,20,-96
0.0843571,28,28,-96
0.0990169,-20,-76,-88
0.0860074,-12,-76,-88
0.0639992,-4,-76,-88
0.0818849,-28,-68,-88
0.0881215,-20,-68,-88
0.0880926,-12,-68,-88
0.0763541,-4,-68,-88
0.0464977,4,-68,-88
0.08102,-28,-60,-88
0.106046,-20,-60,-88
0.108586,-12,-60,-88
0.0971741,-4,-60,-88
0.0754865,4,-60,-88
0.0620651,12,-60,-88
0.0234604,-36,-52,-88
0.0680926,-28,-52,-88
0.0988683,-20,-52,-88
0.11065,-12,-52,-88
0.105356,-4,-52,-88
0.0922323,4,-52,-88
0.0856679,12,-52,-88
0.0533541,20,-52,-88
-0.0274646,-36,-44,-88
0.0560547,-28,-44,-88
0.0892434,-20,-44,-88
0.106584,-12,-44,-88
0.104538,-4,-44,-88
0.100795,4,-44,-88
0.104243,12,-44,-88
0.111604,20,-44,-88
-0.0183598,-36,-36,-88
0.0550579,-28,-36,-88
0.0861796,-20,-36,-88
0.100403,-12,-36,-88
0.0992819,-4,-36,-88
0.0864657,4,-36,-88
0.091063,12,-36,-88
0.0942963,20,-36,-88
-0.0159469,-36,-28,-88
0.0560553,-28,-28,-88
0.0918941,-20,-28,-88
0.103729,-12,-28,-88
0.0997007,-4,-28,-88
0.0563525,4,-28,-88
0.06206,12,-28,-88
0.0762961,20,-28,-88
0.00418096,28,-28,-88
0.0132811,-36,-20,-88
0.0751196,-28,-20,-88
0.102603,-20,-20,-88
0.047743,4,-20,-88
0.0643514,12,-20,-88
0.0752414,20,-20,-88
0.0470046,28,-20,-88
0.0560362,-36,-12,-88
0.100271,-28,-12,-88
0.113512,-20,-12,-88
0.0663758,20,-12,-88
0.0595549,28,-12,-88
0.0824526,-36,-4,-88
0.105471,-28,-4,-88
0.138247,-20,-4,-88
0.0514093,20,-4,-88
0.0751461,28,-4,-88
0.0641147,-36,4,-88
0.0952121,-28,4,-88
0.12392,-20,4,-88
0.0799305,20,4,-88
0.0819871,28,4,-88
0.0588145,-36,12,-88
0.0896078,-28,12,-88
0.11992,-20,12,-88
0.137281,-12,12,-88
0.128736,-4,12,-88
0.0633985,12,12,-88
0.0794732,20,12,-88
0.0942682,28,12,-88
0.0866712,-28,20,-88
0.119725,-20,20,-88
0.13485,-12,20,-88
0.0614997,12,20,-88
0.0730523,20,20,-88
0.0995636,28,20,-88
0.101832,-28,28,-88
0.0690979,20,28,-88
0.0996596,28,28,-88
0.146031,28,36,-88
0.0757907,-20,-84,-80
0.0928008,-12,-84,-80
0.0882331,-4,-84,-80
0.0766256,-28,-76,-80
0.0816032,-20,-76,-80
0.0876425,-12,-76,-80
0.0790831,-4,-76,-80
0.0576346,4,-76,-80
0.0265403,12,-76,-80
0.0767008,-36,-68,-80
0.0772355,-28,-68,-80
0.0827882,-20,-68,-80
0.0845248,-12,-68,-80
0.0766065,-4,-68,-80
0.0564669,4,-68,-80
0.0285542,12,-68,-80
0.0622148,-36,-60,-80
0.0787852,-28,-60,-80
0.0903736,-20,-60,-80
0.0925414,-12,-60,-80
0.0844942,-4,-60,-80
0.0719516,4,-60,-80
0.0582941,12,-60,-80
0.0280455,20,-60,-80
0.0279515,-36,-52,-80
0.0699232,-28,-52,-80
0.0896744,-20,-52,-80
0.0982475,-12,-52,-80
0.0922121,-4,-52,-80
0.0875992,4,-52,-80
0.0798181,12,-52,-80
0.056373,20,-52,-80
-0.011129,-36,-44,-80
0.0624259,-28,-44,-80
0.0901955,-20,-44,-80
0.102273,-12,-44,-80
0.0975813,-4,-44,-80
0.0972576,4,-44,-80
0.0929596,12,-44,-80
0.0776022,20,-44,-80
-0.00451288,-36,-36,-80
0.0711248,-28,-36,-80
0.097275,-20,-36,-80
0.103338,-12,-36,-80
0.0969929,-4,-36,-80
0.0856533,4,-36,-80
0.0849247,12,-36,-80
0.0801759,20,-36,-80
0.0208381,-36,-28,-80
0.0822201,-28,-28,-80
0.106017,-20,-28,-80
0.109994,-12,-28,-80
0.098855,-4,-28,-80
0.0481216,4,-28,-80
0.0581523,12,-28,-80
0.0686385,20,-28,-80
0.0112325,28,-28,-80
0.0469142,-36,-20,-80
0.103197,-28,-20,-80
0.122474,-20,-20,-80
0.0279925,4,-20,-80
0.0682247,20,-20,-80
0.0409539,28,-20,-80
0.0933047,-36,-12,-80
0.129566,-28,-12,-80
0.134704,-20,-12,-80
0.0700635,20,-12,-80
0.0548743,28,-12,-80
0.110382,-36,-4,-80
0.137784,-28,-4,-80
0.165416,-20,-4,-80
0.0561536,20,-4,-80
0.0702662,28,-4,-80
0.102106,-36,4,-80
0.127793,-28,4,-80
0.142775,-20,4,-80
0.0918634,20,4,-80
0.0848354,28,4,-80
0.105888,-28,12,-80
0.139736,-20,12,-80
0.13686,-12,12,-80
0.0541469,12,12,-80
0.0960097,20,12,-80
0.0939685,28,12,-80
0.0773002,36,12,-80
0.0886621,-28,20,-80
0.131343,-20,20,-80
0.129258,-12,20,-80
0.0639275,12,20,-80
0.104597,20,20,-80
0.110548,28,20,-80
0.104974,36,20,-80
0.06495,-28,28,-80
0.103548,20,28,-80
0.115637,28,28,-80
0.128179,36,28,-80
-0.0262879,-28,36,-80
0.104221,20,36,-80
0.117976,28,36,-80
0.139825,36,36,-80
0.0894265,28,44,-80
0.122905,36,44,-80
