Specific Ventilation (mL/mL),x (mm),y (mm),z (mm)
0.0198764,-32,-104,-112.25
0.0201448,-24,-104,-112.25
0.0206394,-16,-104,-112.25
0.0176521,-8,-104,-112.25
0.0219422,-32,-96,-112.25
0.0270368,-24,-96,-112.25
0.0301625,-16,-96,-112.25
0.0299923,-8,-96,-112.25
0.0263058,0,-96,-112.25
0.0248414,8,-96,-112.25
0.0371019,-24,-88,-112.25
0.0365506,-16,-88,-112.25
0.0372768,-8,-88,-112.25
0.0334657,0,-88,-112.25
0.0370881,8,-88,-112.25
0.0446323,16,-88,-112.25
0.0360276,-48,-80,-112.25
0.0410992,-16,-80,-112.25
0.0437296,-8,-80,-112.25
0.040493,0,-80,-112.25
0.04594,8,-80,-112.25
0.0472703,16,-80,-112.25
0.0465541,-24,-72,-112.25
0.0492597,-16,-72,-112.25
0.0481185,-8,-72,-112.25
0.0480361,0,-72,-112.25
0.055499,8,-72,-112.25
0.0571569,16,-72,-112.25
0.0311833,-32,-64,-112.25
0.0543225,-24,-64,-112.25
0.0506903,-16,-64,-112.25
0.0521515,-8,-64,-112.25
0.0535161,0,-64,-112.25
0.055589,8,-64,-112.25
0.0516163,16,-64,-112.25
0.0533023,-8,-56,-112.25
0.0521223,0,-56,-112.25
0.0496521,8,-56,-112.25
0.0472395,-8,-48,-112.25
0.00998035,-32,-112,-104.25
0.0135788,-24,-112,-104.25
0.0122449,-16,-112,-104.25
0.017578,-32,-104,-104.25
0.0205312,-24,-104,-104.25
0.021723,-16,-104,-104.25
0.022,-8,-104,-104.25
0.0198033,0,-104,-104.25
0.0160869,-40,-96,-104.25
0.0228646,-32,-96,-104.25
0.0270344,-24,-96,-104.25
0.0280282,-16,-96,-104.25
0.0281596,-8,-96,-104.25
0.0276084,0,-96,-104.25
0.0289826,8,-96,-104.25
0.0384275,16,-96,-104.25
0.0193337,-48,-88,-104.25
0.031842,-40,-88,-104.25
0.0339452,-32,-88,-104.25
0.0335779,-24,-88,-104.25
0.0320654,-16,-88,-104.25
0.0323834,-8,-88,-104.25
0.0316942,0,-88,-104.25
0.033536,8,-88,-104.25
0.0383463,16,-88,-104.25
0.0262148,-48,-80,-104.25
0.0373283,-40,-80,-104.25
0.0376506,-32,-80,-104.25
0.0361688,-24,-80,-104.25
0.0344809,-16,-80,-104.25
0.0351526,-8,-80,-104.25
0.0351268,0,-80,-104.25
0.0371288,8,-80,-104.25
0.0375896,16,-80,-104.25
0.0320271,24,-80,-104.25
0.0322543,-48,-72,-104.25
0.0381804,-40,-72,-104.25
0.0357686,-32,-72,-104.25
0.0364553,-24,-72,-104.25
0.0352294,-16,-72,-104.25
0.0337946,-8,-72,-104.25
0.0339393,0,-72,-104.25
0.0374172,8,-72,-104.25
0.040133,16,-72,-104.25
0.0364167,24,-72,-104.25
0.0250851,-48,-64,-104.25
0.0379644,-40,-64,-104.25
0.0357542,-32,-64,-104.25
0.0382712,-24,-64,-104.25
0.0339933,-16,-64,-104.25
0.0323355,-8,-64,-104.25
0.0330203,0,-64,-104.25
0.0349099,8,-64,-104.25
0.0367206,16,-64,-104.25
0.0346348,24,-64,-104.25
0.0338205,-48,-56,-104.25
0.0416574,-40,-56,-104.25
0.0394797,-32,-56,-104.25
0.036842,-24,-56,-104.25
0.0298183,-16,-56,-104.25
0.0311313,-8,-56,-104.25
0.0325168,0,-56,-104.25
0.0330123,8,-56,-104.25
0.0389842,16,-56,-104.25
0.0384662,24,-56,-104.25
0.0289655,-56,-48,-104.25
0.0419186,-48,-48,-104.25
0.0469801,-40,-48,-104.25
0.0425186,-32,-48,-104.25
0.0349094,-24,-48,-104.25
