ScanName,VDP(%),MSV(mL/mL),TV(L),VH(%),VHSS(%),VHLS(%)
ATEAM-899-PC_XV_INSP-Sheep_KG_61_KG_61-PostBronch,17.0,0.138,0.257896,57.5943,37.7748,23.4486
