Specific Ventilation (mL/mL),x (mm),y (mm),z (mm)
0.00798038,24,-80,-104.5
0.00511936,16,-72,-104.5
0.00818473,24,-72,-104.5
0.00416668,8,-64,-104.5
0.00504581,16,-64,-104.5
0.00490127,24,-64,-104.5
0.00931327,0,-56,-104.5
0.00861049,8,-56,-104.5
0.00708833,16,-56,-104.5
0.00813177,-8,-48,-104.5
0.00966212,0,-48,-104.5
0.012828,8,-48,-104.5
0.00991975,-8,-40,-104.5
0.0113681,0,-40,-104.5
0.012705,-8,-32,-104.5
0.0167198,0,-32,-104.5
0.0171537,-8,-24,-104.5
0.0194857,-8,-16,-104.5
0.0174306,-8,-8,-104.5
0.0242542,-8,0,-104.5
0.026311,0,0,-104.5
0.0303692,-8,8,-104.5
0.032528,0,8,-104.5
0.0270811,8,8,-104.5
0.0389052,0,16,-104.5
0.0335656,8,16,-104.5
0.00952701,16,-88,-96.5
0.00761487,24,-88,-96.5
0.00635306,8,-80,-96.5
0.00881852,16,-80,-96.5
0.00828428,24,-80,-96.5
0.00701725,0,-72,-96.5
0.00796238,8,-72,-96.5
0.00954787,16,-72,-96.5
0.00958777,24,-72,-96.5
0.00923685,-8,-64,-96.5
0.0103144,0,-64,-96.5
0.00905193,8,-64,-96.5
0.00915617,16,-64,-96.5
0.0093255,24,-64,-96.5
0.012453,32,-64,-96.5
0.0119999,-8,-56,-96.5
0.0112321,0,-56,-96.5
0.0091601,8,-56,-96.5
0.00854671,16,-56,-96.5
0.0104833,24,-56,-96.5
0.0129877,32,-56,-96.5
0.00739482,-16,-48,-96.5
0.00982829,-8,-48,-96.5
0.0116126,0,-48,-96.5
0.00970132,8,-48,-96.5
0.00949253,16,-48,-96.5
0.0101324,24,-48,-96.5
0.00887238,32,-48,-96.5
0.00724833,-16,-40,-96.5
0.00974006,-8,-40,-96.5
0.0132591,0,-40,-96.5
0.0114695,8,-40,-96.5
0.00531957,32,-40,-96.5
0.0133526,-16,-32,-96.5
0.0147942,-8,-32,-96.5
0.0182908,0,-32,-96.5
0.00672474,32,-32,-96.5
0.0195002,-16,-24,-96.5
0.0198212,-8,-24,-96.5
0.0264178,0,-24,-96.5
0.00654113,32,-24,-96.5
0.0206556,-16,-16,-96.5
0.0207972,-8,-16,-96.5
0.0126833,32,-16,-96.5
0.0143764,-24,-8,-96.5
0.0196687,-16,-8,-96.5
0.0192891,-8,-8,-96.5
0.021752,0,-8,-96.5
0.0200072,-24,0,-96.5
0.0213299,-16,0,-96.5
0.0216111,-8,0,-96.5
0.0234041,0,0,-96.5
0.0242144,8,0,-96.5
0.0203087,-24,8,-96.5
0.0246413,-16,8,-96.5
0.0249809,-8,8,-96.5
0.0278062,0,8,-96.5
0.0308705,8,8,-96.5
0.0218832,16,8,-96.5
0.0247277,-16,16,-96.5
0.0264161,-8,16,-96.5
0.0314284,0,16,-96.5
0.0344702,8,16,-96.5
0.00981683,16,-96,-88.5
0.0100754,24,-96,-88.5
0.00956792,8,-88,-88.5
0.0103932,16,-88,-88.5
0.0097392,24,-88,-88.5
0.0105294,32,-88,-88.5
