Specific Ventilation (mL/mL),x (mm),y (mm),z (mm)
0.190265,6.49132,-17.2779,-18.9516
0.0312576,3.39099,-16.2444,-18.9516
0.142891,7.52477,-16.2444,-18.9516
0.126073,7.52477,-15.211,-18.9516
0.343462,6.49132,-18.3113,-17.9181
0.177136,5.45788,-17.2779,-17.9181
0.244368,6.49132,-17.2779,-17.9181
0.288566,7.52477,-17.2779,-17.9181
0.00531962,2.35754,-16.2444,-17.9181
0.0664302,3.39099,-16.2444,-17.9181
0.17931,6.49132,-16.2444,-17.9181
0.220362,7.52477,-16.2444,-17.9181
0.0194981,1.3241,-15.211,-17.9181
0.0218603,2.35754,-15.211,-17.9181
0.0235319,3.39099,-15.211,-17.9181
0.189273,7.52477,-15.211,-17.9181
0.168636,7.52477,-14.1776,-17.9181
0.203732,5.45788,-18.3113,-16.8847
0.24286,6.49132,-18.3113,-16.8847
0.254537,7.52477,-18.3113,-16.8847
0.152847,5.45788,-17.2779,-16.8847
0.206559,6.49132,-17.2779,-16.8847
0.232582,7.52477,-17.2779,-16.8847
0.0237316,2.35754,-16.2444,-16.8847
0.0598411,3.39099,-16.2444,-16.8847
0.0619111,4.42443,-16.2444,-16.8847
0.168741,6.49132,-16.2444,-16.8847
0.207829,7.52477,-16.2444,-16.8847
0.276706,8.55821,-16.2444,-16.8847
0.0319634,1.3241,-15.211,-16.8847
0.0282018,2.35754,-15.211,-16.8847
0.0282704,3.39099,-15.211,-16.8847
0.190881,7.52477,-15.211,-16.8847
0.234616,7.52477,-14.1776,-16.8847
0.134026,7.52477,-13.1441,-16.8847
0.123604,-3.84312,-18.3113,-15.8512
0.200899,5.45788,-18.3113,-15.8512
0.222821,6.49132,-18.3113,-15.8512
0.231037,7.52477,-18.3113,-15.8512
0.184342,-4.87656,-17.2779,-15.8512
0.147529,-3.84312,-17.2779,-15.8512
0.122649,4.42443,-17.2779,-15.8512
0.14451,5.45788,-17.2779,-15.8512
0.181797,6.49132,-17.2779,-15.8512
0.203259,7.52477,-17.2779,-15.8512
0.234976,8.55821,-17.2779,-15.8512
0.160444,-4.87656,-16.2444,-15.8512
0.0208331,1.3241,-16.2444,-15.8512
0.0277283,2.35754,-16.2444,-15.8512
0.0507815,3.39099,-16.2444,-15.8512
0.0575178,4.42443,-16.2444,-15.8512
0.102023,5.45788,-16.2444,-15.8512
0.150341,6.49132,-16.2444,-15.8512
0.182496,7.52477,-16.2444,-15.8512
0.222396,8.55821,-16.2444,-15.8512
0.12177,-4.87656,-15.211,-15.8512
0.0286955,1.3241,-15.211,-15.8512
0.025253,2.35754,-15.211,-15.8512
0.0291975,3.39099,-15.211,-15.8512
0.182272,7.52477,-15.211,-15.8512
0.222954,8.55821,-15.211,-15.8512
0.213859,7.52477,-14.1776,-15.8512
0.1466,7.52477,-13.1441,-15.8512
0.101061,-3.84312,-19.3448,-14.8178
0.262153,6.49132,-19.3448,-14.8178
0.234945,7.52477,-19.3448,-14.8178
0.175935,-4.87656,-18.3113,-14.8178
0.159852,-3.84312,-18.3113,-14.8178
0.187281,5.45788,-18.3113,-14.8178
0.201223,6.49132,-18.3113,-14.8178
0.211889,7.52477,-18.3113,-14.8178
0.236896,8.55821,-18.3113,-14.8178
0.193995,-4.87656,-17.2779,-14.8178
0.166594,-3.84312,-17.2779,-14.8178
0.109357,4.42443,-17.2779,-14.8178
0.124863,5.45788,-17.2779,-14.8178
0.149303,6.49132,-17.2779,-14.8178
0.176516,7.52477,-17.2779,-14.8178
0.205273,8.55821,-17.2779,-14.8178
0.192646,-4.87656,-16.2444,-14.8178
0.033886,1.3241,-16.2444,-14.8178
0.0182993,2.35754,-16.2444,-14.8178
0.0320843,3.39099,-16.2444,-14.8178
0.0490582,4.42443,-16.2444,-14.8178
0.085128,5.45788,-16.2444,-14.8178
0.122686,6.49132,-16.2444,-14.8178
0.158058,7.52477,-16.2444,-14.8178
0.19083,8.55821,-16.2444,-14.8178
0.173675,-4.87656,-15.211,-14.8178
0.0265995,1.3241,-15.211,-14.8178
0.0150582,2.35754,-15.211,-14.8178
0.0193551,3.39099,-15.211,-14.8178
0.174221,7.52477,-15.211,-14.8178
0.207394,8.55821,-15.211,-14.8178
0.074853,-4.87656,-14.1776,-14.8178
0.210776,7.52477,-14.1776,-14.8178
0.227112,8.55821,-14.1776,-14.8178
0.23505,7.52477,-13.1441,-14.8178
0.149657,7.52477,-12.1107,-14.8178
0.167835,-4.87656,-19.3448,-13.7844
0.103053,-3.84312,-19.3448,-13.7844
0.305115,5.45788,-19.3448,-13.7844
0.306725,6.49132,-19.3448,-13.7844
0.276379,7.52477,-19.3448,-13.7844
0.285202,8.55821,-19.3448,-13.7844
0.274079,-5.91001,-18.3113,-13.7844
0.210228,-4.87656,-18.3113,-13.7844
0.146377,-3.84312,-18.3113,-13.7844
0.195219,5.45788,-18.3113,-13.7844
0.200366,6.49132,-18.3113,-13.7844
0.211075,7.52477,-18.3113,-13.7844
0.239025,8.55821,-18.3113,-13.7844
0.292551,-5.91001,-17.2779,-13.7844
0.222511,-4.87656,-17.2779,-13.7844
0.152471,-3.84312,-17.2779,-13.7844
0.103164,4.42443,-17.2779,-13.7844
0.118571,5.45788,-17.2779,-13.7844
0.136494,6.49132,-17.2779,-13.7844
0.162022,7.52477,-17.2779,-13.7844
0.195187,8.55821,-17.2779,-13.7844
0.248301,9.59165,-17.2779,-13.7844
0.270748,-5.91001,-16.2444,-13.7844
0.210651,-4.87656,-16.2444,-13.7844
0.0195125,1.3241,-16.2444,-13.7844
0.00765815,2.35754,-16.2444,-13.7844
0.0168637,3.39099,-16.2444,-13.7844
0.0386975,4.42443,-16.2444,-13.7844
0.0790051,5.45788,-16.2444,-13.7844
0.109596,6.49132,-16.2444,-13.7844
0.143618,7.52477,-16.2444,-13.7844
0.18087,8.55821,-16.2444,-13.7844
0.241037,-5.91001,-15.211,-13.7844
0.189055,-4.87656,-15.211,-13.7844
0.0327019,1.3241,-15.211,-13.7844
0.178035,7.52477,-15.211,-13.7844
0.203974,8.55821,-15.211,-13.7844
0.0898343,-5.91001,-14.1776,-13.7844
0.126072,-4.87656,-14.1776,-13.7844
0.22794,7.52477,-14.1776,-13.7844
0.248904,8.55821,-14.1776,-13.7844
0.0611305,-4.87656,-13.1441,-13.7844
0.228884,7.52477,-13.1441,-13.7844
0.272388,8.55821,-13.1441,-13.7844
0.152789,7.52477,-12.1107,-13.7844
0.0981234,7.52477,-11.0772,-13.7844
0.169704,-4.87656,-19.3448,-12.7509
0.160947,-3.84312,-19.3448,-12.7509
0.277858,5.45788,-19.3448,-12.7509
0.265415,6.49132,-19.3448,-12.7509
0.245894,7.52477,-19.3448,-12.7509
0.255535,8.55821,-19.3448,-12.7509
0.247079,-5.91001,-18.3113,-12.7509
0.205867,-4.87656,-18.3113,-12.7509
0.188166,-3.84312,-18.3113,-12.7509
0.173391,4.42443,-18.3113,-12.7509
0.18382,5.45788,-18.3113,-12.7509
0.183149,6.49132,-18.3113,-12.7509
0.192281,7.52477,-18.3113,-12.7509
0.219554,8.55821,-18.3113,-12.7509
0.26978,9.59165,-18.3113,-12.7509
0.266738,-5.91001,-17.2779,-12.7509
0.21705,-4.87656,-17.2779,-12.7509
0.0869079,3.39099,-17.2779,-12.7509
0.0954224,4.42443,-17.2779,-12.7509
0.110657,5.45788,-17.2779,-12.7509
0.121758,6.49132,-17.2779,-12.7509
0.144464,7.52477,-17.2779,-12.7509
0.176674,8.55821,-17.2779,-12.7509
0.226651,9.59165,-17.2779,-12.7509
0.260251,-5.91001,-16.2444,-12.7509
0.194281,-4.87656,-16.2444,-12.7509
0.0100761,1.3241,-16.2444,-12.7509
-0.00536507,2.35754,-16.2444,-12.7509
0.0105527,3.39099,-16.2444,-12.7509
0.0395335,4.42443,-16.2444,-12.7509
0.0808952,5.45788,-16.2444,-12.7509
0.0980356,6.49132,-16.2444,-12.7509
0.130077,7.52477,-16.2444,-12.7509
0.166085,8.55821,-16.2444,-12.7509
0.216182,9.59165,-16.2444,-12.7509
0.253438,-5.91001,-15.211,-12.7509
0.171949,-4.87656,-15.211,-12.7509
0.190221,7.52477,-15.211,-12.7509
0.200818,8.55821,-15.211,-12.7509
0.254901,9.59165,-15.211,-12.7509
0.107003,-5.91001,-14.1776,-12.7509
0.132207,-4.87656,-14.1776,-12.7509
0.251564,7.52477,-14.1776,-12.7509
0.27066,8.55821,-14.1776,-12.7509
0.0921097,-4.87656,-13.1441,-12.7509
0.22582,7.52477,-13.1441,-12.7509
0.319327,8.55821,-13.1441,-12.7509
0.0128374,-4.87656,-12.1107,-12.7509
0.19614,7.52477,-12.1107,-12.7509
0.343889,8.55821,-12.1107,-12.7509
0.127356,7.52477,-11.0772,-12.7509
0.198112,-4.87656,-19.3448,-11.7175
0.194933,-3.84312,-19.3448,-11.7175
0.253448,5.45788,-19.3448,-11.7175
0.247092,6.49132,-19.3448,-11.7175
0.243088,7.52477,-19.3448,-11.7175
0.270367,8.55821,-19.3448,-11.7175
0.232518,-5.91001,-18.3113,-11.7175
0.203872,-4.87656,-18.3113,-11.7175
0.191323,-3.84312,-18.3113,-11.7175
0.155298,4.42443,-18.3113,-11.7175
0.167909,5.45788,-18.3113,-11.7175
0.166267,6.49132,-18.3113,-11.7175
