Specific Ventilation (mL/mL),x (mm),y (mm),z (mm)
0.309791,6.56158,-9.98782,-19.5529
0.313544,7.59591,-9.98782,-19.5529
-0.00600759,2.42423,-8.95349,-19.5529
0.305713,6.56158,-8.95349,-19.5529
0.279618,7.59591,-8.95349,-19.5529
-0.00330532,0.355555,-7.91915,-19.5529
0.00910819,1.38989,-7.91915,-19.5529
-0.00139172,2.42423,-7.91915,-19.5529
-0.0308722,3.45857,-7.91915,-19.5529
0.278593,6.56158,-7.91915,-19.5529
0.246105,7.59591,-7.91915,-19.5529
0.0179516,1.38989,-6.88481,-19.5529
0.0032242,2.42423,-6.88481,-19.5529
0.272404,6.56158,-6.88481,-19.5529
0.233652,7.59591,-6.88481,-19.5529
0.197272,6.56158,-11.0222,-18.5186
0.212687,7.59591,-11.0222,-18.5186
0.12189,5.52724,-9.98782,-18.5186
0.228959,6.56158,-9.98782,-18.5186
0.268866,7.59591,-9.98782,-18.5186
-0.0197845,2.42423,-8.95349,-18.5186
0.108858,5.52724,-8.95349,-18.5186
0.199402,6.56158,-8.95349,-18.5186
0.219264,7.59591,-8.95349,-18.5186
0.00154465,0.355555,-7.91915,-18.5186
0.00721862,1.38989,-7.91915,-18.5186
-0.0046073,2.42423,-7.91915,-18.5186
-0.0419871,3.45857,-7.91915,-18.5186
0.0719655,5.52724,-7.91915,-18.5186
0.167904,6.56158,-7.91915,-18.5186
0.181432,7.59591,-7.91915,-18.5186
0.149429,6.56158,-6.88481,-18.5186
0.139303,7.59591,-6.88481,-18.5186
0.138386,6.56158,-5.85047,-18.5186
0.0937568,7.59591,-5.85047,-18.5186
0.0740776,6.56158,-4.81614,-18.5186
0.104796,6.56158,-3.7818,-18.5186
0.172525,5.52724,-11.0222,-17.4842
0.226112,6.56158,-11.0222,-17.4842
0.240917,7.59591,-11.0222,-17.4842
0.096593,-4.81614,-9.98782,-17.4842
0.113167,5.52724,-9.98782,-17.4842
0.196427,6.56158,-9.98782,-17.4842
0.240381,7.59591,-9.98782,-17.4842
0.265587,8.63025,-9.98782,-17.4842
0.0397368,-5.85047,-8.95349,-17.4842
-0.00473592,2.42423,-8.95349,-17.4842
0.00883815,3.45857,-8.95349,-17.4842
0.0520075,4.4929,-8.95349,-17.4842
0.087986,5.52724,-8.95349,-17.4842
0.157878,6.56158,-8.95349,-17.4842
0.195402,7.59591,-8.95349,-17.4842
0.233271,8.63025,-8.95349,-17.4842
-0.0256391,-5.85047,-7.91915,-17.4842
0.0150753,0.355555,-7.91915,-17.4842
0.02172,1.38989,-7.91915,-17.4842
0.00263083,2.42423,-7.91915,-17.4842
-0.0215916,3.45857,-7.91915,-17.4842
0.0157908,4.4929,-7.91915,-17.4842
0.0532662,5.52724,-7.91915,-17.4842
0.131425,6.56158,-7.91915,-17.4842
0.166261,7.59591,-7.91915,-17.4842
0.190931,8.63025,-7.91915,-17.4842
0.135298,6.56158,-6.88481,-17.4842
0.155219,7.59591,-6.88481,-17.4842
0.167691,8.63025,-6.88481,-17.4842
0.119593,6.56158,-5.85047,-17.4842
0.153264,7.59591,-5.85047,-17.4842
0.0896013,6.56158,-4.81614,-17.4842
0.146642,7.59591,-4.81614,-17.4842
0.108046,6.56158,-3.7818,-17.4842
0.190814,6.56158,-2.74746,-17.4842
0.230639,5.52724,-12.0565,-16.4499
0.28129,6.56158,-12.0565,-16.4499
0.298817,7.59591,-12.0565,-16.4499
0.273471,-4.81614,-11.0222,-16.4499
0.163128,5.52724,-11.0222,-16.4499
0.203811,6.56158,-11.0222,-16.4499
0.230715,7.59591,-11.0222,-16.4499
0.254176,8.63025,-11.0222,-16.4499
0.144175,-5.85047,-9.98782,-16.4499
0.177301,-4.81614,-9.98782,-16.4499
0.0766252,4.4929,-9.98782,-16.4499
0.114013,5.52724,-9.98782,-16.4499
0.165157,6.56158,-9.98782,-16.4499
0.198756,7.59591,-9.98782,-16.4499
0.228122,8.63025,-9.98782,-16.4499
0.0904887,-5.85047,-8.95349,-16.4499
0.136861,-4.81614,-8.95349,-16.4499
0.0134059,2.42423,-8.95349,-16.4499
0.0208794,3.45857,-8.95349,-16.4499
0.0426261,4.4929,-8.95349,-16.4499
0.0785683,5.52724,-8.95349,-16.4499
0.130256,6.56158,-8.95349,-16.4499
0.164833,7.59591,-8.95349,-16.4499
0.198757,8.63025,-8.95349,-16.4499
0.0744604,-5.85047,-7.91915,-16.4499
0.00351203,0.355555,-7.91915,-16.4499
-0.00719267,1.38989,-7.91915,-16.4499
-0.011577,2.42423,-7.91915,-16.4499
-0.0171968,3.45857,-7.91915,-16.4499
0.00606915,4.4929,-7.91915,-16.4499
0.0539361,5.52724,-7.91915,-16.4499
0.117091,6.56158,-7.91915,-16.4499
0.153289,7.59591,-7.91915,-16.4499
0.187699,8.63025,-7.91915,-16.4499
0.104123,-5.85047,-6.88481,-16.4499
0.143037,6.56158,-6.88481,-16.4499
0.163189,7.59591,-6.88481,-16.4499
0.189001,8.63025,-6.88481,-16.4499
0.104246,-5.85047,-5.85047,-16.4499
0.146815,6.56158,-5.85047,-16.4499
0.160972,7.59591,-5.85047,-16.4499
0.191242,8.63025,-5.85047,-16.4499
0.110426,6.56158,-4.81614,-16.4499
0.153596,7.59591,-4.81614,-16.4499
0.130052,6.56158,-3.7818,-16.4499
0.136,7.59591,-3.7818,-16.4499
0.177047,6.56158,-2.74746,-16.4499
0.410633,5.52724,-1.71312,-16.4499
0.370729,6.56158,-1.71312,-16.4499
