Specific Ventilation,x,y,z
0.165547,-0.727857,-4.86854,-14.1527
0.106805,-0.727857,-4.35096,-14.1527
0.135149,-0.21027,-4.35096,-14.1527
-0.118268,-2.7982,-3.83337,-14.1527
-0.171301,-2.28061,-3.83337,-14.1527
-0.0272571,-1.76303,-3.83337,-14.1527
0.088534,-0.21027,-3.83337,-14.1527
-0.097422,-2.7982,-3.31579,-14.1527
-0.144286,-2.28061,-3.31579,-14.1527
-0.0752874,-1.76303,-3.31579,-14.1527
-0.215022,0.307316,-3.31579,-14.1527
0.122253,-1.24544,-5.38613,-13.6352
0.186059,-0.727857,-5.38613,-13.6352
0.0861092,-1.24544,-4.86854,-13.6352
0.158934,-0.727857,-4.86854,-13.6352
0.187056,-0.21027,-4.86854,-13.6352
0.0475267,-1.76303,-4.35096,-13.6352
0.0826711,-1.24544,-4.35096,-13.6352
0.143501,-0.727857,-4.35096,-13.6352
0.227108,-0.21027,-4.35096,-13.6352
0.0144504,-2.7982,-3.83337,-13.6352
-0.0113789,-2.28061,-3.83337,-13.6352
0.0575563,-1.76303,-3.83337,-13.6352
0.273598,-0.21027,-3.83337,-13.6352
0.148205,0.307316,-3.83337,-13.6352
0.0390385,-2.7982,-3.31579,-13.6352
0.0271194,-2.28061,-3.31579,-13.6352
0.0651243,-1.76303,-3.31579,-13.6352
0.231518,0.307316,-3.31579,-13.6352
0.086512,0.307316,-2.7982,-13.6352
0.09234,-1.24544,-5.90372,-13.1176
0.0267746,-1.76303,-5.38613,-13.1176
0.0867661,-1.24544,-5.38613,-13.1176
0.123141,-0.727857,-5.38613,-13.1176
0.143188,-0.21027,-5.38613,-13.1176
0.0543395,-1.76303,-4.86854,-13.1176
0.0735363,-1.24544,-4.86854,-13.1176
0.121875,-0.727857,-4.86854,-13.1176
0.158417,-0.21027,-4.86854,-13.1176
0.0532486,-1.76303,-4.35096,-13.1176
0.0782067,-1.24544,-4.35096,-13.1176
0.123203,-0.727857,-4.35096,-13.1176
0.186751,-0.21027,-4.35096,-13.1176
0.139825,0.307316,-4.35096,-13.1176
0.01598,-2.7982,-3.83337,-13.1176
0.027825,-2.28061,-3.83337,-13.1176
0.0616723,-1.76303,-3.83337,-13.1176
0.126605,-0.727857,-3.83337,-13.1176
0.23771,-0.21027,-3.83337,-13.1176
0.199886,0.307316,-3.83337,-13.1176
0.0282426,-3.31579,-3.31579,-13.1176
0.0512519,-2.7982,-3.31579,-13.1176
0.0632027,-2.28061,-3.31579,-13.1176
0.080898,-1.76303,-3.31579,-13.1176
0.276018,-0.21027,-3.31579,-13.1176
0.265943,0.307316,-3.31579,-13.1176
0.06337,-3.31579,-2.7982,-13.1176
0.0723222,-2.7982,-2.7982,-13.1176
0.0719491,-2.28061,-2.7982,-13.1176
0.224005,0.307316,-2.7982,-13.1176
0.192545,0.824902,-2.7982,-13.1176
0.0807597,-5.38613,-1.24544,-13.1176
0.0641722,-4.86854,-0.727857,-13.1176
0.0482652,-1.76303,-5.90372,-12.6
0.0738508,-1.24544,-5.90372,-12.6
0.0884311,-0.727857,-5.90372,-12.6
0.0339368,-1.76303,-5.38613,-12.6
0.0746033,-1.24544,-5.38613,-12.6
0.103181,-0.727857,-5.38613,-12.6
0.128183,-0.21027,-5.38613,-12.6
0.0488045,-1.76303,-4.86854,-12.6
0.0787843,-1.24544,-4.86854,-12.6
0.116798,-0.727857,-4.86854,-12.6
0.149652,-0.21027,-4.86854,-12.6
0.148007,0.307316,-4.86854,-12.6
0.0395288,-2.28061,-4.35096,-12.6
0.058317,-1.76303,-4.35096,-12.6
0.0798577,-1.24544,-4.35096,-12.6
0.124576,-0.727857,-4.35096,-12.6
