Specific Ventilation,x,y,z
0,-3.29395,-3.29395,-5.3446
0,-3.81065,-2.77726,-5.3446
0,-3.29395,-2.77726,-5.3446
-0.0754923,-1.74386,-4.32735,-4.8279
-0.00720982,-1.22716,-3.81065,-4.8279
0,-3.81065,-3.29395,-4.8279
0.0143715,-3.29395,-3.29395,-4.8279
0.00431583,-2.77726,-3.29395,-4.8279
0,-3.81065,-2.77726,-4.8279
0,-3.29395,-2.77726,-4.8279
0,-0.710461,-2.77726,-4.8279
0.182879,-2.26056,-4.84405,-4.31121
0.234992,-1.74386,-4.84405,-4.31121
0.107671,-2.26056,-4.32735,-4.31121
0.200495,-1.74386,-4.32735,-4.31121
0.200589,-1.22716,-4.32735,-4.31121
0.185704,-1.74386,-3.81065,-4.31121
0.249572,-1.22716,-3.81065,-4.31121
0.0337918,-3.81065,-3.29395,-4.31121
0.0272001,-3.29395,-3.29395,-4.31121
0.211896,-1.22716,-3.29395,-4.31121
0.155936,-0.710461,-3.29395,-4.31121
0.0458083,-3.81065,-2.77726,-4.31121
0.0546552,-3.29395,-2.77726,-4.31121
0.17722,-0.710461,-2.77726,-4.31121
0,-0.710461,-2.26056,-4.31121
0.142606,-2.77726,-5.36075,-3.79451
0.182653,-2.26056,-5.36075,-3.79451
0.0948135,-2.77726,-4.84405,-3.79451
0.169674,-2.26056,-4.84405,-3.79451
0.210168,-1.74386,-4.84405,-3.79451
0.102345,-2.26056,-4.32735,-3.79451
0.165474,-1.74386,-4.32735,-3.79451
0.15235,-1.22716,-4.32735,-3.79451
0.0589362,-3.29395,-3.81065,-3.79451
0.146023,-1.74386,-3.81065,-3.79451
0.209637,-1.22716,-3.81065,-3.79451
0.0908635,-0.710461,-3.81065,-3.79451
0.0650908,-3.81065,-3.29395,-3.79451
0.0456668,-3.29395,-3.29395,-3.79451
0.262258,-1.22716,-3.29395,-3.79451
0.184406,-0.710461,-3.29395,-3.79451
0.069645,-3.81065,-2.77726,-3.79451
0.0491379,-3.29395,-2.77726,-3.79451
0.264854,-0.710461,-2.77726,-3.79451
0.331191,-0.710461,-2.26056,-3.79451
0,-5.87745,-1.74386,-3.79451
0,-0.193762,-1.74386,-3.79451
0.143152,-5.87745,-1.22716,-3.79451
0.123603,-5.87745,-0.710461,-3.79451
0.159057,-5.36075,-0.193762,-3.79451
0.277314,-4.84405,-0.193762,-3.79451
0.0767612,-3.29395,-5.36075,-3.27781
0.119226,-2.77726,-5.36075,-3.27781
0.158219,-2.26056,-5.36075,-3.27781
0.16423,-1.74386,-5.36075,-3.27781
0.0839858,-2.77726,-4.84405,-3.27781
0.134531,-2.26056,-4.84405,-3.27781
0.168676,-1.74386,-4.84405,-3.27781
0.119148,-1.22716,-4.84405,-3.27781
0.0634803,-2.77726,-4.32735,-3.27781
0.0967123,-2.26056,-4.32735,-3.27781
0.153409,-1.74386,-4.32735,-3.27781
0.137544,-1.22716,-4.32735,-3.27781
0.0612151,-3.29395,-3.81065,-3.27781
0.157438,-1.74386,-3.81065,-3.27781
0.18702,-1.22716,-3.81065,-3.27781
0.132566,-0.710461,-3.81065,-3.27781
0.0648351,-3.81065,-3.29395,-3.27781
0.0614976,-3.29395,-3.29395,-3.27781
0.233581,-1.22716,-3.29395,-3.27781
0.198936,-0.710461,-3.29395,-3.27781
0.0767507,-3.81065,-2.77726,-3.27781
0.0607713,-3.29395,-2.77726,-3.27781
0.273117,-0.710461,-2.77726,-3.27781
0.202421,-0.193762,-2.26056,-3.27781
0.135758,-6.39415,-1.74386,-3.27781
0.118509,-5.87745,-1.74386,-3.27781
0,-0.193762,-1.74386,-3.27781
0.126038,-6.39415,-1.22716,-3.27781
0.116062,-5.87745,-1.22716,-3.27781
0.147444,-6.39415,-0.710461,-3.27781
