Specific Ventilation (mL/mL),x (mm),y (mm),z (mm)
0.0735981,3.38802,-14.1651,-13.7119
0.138411,6.48564,-14.1651,-13.7119
0.051585,2.35548,-13.1326,-13.7119
0.0483967,3.38802,-13.1326,-13.7119
0.0490716,4.42056,-13.1326,-13.7119
0.0790176,5.4531,-13.1326,-13.7119
0.135608,6.48564,-13.1326,-13.7119
0.189498,7.51818,-13.1326,-13.7119
0.143204,6.48564,-12.1001,-13.7119
0.211104,7.51818,-12.1001,-13.7119
0.213872,7.51818,-11.0675,-13.7119
0.215193,6.48564,-15.1977,-12.6794
0.265406,7.51818,-15.1977,-12.6794
-0.00396231,2.35548,-14.1651,-12.6794
0.0645572,3.38802,-14.1651,-12.6794
0.0973091,4.42056,-14.1651,-12.6794
0.145085,5.4531,-14.1651,-12.6794
0.206637,6.48564,-14.1651,-12.6794
0.263368,7.51818,-14.1651,-12.6794
0.0391656,1.32294,-13.1326,-12.6794
0.0411681,2.35548,-13.1326,-12.6794
0.0585424,3.38802,-13.1326,-12.6794
0.0815269,4.42056,-13.1326,-12.6794
0.128937,5.4531,-13.1326,-12.6794
0.202628,6.48564,-13.1326,-12.6794
0.262829,7.51818,-13.1326,-12.6794
0.208638,6.48564,-12.1001,-12.6794
0.276883,7.51818,-12.1001,-12.6794
0.227093,6.48564,-11.0675,-12.6794
0.303314,7.51818,-11.0675,-12.6794
0.304806,7.51818,-10.035,-12.6794
0.219582,6.48564,-16.2302,-11.6468
0.239985,7.51818,-16.2302,-11.6468
0.168132,5.4531,-15.1977,-11.6468
0.219027,6.48564,-15.1977,-11.6468
0.256722,7.51818,-15.1977,-11.6468
0.288807,8.55072,-15.1977,-11.6468
0.0293527,-3.83975,-14.1651,-11.6468
-0.00365149,1.32294,-14.1651,-11.6468
0.0280889,2.35548,-14.1651,-11.6468
0.072421,3.38802,-14.1651,-11.6468
0.101117,4.42056,-14.1651,-11.6468
0.144943,5.4531,-14.1651,-11.6468
0.202163,6.48564,-14.1651,-11.6468
0.250337,7.51818,-14.1651,-11.6468
0.288857,8.55072,-14.1651,-11.6468
0.0540738,1.32294,-13.1326,-11.6468
0.0760467,2.35548,-13.1326,-11.6468
0.0600351,3.38802,-13.1326,-11.6468
0.0795518,4.42056,-13.1326,-11.6468
0.125312,5.4531,-13.1326,-11.6468
0.192935,6.48564,-13.1326,-11.6468
0.24788,7.51818,-13.1326,-11.6468
0.292717,8.55072,-13.1326,-11.6468
0.203266,6.48564,-12.1001,-11.6468
0.261559,7.51818,-12.1001,-11.6468
0.32468,8.55072,-12.1001,-11.6468
0.23816,6.48564,-11.0675,-11.6468
0.297431,7.51818,-11.0675,-11.6468
0.253203,6.48564,-10.035,-11.6468
0.311991,7.51818,-10.035,-11.6468
0.211329,-3.83975,-16.2302,-10.6143
0.180168,5.4531,-16.2302,-10.6143
0.219974,6.48564,-16.2302,-10.6143
0.237303,7.51818,-16.2302,-10.6143
0.197373,-4.87229,-15.1977,-10.6143
0.228608,-3.83975,-15.1977,-10.6143
0.166039,5.4531,-15.1977,-10.6143
0.205303,6.48564,-15.1977,-10.6143
0.236631,7.51818,-15.1977,-10.6143
0.258433,8.55072,-15.1977,-10.6143
0.234445,-4.87229,-14.1651,-10.6143
0.255527,-3.83975,-14.1651,-10.6143
0.0262665,1.32294,-14.1651,-10.6143
0.0304355,2.35548,-14.1651,-10.6143
0.0646344,3.38802,-14.1651,-10.6143
0.093857,4.42056,-14.1651,-10.6143
0.135483,5.4531,-14.1651,-10.6143
0.186541,6.48564,-14.1651,-10.6143
0.230706,7.51818,-14.1651,-10.6143
0.259585,8.55072,-14.1651,-10.6143
0.251842,-4.87229,-13.1326,-10.6143
0.224286,-3.83975,-13.1326,-10.6143
0.0846815,1.32294,-13.1326,-10.6143
0.0619904,2.35548,-13.1326,-10.6143
0.0512813,3.38802,-13.1326,-10.6143
0.0692727,4.42056,-13.1326,-10.6143
0.119831,5.4531,-13.1326,-10.6143
0.183887,6.48564,-13.1326,-10.6143
0.237906,7.51818,-13.1326,-10.6143
0.273445,8.55072,-13.1326,-10.6143
0.139585,-4.87229,-12.1001,-10.6143
0.205475,6.48564,-12.1001,-10.6143
0.257964,7.51818,-12.1001,-10.6143
0.302612,8.55072,-12.1001,-10.6143
0.250415,6.48564,-11.0675,-10.6143
0.298439,7.51818,-11.0675,-10.6143
0.330333,8.55072,-11.0675,-10.6143
0.276495,6.48564,-10.035,-10.6143
0.302409,7.51818,-10.035,-10.6143
0.260955,7.51818,-9.00245,-10.6143
0.218895,-3.83975,-17.2628,-9.58175
0.24969,-2.80722,-17.2628,-9.58175
0.185287,6.48564,-17.2628,-9.58175
0.172542,7.51818,-17.2628,-9.58175
0.216871,-4.87229,-16.2302,-9.58175
0.23455,-3.83975,-16.2302,-9.58175
0.242494,-2.80722,-16.2302,-9.58175
0.176658,5.4531,-16.2302,-9.58175
0.202961,6.48564,-16.2302,-9.58175
0.215919,7.51818,-16.2302,-9.58175
0.220819,8.55072,-16.2302,-9.58175
0.24867,-4.87229,-15.1977,-9.58175
0.267668,-3.83975,-15.1977,-9.58175
0.127504,4.42056,-15.1977,-9.58175
0.155877,5.4531,-15.1977,-9.58175
0.186876,6.48564,-15.1977,-9.58175
0.213527,7.51818,-15.1977,-9.58175
0.236492,8.55072,-15.1977,-9.58175
0.261769,9.58326,-15.1977,-9.58175
0.274884,-4.87229,-14.1651,-9.58175
0.286352,-3.83975,-14.1651,-9.58175
-0.00286929,0.290401,-14.1651,-9.58175
0.0356619,1.32294,-14.1651,-9.58175
0.0324657,2.35548,-14.1651,-9.58175
0.0520247,3.38802,-14.1651,-9.58175
0.0822233,4.42056,-14.1651,-9.58175
0.120073,5.4531,-14.1651,-9.58175
0.165635,6.48564,-14.1651,-9.58175
0.206413,7.51818,-14.1651,-9.58175
0.235649,8.55072,-14.1651,-9.58175
0.275958,9.58326,-14.1651,-9.58175
0.291741,-4.87229,-13.1326,-9.58175
0.273484,-3.83975,-13.1326,-9.58175
0.0556673,1.32294,-13.1326,-9.58175
0.0424498,2.35548,-13.1326,-9.58175
0.0321315,3.38802,-13.1326,-9.58175
0.059171,4.42056,-13.1326,-9.58175
0.106505,5.4531,-13.1326,-9.58175
0.16624,6.48564,-13.1326,-9.58175
0.215703,7.51818,-13.1326,-9.58175
0.249704,8.55072,-13.1326,-9.58175
0.300217,9.58326,-13.1326,-9.58175
0.256715,-4.87229,-12.1001,-9.58175
0.198922,6.48564,-12.1001,-9.58175
0.241492,7.51818,-12.1001,-9.58175
0.278226,8.55072,-12.1001,-9.58175
0.345549,9.58326,-12.1001,-9.58175
0.193054,-4.87229,-11.0675,-9.58175
0.174043,-3.83975,-11.0675,-9.58175
0.24524,6.48564,-11.0675,-9.58175
0.287785,7.51818,-11.0675,-9.58175
0.315943,8.55072,-11.0675,-9.58175
0.102361,-3.83975,-10.035,-9.58175
0.296788,7.51818,-10.035,-9.58175
0.320926,8.55072,-10.035,-9.58175
0.262404,7.51818,-9.00245,-9.58175
0.0614625,7.51818,-7.96991,-9.58175
0.204102,-3.83975,-17.2628,-8.54921
0.218807,-2.80722,-17.2628,-8.54921
0.196568,6.48564,-17.2628,-8.54921
0.185033,7.51818,-17.2628,-8.54921
0.164575,8.55072,-17.2628,-8.54921
0.225521,-4.87229,-16.2302,-8.54921
0.230729,-3.83975,-16.2302,-8.54921
0.221144,-2.80722,-16.2302,-8.54921
0.179904,5.4531,-16.2302,-8.54921
0.193951,6.48564,-16.2302,-8.54921
0.204049,7.51818,-16.2302,-8.54921
0.211237,8.55072,-16.2302,-8.54921
0.185871,9.58326,-16.2302,-8.54921
0.249934,-5.90483,-15.1977,-8.54921
0.249663,-4.87229,-15.1977,-8.54921
0.24693,-3.83975,-15.1977,-8.54921
0.207986,-2.80722,-15.1977,-8.54921
0.0996635,3.38802,-15.1977,-8.54921
0.12055,4.42056,-15.1977,-8.54921
0.145652,5.4531,-15.1977,-8.54921
