Specific Ventilation (mL/mL),x (mm),y (mm),z (mm)
0.0216536,-0.47661,-10.0088,-16.6547
0.0538807,0.476612,-10.0088,-16.6547
0.0242119,1.42983,-10.0088,-16.6547
0.0197648,2.38306,-10.0088,-16.6547
0.11366,-0.47661,-9.05562,-16.6547
0.131483,0.476612,-9.05562,-16.6547
0.0938381,1.42983,-9.05562,-16.6547
0.00868075,2.38306,-9.05562,-16.6547
-0.143783,6.19595,-9.05562,-16.6547
-0.0848609,6.19595,-8.10239,-16.6547
-0.0182401,6.19595,-7.14917,-16.6547
-0.0704672,5.24272,-6.19595,-16.6547
0.203015,6.19595,-11.9153,-15.7015
0.0128882,-1.42983,-10.9621,-15.7015
-0.00923761,1.42983,-10.9621,-15.7015
0.141493,6.19595,-10.9621,-15.7015
0.177564,7.14917,-10.9621,-15.7015
0.0500592,-1.42983,-10.0088,-15.7015
0.0541434,-0.47661,-10.0088,-15.7015
0.0591877,0.476612,-10.0088,-15.7015
0.0300772,1.42983,-10.0088,-15.7015
0.0137815,2.38306,-10.0088,-15.7015
0.105364,6.19595,-10.0088,-15.7015
0.143261,7.14917,-10.0088,-15.7015
0.125105,-0.47661,-9.05562,-15.7015
0.113022,0.476612,-9.05562,-15.7015
0.0693919,1.42983,-9.05562,-15.7015
-0.038142,2.38306,-9.05562,-15.7015
-0.031792,3.33628,-9.05562,-15.7015
-0.0310072,5.24272,-9.05562,-15.7015
0.0611597,6.19595,-9.05562,-15.7015
0.116478,7.14917,-9.05562,-15.7015
-0.00410946,5.24272,-8.10239,-15.7015
0.0922933,6.19595,-8.10239,-15.7015
0.0792622,5.24272,-7.14917,-15.7015
0.186335,6.19595,-7.14917,-15.7015
0.183412,5.24272,-6.19595,-15.7015
0.151895,4.2895,-5.24273,-15.7015
0.115422,5.24272,-5.24273,-15.7015
0.196566,4.2895,-4.2895,-15.7015
0.0700243,-5.24273,-12.8685,-14.7483
0.182274,6.19595,-12.8685,-14.7483
0.139681,-6.19595,-11.9153,-14.7483
0.197636,6.19595,-11.9153,-14.7483
0.220013,7.14917,-11.9153,-14.7483
0.138841,-6.19595,-10.9621,-14.7483
0.0107835,-1.42983,-10.9621,-14.7483
-0.0052226,-0.47661,-10.9621,-14.7483
-0.00383778,0.476612,-10.9621,-14.7483
-0.00215023,1.42983,-10.9621,-14.7483
0.0206398,2.38306,-10.9621,-14.7483
0.11419,5.24272,-10.9621,-14.7483
0.166586,6.19595,-10.9621,-14.7483
0.182175,7.14917,-10.9621,-14.7483
0.0426991,-6.19595,-10.0088,-14.7483
0.0388386,-1.42983,-10.0088,-14.7483
0.047883,-0.47661,-10.0088,-14.7483
0.0444217,0.476612,-10.0088,-14.7483
0.0222276,1.42983,-10.0088,-14.7483
0.00344443,2.38306,-10.0088,-14.7483
0.019803,3.33628,-10.0088,-14.7483
0.0536351,4.2895,-10.0088,-14.7483
0.0886228,5.24272,-10.0088,-14.7483
