Specific Ventilation,x,y,z
0.0776504,1.3566,-4.32819,-6.39538
0.0708707,1.3566,-3.81139,-6.39538
0.13299,1.8734,-3.81139,-6.39538
0.0283293,0.323001,-3.29459,-6.39538
0.106659,1.8734,-3.29459,-6.39538
0.106306,2.39019,-3.29459,-6.39538
0.0437746,-0.193799,-2.77779,-6.39538
0.0439864,0.323001,-2.77779,-6.39538
0.107588,2.39019,-2.77779,-6.39538
0,-0.710597,-2.26099,-6.39538
0.0392124,-0.193799,-2.26099,-6.39538
0.125904,2.90699,-2.26099,-6.39538
0.141135,0.839799,-4.84499,-5.87858
0.15591,1.3566,-4.84499,-5.87858
0.097066,0.839799,-4.32819,-5.87858
0.152234,1.3566,-4.32819,-5.87858
0.201931,1.8734,-4.32819,-5.87858
0.0953774,0.839799,-3.81139,-5.87858
0.134229,1.3566,-3.81139,-5.87858
0.201325,1.8734,-3.81139,-5.87858
0.193324,2.39019,-3.81139,-5.87858
0.057028,-0.193799,-3.29459,-5.87858
0.0649032,0.323001,-3.29459,-5.87858
0.0759373,0.839799,-3.29459,-5.87858
0.19179,1.8734,-3.29459,-5.87858
0.219266,2.39019,-3.29459,-5.87858
0.0481189,-0.710597,-2.77779,-5.87858
0.0727251,-0.193799,-2.77779,-5.87858
0.0420523,0.323001,-2.77779,-5.87858
0.192503,1.8734,-2.77779,-5.87858
0.252657,2.39019,-2.77779,-5.87858
0.244303,2.90699,-2.77779,-5.87858
0.0419567,-0.710597,-2.26099,-5.87858
0.0529781,-0.193799,-2.26099,-5.87858
0.243052,2.39019,-2.26099,-5.87858
0.291216,2.90699,-2.26099,-5.87858
0.373812,2.90699,-1.74419,-5.87858
0.146153,0.839799,-5.36179,-5.36179
0.143819,1.3566,-5.36179,-5.36179
0.147581,0.323001,-4.84499,-5.36179
0.167832,0.839799,-4.84499,-5.36179
0.179435,1.3566,-4.84499,-5.36179
0.167386,1.8734,-4.84499,-5.36179
0.130851,0.839799,-4.32819,-5.36179
0.175195,1.3566,-4.32819,-5.36179
0.203638,1.8734,-4.32819,-5.36179
