Specific Ventilation (mL/mL),x (mm),y (mm),z (mm)
0.0243814,1.3234,-16.2359,-17.6463
0.00297103,2.3563,-16.2359,-17.6463
-0.0356793,5.45499,-16.2359,-17.6463
0.0525191,1.3234,-15.203,-17.6463
-0.0033242,2.3563,-15.203,-17.6463
0.049939,5.45499,-17.2688,-16.6134
-0.00227994,0.290504,-16.2359,-16.6134
0.0239428,1.3234,-16.2359,-16.6134
0.0221038,2.3563,-16.2359,-16.6134
0.0218408,3.3892,-16.2359,-16.6134
0.0621819,4.4221,-16.2359,-16.6134
0.0902157,5.45499,-16.2359,-16.6134
0.0884857,6.48789,-16.2359,-16.6134
0.0268015,0.290504,-15.203,-16.6134
0.0570514,1.3234,-15.203,-16.6134
0.0504805,2.3563,-15.203,-16.6134
0.0497333,4.4221,-15.203,-16.6134
0.0758072,5.45499,-15.203,-16.6134
0.0174271,5.45499,-14.1701,-16.6134
0.0876531,4.4221,-19.3346,-15.5805
0.0927406,4.4221,-18.3017,-15.5805
0.146957,5.45499,-18.3017,-15.5805
0.0671741,3.3892,-17.2688,-15.5805
0.111386,4.4221,-17.2688,-15.5805
0.172719,5.45499,-17.2688,-15.5805
0.183449,6.48789,-17.2688,-15.5805
0.0473067,0.290504,-16.2359,-15.5805
0.0440241,1.3234,-16.2359,-15.5805
0.0518053,2.3563,-16.2359,-15.5805
0.0645164,3.3892,-16.2359,-15.5805
0.107482,4.4221,-16.2359,-15.5805
0.16984,5.45499,-16.2359,-15.5805
0.182344,6.48789,-16.2359,-15.5805
0.0826244,0.290504,-15.203,-15.5805
0.0443577,1.3234,-15.203,-15.5805
0.0536336,2.3563,-15.203,-15.5805
0.0980891,4.4221,-15.203,-15.5805
0.159262,5.45499,-15.203,-15.5805
0.178501,6.48789,-15.203,-15.5805
0.155401,5.45499,-14.1701,-15.5805
0.156491,6.48789,-14.1701,-15.5805
0.191819,5.45499,-13.1372,-15.5805
0.207092,-3.84109,-19.3346,-14.5476
0.0936432,4.4221,-19.3346,-14.5476
0.0796561,-5.90688,-18.3017,-14.5476
0.147484,-4.87399,-18.3017,-14.5476
0.166067,-3.84109,-18.3017,-14.5476
0.0729234,3.3892,-18.3017,-14.5476
0.118697,4.4221,-18.3017,-14.5476
0.163084,5.45499,-18.3017,-14.5476
0.178721,6.48789,-18.3017,-14.5476
0.116583,-5.90688,-17.2688,-14.5476
0.160082,-4.87399,-17.2688,-14.5476
0.0841759,3.3892,-17.2688,-14.5476
0.12792,4.4221,-17.2688,-14.5476
0.182691,5.45499,-17.2688,-14.5476
0.209845,6.48789,-17.2688,-14.5476
0.157199,-5.90688,-16.2359,-14.5476
0.0759812,0.290504,-16.2359,-14.5476
0.049719,1.3234,-16.2359,-14.5476
0.0545223,2.3563,-16.2359,-14.5476
0.0751728,3.3892,-16.2359,-14.5476
0.119601,4.4221,-16.2359,-14.5476
0.183002,5.45499,-16.2359,-14.5476
0.214961,6.48789,-16.2359,-14.5476
0.148781,-5.90688,-15.203,-14.5476
0.072305,0.290504,-15.203,-14.5476
0.0301027,1.3234,-15.203,-14.5476
0.0255052,2.3563,-15.203,-14.5476
0.111729,4.4221,-15.203,-14.5476
0.185785,5.45499,-15.203,-14.5476
0.227634,6.48789,-15.203,-14.5476
0.200575,5.45499,-14.1701,-14.5476
0.239684,6.48789,-14.1701,-14.5476
0.226661,5.45499,-13.1372,-14.5476
0.25013,5.45499,-12.1043,-14.5476
0.148029,-4.87399,-19.3346,-13.5147
0.155465,-3.84109,-19.3346,-13.5147
0.102333,4.4221,-19.3346,-13.5147
0.117164,5.45499,-19.3346,-13.5147
0.144842,-5.90688,-18.3017,-13.5147
0.162486,-4.87399,-18.3017,-13.5147
0.161877,-3.84109,-18.3017,-13.5147
0.0862238,3.3892,-18.3017,-13.5147
0.134534,4.4221,-18.3017,-13.5147
0.169159,5.45499,-18.3017,-13.5147
0.18696,6.48789,-18.3017,-13.5147
0.161669,-5.90688,-17.2688,-13.5147
0.18068,-4.87399,-17.2688,-13.5147
0.0671239,2.3563,-17.2688,-13.5147
0.0900643,3.3892,-17.2688,-13.5147
0.13578,4.4221,-17.2688,-13.5147
0.183226,5.45499,-17.2688,-13.5147
0.214386,6.48789,-17.2688,-13.5147
0.17875,-5.90688,-16.2359,-13.5147
0.0213265,-0.742393,-16.2359,-13.5147
0.0817462,0.290504,-16.2359,-13.5147
0.0489841,1.3234,-16.2359,-13.5147
0.0545585,2.3563,-16.2359,-13.5147
