Specific Ventilation (mL/mL),x (mm),y (mm),z (mm)
-0.00250725,0.290428,-14.1663,-18.5155
0.00641437,1.32306,-14.1663,-18.5155
0.0475245,0.290428,-13.1337,-18.5155
0.0543959,1.32306,-13.1337,-18.5155
0.0490014,4.42094,-16.2316,-17.4829
0.0489872,3.38831,-15.199,-17.4829
0.0816717,4.42094,-15.199,-17.4829
0.0780414,5.45356,-15.199,-17.4829
0.0203906,-0.742199,-14.1663,-17.4829
0.0487161,0.290428,-14.1663,-17.4829
0.0476127,1.32306,-14.1663,-17.4829
0.0544496,3.38831,-14.1663,-17.4829
0.11464,4.42094,-14.1663,-17.4829
0.120481,5.45356,-14.1663,-17.4829
0.0369216,-0.742199,-13.1337,-17.4829
0.060496,0.290428,-13.1337,-17.4829
0.0489616,1.32306,-13.1337,-17.4829
0.196961,4.42094,-13.1337,-17.4829
0.196505,5.45356,-13.1337,-17.4829
0.114253,3.38831,-17.2642,-16.4502
0.08842,4.42094,-17.2642,-16.4502
0.23431,-5.90533,-16.2316,-16.4502
0.12155,-4.87271,-16.2316,-16.4502
0.0772252,3.38831,-16.2316,-16.4502
0.0765813,4.42094,-16.2316,-16.4502
0.0787989,5.45356,-16.2316,-16.4502
0.205562,-5.90533,-15.199,-16.4502
0.0712185,2.35568,-15.199,-16.4502
0.0640995,3.38831,-15.199,-16.4502
0.0831422,4.42094,-15.199,-16.4502
0.0916456,5.45356,-15.199,-16.4502
0.257327,-6.93796,-14.1663,-16.4502
0.170507,-5.90533,-14.1663,-16.4502
0.0568472,-0.742199,-14.1663,-16.4502
0.0613538,0.290428,-14.1663,-16.4502
0.0652867,1.32306,-14.1663,-16.4502
0.0685306,2.35568,-14.1663,-16.4502
0.0743854,3.38831,-14.1663,-16.4502
0.119429,4.42094,-14.1663,-16.4502
0.138973,5.45356,-14.1663,-16.4502
0.0823799,-0.742199,-13.1337,-16.4502
0.0878566,0.290428,-13.1337,-16.4502
0.224496,4.42094,-13.1337,-16.4502
0.238078,5.45356,-13.1337,-16.4502
0.364746,4.42094,-12.1011,-16.4502
0.369481,5.45356,-12.1011,-16.4502
0.157432,-4.87271,-17.2642,-15.4176
0.174727,3.38831,-17.2642,-15.4176
0.143361,4.42094,-17.2642,-15.4176
0.247048,-6.93796,-16.2316,-15.4176
0.240303,-5.90533,-16.2316,-15.4176
0.166607,-4.87271,-16.2316,-15.4176
0.116925,3.38831,-16.2316,-15.4176
0.108359,4.42094,-16.2316,-15.4176
0.111822,5.45356,-16.2316,-15.4176
0.237711,-6.93796,-15.199,-15.4176
0.234136,-5.90533,-15.199,-15.4176
0.0794851,1.32306,-15.199,-15.4176
0.0935782,2.35568,-15.199,-15.4176
0.0876077,3.38831,-15.199,-15.4176
0.101124,4.42094,-15.199,-15.4176
0.113026,5.45356,-15.199,-15.4176
0.133839,6.48619,-15.199,-15.4176
0.252827,-6.93796,-14.1663,-15.4176
0.234938,-5.90533,-14.1663,-15.4176
0.0603297,-0.742199,-14.1663,-15.4176
0.0727798,0.290428,-14.1663,-15.4176
0.0745307,1.32306,-14.1663,-15.4176
0.136728,4.42094,-14.1663,-15.4176
0.151818,5.45356,-14.1663,-15.4176
0.183325,6.48619,-14.1663,-15.4176
0.237407,-6.93796,-13.1337,-15.4176
0.105158,0.290428,-13.1337,-15.4176
0.226165,4.42094,-13.1337,-15.4176
0.237449,5.45356,-13.1337,-15.4176
0.26659,6.48619,-13.1337,-15.4176
0.311366,5.45356,-12.1011,-15.4176
0.311174,5.45356,-11.0685,-15.4176
0.257302,-5.90533,-17.2642,-14.385
0.222153,-4.87271,-17.2642,-14.385
0.192262,3.38831,-17.2642,-14.385
0.163587,4.42094,-17.2642,-14.385
0.160665,5.45356,-17.2642,-14.385
0.241787,-6.93796,-16.2316,-14.385
0.245106,-5.90533,-16.2316,-14.385
0.147455,2.35568,-16.2316,-14.385
0.136372,3.38831,-16.2316,-14.385
0.132239,4.42094,-16.2316,-14.385
0.137786,5.45356,-16.2316,-14.385
0.145202,6.48619,-16.2316,-14.385
0.225551,-6.93796,-15.199,-14.385
0.225814,-5.90533,-15.199,-14.385
0.0588238,0.290428,-15.199,-14.385
0.0952525,1.32306,-15.199,-14.385
0.111475,2.35568,-15.199,-14.385
0.109285,3.38831,-15.199,-14.385
0.127326,4.42094,-15.199,-14.385
0.141012,5.45356,-15.199,-14.385
0.16396,6.48619,-15.199,-14.385
0.22627,-6.93796,-14.1663,-14.385
0.204966,-5.90533,-14.1663,-14.385
0.035644,-1.77482,-14.1663,-14.385
0.067097,-0.742199,-14.1663,-14.385
0.0853367,0.290428,-14.1663,-14.385
0.0708752,1.32306,-14.1663,-14.385
0.162081,4.42094,-14.1663,-14.385
0.177801,5.45356,-14.1663,-14.385
0.206057,6.48619,-14.1663,-14.385
0.212872,-6.93796,-13.1337,-14.385
0.257034,5.45356,-13.1337,-14.385
0.283946,6.48619,-13.1337,-14.385
0.146679,-6.93796,-12.1011,-14.385
0.304179,5.45356,-12.1011,-14.385
0.369751,6.48619,-12.1011,-14.385
0.290928,5.45356,-11.0685,-14.385
0.249278,-5.90533,-18.2969,-13.3524
0.226152,-4.87271,-18.2969,-13.3524
0.252982,3.38831,-18.2969,-13.3524
0.22246,4.42094,-18.2969,-13.3524
0.245504,5.45356,-18.2969,-13.3524
0.258001,-6.93796,-17.2642,-13.3524
0.254337,-5.90533,-17.2642,-13.3524
0.241425,-4.87271,-17.2642,-13.3524
0.180823,2.35568,-17.2642,-13.3524
0.195642,3.38831,-17.2642,-13.3524
0.184644,4.42094,-17.2642,-13.3524
0.195103,5.45356,-17.2642,-13.3524
0.227655,6.48619,-17.2642,-13.3524
0.237859,-7.97058,-16.2316,-13.3524
0.231371,-6.93796,-16.2316,-13.3524
0.232686,-5.90533,-16.2316,-13.3524
0.146046,2.35568,-16.2316,-13.3524
0.151266,3.38831,-16.2316,-13.3524
0.159777,4.42094,-16.2316,-13.3524
0.174057,5.45356,-16.2316,-13.3524
0.195882,6.48619,-16.2316,-13.3524
0.220934,-7.97058,-15.199,-13.3524
0.202096,-6.93796,-15.199,-13.3524
0.201011,-5.90533,-15.199,-13.3524
0.0123107,-1.77482,-15.199,-13.3524
0.0449498,-0.742199,-15.199,-13.3524
0.0557032,0.290428,-15.199,-13.3524
0.095026,1.32306,-15.199,-13.3524
0.116423,2.35568,-15.199,-13.3524
0.13228,3.38831,-15.199,-13.3524
0.159354,4.42094,-15.199,-13.3524
0.176802,5.45356,-15.199,-13.3524
0.205427,6.48619,-15.199,-13.3524
0.189587,-7.97058,-14.1663,-13.3524
0.190592,-6.93796,-14.1663,-13.3524
0.048613,-1.77482,-14.1663,-13.3524
0.0545304,-0.742199,-14.1663,-13.3524
0.0663789,0.290428,-14.1663,-13.3524
0.0746229,1.32306,-14.1663,-13.3524
0.196417,4.42094,-14.1663,-13.3524
0.211532,5.45356,-14.1663,-13.3524
0.243703,6.48619,-14.1663,-13.3524
0.210036,-7.97058,-13.1337,-13.3524
0.191117,-6.93796,-13.1337,-13.3524
0.278722,5.45356,-13.1337,-13.3524
0.306909,6.48619,-13.1337,-13.3524
0.17064,-6.93796,-12.1011,-13.3524
0.283238,5.45356,-12.1011,-13.3524
0.32028,6.48619,-12.1011,-13.3524
0.149644,-6.93796,-11.0685,-13.3524
0.230078,5.45356,-11.0685,-13.3524
0.21602,-6.93796,-18.2969,-12.3197
0.220425,-5.90533,-18.2969,-12.3197
0.219597,-4.87271,-18.2969,-12.3197
0.167805,3.38831,-18.2969,-12.3197
0.159762,4.42094,-18.2969,-12.3197
0.188522,5.45356,-18.2969,-12.3197
0.236762,6.48619,-18.2969,-12.3197
0.249477,-7.97058,-17.2642,-12.3197
0.231296,-6.93796,-17.2642,-12.3197
0.23172,-5.90533,-17.2642,-12.3197
0.22138,-4.87271,-17.2642,-12.3197
0.14974,2.35568,-17.2642,-12.3197
0.164076,3.38831,-17.2642,-12.3197
0.168684,4.42094,-17.2642,-12.3197
0.190172,5.45356,-17.2642,-12.3197
0.236418,6.48619,-17.2642,-12.3197
0.223347,-7.97058,-16.2316,-12.3197
0.208885,-6.93796,-16.2316,-12.3197
0.20634,-5.90533,-16.2316,-12.3197
0.200692,-4.87271,-16.2316,-12.3197
0.111035,1.32306,-16.2316,-12.3197
0.137219,2.35568,-16.2316,-12.3197
0.150819,3.38831,-16.2316,-12.3197
0.171408,4.42094,-16.2316,-12.3197
0.196058,5.45356,-16.2316,-12.3197
0.231958,6.48619,-16.2316,-12.3197
0.263788,7.51881,-16.2316,-12.3197
0.190545,-7.97058,-15.199,-12.3197
0.175612,-6.93796,-15.199,-12.3197
0.17068,-5.90533,-15.199,-12.3197
0.0188489,-1.77482,-15.199,-12.3197
0.0434147,-0.742199,-15.199,-12.3197
0.0533835,0.290428,-15.199,-12.3197
0.0812665,1.32306,-15.199,-12.3197
0.11284,2.35568,-15.199,-12.3197
0.143639,3.38831,-15.199,-12.3197
0.182561,4.42094,-15.199,-12.3197
0.20835,5.45356,-15.199,-12.3197
0.245256,6.48619,-15.199,-12.3197
0.263526,7.51881,-15.199,-12.3197
0.16239,-7.97058,-14.1663,-12.3197
0.157744,-6.93796,-14.1663,-12.3197
0.0718878,-1.77482,-14.1663,-12.3197
0.225548,4.42094,-14.1663,-12.3197
0.24762,5.45356,-14.1663,-12.3197
0.28389,6.48619,-14.1663,-12.3197
0.162283,-7.97058,-13.1337,-12.3197
0.164177,-6.93796,-13.1337,-12.3197
0.299222,5.45356,-13.1337,-12.3197
0.337701,6.48619,-13.1337,-12.3197
0.168674,-7.97058,-12.1011,-12.3197
0.175375,-6.93796,-12.1011,-12.3197
0.287547,5.45356,-12.1011,-12.3197
0.333226,6.48619,-12.1011,-12.3197
0.197154,-6.93796,-11.0685,-12.3197
0.23324,6.48619,-11.0685,-12.3197
0.167851,-6.93796,-10.0358,-12.3197
0.125554,-4.87271,-19.3295,-11.2871
0.225606,-6.93796,-18.2969,-11.2871
0.215153,-5.90533,-18.2969,-11.2871
0.207024,-4.87271,-18.2969,-11.2871
0.152841,2.35568,-18.2969,-11.2871
0.135769,3.38831,-18.2969,-11.2871
0.134449,4.42094,-18.2969,-11.2871
0.161002,5.45356,-18.2969,-11.2871
0.204375,6.48619,-18.2969,-11.2871
0.247765,-7.97058,-17.2642,-11.2871
0.224224,-6.93796,-17.2642,-11.2871
0.209817,-5.90533,-17.2642,-11.2871
0.18366,-4.87271,-17.2642,-11.2871
0.141837,2.35568,-17.2642,-11.2871
0.142199,3.38831,-17.2642,-11.2871
0.152902,4.42094,-17.2642,-11.2871
0.177858,5.45356,-17.2642,-11.2871
0.21998,6.48619,-17.2642,-11.2871
0.213351,-7.97058,-16.2316,-11.2871
0.194503,-6.93796,-16.2316,-11.2871
0.179976,-5.90533,-16.2316,-11.2871
0.161208,-4.87271,-16.2316,-11.2871
0.0693925,0.290428,-16.2316,-11.2871
0.110872,1.32306,-16.2316,-11.2871
0.130224,2.35568,-16.2316,-11.2871
0.142296,3.38831,-16.2316,-11.2871
0.170232,4.42094,-16.2316,-11.2871
0.2001,5.45356,-16.2316,-11.2871
0.243994,6.48619,-16.2316,-11.2871
0.272389,7.51881,-16.2316,-11.2871
0.180334,-7.97058,-15.199,-11.2871
0.160712,-6.93796,-15.199,-11.2871
0.13852,-5.90533,-15.199,-11.2871
0.0631038,-2.80745,-15.199,-11.2871
0.0281594,-1.77482,-15.199,-11.2871
0.0417783,0.290428,-15.199,-11.2871
0.0538417,1.32306,-15.199,-11.2871
0.10547,2.35568,-15.199,-11.2871
0.148694,3.38831,-15.199,-11.2871
0.196262,4.42094,-15.199,-11.2871
