Specific Ventilation,x,y,z
-0.0514418,-2.78029,-7.95292,-15.7119
0.0277097,-3.29755,-7.43566,-15.7119
-0.000132069,-2.78029,-7.43566,-15.7119
-0.00560683,-2.26303,-7.43566,-15.7119
-0.0384161,-1.74576,-7.43566,-15.7119
-0.0381231,-3.81482,-6.9184,-15.7119
0.011576,-3.29755,-6.9184,-15.7119
-0.00800048,-2.78029,-6.9184,-15.7119
0.00754954,-2.26303,-6.9184,-15.7119
0.00145878,-1.74576,-6.9184,-15.7119
0.00287607,-1.2285,-6.9184,-15.7119
-0.0641361,-3.81482,-6.40113,-15.7119
-0.0345318,-3.29755,-6.40113,-15.7119
-0.0396725,-2.78029,-6.40113,-15.7119
-0.00920948,-2.26303,-6.40113,-15.7119
-0.00983557,-1.74576,-6.40113,-15.7119
0.00317034,-1.2285,-6.40113,-15.7119
-0.0633041,-3.29755,-5.88387,-15.7119
-0.0779533,-2.78029,-5.88387,-15.7119
-0.0606174,-2.26303,-5.88387,-15.7119
-0.0469596,-1.74576,-5.88387,-15.7119
-0.0197967,-1.2285,-5.88387,-15.7119
-0.0430252,-0.711236,-5.88387,-15.7119
-0.018758,-3.81482,-5.36661,-15.7119
-0.0458226,-3.29755,-5.36661,-15.7119
-0.068514,-2.78029,-5.36661,-15.7119
-0.0689748,-2.26303,-5.36661,-15.7119
-0.0202562,-1.74576,-5.36661,-15.7119
0.0289324,-1.2285,-5.36661,-15.7119
0.0476126,-0.711236,-5.36661,-15.7119
-0.0117739,-3.81482,-4.84934,-15.7119
-0.0126398,-3.29755,-4.84934,-15.7119
0.0727634,-1.2285,-4.84934,-15.7119
0.111092,-0.711236,-4.84934,-15.7119
0.0505132,-4.33208,-4.33208,-15.7119
0.0809085,-3.81482,-4.33208,-15.7119
0.0372678,-3.29755,-4.33208,-15.7119
0.181825,-0.711236,-4.33208,-15.7119
0.123004,-4.33208,-3.81482,-15.7119
0.0968605,-3.81482,-3.81482,-15.7119
0,-0.711236,-3.81482,-15.7119
0.109755,-6.9184,-3.29755,-15.7119
0.0072355,-7.43566,-2.78029,-15.7119
0.0406753,-6.9184,-2.78029,-15.7119
0.0450547,-6.9184,-2.26303,-15.7119
0.0560824,-6.40113,-2.26303,-15.7119
0.0746735,-6.9184,-1.74576,-15.7119
0.0902915,-6.40113,-1.74576,-15.7119
0.158376,-6.40113,-1.2285,-15.7119
0.159391,-5.88387,-1.2285,-15.7119
0.029098,-5.36661,-1.2285,-15.7119
0.23461,-5.36661,-0.711236,-15.7119
0,-4.84934,-0.711236,-15.7119
0.0853499,-3.29755,-7.95292,-15.1946
0.0504863,-2.78029,-7.95292,-15.1946
0.0295342,-2.26303,-7.95292,-15.1946
0.0696899,-3.81482,-7.43566,-15.1946
0.110993,-3.29755,-7.43566,-15.1946
0.0964681,-2.78029,-7.43566,-15.1946
0.079417,-2.26303,-7.43566,-15.1946
0.0604968,-1.74576,-7.43566,-15.1946
0.0882281,-3.81482,-6.9184,-15.1946
0.113541,-3.29755,-6.9184,-15.1946
