Specific Ventilation (mL/mL),x (mm),y (mm),z (mm)
0.0763524,5.32892,-14.6769,-15.6984
0.0908581,-0.387016,-13.7242,-15.6984
0.152215,0.565639,-13.7242,-15.6984
0.0940822,1.5183,-13.7242,-15.6984
0.0849054,5.32892,-13.7242,-15.6984
0.082105,6.28157,-13.7242,-15.6984
0.0630808,-0.387016,-12.7715,-15.6984
0.103387,0.565639,-12.7715,-15.6984
0.030999,1.5183,-12.7715,-15.6984
-0.00441219,2.47095,-12.7715,-15.6984
0.0567415,5.32892,-12.7715,-15.6984
0.0545599,0.565639,-11.8189,-15.6984
-0.060761,1.5183,-11.8189,-15.6984
0.0758952,5.32892,-11.8189,-15.6984
0.0991913,4.37626,-16.5822,-14.7458
0.0662438,5.32892,-16.5822,-14.7458
0.138084,4.37626,-15.6295,-14.7458
0.144345,5.32892,-15.6295,-14.7458
0.114392,4.37626,-14.6769,-14.7458
0.180884,5.32892,-14.6769,-14.7458
0.148377,6.28157,-14.6769,-14.7458
0.135316,-0.387016,-13.7242,-14.7458
0.139706,0.565639,-13.7242,-14.7458
0.106372,1.5183,-13.7242,-14.7458
0.0924318,2.47095,-13.7242,-14.7458
0.0752606,3.4236,-13.7242,-14.7458
0.106705,4.37626,-13.7242,-14.7458
0.190858,5.32892,-13.7242,-14.7458
0.163453,6.28157,-13.7242,-14.7458
0.0948898,-0.387016,-12.7715,-14.7458
0.100046,0.565639,-12.7715,-14.7458
0.0361859,1.5183,-12.7715,-14.7458
0.0506921,2.47095,-12.7715,-14.7458
0.0324109,3.4236,-12.7715,-14.7458
0.0981264,4.37626,-12.7715,-14.7458
0.191207,5.32892,-12.7715,-14.7458
0.205428,6.28157,-12.7715,-14.7458
0.0364173,0.565639,-11.8189,-14.7458
-0.0722903,1.5183,-11.8189,-14.7458
0.0743414,3.4236,-11.8189,-14.7458
0.152465,4.37626,-11.8189,-14.7458
0.248524,5.32892,-11.8189,-14.7458
0.268503,4.37626,-10.8662,-14.7458
0.398754,5.32892,-10.8662,-14.7458
0.386533,4.37626,-9.91357,-14.7458
0.124203,4.37626,-16.5822,-13.7931
0.110757,5.32892,-16.5822,-13.7931
0.0789078,6.28157,-16.5822,-13.7931
0.0820296,3.4236,-15.6295,-13.7931
0.156153,4.37626,-15.6295,-13.7931
0.171066,5.32892,-15.6295,-13.7931
0.160882,6.28157,-15.6295,-13.7931
0.115209,3.4236,-14.6769,-13.7931
0.150733,4.37626,-14.6769,-13.7931
0.193109,5.32892,-14.6769,-13.7931
0.188275,6.28157,-14.6769,-13.7931
0.15091,-0.387016,-13.7242,-13.7931
0.124218,0.565639,-13.7242,-13.7931
0.0907323,1.5183,-13.7242,-13.7931
0.0931025,2.47095,-13.7242,-13.7931
0.0965258,3.4236,-13.7242,-13.7931
0.140288,4.37626,-13.7242,-13.7931
0.195955,5.32892,-13.7242,-13.7931
0.192929,6.28157,-13.7242,-13.7931
0.102153,-0.387016,-12.7715,-13.7931
0.084091,0.565639,-12.7715,-13.7931
0.0273259,1.5183,-12.7715,-13.7931
0.0628154,2.47095,-12.7715,-13.7931
0.0721414,3.4236,-12.7715,-13.7931
0.149711,4.37626,-12.7715,-13.7931
0.219754,5.32892,-12.7715,-13.7931
0.257005,6.28157,-12.7715,-13.7931
0.00909788,0.565639,-11.8189,-13.7931
0.117262,3.4236,-11.8189,-13.7931
0.213177,4.37626,-11.8189,-13.7931
0.290494,5.32892,-11.8189,-13.7931
0.358734,6.28157,-11.8189,-13.7931
0.294394,4.37626,-10.8662,-13.7931
0.425304,5.32892,-10.8662,-13.7931
0.396287,4.37626,-9.91357,-13.7931
0.622764,4.37626,-8.96092,-13.7931
0.104361,4.37626,-16.5822,-12.8405
0.112387,5.32892,-16.5822,-12.8405
0.102762,6.28157,-16.5822,-12.8405
0.0591633,7.23423,-16.5822,-12.8405
0.0886285,3.4236,-15.6295,-12.8405
0.147005,4.37626,-15.6295,-12.8405
0.1703,5.32892,-15.6295,-12.8405
0.176358,6.28157,-15.6295,-12.8405
0.147045,7.23423,-15.6295,-12.8405
0.0936416,2.47095,-14.6769,-12.8405
0.119642,3.4236,-14.6769,-12.8405
0.160088,4.37626,-14.6769,-12.8405
0.191901,5.32892,-14.6769,-12.8405
0.198073,6.28157,-14.6769,-12.8405
0.180677,7.23423,-14.6769,-12.8405
0.108188,-0.387016,-13.7242,-12.8405
0.0840603,0.565639,-13.7242,-12.8405
0.0744404,1.5183,-13.7242,-12.8405
0.0804853,2.47095,-13.7242,-12.8405
0.100711,3.4236,-13.7242,-12.8405
0.149723,4.37626,-13.7242,-12.8405
0.195398,5.32892,-13.7242,-12.8405
0.20684,6.28157,-13.7242,-12.8405
0.212424,7.23423,-13.7242,-12.8405
0.0935424,-0.387016,-12.7715,-12.8405
0.0773214,0.565639,-12.7715,-12.8405
0.0275249,1.5183,-12.7715,-12.8405
0.0644221,2.47095,-12.7715,-12.8405
0.087783,3.4236,-12.7715,-12.8405
0.169346,4.37626,-12.7715,-12.8405
0.224444,5.32892,-12.7715,-12.8405
0.259671,6.28157,-12.7715,-12.8405
0.236496,4.37626,-11.8189,-12.8405
0.293913,5.32892,-11.8189,-12.8405
0.359548,6.28157,-11.8189,-12.8405
0.298289,4.37626,-10.8662,-12.8405
0.393149,5.32892,-10.8662,-12.8405
0.489542,6.28157,-10.8662,-12.8405
0.34699,4.37626,-9.91357,-12.8405
0.512237,5.32892,-9.91357,-12.8405
0.439061,4.37626,-8.96092,-12.8405
-0.044228,4.37626,-17.5348,-11.8878
