Specific Ventilation,x,y,z
-0.0844527,-2.80672,-3.83908,-13.0819
-0.0936392,-2.29054,-3.83908,-13.0819
0,-3.3229,-3.3229,-13.0819
-0.0797547,-2.80672,-3.3229,-13.0819
-0.0840037,-2.29054,-3.3229,-13.0819
0,-2.80672,-2.80672,-13.0819
0.141507,-1.25819,-5.38762,-12.5657
0.118396,-1.25819,-4.87144,-12.5657
0.174739,-0.742008,-4.87144,-12.5657
0.15089,-0.742008,-4.35526,-12.5657
0.192243,-0.225829,-4.35526,-12.5657
0.0230571,-2.80672,-3.83908,-12.5657
0.0272444,-2.29054,-3.83908,-12.5657
0.0271733,-1.77436,-3.83908,-12.5657
0.112698,-0.742008,-3.83908,-12.5657
0.150815,-0.225829,-3.83908,-12.5657
0.0198649,-3.3229,-3.3229,-12.5657
0.016195,-2.80672,-3.3229,-12.5657
0.0101918,-2.29054,-3.3229,-12.5657
0.0932848,-0.225829,-3.3229,-12.5657
0.0565907,0.29035,-3.3229,-12.5657
-0.102276,-0.225829,-2.80672,-12.5657
-0.133558,0.29035,-2.80672,-12.5657
-0.257435,0.29035,-2.29054,-12.5657
0.218689,-1.25819,-5.90379,-12.0495
0.167214,-1.77436,-5.38762,-12.0495
0.182702,-1.25819,-5.38762,-12.0495
0.178348,-0.742008,-5.38762,-12.0495
0.121902,-1.77436,-4.87144,-12.0495
0.148026,-1.25819,-4.87144,-12.0495
0.206455,-0.742008,-4.87144,-12.0495
0.227305,-0.225829,-4.87144,-12.0495
0.0880838,-1.77436,-4.35526,-12.0495
0.127681,-1.25819,-4.35526,-12.0495
0.206182,-0.742008,-4.35526,-12.0495
0.25178,-0.225829,-4.35526,-12.0495
0.032104,-2.80672,-3.83908,-12.0495
0.0431515,-2.29054,-3.83908,-12.0495
0.0308542,-1.77436,-3.83908,-12.0495
0.109787,-1.25819,-3.83908,-12.0495
0.190845,-0.742008,-3.83908,-12.0495
0.247958,-0.225829,-3.83908,-12.0495
0.211135,0.29035,-3.83908,-12.0495
0.0255255,-3.3229,-3.3229,-12.0495
0.0272064,-2.80672,-3.3229,-12.0495
0.0119571,-2.29054,-3.3229,-12.0495
0.193134,-0.225829,-3.3229,-12.0495
0.188613,0.29035,-3.3229,-12.0495
0.109788,-0.225829,-2.80672,-12.0495
0.101201,0.29035,-2.80672,-12.0495
0.00760132,0.29035,-2.29054,-12.0495
0.00234339,0.29035,-1.77436,-12.0495
0,0.29035,-1.25819,-12.0495
0.183512,-1.77436,-5.90379,-11.5334
0.165622,-1.25819,-5.90379,-11.5334
0.136231,-0.742008,-5.90379,-11.5334
0.146142,-1.77436,-5.38762,-11.5334
0.16547,-1.25819,-5.38762,-11.5334
0.170375,-0.742008,-5.38762,-11.5334
0.161936,-0.225829,-5.38762,-11.5334
0.109645,-1.77436,-4.87144,-11.5334
0.137114,-1.25819,-4.87144,-11.5334
0.171561,-0.742008,-4.87144,-11.5334
0.186129,-0.225829,-4.87144,-11.5334
0.0865399,-2.29054,-4.35526,-11.5334
0.075656,-1.77436,-4.35526,-11.5334
0.112315,-1.25819,-4.35526,-11.5334
0.170267,-0.742008,-4.35526,-11.5334
0.210046,-0.225829,-4.35526,-11.5334
0.214077,0.29035,-4.35526,-11.5334
0.0609004,-2.80672,-3.83908,-11.5334
0.0579739,-2.29054,-3.83908,-11.5334
0.0197253,-1.77436,-3.83908,-11.5334
0.0917047,-1.25819,-3.83908,-11.5334
0.159599,-0.742008,-3.83908,-11.5334
0.217267,-0.225829,-3.83908,-11.5334
0.205277,0.29035,-3.83908,-11.5334
0.0785361,-3.3229,-3.3229,-11.5334
0.0644957,-2.80672,-3.3229,-11.5334
0.0568735,-2.29054,-3.3229,-11.5334
0.0948902,-0.742008,-3.3229,-11.5334
0.204644,-0.225829,-3.3229,-11.5334
0.201824,0.29035,-3.3229,-11.5334
0.173425,-0.225829,-2.80672,-11.5334
0.179527,0.29035,-2.80672,-11.5334
0.146833,-0.225829,-2.29054,-11.5334
0.124387,0.29035,-2.29054,-11.5334
0.137507,0.29035,-1.77436,-11.5334
0.208987,0.29035,-1.25819,-11.5334
0,0.29035,-0.742008,-11.5334
0.155853,-1.77436,-6.41997,-11.0172
0.129582,-1.25819,-6.41997,-11.0172
0.136134,-2.29054,-5.90379,-11.0172
0.166223,-1.77436,-5.90379,-11.0172
0.157411,-1.25819,-5.90379,-11.0172
0.14468,-0.742008,-5.90379,-11.0172
