Specific Ventilation (mL/mL),x (mm),y (mm),z (mm)
-0.0252816,-0.646296,-4.78259,-22.8315
-0.00561558,-0.646296,-3.74852,-22.8315
0.00314936,0.387779,-3.74852,-22.8315
-0.00236262,1.42185,-3.74852,-22.8315
0.107886,6.59222,-3.74852,-22.8315
0.0140505,-0.646296,-2.71444,-22.8315
0.0210266,0.387779,-2.71444,-22.8315
0.0156719,1.42185,-2.71444,-22.8315
-0.0323364,-0.646296,-4.78259,-21.7975
0.144595,6.59222,-4.78259,-21.7975
-0.0207864,-1.68037,-3.74852,-21.7975
-0.0129224,-0.646296,-3.74852,-21.7975
-0.00148136,0.387779,-3.74852,-21.7975
-0.00498526,1.42185,-3.74852,-21.7975
-0.0143535,2.45592,-3.74852,-21.7975
0.111063,6.59222,-3.74852,-21.7975
0.0969247,7.62629,-3.74852,-21.7975
0.00649154,-0.646296,-2.71444,-21.7975
0.0141311,0.387779,-2.71444,-21.7975
0.0130047,1.42185,-2.71444,-21.7975
-0.0936731,2.45592,-2.71444,-21.7975
0.0933728,6.59222,-2.71444,-21.7975
0.0367834,7.62629,-2.71444,-21.7975
0.0400857,6.59222,-1.68037,-21.7975
0.0987059,5.55815,-5.81666,-20.7634
0.132676,6.59222,-5.81666,-20.7634
-0.0515912,-7.88481,-4.78259,-20.7634
-0.0354077,-0.646296,-4.78259,-20.7634
0.111514,5.55815,-4.78259,-20.7634
0.151534,6.59222,-4.78259,-20.7634
0.160862,7.62629,-4.78259,-20.7634
-0.0119959,-0.646296,-3.74852,-20.7634
0.000168941,0.387779,-3.74852,-20.7634
0.00396437,1.42185,-3.74852,-20.7634
-0.0109689,2.45592,-3.74852,-20.7634
0.069125,5.55815,-3.74852,-20.7634
0.111526,6.59222,-3.74852,-20.7634
0.114053,7.62629,-3.74852,-20.7634
0.011416,-0.646296,-2.71444,-20.7634
0.0193401,0.387779,-2.71444,-20.7634
0.0158334,1.42185,-2.71444,-20.7634
-0.0439889,2.45592,-2.71444,-20.7634
0.10164,6.59222,-2.71444,-20.7634
0.0644023,7.62629,-2.71444,-20.7634
0.0941219,6.59222,-1.68037,-20.7634
0.0547693,7.62629,-1.68037,-20.7634
0.0627473,6.59222,-0.646296,-20.7634
0.013346,7.62629,-0.646296,-20.7634
0.017684,-7.88481,-6.85074,-19.7293
0.266001,-6.85074,-6.85074,-19.7293
0.0653574,5.55815,-6.85074,-19.7293
0.0670305,6.59222,-6.85074,-19.7293
0.0941823,-7.88481,-5.81666,-19.7293
0.185925,-6.85074,-5.81666,-19.7293
0.0203665,4.52407,-5.81666,-19.7293
0.0689306,5.55815,-5.81666,-19.7293
0.102516,6.59222,-5.81666,-19.7293
0.130342,7.62629,-5.81666,-19.7293
0.111171,-7.88481,-4.78259,-19.7293
0.0424862,4.52407,-4.78259,-19.7293
0.0898599,5.55815,-4.78259,-19.7293
0.115559,6.59222,-4.78259,-19.7293
0.125933,7.62629,-4.78259,-19.7293
0.119944,8.66037,-4.78259,-19.7293
0.099263,-7.88481,-3.74852,-19.7293
-0.00946179,-0.646296,-3.74852,-19.7293
0.00280568,0.387779,-3.74852,-19.7293
0.00426755,1.42185,-3.74852,-19.7293
-0.00460542,2.45592,-3.74852,-19.7293
-0.00830765,3.49,-3.74852,-19.7293
0.0314021,4.52407,-3.74852,-19.7293
0.0714888,5.55815,-3.74852,-19.7293
0.0996725,6.59222,-3.74852,-19.7293
0.0985429,7.62629,-3.74852,-19.7293
0.0736481,8.66037,-3.74852,-19.7293
-0.000277466,-1.68037,-2.71444,-19.7293
0.00313532,-0.646296,-2.71444,-19.7293
0.00708251,0.387779,-2.71444,-19.7293
0.00408053,1.42185,-2.71444,-19.7293
-0.0204165,2.45592,-2.71444,-19.7293
0.0735046,5.55815,-2.71444,-19.7293
0.0936847,6.59222,-2.71444,-19.7293
0.0760891,7.62629,-2.71444,-19.7293
0.0357581,8.66037,-2.71444,-19.7293
-0.0661875,-7.88481,-1.68037,-19.7293
0.0720526,6.59222,-1.68037,-19.7293
0.0617411,7.62629,-1.68037,-19.7293
0.0551164,6.59222,-0.646296,-19.7293
0.065318,7.62629,-0.646296,-19.7293
0.104344,6.59222,0.387779,-19.7293
0.135861,7.62629,0.387779,-19.7293
0.23255,6.59222,1.42185,-19.7293
0.131823,-6.85074,-7.88481,-18.6952
0.133713,-7.88481,-6.85074,-18.6952
0.146137,-6.85074,-6.85074,-18.6952
0.000811838,4.52407,-6.85074,-18.6952
0.0475351,5.55815,-6.85074,-18.6952
0.0693008,6.59222,-6.85074,-18.6952
0.123189,7.62629,-6.85074,-18.6952
0.102639,-8.91888,-5.81666,-18.6952
0.133562,-7.88481,-5.81666,-18.6952
0.0973055,-6.85074,-5.81666,-18.6952
0.0442486,4.52407,-5.81666,-18.6952
0.0793368,5.55815,-5.81666,-18.6952
0.0958478,6.59222,-5.81666,-18.6952
0.111685,7.62629,-5.81666,-18.6952
0.125864,8.66037,-5.81666,-18.6952
0.0907415,-8.91888,-4.78259,-18.6952
0.101512,-7.88481,-4.78259,-18.6952
0.0338572,3.49,-4.78259,-18.6952
0.0595355,4.52407,-4.78259,-18.6952
0.0878713,5.55815,-4.78259,-18.6952
0.103324,6.59222,-4.78259,-18.6952
0.108437,7.62629,-4.78259,-18.6952
0.100625,8.66037,-4.78259,-18.6952
0.053072,-8.91888,-3.74852,-18.6952
0.0766593,-7.88481,-3.74852,-18.6952
