Specific Ventilation (mL/mL),x (mm),y (mm),z (mm)
0.014977,-0.742327,-6.93916,-19.5295
0.0150976,0.290476,-6.93916,-19.5295
0.00610263,1.32328,-6.93916,-19.5295
0.193703,5.4545,-6.93916,-19.5295
0.0449848,-0.742327,-5.90635,-19.5295
0.0468286,0.290476,-5.90635,-19.5295
0.0387462,1.32328,-5.90635,-19.5295
0.10234,6.48731,-5.90635,-19.5295
0.173766,4.4217,-7.97196,-18.4967
0.193685,5.4545,-7.97196,-18.4967
0.195475,6.48731,-7.97196,-18.4967
0.0228391,-1.77513,-6.93916,-18.4967
0.056066,-0.742327,-6.93916,-18.4967
0.058882,0.290476,-6.93916,-18.4967
0.0507962,1.32328,-6.93916,-18.4967
0.147168,4.4217,-6.93916,-18.4967
0.177354,5.4545,-6.93916,-18.4967
0.174175,6.48731,-6.93916,-18.4967
-0.006542,-1.77513,-5.90635,-18.4967
0.00803885,-0.742327,-5.90635,-18.4967
-0.00490872,0.290476,-5.90635,-18.4967
-0.00849436,1.32328,-5.90635,-18.4967
0.135443,5.4545,-5.90635,-18.4967
0.129083,6.48731,-5.90635,-18.4967
0.0945079,5.4545,-4.87355,-18.4967
0.0733704,6.48731,-4.87355,-18.4967
0.143755,4.4217,-9.00477,-17.4639
0.169487,5.4545,-9.00477,-17.4639
0.176714,6.48731,-9.00477,-17.4639
0.140828,4.4217,-7.97196,-17.4639
0.165082,5.4545,-7.97196,-17.4639
0.162718,6.48731,-7.97196,-17.4639
0.0362754,-1.77513,-6.93916,-17.4639
0.0687712,-0.742327,-6.93916,-17.4639
0.0617167,0.290476,-6.93916,-17.4639
0.0385738,1.32328,-6.93916,-17.4639
0.0407763,2.35609,-6.93916,-17.4639
0.0692022,3.38889,-6.93916,-17.4639
0.114252,4.4217,-6.93916,-17.4639
0.144813,5.4545,-6.93916,-17.4639
0.143304,6.48731,-6.93916,-17.4639
-0.00484069,-1.77513,-5.90635,-17.4639
0.00920956,-0.742327,-5.90635,-17.4639
-0.00262345,0.290476,-5.90635,-17.4639
-0.0180554,1.32328,-5.90635,-17.4639
0.127308,5.4545,-5.90635,-17.4639
0.12553,6.48731,-5.90635,-17.4639
0.1114,5.4545,-4.87355,-17.4639
0.0823168,6.48731,-4.87355,-17.4639
0.0691025,5.4545,-3.84074,-17.4639
0.0283771,6.48731,-3.84074,-17.4639
0.102101,4.4217,-10.0376,-16.4311
0.102822,5.4545,-10.0376,-16.4311
0.133023,4.4217,-9.00477,-16.4311
0.147861,5.4545,-9.00477,-16.4311
0.13535,6.48731,-9.00477,-16.4311
-0.011379,-7.97196,-7.97196,-16.4311
0.125754,0.290476,-7.97196,-16.4311
0.0787914,1.32328,-7.97196,-16.4311
0.0767299,2.35609,-7.97196,-16.4311
0.0968175,3.38889,-7.97196,-16.4311
0.122815,4.4217,-7.97196,-16.4311
0.141213,5.4545,-7.97196,-16.4311
0.135046,6.48731,-7.97196,-16.4311
0.157852,7.52011,-7.97196,-16.4311
-0.0360148,-7.97196,-6.93916,-16.4311
0.0419393,-1.77513,-6.93916,-16.4311
0.0646661,-0.742327,-6.93916,-16.4311
0.0617545,0.290476,-6.93916,-16.4311
0.0420201,1.32328,-6.93916,-16.4311
0.0499902,2.35609,-6.93916,-16.4311
0.0675915,3.38889,-6.93916,-16.4311
0.101598,4.4217,-6.93916,-16.4311
0.127423,5.4545,-6.93916,-16.4311
0.126051,6.48731,-6.93916,-16.4311
0.13172,7.52011,-6.93916,-16.4311
0.141999,-7.97196,-5.90635,-16.4311
-0.00276808,-1.77513,-5.90635,-16.4311
0.0119705,-0.742327,-5.90635,-16.4311
-0.0022456,0.290476,-5.90635,-16.4311
-0.0389774,1.32328,-5.90635,-16.4311
0.0763094,4.4217,-5.90635,-16.4311
0.117402,5.4545,-5.90635,-16.4311
0.117238,6.48731,-5.90635,-16.4311
0.122514,7.52011,-5.90635,-16.4311
0.113863,5.4545,-4.87355,-16.4311
0.0958044,6.48731,-4.87355,-16.4311
0.0994111,5.4545,-3.84074,-16.4311
0.0747955,6.48731,-3.84074,-16.4311
0.0846816,6.48731,-2.80794,-16.4311
0.11112,4.4217,-10.0376,-15.3983
0.101394,5.4545,-10.0376,-15.3983
0.0764607,6.48731,-10.0376,-15.3983
0.0963454,-7.97196,-9.00477,-15.3983
0.105435,-6.93916,-9.00477,-15.3983
0.110724,3.38889,-9.00477,-15.3983
0.119076,4.4217,-9.00477,-15.3983
0.127098,5.4545,-9.00477,-15.3983
0.120441,6.48731,-9.00477,-15.3983
0.132895,7.52011,-9.00477,-15.3983
0.0992819,-7.97196,-7.97196,-15.3983
0.0997246,0.290476,-7.97196,-15.3983
0.0979833,1.32328,-7.97196,-15.3983
0.081057,2.35609,-7.97196,-15.3983
0.0896798,3.38889,-7.97196,-15.3983
0.105726,4.4217,-7.97196,-15.3983
0.119884,5.4545,-7.97196,-15.3983
0.118135,6.48731,-7.97196,-15.3983
0.133575,7.52011,-7.97196,-15.3983
0.0964324,-7.97196,-6.93916,-15.3983
0.0496775,-1.77513,-6.93916,-15.3983
0.0686075,-0.742327,-6.93916,-15.3983
0.0548757,0.290476,-6.93916,-15.3983
0.0432689,1.32328,-6.93916,-15.3983
0.0435882,2.35609,-6.93916,-15.3983
0.0598958,3.38889,-6.93916,-15.3983
0.0882639,4.4217,-6.93916,-15.3983
0.111649,5.4545,-6.93916,-15.3983
0.113368,6.48731,-6.93916,-15.3983
0.12342,7.52011,-6.93916,-15.3983
0.121241,-7.97196,-5.90635,-15.3983
0.0206532,-1.77513,-5.90635,-15.3983
0.0142539,-0.742327,-5.90635,-15.3983
0.0703239,4.4217,-5.90635,-15.3983
0.103733,5.4545,-5.90635,-15.3983
0.105476,6.48731,-5.90635,-15.3983
0.110704,7.52011,-5.90635,-15.3983
0.0941051,-7.97196,-4.87355,-15.3983
0.111355,5.4545,-4.87355,-15.3983
0.10115,6.48731,-4.87355,-15.3983
0.0963654,7.52011,-4.87355,-15.3983
0.0620437,-7.97196,-3.84074,-15.3983
0.121175,5.4545,-3.84074,-15.3983
0.099893,6.48731,-3.84074,-15.3983
0.0813561,7.52011,-3.84074,-15.3983
0.125276,5.4545,-2.80794,-15.3983
0.105244,6.48731,-2.80794,-15.3983
0.0144349,6.48731,-1.77513,-15.3983
0.0373881,4.4217,-11.0704,-14.3655
0.0267644,5.4545,-11.0704,-14.3655
0.0871602,-7.97196,-10.0376,-14.3655
0.0740794,-6.93916,-10.0376,-14.3655
0.114831,3.38889,-10.0376,-14.3655
0.123828,4.4217,-10.0376,-14.3655
0.110995,5.4545,-10.0376,-14.3655
0.101151,6.48731,-10.0376,-14.3655
0.0943652,7.52011,-10.0376,-14.3655
0.167337,-7.97196,-9.00477,-14.3655
0.118824,-6.93916,-9.00477,-14.3655
0.113865,3.38889,-9.00477,-14.3655
0.118565,4.4217,-9.00477,-14.3655
0.115684,5.4545,-9.00477,-14.3655
0.112038,6.48731,-9.00477,-14.3655
0.119099,7.52011,-9.00477,-14.3655
0.134474,8.55292,-9.00477,-14.3655
0.17587,-9.00477,-7.97196,-14.3655
0.148905,-7.97196,-7.97196,-14.3655
0.121941,-6.93916,-7.97196,-14.3655
0.0996282,0.290476,-7.97196,-14.3655
0.0949248,1.32328,-7.97196,-14.3655
0.0800265,2.35609,-7.97196,-14.3655
0.0897054,3.38889,-7.97196,-14.3655
0.100229,4.4217,-7.97196,-14.3655
0.101947,5.4545,-7.97196,-14.3655
0.0998315,6.48731,-7.97196,-14.3655
0.111508,7.52011,-7.97196,-14.3655
0.12787,8.55292,-7.97196,-14.3655
0.195492,-9.00477,-6.93916,-14.3655
0.160081,-7.97196,-6.93916,-14.3655
0.124669,-6.93916,-6.93916,-14.3655
-0.0379841,-2.80794,-6.93916,-14.3655
0.0502139,-1.77513,-6.93916,-14.3655
0.0479933,-0.742327,-6.93916,-14.3655
0.0393414,0.290476,-6.93916,-14.3655
0.027678,1.32328,-6.93916,-14.3655
0.0360034,2.35609,-6.93916,-14.3655
0.062633,3.38889,-6.93916,-14.3655
0.0874958,4.4217,-6.93916,-14.3655
0.0984527,5.4545,-6.93916,-14.3655
0.10106,6.48731,-6.93916,-14.3655
0.110464,7.52011,-6.93916,-14.3655
0.147224,-7.97196,-5.90635,-14.3655
0.106517,-6.93916,-5.90635,-14.3655
0.0216491,-1.77513,-5.90635,-14.3655
-0.0116734,-0.742327,-5.90635,-14.3655
0.0828822,4.4217,-5.90635,-14.3655
0.0984297,5.4545,-5.90635,-14.3655
0.0995703,6.48731,-5.90635,-14.3655
0.106519,7.52011,-5.90635,-14.3655
0.131992,-7.97196,-4.87355,-14.3655
0.102624,-6.93916,-4.87355,-14.3655
0.112111,5.4545,-4.87355,-14.3655
0.106126,6.48731,-4.87355,-14.3655
0.111745,7.52011,-4.87355,-14.3655
0.129555,-7.97196,-3.84074,-14.3655
0.0743692,-6.93916,-3.84074,-14.3655
0.126219,5.4545,-3.84074,-14.3655
0.113284,6.48731,-3.84074,-14.3655
0.112406,7.52011,-3.84074,-14.3655
0.0785086,-7.97196,-2.80794,-14.3655
-0.00168453,-6.93916,-2.80794,-14.3655
0.130228,5.4545,-2.80794,-14.3655
0.115673,6.48731,-2.80794,-14.3655
0.101066,7.52011,-2.80794,-14.3655
-0.0629327,-6.93916,-1.77513,-14.3655
0.136,5.4545,-1.77513,-14.3655
0.0886672,6.48731,-1.77513,-14.3655
0.0697289,5.4545,-0.742327,-14.3655
0.175683,-6.93916,-11.0704,-13.3327
0.0943807,3.38889,-11.0704,-13.3327
0.0886669,4.4217,-11.0704,-13.3327
0.0850992,5.4545,-11.0704,-13.3327
0.0945988,6.48731,-11.0704,-13.3327
0.169234,-7.97196,-10.0376,-13.3327
0.141749,-6.93916,-10.0376,-13.3327
0.140829,3.38889,-10.0376,-13.3327
0.13903,4.4217,-10.0376,-13.3327
0.120151,5.4545,-10.0376,-13.3327
0.111319,6.48731,-10.0376,-13.3327
0.108199,7.52011,-10.0376,-13.3327
0.230042,-9.00477,-9.00477,-13.3327
0.195311,-7.97196,-9.00477,-13.3327
0.110348,2.35609,-9.00477,-13.3327
0.120161,3.38889,-9.00477,-13.3327
0.121292,4.4217,-9.00477,-13.3327
0.10763,5.4545,-9.00477,-13.3327
0.101129,6.48731,-9.00477,-13.3327
0.107353,7.52011,-9.00477,-13.3327
0.132875,8.55292,-9.00477,-13.3327
0.215816,-9.00477,-7.97196,-13.3327
0.188832,-7.97196,-7.97196,-13.3327
0.100501,0.290476,-7.97196,-13.3327
0.0929818,1.32328,-7.97196,-13.3327
0.0877899,2.35609,-7.97196,-13.3327
0.0951515,3.38889,-7.97196,-13.3327
0.0986515,4.4217,-7.97196,-13.3327
0.0891224,5.4545,-7.97196,-13.3327
0.0843308,6.48731,-7.97196,-13.3327
0.0957257,7.52011,-7.97196,-13.3327
0.120497,8.55292,-7.97196,-13.3327
0.203758,-9.00477,-6.93916,-13.3327
0.18537,-7.97196,-6.93916,-13.3327
0.157882,-6.93916,-6.93916,-13.3327
0.0352071,-2.80794,-6.93916,-13.3327
0.0590819,-1.77513,-6.93916,-13.3327
0.0449436,-0.742327,-6.93916,-13.3327
0.0416571,0.290476,-6.93916,-13.3327
0.0408566,1.32328,-6.93916,-13.3327
0.0520751,2.35609,-6.93916,-13.3327
0.0767933,3.38889,-6.93916,-13.3327
0.0902109,4.4217,-6.93916,-13.3327
0.0917697,5.4545,-6.93916,-13.3327
0.0920585,6.48731,-6.93916,-13.3327
0.103846,7.52011,-6.93916,-13.3327
0.123001,8.55292,-6.93916,-13.3327
0.17869,-9.00477,-5.90635,-13.3327
0.16117,-7.97196,-5.90635,-13.3327
0.142762,-6.93916,-5.90635,-13.3327
0.0456386,-1.77513,-5.90635,-13.3327
0.0934989,4.4217,-5.90635,-13.3327
0.0983129,5.4545,-5.90635,-13.3327
0.0960428,6.48731,-5.90635,-13.3327
0.108004,7.52011,-5.90635,-13.3327
0.154702,-9.00477,-4.87355,-13.3327
0.147446,-7.97196,-4.87355,-13.3327
0.13861,-6.93916,-4.87355,-13.3327
0.11613,5.4545,-4.87355,-13.3327
0.110497,6.48731,-4.87355,-13.3327
0.12134,7.52011,-4.87355,-13.3327
0.139037,-7.97196,-3.84074,-13.3327
