Specific Ventilation (mL/mL),x (mm),y (mm),z (mm)
0.10166,0.387106,-7.87112,-20.4829
0.120153,1.41938,-7.87112,-20.4829
0.101303,2.45166,-7.87112,-20.4829
0.119558,0.387106,-6.83884,-20.4829
0.118567,1.41938,-6.83884,-20.4829
0.065281,2.45166,-6.83884,-20.4829
0.0421582,6.58077,-6.83884,-20.4829
0.0349618,6.58077,-5.80656,-20.4829
0.00784665,6.58077,-4.77428,-20.4829
0.0732182,5.54849,-9.93567,-19.4506
0.0844644,5.54849,-8.9034,-19.4506
0.125093,6.58077,-8.9034,-19.4506
0.0760843,0.387106,-7.87112,-19.4506
0.0954575,1.41938,-7.87112,-19.4506
0.0836707,2.45166,-7.87112,-19.4506
0.0714707,3.48394,-7.87112,-19.4506
0.0592537,4.51621,-7.87112,-19.4506
0.0721314,5.54849,-7.87112,-19.4506
0.119395,6.58077,-7.87112,-19.4506
0.0712557,0.387106,-6.83884,-19.4506
0.0818463,1.41938,-6.83884,-19.4506
0.0408096,2.45166,-6.83884,-19.4506
0.0539113,3.48394,-6.83884,-19.4506
0.0415343,4.51621,-6.83884,-19.4506
0.0570668,5.54849,-6.83884,-19.4506
0.112216,6.58077,-6.83884,-19.4506
0.0586211,5.54849,-5.80656,-19.4506
0.110907,6.58077,-5.80656,-19.4506
0.0824363,5.54849,-4.77428,-19.4506
0.126892,6.58077,-4.77428,-19.4506
0.100244,5.54849,-3.74201,-19.4506
0.0993857,6.58077,-3.74201,-19.4506
0.0861416,5.54849,-10.968,-18.4183
0.0870702,5.54849,-9.93567,-18.4183
0.114506,6.58077,-9.93567,-18.4183
0.0776059,2.45166,-8.9034,-18.4183
0.074016,3.48394,-8.9034,-18.4183
0.071201,4.51621,-8.9034,-18.4183
0.0932225,5.54849,-8.9034,-18.4183
0.131827,6.58077,-8.9034,-18.4183
0.143684,7.61305,-8.9034,-18.4183
0.0609178,0.387106,-7.87112,-18.4183
0.0737146,1.41938,-7.87112,-18.4183
0.0555217,2.45166,-7.87112,-18.4183
0.0550247,3.48394,-7.87112,-18.4183
0.0541499,4.51621,-7.87112,-18.4183
0.0811408,5.54849,-7.87112,-18.4183
0.12572,6.58077,-7.87112,-18.4183
0.149511,7.61305,-7.87112,-18.4183
0.0732329,0.387106,-6.83884,-18.4183
0.076158,1.41938,-6.83884,-18.4183
0.0458945,2.45166,-6.83884,-18.4183
0.0449172,3.48394,-6.83884,-18.4183
0.0445124,4.51621,-6.83884,-18.4183
0.0752517,5.54849,-6.83884,-18.4183
