Specific Ventilation,x,y,z
0,6.51632,-5.87114,-22.0329
0,7.54861,-5.87114,-22.0329
0,8.58089,-5.87114,-22.0329
0,7.54861,-4.83885,-22.0329
0,8.58089,-4.83885,-22.0329
0.364093,11.6778,-2.77427,-22.0329
0.362637,10.6455,-1.74199,-22.0329
0.433422,11.6778,-1.74199,-22.0329
0.302497,9.61318,-0.7097,-22.0329
0.401667,10.6455,-0.7097,-22.0329
0,8.58089,0.32259,-22.0329
0.120843,6.51632,-5.87114,-21.0006
0.0661697,7.54861,-5.87114,-21.0006
-0.0433693,8.58089,-5.87114,-21.0006
0.143595,7.54861,-4.83885,-21.0006
0.0628038,8.58089,-4.83885,-21.0006
0.231261,11.6778,-3.80656,-21.0006
0.302008,12.71,-3.80656,-21.0006
0.306967,11.6778,-2.77427,-21.0006
0.323624,12.71,-2.77427,-21.0006
0.321023,10.6455,-1.74199,-21.0006
0.360106,11.6778,-1.74199,-21.0006
0.319767,9.61318,-0.7097,-21.0006
0.358604,10.6455,-0.7097,-21.0006
0.274962,8.58089,0.32259,-21.0006
0.392257,9.61318,0.32259,-21.0006
0,2.38717,-11.0326,-19.9683
0.0457004,6.51632,-6.90343,-19.9683
0.0921292,6.51632,-5.87114,-19.9683
0.0545709,7.54861,-5.87114,-19.9683
-0.0134422,8.58089,-5.87114,-19.9683
0.105321,7.54861,-4.83885,-19.9683
0.0497747,8.58089,-4.83885,-19.9683
0.0415466,9.61318,-4.83885,-19.9683
0.12286,11.6778,-4.83885,-19.9683
0.232552,12.71,-4.83885,-19.9683
0.0864252,10.6455,-3.80656,-19.9683
0.174829,11.6778,-3.80656,-19.9683
0.24948,12.71,-3.80656,-19.9683
0.21395,11.6778,-2.77427,-19.9683
0.262844,12.71,-2.77427,-19.9683
0.226191,10.6455,-1.74199,-19.9683
0.253971,11.6778,-1.74199,-19.9683
0.2916,12.71,-1.74199,-19.9683
0.282157,9.61318,-0.7097,-19.9683
0.264314,10.6455,-0.7097,-19.9683
0.293571,11.6778,-0.7097,-19.9683
0.279825,8.58089,0.32259,-19.9683
0.302415,9.61318,0.32259,-19.9683
0.142405,3.41945,-12.0649,-18.936
0.170805,4.45174,-12.0649,-18.936
0.141162,2.38717,-11.0326,-18.936
0.255976,3.41945,-11.0326,-18.936
0.183406,1.35488,-10.0003,-18.936
0.0463492,6.51632,-6.90343,-18.936
0.0624151,6.51632,-5.87114,-18.936
0.045621,7.54861,-5.87114,-18.936
0.011061,8.58089,-5.87114,-18.936
0.0729762,7.54861,-4.83885,-18.936
0.0442927,8.58089,-4.83885,-18.936
0.0367812,9.61318,-4.83885,-18.936
0.0666093,10.6455,-4.83885,-18.936
0.128126,11.6778,-4.83885,-18.936
0.184204,12.71,-4.83885,-18.936
0.0762788,10.6455,-3.80656,-18.936
0.144598,11.6778,-3.80656,-18.936
0.195736,12.71,-3.80656,-18.936
0.187385,13.7423,-3.80656,-18.936
0.101812,10.6455,-2.77427,-18.936
0.158093,11.6778,-2.77427,-18.936
0.192106,12.71,-2.77427,-18.936
0.203841,13.7423,-2.77427,-18.936
0.169049,10.6455,-1.74199,-18.936
0.181692,11.6778,-1.74199,-18.936
0.198339,12.71,-1.74199,-18.936
0.247059,9.61318,-0.7097,-18.936
0.19509,10.6455,-0.7097,-18.936
0.200358,11.6778,-0.7097,-18.936
0.205839,12.71,-0.7097,-18.936
0.344689,8.58089,0.32259,-18.936
0.245256,9.61318,0.32259,-18.936
0.18868,10.6455,0.32259,-18.936
0.474351,7.54861,1.35488,-18.936
0.293692,8.58089,1.35488,-18.936
0.205531,3.41945,-13.0972,-17.9037
0.245756,4.45174,-13.0972,-17.9037
0.182597,2.38717,-12.0649,-17.9037
0.235883,3.41945,-12.0649,-17.9037
0.271014,4.45174,-12.0649,-17.9037
0.249196,1.35488,-11.0326,-17.9037
0.241014,2.38717,-11.0326,-17.9037
0.2274,1.35488,-10.0003,-17.9037
0.262708,0.32259,-8.968,-17.9037
0.0281856,6.51632,-6.90343,-17.9037
0.0188715,7.54861,-6.90343,-17.9037
0.0302876,6.51632,-5.87114,-17.9037
0.0388181,7.54861,-5.87114,-17.9037
0.0207128,8.58089,-5.87114,-17.9037
