Specific Ventilation (mL/mL),x (mm),y (mm),z (mm)
-0.0363807,0.452394,-4.71781,-20.7139
-0.0517265,1.48643,-4.71781,-20.7139
0.017889,0.452394,-3.68377,-20.7139
0.00254314,1.48643,-3.68377,-20.7139
0.012132,-0.581648,-4.71781,-19.6799
-0.020278,0.452394,-4.71781,-19.6799
-0.0282896,1.48643,-4.71781,-19.6799
0.122775,6.65663,-4.71781,-19.6799
0.047518,-0.581648,-3.68377,-19.6799
0.0199675,0.452394,-3.68377,-19.6799
0.00614548,1.48643,-3.68377,-19.6799
0.0861811,5.62259,-3.68377,-19.6799
0.091667,6.65663,-3.68377,-19.6799
0.0968884,5.62259,-2.64973,-19.6799
0.0913883,6.65663,-2.64973,-19.6799
0.0454066,5.62259,-1.61569,-19.6799
0.0393869,6.65663,-1.61569,-19.6799
0.0695229,5.62259,-0.581648,-19.6799
0.045469,4.58855,0.452394,-19.6799
0.0323672,5.62259,0.452394,-19.6799
-0.0251988,4.58855,1.48643,-19.6799
0.0953832,5.62259,-5.75185,-18.6458
0.104915,6.65663,-5.75185,-18.6458
0.0466422,7.69068,-5.75185,-18.6458
0.00532525,-0.581648,-4.71781,-18.6458
-0.0123068,0.452394,-4.71781,-18.6458
-0.0306141,1.48643,-4.71781,-18.6458
0.00121776,2.52047,-4.71781,-18.6458
0.12226,5.62259,-4.71781,-18.6458
0.113167,6.65663,-4.71781,-18.6458
0.0975462,7.69068,-4.71781,-18.6458
0.0327351,-0.581648,-3.68377,-18.6458
0.0163664,0.452394,-3.68377,-18.6458
0.0328264,1.48643,-3.68377,-18.6458
0.0122183,2.52047,-3.68377,-18.6458
0.122352,5.62259,-3.68377,-18.6458
0.119484,6.65663,-3.68377,-18.6458
0.102509,7.69068,-3.68377,-18.6458
0.164347,5.62259,-2.64973,-18.6458
0.136508,6.65663,-2.64973,-18.6458
0.127901,7.69068,-2.64973,-18.6458
0.128701,4.58855,-1.61569,-18.6458
0.157514,5.62259,-1.61569,-18.6458
0.13303,6.65663,-1.61569,-18.6458
0.156146,4.58855,-0.581648,-18.6458
0.168711,5.62259,-0.581648,-18.6458
0.129249,6.65663,-0.581648,-18.6458
0.163531,4.58855,0.452394,-18.6458
0.190255,5.62259,0.452394,-18.6458
0.103622,3.55451,1.48643,-18.6458
0.199211,4.58855,1.48643,-18.6458
0.0676391,3.55451,2.52047,-18.6458
0.116225,4.58855,-6.78589,-17.6118
0.138155,5.62259,-6.78589,-17.6118
0.129331,6.65663,-6.78589,-17.6118
0.0979439,7.69068,-6.78589,-17.6118
0.0329334,-7.81993,-5.75185,-17.6118
0.0723789,4.58855,-5.75185,-17.6118
0.128,5.62259,-5.75185,-17.6118
0.133484,6.65663,-5.75185,-17.6118
0.0950411,7.69068,-5.75185,-17.6118
0.0738896,-7.81993,-4.71781,-17.6118
0.0120267,-0.581648,-4.71781,-17.6118
0.0218587,0.452394,-4.71781,-17.6118
0.00175033,1.48643,-4.71781,-17.6118
0.00564342,2.52047,-4.71781,-17.6118
0.0476214,3.55451,-4.71781,-17.6118
0.063114,4.58855,-4.71781,-17.6118
0.126395,5.62259,-4.71781,-17.6118
0.131829,6.65663,-4.71781,-17.6118
0.114424,7.69068,-4.71781,-17.6118
0.0341493,8.72471,-4.71781,-17.6118
0.0114517,-0.581648,-3.68377,-17.6118
0.0288656,0.452394,-3.68377,-17.6118
0.0223663,1.48643,-3.68377,-17.6118
0.0190183,2.52047,-3.68377,-17.6118
0.0339532,3.55451,-3.68377,-17.6118
0.0599501,4.58855,-3.68377,-17.6118
0.131718,5.62259,-3.68377,-17.6118
0.136157,6.65663,-3.68377,-17.6118
0.116225,7.69068,-3.68377,-17.6118
0.105008,4.58855,-2.64973,-17.6118
0.158757,5.62259,-2.64973,-17.6118
0.152164,6.65663,-2.64973,-17.6118
0.119959,7.69068,-2.64973,-17.6118
0.122275,4.58855,-1.61569,-17.6118
0.160001,5.62259,-1.61569,-17.6118
0.15986,6.65663,-1.61569,-17.6118
0.141239,7.69068,-1.61569,-17.6118
0.152447,4.58855,-0.581648,-17.6118
0.180994,5.62259,-0.581648,-17.6118
0.170302,6.65663,-0.581648,-17.6118
-0.0124129,3.55451,0.452394,-17.6118
0.172236,4.58855,0.452394,-17.6118
0.218113,5.62259,0.452394,-17.6118
0.132724,3.55451,1.48643,-17.6118
0.244877,4.58855,1.48643,-17.6118
0.298194,5.62259,1.48643,-17.6118
0.230806,3.55451,2.52047,-17.6118
0.237039,2.52047,3.55451,-17.6118
-0.0211995,-6.78589,-7.81993,-16.5777
0.226962,5.62259,-7.81993,-16.5777
0.166595,6.65663,-7.81993,-16.5777
0.052633,-7.81993,-6.78589,-16.5777
-0.0261512,-6.78589,-6.78589,-16.5777
0.125946,4.58855,-6.78589,-16.5777
0.131585,5.62259,-6.78589,-16.5777
0.122608,6.65663,-6.78589,-16.5777
0.0954354,7.69068,-6.78589,-16.5777
0.0981181,-8.85397,-5.75185,-16.5777
0.0333397,-7.81993,-5.75185,-16.5777
0.0632639,3.55451,-5.75185,-16.5777
0.0808383,4.58855,-5.75185,-16.5777
0.116878,5.62259,-5.75185,-16.5777
0.124056,6.65663,-5.75185,-16.5777
0.10754,7.69068,-5.75185,-16.5777
0.0414773,8.72471,-5.75185,-16.5777
0.089753,-8.85397,-4.71781,-16.5777
0.0100743,-7.81993,-4.71781,-16.5777
0.0187479,-0.581648,-4.71781,-16.5777
0.0273366,0.452394,-4.71781,-16.5777
0.0124411,1.48643,-4.71781,-16.5777
0.0164011,2.52047,-4.71781,-16.5777
0.0366675,3.55451,-4.71781,-16.5777
0.0729849,4.58855,-4.71781,-16.5777
0.118622,5.62259,-4.71781,-16.5777
0.131437,6.65663,-4.71781,-16.5777
0.132811,7.69068,-4.71781,-16.5777
0.0905345,8.72471,-4.71781,-16.5777
0.139041,-8.85397,-3.68377,-16.5777
-0.0116935,-7.81993,-3.68377,-16.5777
0.0225909,-0.581648,-3.68377,-16.5777
0.0266172,0.452394,-3.68377,-16.5777
0.0112933,1.48643,-3.68377,-16.5777
0.0242609,2.52047,-3.68377,-16.5777
0.0324094,3.55451,-3.68377,-16.5777
0.0781661,4.58855,-3.68377,-16.5777
0.129097,5.62259,-3.68377,-16.5777
0.141119,6.65663,-3.68377,-16.5777
0.137812,7.69068,-3.68377,-16.5777
0.0710149,8.72471,-3.68377,-16.5777
0.077627,-7.81993,-2.64973,-16.5777
0.104307,4.58855,-2.64973,-16.5777
0.145188,5.62259,-2.64973,-16.5777
0.150911,6.65663,-2.64973,-16.5777
0.137258,7.69068,-2.64973,-16.5777
0.0624251,8.72471,-2.64973,-16.5777
0.137184,-7.81993,-1.61569,-16.5777
0.106698,4.58855,-1.61569,-16.5777
0.147886,5.62259,-1.61569,-16.5777
0.16364,6.65663,-1.61569,-16.5777
0.143357,7.69068,-1.61569,-16.5777
0.136836,4.58855,-0.581648,-16.5777
0.170854,5.62259,-0.581648,-16.5777
0.169102,6.65663,-0.581648,-16.5777
0.14644,7.69068,-0.581648,-16.5777
0.00571147,3.55451,0.452394,-16.5777
0.168644,4.58855,0.452394,-16.5777
0.204335,5.62259,0.452394,-16.5777
0.188315,6.65663,0.452394,-16.5777
0.179132,3.55451,1.48643,-16.5777
0.233907,4.58855,1.48643,-16.5777
0.257525,5.62259,1.48643,-16.5777
0.279548,3.55451,2.52047,-16.5777
0.297882,4.58855,2.52047,-16.5777
0.31875,2.52047,3.55451,-16.5777
0.320181,3.55451,3.55451,-16.5777
0.283819,2.52047,4.58855,-16.5777
0.0712993,-7.81993,-7.81993,-15.5437
0.050329,-6.78589,-7.81993,-15.5437
-0.0789463,-5.75185,-7.81993,-15.5437
0.139295,4.58855,-7.81993,-15.5437
0.14278,5.62259,-7.81993,-15.5437
0.12308,6.65663,-7.81993,-15.5437
0.103392,7.69068,-7.81993,-15.5437
0.0403372,-8.85397,-6.78589,-15.5437
0.0679161,-7.81993,-6.78589,-15.5437
0.0506368,-6.78589,-6.78589,-15.5437
0.117644,4.58855,-6.78589,-15.5437
0.126102,5.62259,-6.78589,-15.5437
0.12387,6.65663,-6.78589,-15.5437
0.114857,7.69068,-6.78589,-15.5437
0.0691079,8.72471,-6.78589,-15.5437
0.051989,-8.85397,-5.75185,-15.5437
0.0758412,-7.81993,-5.75185,-15.5437
0.0472332,-6.78589,-5.75185,-15.5437
0.0476791,2.52047,-5.75185,-15.5437
0.0575473,3.55451,-5.75185,-15.5437
0.0913106,4.58855,-5.75185,-15.5437
0.115856,5.62259,-5.75185,-15.5437
0.129973,6.65663,-5.75185,-15.5437
0.129903,7.69068,-5.75185,-15.5437
0.100063,8.72471,-5.75185,-15.5437
0.0618682,-8.85397,-4.71781,-15.5437
0.0776781,-7.81993,-4.71781,-15.5437
0.0440712,-1.61569,-4.71781,-15.5437
0.0305945,-0.581648,-4.71781,-15.5437
0.0126544,0.452394,-4.71781,-15.5437
0.00669705,1.48643,-4.71781,-15.5437
0.0176691,2.52047,-4.71781,-15.5437
0.0369724,3.55451,-4.71781,-15.5437
0.0806351,4.58855,-4.71781,-15.5437
0.110474,5.62259,-4.71781,-15.5437
0.13045,6.65663,-4.71781,-15.5437
0.136459,7.69068,-4.71781,-15.5437
