Specific Ventilation,x,y,z
0.140783,-1.24263,-6.40679,-12.0551
0.145295,-1.24263,-5.89037,-12.0551
0.177343,-0.726211,-5.89037,-12.0551
0.187327,-0.726211,-5.37396,-12.0551
0.271586,-0.209795,-4.85754,-12.0551
0.0703094,-2.79188,-4.34113,-12.0551
0.0810536,-2.27546,-4.34113,-12.0551
0.272663,-0.209795,-4.34113,-12.0551
0.0978679,-2.79188,-3.82471,-12.0551
0.0973772,-2.27546,-3.82471,-12.0551
0.108742,-2.79188,-3.30829,-12.0551
0.104743,-2.27546,-3.30829,-12.0551
0.190562,-1.75904,-6.40679,-11.5387
0.17299,-1.24263,-6.40679,-11.5387
0.154633,-0.726211,-6.40679,-11.5387
0.146573,-1.75904,-5.89037,-11.5387
0.157901,-1.24263,-5.89037,-11.5387
0.170773,-0.726211,-5.89037,-11.5387
0.194669,-0.209795,-5.89037,-11.5387
0.127959,-1.24263,-5.37396,-11.5387
0.175439,-0.726211,-5.37396,-11.5387
0.207848,-0.209795,-5.37396,-11.5387
0.0650464,-1.75904,-4.85754,-11.5387
0.186597,-0.726211,-4.85754,-11.5387
0.245435,-0.209795,-4.85754,-11.5387
0.0156424,-2.79188,-4.34113,-11.5387
0.045298,-2.27546,-4.34113,-11.5387
0.304027,-0.209795,-4.34113,-11.5387
0.0547038,-2.79188,-3.82471,-11.5387
0.0611878,-2.27546,-3.82471,-11.5387
0.0797658,-3.30829,-3.30829,-11.5387
0.0843579,-2.79188,-3.30829,-11.5387
0.132533,-1.75904,-6.92321,-11.0223
0.128604,-1.24263,-6.92321,-11.0223
0.159615,-2.27546,-6.40679,-11.0223
0.148988,-1.75904,-6.40679,-11.0223
0.139634,-1.24263,-6.40679,-11.0223
0.13632,-0.726211,-6.40679,-11.0223
0.103779,-2.27546,-5.89037,-11.0223
0.120881,-1.75904,-5.89037,-11.0223
0.123811,-1.24263,-5.89037,-11.0223
0.136762,-0.726211,-5.89037,-11.0223
0.16786,-0.209795,-5.89037,-11.0223
0.0751225,-1.75904,-5.37396,-11.0223
0.0948998,-1.24263,-5.37396,-11.0223
0.13208,-0.726211,-5.37396,-11.0223
0.172349,-0.209795,-5.37396,-11.0223
0.0624763,-2.27546,-4.85754,-11.0223
0.0601529,-1.75904,-4.85754,-11.0223
0.0787918,-1.24263,-4.85754,-11.0223
0.132616,-0.726211,-4.85754,-11.0223
0.191039,-0.209795,-4.85754,-11.0223
0.0192533,-2.79188,-4.34113,-11.0223
0.0463526,-2.27546,-4.34113,-11.0223
0.0446548,-1.75904,-4.34113,-11.0223
0.149158,-0.726211,-4.34113,-11.0223
0.227576,-0.209795,-4.34113,-11.0223
0.04618,-3.30829,-3.82471,-11.0223
0.0544768,-2.79188,-3.82471,-11.0223
0.0626013,-2.27546,-3.82471,-11.0223
0.246919,-0.209795,-3.82471,-11.0223
0.34869,0.306622,-3.82471,-11.0223
0.0724149,-3.30829,-3.30829,-11.0223
0.0764759,-2.79188,-3.30829,-11.0223
0,-5.89037,-1.75904,-11.0223
0,-5.37396,-1.24263,-11.0223
0.0548477,-1.24263,-7.43962,-10.5058
0.118157,-2.27546,-6.92321,-10.5058
0.110424,-1.75904,-6.92321,-10.5058
0.111006,-1.24263,-6.92321,-10.5058
0.117127,-0.726211,-6.92321,-10.5058
0.118985,-2.27546,-6.40679,-10.5058
0.109751,-1.75904,-6.40679,-10.5058
0.107291,-1.24263,-6.40679,-10.5058
0.10937,-0.726211,-6.40679,-10.5058
0.0788942,-2.27546,-5.89037,-10.5058
0.0867217,-1.75904,-5.89037,-10.5058
0.0897146,-1.24263,-5.89037,-10.5058
0.10069,-0.726211,-5.89037,-10.5058
0.122993,-0.209795,-5.89037,-10.5058
0.046539,-2.27546,-5.37396,-10.5058
0.0566836,-1.75904,-5.37396,-10.5058
0.0639843,-1.24263,-5.37396,-10.5058
