Specific Ventilation,x,y,z
0,5.5158,-3.77397,-24.0953
0,6.54799,-3.77397,-24.0953
0,5.5158,-2.74177,-24.0953
0,6.54799,-2.74177,-24.0953
0,7.58019,-2.74177,-24.0953
0.0803621,5.5158,-3.77397,-23.0631
0.0183149,6.54799,-3.77397,-23.0631
0.160438,5.5158,-2.74177,-23.0631
0.0983909,6.54799,-2.74177,-23.0631
0.0217154,7.58019,-2.74177,-23.0631
0.149768,10.6768,-0.67738,-23.0631
0.262994,9.64458,0.354816,-23.0631
0.442382,8.61238,1.38701,-23.0631
0,7.58019,2.41921,-23.0631
0.073869,5.5158,-3.77397,-22.0309
0.0244833,6.54799,-3.77397,-22.0309
-0.0364436,7.58019,-3.77397,-22.0309
0.168086,5.5158,-2.74177,-22.0309
0.0974536,6.54799,-2.74177,-22.0309
0.0264412,7.58019,-2.74177,-22.0309
0.306966,10.6768,-1.70958,-22.0309
0.236819,10.6768,-0.67738,-22.0309
0.242068,11.709,-0.67738,-22.0309
0.283585,9.64458,0.354816,-22.0309
0.251286,10.6768,0.354816,-22.0309
0.300932,8.61238,1.38701,-22.0309
0.290167,9.64458,1.38701,-22.0309
0.300799,7.58019,2.41921,-22.0309
0.0109312,5.5158,-4.80616,-20.9987
0.125838,4.4836,-3.77397,-20.9987
0.0837875,5.5158,-3.77397,-20.9987
0.0385269,6.54799,-3.77397,-20.9987
-0.00509956,7.58019,-3.77397,-20.9987
0.156644,5.5158,-2.74177,-20.9987
0.0813643,6.54799,-2.74177,-20.9987
0.0283569,7.58019,-2.74177,-20.9987
0.245505,10.6768,-2.74177,-20.9987
0.251921,11.709,-2.74177,-20.9987
0.116631,9.64458,-1.70958,-20.9987
0.198125,10.6768,-1.70958,-20.9987
0.208492,11.709,-1.70958,-20.9987
0.142802,9.64458,-0.67738,-20.9987
0.192656,10.6768,-0.67738,-20.9987
0.207752,11.709,-0.67738,-20.9987
0.203458,9.64458,0.354816,-20.9987
0.216385,10.6768,0.354816,-20.9987
0.223314,11.709,0.354816,-20.9987
0.219964,8.61238,1.38701,-20.9987
0.226451,9.64458,1.38701,-20.9987
0.231049,10.6768,1.38701,-20.9987
0.256552,7.58019,2.41921,-20.9987
0.194867,8.61238,2.41921,-20.9987
0.385556,6.54799,3.4514,-20.9987
0,-1.70958,-6.87056,-19.9665
0,-1.70958,-5.83836,-19.9665
0,-1.70958,-4.80616,-19.9665
0.00563276,5.5158,-4.80616,-19.9665
0.0823136,4.4836,-3.77397,-19.9665
0.0747198,5.5158,-3.77397,-19.9665
0.0328437,6.54799,-3.77397,-19.9665
0.00915529,7.58019,-3.77397,-19.9665
0.176222,10.6768,-3.77397,-19.9665
0.16486,11.709,-3.77397,-19.9665
0.0528837,6.54799,-2.74177,-19.9665
0.0280693,7.58019,-2.74177,-19.9665
0.0604713,8.61238,-2.74177,-19.9665
0.0909952,9.64458,-2.74177,-19.9665
0.17347,10.6768,-2.74177,-19.9665
0.193162,11.709,-2.74177,-19.9665
0.05075,8.61238,-1.70958,-19.9665
0.095641,9.64458,-1.70958,-19.9665
0.15724,10.6768,-1.70958,-19.9665
0.170314,11.709,-1.70958,-19.9665
0.161689,12.7412,-1.70958,-19.9665
0.126467,9.64458,-0.67738,-19.9665
0.17092,10.6768,-0.67738,-19.9665
0.179739,11.709,-0.67738,-19.9665
0.193332,12.7412,-0.67738,-19.9665
0.12867,8.61238,0.354816,-19.9665
0.168898,9.64458,0.354816,-19.9665
0.197746,10.6768,0.354816,-19.9665
0.200754,11.709,0.354816,-19.9665
0.169964,7.58019,1.38701,-19.9665
0.182332,8.61238,1.38701,-19.9665
0.204147,9.64458,1.38701,-19.9665
0.23144,10.6768,1.38701,-19.9665
0.221828,11.709,1.38701,-19.9665
0.233142,7.58019,2.41921,-19.9665
0.194566,8.61238,2.41921,-19.9665
0.204399,9.64458,2.41921,-19.9665
0.217303,10.6768,2.41921,-19.9665
0.279074,6.54799,3.4514,-19.9665
0.217613,7.58019,3.4514,-19.9665
0.183434,8.61238,3.4514,-19.9665
0.231422,0.354816,-9.96714,-18.9343
0.178183,-0.67738,-8.93495,-18.9343
0.209055,0.354816,-8.93495,-18.9343
0.194158,-0.67738,-7.90275,-18.9343
0.256624,-1.70958,-6.87056,-18.9343
0.18896,-0.67738,-6.87056,-18.9343
0.225909,-1.70958,-5.83836,-18.9343
0,-1.70958,-4.80616,-18.9343
0.0655544,4.4836,-4.80616,-18.9343
0.0255282,5.5158,-4.80616,-18.9343
0.0482088,4.4836,-3.77397,-18.9343
0.0707094,5.5158,-3.77397,-18.9343
0.0381551,6.54799,-3.77397,-18.9343
0.0242787,7.58019,-3.77397,-18.9343
0.133471,10.6768,-3.77397,-18.9343
0.133983,11.709,-3.77397,-18.9343
0.0389998,6.54799,-2.74177,-18.9343
0.0305081,7.58019,-2.74177,-18.9343
0.0575995,8.61238,-2.74177,-18.9343
0.0817506,9.64458,-2.74177,-18.9343
0.131428,10.6768,-2.74177,-18.9343
0.150807,11.709,-2.74177,-18.9343
0.131733,12.7412,-2.74177,-18.9343
0.0519402,8.61238,-1.70958,-18.9343
0.0849175,9.64458,-1.70958,-18.9343
0.127981,10.6768,-1.70958,-18.9343
0.142958,11.709,-1.70958,-18.9343
0.132133,12.7412,-1.70958,-18.9343
0.108809,9.64458,-0.67738,-18.9343
0.143823,10.6768,-0.67738,-18.9343
0.149792,11.709,-0.67738,-18.9343
0.146796,12.7412,-0.67738,-18.9343
0.0979985,8.61238,0.354816,-18.9343
0.136068,9.64458,0.354816,-18.9343
0.164559,10.6768,0.354816,-18.9343
0.165972,11.709,0.354816,-18.9343
0.163337,12.7412,0.354816,-18.9343
0.147017,8.61238,1.38701,-18.9343
0.166091,9.64458,1.38701,-18.9343
0.198101,10.6768,1.38701,-18.9343
0.20004,11.709,1.38701,-18.9343
0.192702,7.58019,2.41921,-18.9343
0.166691,8.61238,2.41921,-18.9343
0.177223,9.64458,2.41921,-18.9343
0.196013,10.6768,2.41921,-18.9343
0.25057,6.54799,3.4514,-18.9343
0.182561,7.58019,3.4514,-18.9343
0.164564,8.61238,3.4514,-18.9343
0,4.4836,4.4836,-18.9343
0.323942,5.5158,4.4836,-18.9343
0.233885,6.54799,4.4836,-18.9343
0.18451,1.38701,-10.9993,-17.9021
0.189648,2.41921,-10.9993,-17.9021
0.21693,0.354816,-9.96714,-17.9021
0.210468,1.38701,-9.96714,-17.9021
0.197694,-0.67738,-8.93495,-17.9021
0.220337,0.354816,-8.93495,-17.9021
0.190906,-1.70958,-7.90275,-17.9021
0.22242,-0.67738,-7.90275,-17.9021
0.218368,-1.70958,-6.87056,-17.9021
0.202694,-0.67738,-6.87056,-17.9021
0.197596,-1.70958,-5.83836,-17.9021
0.196465,-2.74177,-4.80616,-17.9021
0.0653563,4.4836,-4.80616,-17.9021
0.0440445,5.5158,-4.80616,-17.9021
0,-2.74177,-3.77397,-17.9021
0.0437539,4.4836,-3.77397,-17.9021
0.073664,5.5158,-3.77397,-17.9021
0.0425672,6.54799,-3.77397,-17.9021
0.0402107,7.58019,-3.77397,-17.9021
0.0851939,8.61238,-3.77397,-17.9021
0.104469,9.64458,-3.77397,-17.9021
0.141387,10.6768,-3.77397,-17.9021
0.152945,11.709,-3.77397,-17.9021
0.152057,12.7412,-3.77397,-17.9021
0.0508031,6.54799,-2.74177,-17.9021
0.0328349,7.58019,-2.74177,-17.9021
0.0579135,8.61238,-2.74177,-17.9021
0.0831612,9.64458,-2.74177,-17.9021
