Specific Ventilation,x,y,z
0,-2.25724,-4.83694,-9.46428
0.00354575,-1.7413,-6.38476,-8.94834
0.112182,-1.22536,-6.38476,-8.94834
0.0760444,-2.25724,-4.83694,-8.94834
0.0846901,-1.7413,-4.83694,-8.94834
0.0401553,-2.77318,-4.321,-8.94834
0.0359449,-2.25724,-4.321,-8.94834
-0.0428052,-3.28912,-3.80506,-8.94834
-0.0282015,-2.77318,-3.80506,-8.94834
0.110094,-2.25724,-6.9007,-8.4324
0.113538,-1.7413,-6.9007,-8.4324
0.100934,-1.22536,-6.9007,-8.4324
0.0350927,-0.709418,-6.9007,-8.4324
0.0326582,-2.25724,-6.38476,-8.4324
0.0892358,-1.7413,-6.38476,-8.4324
0.140243,-1.22536,-6.38476,-8.4324
0.153769,-0.709418,-6.38476,-8.4324
0.153563,-0.193478,-6.38476,-8.4324
0.0379928,-1.7413,-5.86882,-8.4324
0.074582,-1.22536,-5.86882,-8.4324
0.147717,-0.709418,-5.86882,-8.4324
0.25977,-0.193478,-5.86882,-8.4324
0.00164513,-1.7413,-5.35288,-8.4324
0.353549,-0.193478,-5.35288,-8.4324
-0.0777047,-2.77318,-4.83694,-8.4324
0.0474384,-2.25724,-4.83694,-8.4324
0.0362688,-2.77318,-4.321,-8.4324
0.0710373,-2.25724,-4.321,-8.4324
0.0314899,-3.28912,-3.80506,-8.4324
0.0552312,-2.77318,-3.80506,-8.4324
0.0782059,-2.25724,-3.80506,-8.4324
0.159736,-1.7413,-7.41664,-7.91646
0.14615,-1.22536,-7.41664,-7.91646
0.216377,-2.77318,-6.9007,-7.91646
0.158121,-2.25724,-6.9007,-7.91646
0.157962,-1.7413,-6.9007,-7.91646
0.160711,-1.22536,-6.9007,-7.91646
0.137796,-0.709418,-6.9007,-7.91646
0.0914914,-0.193478,-6.9007,-7.91646
0.144568,-2.77318,-6.38476,-7.91646
0.104932,-2.25724,-6.38476,-7.91646
0.113565,-1.7413,-6.38476,-7.91646
0.14042,-1.22536,-6.38476,-7.91646
0.175402,-0.709418,-6.38476,-7.91646
0.164067,-0.193478,-6.38476,-7.91646
0.0574551,-2.25724,-5.86882,-7.91646
0.0379468,-1.7413,-5.86882,-7.91646
0.0616857,-1.22536,-5.86882,-7.91646
0.141219,-0.709418,-5.86882,-7.91646
0.209671,-0.193478,-5.86882,-7.91646
0.238601,0.322462,-5.86882,-7.91646
0.0448226,-2.25724,-5.35288,-7.91646
-0.0038895,-1.7413,-5.35288,-7.91646
0.105178,-0.709418,-5.35288,-7.91646
0.264109,-0.193478,-5.35288,-7.91646
0.324557,0.322462,-5.35288,-7.91646
-0.00513588,-2.77318,-4.83694,-7.91646
0.0547038,-2.25724,-4.83694,-7.91646
0.44902,0.322462,-4.83694,-7.91646
0.0310148,-3.28912,-4.321,-7.91646
0.0453513,-2.77318,-4.321,-7.91646
0.0529625,-2.25724,-4.321,-7.91646
0.0561459,-3.28912,-3.80506,-7.91646
0.0722147,-2.77318,-3.80506,-7.91646
0.130308,-2.25724,-7.41664,-7.40052
0.15389,-1.7413,-7.41664,-7.40052
0.139357,-1.22536,-7.41664,-7.40052
0.116424,-0.709418,-7.41664,-7.40052
0.173191,-2.77318,-6.9007,-7.40052
0.153101,-2.25724,-6.9007,-7.40052
0.156326,-1.7413,-6.9007,-7.40052
0.159913,-1.22536,-6.9007,-7.40052
0.150661,-0.709418,-6.9007,-7.40052
0.123555,-0.193478,-6.9007,-7.40052
0.12364,-2.77318,-6.38476,-7.40052
0.114364,-2.25724,-6.38476,-7.40052
0.116234,-1.7413,-6.38476,-7.40052
0.136486,-1.22536,-6.38476,-7.40052
0.161579,-0.709418,-6.38476,-7.40052
0.165701,-0.193478,-6.38476,-7.40052
0.116284,0.322462,-6.38476,-7.40052
0.0635019,-2.25724,-5.86882,-7.40052
0.0525647,-1.7413,-5.86882,-7.40052
0.07625,-1.22536,-5.86882,-7.40052
0.130452,-0.709418,-5.86882,-7.40052
0.169866,-0.193478,-5.86882,-7.40052
0.157929,0.322462,-5.86882,-7.40052
0.0499342,-2.25724,-5.35288,-7.40052
0.00554063,-1.7413,-5.35288,-7.40052
0.0799923,-0.709418,-5.35288,-7.40052
0.197937,-0.193478,-5.35288,-7.40052
0.218518,0.322462,-5.35288,-7.40052
0.0255471,-2.77318,-4.83694,-7.40052
0.0827617,-2.25724,-4.83694,-7.40052
0.271382,-0.193478,-4.83694,-7.40052
0.283354,0.322462,-4.83694,-7.40052
0.194446,0.838403,-4.83694,-7.40052
0.0588633,-3.28912,-4.321,-7.40052
0.0721396,-2.77318,-4.321,-7.40052
0.0836991,-2.25724,-4.321,-7.40052
0.4727,0.838403,-4.321,-7.40052
0.102115,-3.28912,-3.80506,-7.40052
0.1063,-2.77318,-3.80506,-7.40052
-0.00977553,-5.86882,-2.77318,-7.40052
0.0155057,-5.86882,-2.25724,-7.40052
0.0354458,-5.35288,-2.25724,-7.40052
0.0224863,-5.86882,-1.7413,-7.40052
0.0548547,-5.35288,-1.7413,-7.40052
0.168895,-5.35288,-1.22536,-7.40052
0.210908,-4.83694,-1.22536,-7.40052
0.363871,-4.321,-0.709418,-7.40052
0,-3.80506,-0.709418,-7.40052
0.105605,-1.7413,-7.93258,-6.88458
0.112009,-1.22536,-7.93258,-6.88458
0.119273,-2.77318,-7.41664,-6.88458
0.128123,-2.25724,-7.41664,-6.88458
0.151136,-1.7413,-7.41664,-6.88458
0.152188,-1.22536,-7.41664,-6.88458
0.131442,-0.709418,-7.41664,-6.88458
0.142454,-2.77318,-6.9007,-6.88458
0.139794,-2.25724,-6.9007,-6.88458
0.151494,-1.7413,-6.9007,-6.88458
0.160957,-1.22536,-6.9007,-6.88458
0.163298,-0.709418,-6.9007,-6.88458
0.149644,-0.193478,-6.9007,-6.88458
0.121371,-2.77318,-6.38476,-6.88458
0.11529,-2.25724,-6.38476,-6.88458
0.11692,-1.7413,-6.38476,-6.88458
0.133956,-1.22536,-6.38476,-6.88458
0.161633,-0.709418,-6.38476,-6.88458
0.174933,-0.193478,-6.38476,-6.88458
0.161989,0.322462,-6.38476,-6.88458
0.0820992,-2.77318,-5.86882,-6.88458
0.0703501,-2.25724,-5.86882,-6.88458
0.0568911,-1.7413,-5.86882,-6.88458
0.0717272,-1.22536,-5.86882,-6.88458
0.112755,-0.709418,-5.86882,-6.88458
0.148267,-0.193478,-5.86882,-6.88458
0.167124,0.322462,-5.86882,-6.88458
0.065071,-2.77318,-5.35288,-6.88458
0.0495595,-2.25724,-5.35288,-6.88458
0.00871981,-1.7413,-5.35288,-6.88458
0.0123993,-0.709418,-5.35288,-6.88458
0.13199,-0.193478,-5.35288,-6.88458
0.195719,0.322462,-5.35288,-6.88458
0.19593,0.838403,-5.35288,-6.88458
0.0322137,-2.77318,-4.83694,-6.88458
0.0699666,-2.25724,-4.83694,-6.88458
0.211288,0.322462,-4.83694,-6.88458
0.226889,0.838403,-4.83694,-6.88458
0.024506,-3.28912,-4.321,-6.88458
0.0780017,-2.77318,-4.321,-6.88458
0.108149,-2.25724,-4.321,-6.88458
0.445285,0.838403,-4.321,-6.88458
0.0770399,-3.28912,-3.80506,-6.88458
0.1205,-2.77318,-3.80506,-6.88458
-0.0337467,-5.86882,-3.28912,-6.88458
-0.00880435,-6.38476,-2.77318,-6.88458
0.0588723,-5.86882,-2.77318,-6.88458
-0.000152782,-6.38476,-2.25724,-6.88458
0.0977329,-5.86882,-2.25724,-6.88458
0.11607,-5.35288,-2.25724,-6.88458
0.00362051,-6.38476,-1.7413,-6.88458
0.0922989,-5.86882,-1.7413,-6.88458
0.162233,-5.35288,-1.7413,-6.88458
0.083514,-5.86882,-1.22536,-6.88458
0.160106,-5.35288,-1.22536,-6.88458
0.180708,-4.83694,-1.22536,-6.88458
0.214578,-4.83694,-0.709418,-6.88458
0.251513,-4.321,-0.709418,-6.88458
0.104076,-3.80506,-0.709418,-6.88458
0,-3.28912,-0.709418,-6.88458
0.104145,-2.25724,-7.93258,-6.36864
0.13252,-1.7413,-7.93258,-6.36864
0.137637,-1.22536,-7.93258,-6.36864
0.102331,-0.709418,-7.93258,-6.36864
0.115611,-2.77318,-7.41664,-6.36864
0.131161,-2.25724,-7.41664,-6.36864
0.152885,-1.7413,-7.41664,-6.36864
0.163207,-1.22536,-7.41664,-6.36864
0.15302,-0.709418,-7.41664,-6.36864
0.137096,-0.193478,-7.41664,-6.36864
0.12,-3.28912,-6.9007,-6.36864
0.12295,-2.77318,-6.9007,-6.36864
0.129571,-2.25724,-6.9007,-6.36864
0.145221,-1.7413,-6.9007,-6.36864
0.160925,-1.22536,-6.9007,-6.36864
0.16918,-0.709418,-6.9007,-6.36864
