Specific Ventilation (mL/mL),x (mm),y (mm),z (mm)
-0.0123767,0.452267,-8.85148,-20.4537
-0.0144864,1.48602,-8.85148,-20.4537
-0.00803213,-0.581484,-7.81773,-20.4537
-0.0284612,0.452267,-7.81773,-20.4537
-0.0301167,1.48602,-7.81773,-20.4537
-0.0374882,2.51976,-7.81773,-20.4537
-0.0445457,0.452267,-6.78398,-20.4537
-0.0457469,1.48602,-6.78398,-20.4537
-0.0484869,2.51976,-6.78398,-20.4537
0.0221687,0.452267,-8.85148,-19.42
0.0108808,1.48602,-8.85148,-19.42
-0.00152957,2.51976,-8.85148,-19.42
-0.0342527,6.65476,-8.85148,-19.42
0.0340287,-0.581484,-7.81773,-19.42
0.00531159,0.452267,-7.81773,-19.42
-0.00643162,1.48602,-7.81773,-19.42
-0.00276119,2.51976,-7.81773,-19.42
0.0819364,6.65476,-7.81773,-19.42
-0.0121883,7.68851,-7.81773,-19.42
-0.0115455,0.452267,-6.78398,-19.42
-0.0237441,1.48602,-6.78398,-19.42
0.0301033,2.51976,-6.78398,-19.42
0.0814029,6.65476,-6.78398,-19.42
-0.0329314,7.68851,-6.78398,-19.42
0.124589,5.62101,-5.75023,-19.42
0.0828017,6.65476,-5.75023,-19.42
0.187753,5.62101,-4.71648,-19.42
0.0911909,6.65476,-4.71648,-19.42
0.190001,4.58727,-3.68273,-19.42
0.100604,5.62101,-3.68273,-19.42
0.0336085,4.58727,-2.64898,-19.42
0.0888921,6.65476,-9.88523,-18.3862
0.00864342,7.68851,-9.88523,-18.3862
0.0326833,0.452267,-8.85148,-18.3862
0.0167648,1.48602,-8.85148,-18.3862
0.00680078,2.51976,-8.85148,-18.3862
0.132894,6.65476,-8.85148,-18.3862
0.0541025,7.68851,-8.85148,-18.3862
0.0449834,-0.581484,-7.81773,-18.3862
0.0194471,0.452267,-7.81773,-18.3862
0.00136138,1.48602,-7.81773,-18.3862
0.00632922,2.51976,-7.81773,-18.3862
0.0596247,3.55351,-7.81773,-18.3862
0.154713,5.62101,-7.81773,-18.3862
0.194236,6.65476,-7.81773,-18.3862
0.117861,7.68851,-7.81773,-18.3862
0.0245048,-0.581484,-6.78398,-18.3862
0.00621091,0.452267,-6.78398,-18.3862
-0.014042,1.48602,-6.78398,-18.3862
0.0383699,2.51976,-6.78398,-18.3862
0.0913741,3.55351,-6.78398,-18.3862
0.111682,4.58727,-6.78398,-18.3862
0.202855,5.62101,-6.78398,-18.3862
0.227509,6.65476,-6.78398,-18.3862
0.114846,7.68851,-6.78398,-18.3862
0.129477,4.58727,-5.75023,-18.3862
0.223034,5.62101,-5.75023,-18.3862
0.228301,6.65476,-5.75023,-18.3862
0.0853034,7.68851,-5.75023,-18.3862
0.147771,4.58727,-4.71648,-18.3862
0.228296,5.62101,-4.71648,-18.3862
0.195664,6.65476,-4.71648,-18.3862
0.222607,4.58727,-3.68273,-18.3862
0.179227,5.62101,-3.68273,-18.3862
0.137094,6.65476,-3.68273,-18.3862
0.110759,4.58727,-2.64898,-18.3862
0.0837345,5.62101,-2.64898,-18.3862
0.138309,4.58727,-1.61523,-18.3862
-0.0727623,6.65476,-10.919,-17.3525
0.0380479,5.62101,-9.88523,-17.3525
0.0560664,6.65476,-9.88523,-17.3525
0.056755,7.68851,-9.88523,-17.3525
0.0169809,-0.581484,-8.85148,-17.3525
0.0124938,0.452267,-8.85148,-17.3525
0.00465143,1.48602,-8.85148,-17.3525
0.00338117,2.51976,-8.85148,-17.3525
0.051855,4.58727,-8.85148,-17.3525
0.0832089,5.62101,-8.85148,-17.3525
0.111423,6.65476,-8.85148,-17.3525
0.100682,7.68851,-8.85148,-17.3525
0.017024,-0.581484,-7.81773,-17.3525
0.0140422,0.452267,-7.81773,-17.3525
0.00273598,1.48602,-7.81773,-17.3525
0.00929772,2.51976,-7.81773,-17.3525
0.0425186,3.55351,-7.81773,-17.3525
0.0748075,4.58727,-7.81773,-17.3525
0.128393,5.62101,-7.81773,-17.3525
0.150808,6.65476,-7.81773,-17.3525
0.132639,7.68851,-7.81773,-17.3525
0.00554291,-0.581484,-6.78398,-17.3525
0.00512055,0.452267,-6.78398,-17.3525
0.0203214,2.51976,-6.78398,-17.3525
0.0593332,3.55351,-6.78398,-17.3525
0.0985737,4.58727,-6.78398,-17.3525
0.16006,5.62101,-6.78398,-17.3525
0.185558,6.65476,-6.78398,-17.3525
0.159529,7.68851,-6.78398,-17.3525
0.113044,4.58727,-5.75023,-17.3525
0.179303,5.62101,-5.75023,-17.3525
0.203077,6.65476,-5.75023,-17.3525
0.154205,7.68851,-5.75023,-17.3525
0.145036,4.58727,-4.71648,-17.3525
0.193956,5.62101,-4.71648,-17.3525
0.196173,6.65476,-4.71648,-17.3525
0.108773,7.68851,-4.71648,-17.3525
0.193663,4.58727,-3.68273,-17.3525
0.185052,5.62101,-3.68273,-17.3525
0.178605,6.65476,-3.68273,-17.3525
0.101044,4.58727,-2.64898,-17.3525
0.133107,5.62101,-2.64898,-17.3525
0.0931291,4.58727,-1.61523,-17.3525
0.109325,-5.75023,-10.919,-16.3187
0.011122,5.62101,-10.919,-16.3187
0.0176254,6.65476,-10.919,-16.3187
0.0500955,7.68851,-10.919,-16.3187
0.0225802,-6.78398,-9.88523,-16.3187
0.0417005,5.62101,-9.88523,-16.3187
0.0678299,6.65476,-9.88523,-16.3187
0.0928822,7.68851,-9.88523,-16.3187
0.133169,8.72226,-9.88523,-16.3187
0.00449278,-0.581484,-8.85148,-16.3187
0.00454833,0.452267,-8.85148,-16.3187
9.4956e-05,1.48602,-8.85148,-16.3187
-0.00410079,2.51976,-8.85148,-16.3187
0.0253286,3.55351,-8.85148,-16.3187
0.0378438,4.58727,-8.85148,-16.3187
0.0585828,5.62101,-8.85148,-16.3187
0.0971073,6.65476,-8.85148,-16.3187
0.117629,7.68851,-8.85148,-16.3187
0.136009,8.72226,-8.85148,-16.3187
0.0120808,-0.581484,-7.81773,-16.3187
0.0115882,0.452267,-7.81773,-16.3187
0.00109473,1.48602,-7.81773,-16.3187
0.00301835,2.51976,-7.81773,-16.3187
0.0221112,3.55351,-7.81773,-16.3187
0.0608904,4.58727,-7.81773,-16.3187
0.0905721,5.62101,-7.81773,-16.3187
0.12196,6.65476,-7.81773,-16.3187
0.139105,7.68851,-7.81773,-16.3187
0.14233,8.72226,-7.81773,-16.3187
0.014223,-0.581484,-6.78398,-16.3187
0.0249215,3.55351,-6.78398,-16.3187
0.0747831,4.58727,-6.78398,-16.3187
0.118881,5.62101,-6.78398,-16.3187
0.154095,6.65476,-6.78398,-16.3187
0.165789,7.68851,-6.78398,-16.3187
0.152218,8.72226,-6.78398,-16.3187
0.0869921,4.58727,-5.75023,-16.3187
0.147216,5.62101,-5.75023,-16.3187
0.186149,6.65476,-5.75023,-16.3187
0.18676,7.68851,-5.75023,-16.3187
0.109337,4.58727,-4.71648,-16.3187
0.17184,5.62101,-4.71648,-16.3187
0.20028,6.65476,-4.71648,-16.3187
0.181863,7.68851,-4.71648,-16.3187
0.150105,4.58727,-3.68273,-16.3187
0.186417,5.62101,-3.68273,-16.3187
0.20706,6.65476,-3.68273,-16.3187
0.134535,4.58727,-2.64898,-16.3187
0.168689,5.62101,-2.64898,-16.3187
0.189693,6.65476,-2.64898,-16.3187
0.060478,4.58727,-1.61523,-16.3187
0.077969,5.62101,-1.61523,-16.3187
0.0496612,-5.75023,-11.9527,-15.285
