Specific Ventilation,x,y,z
0.0601208,-2.79039,-5.3711,-13.081
0,-3.30653,-4.85496,-13.081
0,-2.79039,-4.85496,-13.081
0,-3.30653,-4.33882,-13.081
0,-2.79039,-4.33882,-13.081
0.146507,-1.75811,-7.43567,-12.5648
0.149716,-2.27425,-6.91953,-12.5648
0.180153,-1.75811,-6.91953,-12.5648
0.225339,-1.24197,-6.91953,-12.5648
0.130531,-1.75811,-6.40339,-12.5648
0.274412,-1.24197,-6.40339,-12.5648
0.374726,-1.24197,-5.88724,-12.5648
0.42067,-0.725824,-5.88724,-12.5648
0.0556612,-3.30653,-5.3711,-12.5648
0.0575179,-2.79039,-5.3711,-12.5648
0.514686,-0.725824,-5.3711,-12.5648
0.0606128,-3.30653,-4.85496,-12.5648
0.0384177,-2.79039,-4.85496,-12.5648
0.047725,-3.30653,-4.33882,-12.5648
0.120362,-2.27425,-7.43567,-12.0487
0.124984,-1.75811,-7.43567,-12.0487
0.120325,-1.24197,-7.43567,-12.0487
0.109479,-2.27425,-6.91953,-12.0487
0.139816,-1.75811,-6.91953,-12.0487
0.17656,-1.24197,-6.91953,-12.0487
0.0651215,-2.27425,-6.40339,-12.0487
0.123874,-1.75811,-6.40339,-12.0487
0.202391,-1.24197,-6.40339,-12.0487
0.220981,-0.725824,-6.40339,-12.0487
0.0674896,-2.79039,-5.88724,-12.0487
0.0626547,-2.27425,-5.88724,-12.0487
0.136043,-1.75811,-5.88724,-12.0487
0.262979,-1.24197,-5.88724,-12.0487
0.297243,-0.725824,-5.88724,-12.0487
0.0493877,-3.30653,-5.3711,-12.0487
0.0457398,-2.79039,-5.3711,-12.0487
0.364794,-0.725824,-5.3711,-12.0487
0.300998,-0.209682,-5.3711,-12.0487
0.0853124,-3.82268,-4.85496,-12.0487
0.0598222,-3.30653,-4.85496,-12.0487
0.0364639,-2.79039,-4.85496,-12.0487
0.255691,-0.209682,-4.85496,-12.0487
0.13755,-2.27425,-7.95181,-11.5325
0.131485,-1.75811,-7.95181,-11.5325
0.144949,-2.79039,-7.43567,-11.5325
0.14384,-2.27425,-7.43567,-11.5325
0.144319,-1.75811,-7.43567,-11.5325
0.143568,-1.24197,-7.43567,-11.5325
0.123639,-0.725824,-7.43567,-11.5325
0.0861871,-2.79039,-6.91953,-11.5325
0.112598,-2.27425,-6.91953,-11.5325
0.141364,-1.75811,-6.91953,-11.5325
0.165216,-1.24197,-6.91953,-11.5325
0.175239,-0.725824,-6.91953,-11.5325
