Specific Ventilation,x,y,z
0.01029,-0.725611,-4.85353,-13.0933
0.0417235,-0.20962,-4.85353,-13.0933
-0.0445877,-0.20962,-4.33754,-13.0933
0.0477527,-2.78957,-3.82155,-13.0933
0.0658627,-2.27358,-3.82155,-13.0933
-0.0179465,-1.75759,-3.82155,-13.0933
-0.120911,0.30637,-3.82155,-13.0933
0.00130952,-2.78957,-3.30556,-13.0933
0.024696,-2.27358,-3.30556,-13.0933
-0.00554944,-1.75759,-3.30556,-13.0933
0,0.30637,-3.30556,-13.0933
0.110588,-1.2416,-5.88551,-12.5773
0.121695,-1.2416,-5.36952,-12.5773
0.16225,-0.725611,-5.36952,-12.5773
0.122181,-1.2416,-4.85353,-12.5773
0.154001,-0.725611,-4.85353,-12.5773
0.215843,-0.20962,-4.85353,-12.5773
0.101597,-2.27358,-4.33754,-12.5773
0.0777076,-1.75759,-4.33754,-12.5773
0.182139,-0.20962,-4.33754,-12.5773
0.192018,0.30637,-4.33754,-12.5773
0.0751153,-2.78957,-3.82155,-12.5773
0.0842606,-2.27358,-3.82155,-12.5773
0.0555557,-1.75759,-3.82155,-12.5773
0.193135,0.30637,-3.82155,-12.5773
0.0577867,-2.78957,-3.30556,-12.5773
0.0635577,-2.27358,-3.30556,-12.5773
0.0889664,0.30637,-3.30556,-12.5773
0.14297,-1.75759,-5.88551,-12.0613
0.146112,-1.2416,-5.88551,-12.0613
0.164687,-0.725611,-5.88551,-12.0613
0.104269,-1.75759,-5.36952,-12.0613
0.130604,-1.2416,-5.36952,-12.0613
0.167537,-0.725611,-5.36952,-12.0613
0.194902,-0.20962,-5.36952,-12.0613
0.098713,-1.75759,-4.85353,-12.0613
0.111236,-1.2416,-4.85353,-12.0613
0.14483,-0.725611,-4.85353,-12.0613
0.199729,-0.20962,-4.85353,-12.0613
0.0780418,-2.27358,-4.33754,-12.0613
0.0671816,-1.75759,-4.33754,-12.0613
0.0789532,-1.2416,-4.33754,-12.0613
0.1244,-0.725611,-4.33754,-12.0613
0.200646,-0.20962,-4.33754,-12.0613
0.211533,0.30637,-4.33754,-12.0613
0.0442904,-2.78957,-3.82155,-12.0613
0.066319,-2.27358,-3.82155,-12.0613
0.0712437,-1.75759,-3.82155,-12.0613
0.207904,-0.20962,-3.82155,-12.0613
0.261287,0.30637,-3.82155,-12.0613
0.0574196,-2.78957,-3.30556,-12.0613
0.0708869,-2.27358,-3.30556,-12.0613
