Specific Ventilation (mL/mL),x (mm),y (mm),z (mm)
-0.00970576,0.323311,-6.91885,-17.985
-0.0151561,1.35791,-6.91885,-17.985
-0.046577,-0.711283,-5.88425,-17.985
0.0160343,0.323311,-5.88425,-17.985
0.00720554,1.35791,-5.88425,-17.985
0.0359672,2.3925,-5.88425,-17.985
0.239694,5.49628,-5.88425,-17.985
0.220231,6.53088,-5.88425,-17.985
0.0417742,0.323311,-4.84966,-17.985
0.0295671,1.35791,-4.84966,-17.985
0.106038,6.53088,-4.84966,-17.985
0.15642,5.49628,-3.81507,-17.985
-0.0617964,-0.711283,-6.91885,-16.9504
-0.024599,0.323311,-6.91885,-16.9504
-0.0216057,1.35791,-6.91885,-16.9504
0.177955,5.49628,-6.91885,-16.9504
0.174462,6.53088,-6.91885,-16.9504
-0.00868351,-0.711283,-5.88425,-16.9504
0.019143,0.323311,-5.88425,-16.9504
0.0148677,1.35791,-5.88425,-16.9504
0.078381,2.3925,-5.88425,-16.9504
0.070385,4.46169,-5.88425,-16.9504
0.134623,5.49628,-5.88425,-16.9504
0.124978,6.53088,-5.88425,-16.9504
0.0444293,-0.711283,-4.84966,-16.9504
0.0628849,0.323311,-4.84966,-16.9504
0.0513411,1.35791,-4.84966,-16.9504
0.0966977,5.49628,-4.84966,-16.9504
0.0759427,6.53088,-4.84966,-16.9504
0.101408,5.49628,-3.81507,-16.9504
0.0818686,6.53088,-3.81507,-16.9504
0.161887,5.49628,-2.78047,-16.9504
0.191187,5.49628,-1.74588,-16.9504
0.182567,5.49628,-7.95345,-15.9158
0.226521,6.53088,-7.95345,-15.9158
-0.0480375,-0.711283,-6.91885,-15.9158
-0.00705996,0.323311,-6.91885,-15.9158
-0.00755743,1.35791,-6.91885,-15.9158
-0.0031814,2.3925,-6.91885,-15.9158
0.10328,4.46169,-6.91885,-15.9158
0.147186,5.49628,-6.91885,-15.9158
0.173958,6.53088,-6.91885,-15.9158
0.200823,7.56547,-6.91885,-15.9158
-0.0102348,-0.711283,-5.88425,-15.9158
0.0188764,0.323311,-5.88425,-15.9158
0.0141646,1.35791,-5.88425,-15.9158
0.0452943,2.3925,-5.88425,-15.9158
0.0310094,3.4271,-5.88425,-15.9158
0.0769993,4.46169,-5.88425,-15.9158
0.120473,5.49628,-5.88425,-15.9158
0.130659,6.53088,-5.88425,-15.9158
0.13316,7.56547,-5.88425,-15.9158
0.0275678,-0.711283,-4.84966,-15.9158
0.0448127,0.323311,-4.84966,-15.9158
0.0358866,1.35791,-4.84966,-15.9158
0.0902124,5.49628,-4.84966,-15.9158
0.094324,6.53088,-4.84966,-15.9158
0.103948,7.56547,-4.84966,-15.9158
0.0833425,5.49628,-3.81507,-15.9158
0.079829,6.53088,-3.81507,-15.9158
0.0684621,5.49628,-2.78047,-15.9158
0.0891898,6.53088,-2.78047,-15.9158
0.0697527,5.49628,-1.74588,-15.9158
0.075263,5.49628,-0.711283,-15.9158
0.156073,5.49628,-8.98804,-14.8812
0.193967,6.53088,-8.98804,-14.8812
0.0732789,-6.91885,-7.95345,-14.8812
0.121535,4.46169,-7.95345,-14.8812
0.149171,5.49628,-7.95345,-14.8812
0.161474,6.53088,-7.95345,-14.8812
0.187059,7.56547,-7.95345,-14.8812
