Specific Ventilation (mL/mL),x (mm),y (mm),z (mm)
0.101383,1.45865,-12.8302,-15.8826
0.0671659,5.26901,-12.8302,-15.8826
0.11841,-0.446526,-11.8776,-15.8826
0.119719,0.506063,-11.8776,-15.8826
0.0964091,1.45865,-11.8776,-15.8826
0.0310598,2.41124,-11.8776,-15.8826
0.0177234,5.26901,-11.8776,-15.8826
0.0551146,6.2216,-11.8776,-15.8826
0.164514,-0.446526,-10.925,-15.8826
0.146067,0.506063,-10.925,-15.8826
0.091435,1.45865,-10.925,-15.8826
-0.0259543,4.31642,-10.925,-15.8826
0.0330224,5.26901,-10.925,-15.8826
0.0220803,5.26901,-9.97241,-15.8826
0.00496448,4.31642,-9.01982,-15.8826
0.107276,5.26901,-9.01982,-15.8826
-0.0628824,4.31642,-8.06724,-15.8826
0.161202,5.26901,-13.7828,-14.93
0.2205,6.2216,-13.7828,-14.93
0.0441786,0.506063,-12.8302,-14.93
0.0597914,1.45865,-12.8302,-14.93
0.0700444,2.41124,-12.8302,-14.93
0.0973442,4.31642,-12.8302,-14.93
0.180506,5.26901,-12.8302,-14.93
0.222745,6.2216,-12.8302,-14.93
0.083554,-0.446526,-11.8776,-14.93
0.0828907,0.506063,-11.8776,-14.93
0.0508992,1.45865,-11.8776,-14.93
0.0468371,2.41124,-11.8776,-14.93
0.0352055,3.36383,-11.8776,-14.93
0.077648,4.31642,-11.8776,-14.93
0.1588,5.26901,-11.8776,-14.93
0.205803,6.2216,-11.8776,-14.93
0.11931,0.506063,-10.925,-14.93
0.0423987,1.45865,-10.925,-14.93
0.0354159,3.36383,-10.925,-14.93
0.102086,4.31642,-10.925,-14.93
0.172975,5.26901,-10.925,-14.93
0.210229,6.2216,-10.925,-14.93
0.175006,4.31642,-9.97241,-14.93
0.232797,5.26901,-9.97241,-14.93
0.269815,4.31642,-9.01982,-14.93
0.323655,5.26901,-9.01982,-14.93
0.286301,4.31642,-8.06724,-14.93
0.277896,5.26901,-8.06724,-14.93
0.244047,4.31642,-7.11465,-14.93
0.123125,4.31642,-14.7354,-13.9774
0.194332,5.26901,-14.7354,-13.9774
0.229371,6.2216,-14.7354,-13.9774
0.12006,4.31642,-13.7828,-13.9774
0.192783,5.26901,-13.7828,-13.9774
0.233464,6.2216,-13.7828,-13.9774
0.0485885,0.506063,-12.8302,-13.9774
0.053557,1.45865,-12.8302,-13.9774
0.0542524,2.41124,-12.8302,-13.9774
0.0644048,3.36383,-12.8302,-13.9774
0.101989,4.31642,-12.8302,-13.9774
0.170553,5.26901,-12.8302,-13.9774
0.209652,6.2216,-12.8302,-13.9774
0.275259,7.17419,-12.8302,-13.9774
0.0694589,-0.446526,-11.8776,-13.9774
0.0721667,0.506063,-11.8776,-13.9774
0.037562,1.45865,-11.8776,-13.9774
0.0260128,2.41124,-11.8776,-13.9774
0.0310529,3.36383,-11.8776,-13.9774
0.0773587,4.31642,-11.8776,-13.9774
0.148403,5.26901,-11.8776,-13.9774
0.19525,6.2216,-11.8776,-13.9774
-0.20105,-6.16206,-10.925,-13.9774
0.0949745,0.506063,-10.925,-13.9774
0.0382185,3.36383,-10.925,-13.9774
0.106923,4.31642,-10.925,-13.9774
0.163929,5.26901,-10.925,-13.9774
0.198514,6.2216,-10.925,-13.9774
0.188047,4.31642,-9.97241,-13.9774
0.226944,5.26901,-9.97241,-13.9774
0.237558,6.2216,-9.97241,-13.9774
0.264796,4.31642,-9.01982,-13.9774
0.314198,5.26901,-9.01982,-13.9774
0.305981,4.31642,-8.06724,-13.9774
0.30446,5.26901,-8.06724,-13.9774
0.300163,4.31642,-7.11465,-13.9774
0.231681,3.36383,-6.16206,-13.9774
0.161412,4.31642,-15.6879,-13.0248
0.188595,5.26901,-15.6879,-13.0248
0.0981332,3.36383,-14.7354,-13.0248
0.140984,4.31642,-14.7354,-13.0248
0.193814,5.26901,-14.7354,-13.0248
0.213783,6.2216,-14.7354,-13.0248
0.196527,-6.16206,-13.7828,-13.0248
0.256945,-5.20947,-13.7828,-13.0248
0.0746263,2.41124,-13.7828,-13.0248
0.0933554,3.36383,-13.7828,-13.0248
0.131348,4.31642,-13.7828,-13.0248
0.18758,5.26901,-13.7828,-13.0248
0.217793,6.2216,-13.7828,-13.0248
0.231525,7.17419,-13.7828,-13.0248
0.152799,-6.16206,-12.8302,-13.0248
0.0310616,-0.446526,-12.8302,-13.0248
0.0458011,0.506063,-12.8302,-13.0248
0.0480332,1.45865,-12.8302,-13.0248
0.0480268,2.41124,-12.8302,-13.0248
0.0632223,3.36383,-12.8302,-13.0248
0.104289,4.31642,-12.8302,-13.0248
0.160419,5.26901,-12.8302,-13.0248
0.192498,6.2216,-12.8302,-13.0248
0.212439,7.17419,-12.8302,-13.0248
0.166564,-7.11465,-11.8776,-13.0248
0.147414,-6.16206,-11.8776,-13.0248
0.0239552,-1.39911,-11.8776,-13.0248
0.0546275,-0.446526,-11.8776,-13.0248
0.0553526,0.506063,-11.8776,-13.0248
0.017681,1.45865,-11.8776,-13.0248
0.0140876,2.41124,-11.8776,-13.0248
0.0213121,3.36383,-11.8776,-13.0248
0.0749582,4.31642,-11.8776,-13.0248
0.137467,5.26901,-11.8776,-13.0248
0.180287,6.2216,-11.8776,-13.0248
0.200663,7.17419,-11.8776,-13.0248
0.14866,-6.16206,-10.925,-13.0248
0.107061,4.31642,-10.925,-13.0248
0.15518,5.26901,-10.925,-13.0248
0.193551,6.2216,-10.925,-13.0248
0.188358,7.17419,-10.925,-13.0248
0.203023,-6.16206,-9.97241,-13.0248
0.188692,4.31642,-9.97241,-13.0248
0.21495,5.26901,-9.97241,-13.0248
0.232747,6.2216,-9.97241,-13.0248
0.310915,-6.16206,-9.01982,-13.0248
0.244193,-5.20947,-9.01982,-13.0248
0.249173,4.31642,-9.01982,-13.0248
0.289508,5.26901,-9.01982,-13.0248
0.288411,6.2216,-9.01982,-13.0248
0.287756,4.31642,-8.06724,-13.0248
0.303364,5.26901,-8.06724,-13.0248
0.277965,4.31642,-7.11465,-13.0248
0.336183,5.26901,-7.11465,-13.0248
0.227898,3.36383,-6.16206,-13.0248
0.393546,4.31642,-6.16206,-13.0248
0.173301,4.31642,-15.6879,-12.0722
0.196434,5.26901,-15.6879,-12.0722
0.195883,6.2216,-15.6879,-12.0722
0.262459,-7.11465,-14.7354,-12.0722
0.266364,-6.16206,-14.7354,-12.0722
0.300651,-5.20947,-14.7354,-12.0722
0.123299,3.36383,-14.7354,-12.0722
0.156517,4.31642,-14.7354,-12.0722
0.195806,5.26901,-14.7354,-12.0722
0.215345,6.2216,-14.7354,-12.0722
0.22468,7.17419,-14.7354,-12.0722
0.229016,-7.11465,-13.7828,-12.0722
0.242562,-6.16206,-13.7828,-12.0722
0.266048,-5.20947,-13.7828,-12.0722
0.0766968,1.45865,-13.7828,-12.0722
