Specific Ventilation (mL/mL),x (mm),y (mm),z (mm)
0.0408502,1.42846,-9.99919,-18.04
0.0406467,2.38076,-9.99919,-18.04
0.0882936,0.476152,-9.04688,-18.04
0.067965,1.42846,-9.04688,-18.04
0.0307143,2.38076,-9.04688,-18.04
0.0993046,6.18997,-9.04688,-18.04
0.133165,7.14228,-9.04688,-18.04
0.137496,0.476152,-8.09458,-18.04
0.0950798,1.42846,-8.09458,-18.04
0.0207819,2.38076,-8.09458,-18.04
0.0310257,6.18997,-8.09458,-18.04
0.0561958,7.14228,-8.09458,-18.04
0.0058849,6.18997,-7.14228,-18.04
-0.00304649,6.18997,-6.18997,-18.04
0.163571,6.18997,-10.9515,-17.0877
0.172191,7.14228,-10.9515,-17.0877
0.0455876,1.42846,-9.99919,-17.0877
0.017982,2.38076,-9.99919,-17.0877
0.151815,6.18997,-9.99919,-17.0877
0.171693,7.14228,-9.99919,-17.0877
0.0862187,0.476152,-9.04688,-17.0877
0.076184,1.42846,-9.04688,-17.0877
0.0389297,2.38076,-9.04688,-17.0877
0.094322,5.23767,-9.04688,-17.0877
0.138039,6.18997,-9.04688,-17.0877
0.165203,7.14228,-9.04688,-17.0877
0.134745,0.476152,-8.09458,-17.0877
0.10678,1.42846,-8.09458,-17.0877
0.0516076,2.38076,-8.09458,-17.0877
0.103267,5.23767,-8.09458,-17.0877
0.134178,6.18997,-8.09458,-17.0877
0.152834,7.14228,-8.09458,-17.0877
0.156573,6.18997,-7.14228,-17.0877
0.153578,7.14228,-7.14228,-17.0877
0.201384,6.18997,-6.18997,-17.0877
0.149138,5.23767,-5.23767,-17.0877
0.272956,6.18997,-5.23767,-17.0877
0.175403,5.23767,-4.28537,-17.0877
0.105707,6.18997,-11.9038,-16.1354
0.088046,5.23767,-10.9515,-16.1354
0.137812,6.18997,-10.9515,-16.1354
0.158703,7.14228,-10.9515,-16.1354
0.195913,8.09458,-10.9515,-16.1354
0.0357615,0.476152,-9.99919,-16.1354
0.0442981,1.42846,-9.99919,-16.1354
0.0164276,2.38076,-9.99919,-16.1354
0.0726009,4.28537,-9.99919,-16.1354
0.104755,5.23767,-9.99919,-16.1354
0.146049,6.18997,-9.99919,-16.1354
0.169934,7.14228,-9.99919,-16.1354
0.208767,8.09458,-9.99919,-16.1354
0.0894449,0.476152,-9.04688,-16.1354
0.0780222,1.42846,-9.04688,-16.1354
0.0384421,2.38076,-9.04688,-16.1354
0.0319655,3.33306,-9.04688,-16.1354
0.0689013,4.28537,-9.04688,-16.1354
0.104807,5.23767,-9.04688,-16.1354
0.143963,6.18997,-9.04688,-16.1354
0.167208,7.14228,-9.04688,-16.1354
0.179907,8.09458,-9.04688,-16.1354
0.143128,0.476152,-8.09458,-16.1354
0.111746,1.42846,-8.09458,-16.1354
0.122732,5.23767,-8.09458,-16.1354
0.149958,6.18997,-8.09458,-16.1354
0.152396,7.14228,-8.09458,-16.1354
0.138501,8.09458,-8.09458,-16.1354
0.166187,5.23767,-7.14228,-16.1354
0.168328,6.18997,-7.14228,-16.1354
0.164353,7.14228,-7.14228,-16.1354
0.144711,5.23767,-6.18997,-16.1354
0.210684,6.18997,-6.18997,-16.1354
0.240378,7.14228,-6.18997,-16.1354
0.139634,5.23767,-5.23767,-16.1354
0.267714,6.18997,-5.23767,-16.1354
0.213718,5.23767,-4.28537,-16.1354
0.325419,6.18997,-4.28537,-16.1354
0.215014,5.23767,-3.33306,-16.1354
0.104231,5.23767,-11.9038,-15.1831
0.113043,6.18997,-11.9038,-15.1831
0.115596,7.14228,-11.9038,-15.1831
0.0717976,4.28537,-10.9515,-15.1831
0.100349,5.23767,-10.9515,-15.1831
0.130764,6.18997,-10.9515,-15.1831
0.152528,7.14228,-10.9515,-15.1831
0.174561,8.09458,-10.9515,-15.1831
0.05128,0.476152,-9.99919,-15.1831
0.0460831,1.42846,-9.99919,-15.1831
0.0352506,2.38076,-9.99919,-15.1831
0.0434227,3.33306,-9.99919,-15.1831
0.0726517,4.28537,-9.99919,-15.1831
0.111525,5.23767,-9.99919,-15.1831
0.141299,6.18997,-9.99919,-15.1831
0.161967,7.14228,-9.99919,-15.1831
0.188967,8.09458,-9.99919,-15.1831
0.0977538,-0.476152,-9.04688,-15.1831
0.098627,0.476152,-9.04688,-15.1831
0.0725535,1.42846,-9.04688,-15.1831
0.0456206,2.38076,-9.04688,-15.1831
0.0491183,3.33306,-9.04688,-15.1831
0.0756487,4.28537,-9.04688,-15.1831
0.115388,5.23767,-9.04688,-15.1831
0.145311,6.18997,-9.04688,-15.1831
0.164824,7.14228,-9.04688,-15.1831
0.176994,8.09458,-9.04688,-15.1831
0.159764,9.04688,-9.04688,-15.1831
0.0974804,1.42846,-8.09458,-15.1831
0.0836284,4.28537,-8.09458,-15.1831
0.135735,5.23767,-8.09458,-15.1831
0.157752,6.18997,-8.09458,-15.1831
0.161198,7.14228,-8.09458,-15.1831
0.149244,8.09458,-8.09458,-15.1831
0.175895,5.23767,-7.14228,-15.1831
0.178851,6.18997,-7.14228,-15.1831
0.176402,7.14228,-7.14228,-15.1831
0.160593,8.09458,-7.14228,-15.1831
0.16292,5.23767,-6.18997,-15.1831
0.212839,6.18997,-6.18997,-15.1831
0.236158,7.14228,-6.18997,-15.1831
0.15455,5.23767,-5.23767,-15.1831
0.254392,6.18997,-5.23767,-15.1831
0.304009,7.14228,-5.23767,-15.1831
0.216698,5.23767,-4.28537,-15.1831
0.310664,6.18997,-4.28537,-15.1831
0.278745,5.23767,-3.33306,-15.1831
0.366377,4.28537,-2.38076,-15.1831
0.128669,5.23767,-12.8561,-14.2308
0.101322,6.18997,-12.8561,-14.2308
0.0764107,7.14228,-12.8561,-14.2308
0.131731,5.23767,-11.9038,-14.2308
0.136122,6.18997,-11.9038,-14.2308
0.141041,7.14228,-11.9038,-14.2308
0.125623,8.09458,-11.9038,-14.2308
0.0906316,4.28537,-10.9515,-14.2308
0.120348,5.23767,-10.9515,-14.2308
0.138236,6.18997,-10.9515,-14.2308
0.158694,7.14228,-10.9515,-14.2308
0.177357,8.09458,-10.9515,-14.2308
0.190823,9.04688,-10.9515,-14.2308
-0.00593678,-0.476152,-9.99919,-14.2308
0.0316656,0.476152,-9.99919,-14.2308
0.0371757,1.42846,-9.99919,-14.2308
0.0390512,2.38076,-9.99919,-14.2308
0.0535217,3.33306,-9.99919,-14.2308
0.0761847,4.28537,-9.99919,-14.2308
0.11563,5.23767,-9.99919,-14.2308
0.136718,6.18997,-9.99919,-14.2308
0.157848,7.14228,-9.99919,-14.2308
0.184652,8.09458,-9.99919,-14.2308
0.211704,9.04688,-9.99919,-14.2308
0.0901491,-0.476152,-9.04688,-14.2308
0.0820654,0.476152,-9.04688,-14.2308
0.058471,1.42846,-9.04688,-14.2308
0.0479794,2.38076,-9.04688,-14.2308
0.0573172,3.33306,-9.04688,-14.2308
0.0784412,4.28537,-9.04688,-14.2308
0.121433,5.23767,-9.04688,-14.2308
0.1412,6.18997,-9.04688,-14.2308
0.16116,7.14228,-9.04688,-14.2308
0.184041,8.09458,-9.04688,-14.2308
0.208903,9.04688,-9.04688,-14.2308
0.0807248,4.28537,-8.09458,-14.2308
0.142581,5.23767,-8.09458,-14.2308
0.157436,6.18997,-8.09458,-14.2308
0.166623,7.14228,-8.09458,-14.2308
0.175058,8.09458,-8.09458,-14.2308
0.147579,9.04688,-8.09458,-14.2308
0.181112,5.23767,-7.14228,-14.2308
0.18483,6.18997,-7.14228,-14.2308
0.184851,7.14228,-7.14228,-14.2308
0.185198,8.09458,-7.14228,-14.2308
0.180358,5.23767,-6.18997,-14.2308
0.212696,6.18997,-6.18997,-14.2308
0.226654,7.14228,-6.18997,-14.2308
0.237168,8.09458,-6.18997,-14.2308
0.170981,5.23767,-5.23767,-14.2308
0.244014,6.18997,-5.23767,-14.2308
0.272773,7.14228,-5.23767,-14.2308
0.226597,5.23767,-4.28537,-14.2308
0.288119,6.18997,-4.28537,-14.2308
0.318626,7.14228,-4.28537,-14.2308
0.309571,5.23767,-3.33306,-14.2308
0.394407,6.18997,-3.33306,-14.2308
0.373528,4.28537,-2.38076,-14.2308
0.481946,5.23767,-2.38076,-14.2308
0.12981,5.23767,-12.8561,-13.2785
0.116192,6.18997,-12.8561,-13.2785
0.0979498,7.14228,-12.8561,-13.2785
0.0648346,8.09458,-12.8561,-13.2785
0.0817182,-6.18997,-11.9038,-13.2785
0.123114,4.28537,-11.9038,-13.2785
0.144795,5.23767,-11.9038,-13.2785
0.149221,6.18997,-11.9038,-13.2785
0.152448,7.14228,-11.9038,-13.2785
0.144979,8.09458,-11.9038,-13.2785
0.0996301,9.04688,-11.9038,-13.2785
0.089443,-6.18997,-10.9515,-13.2785
0.0898895,3.33306,-10.9515,-13.2785
0.112375,4.28537,-10.9515,-13.2785
0.137574,5.23767,-10.9515,-13.2785
0.147748,6.18997,-10.9515,-13.2785
0.159465,7.14228,-10.9515,-13.2785
0.165619,8.09458,-10.9515,-13.2785
0.153607,9.04688,-10.9515,-13.2785
0.123318,-7.14228,-9.99919,-13.2785
0.0772722,-6.18997,-9.99919,-13.2785
0.0160637,-0.476152,-9.99919,-13.2785
0.0265784,0.476152,-9.99919,-13.2785
0.0371547,1.42846,-9.99919,-13.2785
0.041512,2.38076,-9.99919,-13.2785
0.0632916,3.33306,-9.99919,-13.2785
0.0933852,4.28537,-9.99919,-13.2785
0.126121,5.23767,-9.99919,-13.2785
0.141513,6.18997,-9.99919,-13.2785
0.157862,7.14228,-9.99919,-13.2785
0.16932,8.09458,-9.99919,-13.2785
0.166957,9.04688,-9.99919,-13.2785
0.0684653,-7.14228,-9.04688,-13.2785
0.0813303,-6.18997,-9.04688,-13.2785
0.0651609,-0.476152,-9.04688,-13.2785
0.0684307,0.476152,-9.04688,-13.2785
0.0454239,1.42846,-9.04688,-13.2785
0.0445046,2.38076,-9.04688,-13.2785
0.0635982,3.33306,-9.04688,-13.2785
0.096665,4.28537,-9.04688,-13.2785
0.133567,5.23767,-9.04688,-13.2785
0.147105,6.18997,-9.04688,-13.2785
0.16247,7.14228,-9.04688,-13.2785
0.171991,8.09458,-9.04688,-13.2785
0.165673,9.04688,-9.04688,-13.2785
0.0621784,-6.18997,-8.09458,-13.2785
0.0955558,4.28537,-8.09458,-13.2785
0.150481,5.23767,-8.09458,-13.2785
0.160261,6.18997,-8.09458,-13.2785
0.166224,7.14228,-8.09458,-13.2785
0.171812,8.09458,-8.09458,-13.2785
0.147033,9.04688,-8.09458,-13.2785
0.0209909,-6.18997,-7.14228,-13.2785
0.17968,5.23767,-7.14228,-13.2785
0.181858,6.18997,-7.14228,-13.2785
0.179927,7.14228,-7.14228,-13.2785
0.186735,8.09458,-7.14228,-13.2785
0.147296,9.04688,-7.14228,-13.2785
