Specific Ventilation,x,y,z
0.0119959,-1.75852,-5.88863,-13.6003
0.0315353,-3.30731,-5.37236,-13.6003
0.0374245,-3.82357,-4.8561,-13.6003
0.0226589,-3.30731,-4.8561,-13.6003
0.0947382,-1.24226,-4.8561,-13.6003
-0.0304504,-3.82357,-4.33984,-13.6003
-0.0442262,-3.30731,-4.33984,-13.6003
0.0684922,-2.79105,-6.40489,-13.084
0.123896,-2.27479,-6.40489,-13.084
0.220918,-1.75852,-6.40489,-13.084
0.137998,-2.27479,-5.88863,-13.084
0.241683,-1.75852,-5.88863,-13.084
0.262911,-1.24226,-5.88863,-13.084
0.0466223,-3.30731,-5.37236,-13.084
0.0552206,-2.79105,-5.37236,-13.084
0.135804,-2.27479,-5.37236,-13.084
0.249111,-1.75852,-5.37236,-13.084
0.31069,-1.24226,-5.37236,-13.084
0.0413788,-3.82357,-4.8561,-13.084
0.0388637,-3.30731,-4.8561,-13.084
0.297556,-1.24226,-4.8561,-13.084
0.304848,-0.725995,-4.8561,-13.084
-0.00727921,-4.33984,-4.33984,-13.084
-0.0131254,-3.82357,-4.33984,-13.084
-0.00741251,-3.30731,-4.33984,-13.084
0.24796,-1.24226,-4.33984,-13.084
0.239488,-0.725995,-4.33984,-13.084
0.223695,-0.725995,-3.82357,-13.084
0,-0.725995,-3.30731,-13.084
0,-0.725995,-2.79105,-13.084
0.138158,-2.79105,-6.92115,-12.5678
0.156652,-2.27479,-6.92115,-12.5678
0.174503,-1.75852,-6.92115,-12.5678
0.0991709,-2.79105,-6.40489,-12.5678
0.146717,-2.27479,-6.40489,-12.5678
0.214436,-1.75852,-6.40489,-12.5678
0.250932,-1.24226,-6.40489,-12.5678
0.085878,-2.79105,-5.88863,-12.5678
0.140246,-2.27479,-5.88863,-12.5678
0.217251,-1.75852,-5.88863,-12.5678
0.271238,-1.24226,-5.88863,-12.5678
0.0594065,-3.82357,-5.37236,-12.5678
0.0508949,-3.30731,-5.37236,-12.5678
0.0576729,-2.79105,-5.37236,-12.5678
0.126538,-2.27479,-5.37236,-12.5678
0.213368,-1.75852,-5.37236,-12.5678
0.293265,-1.24226,-5.37236,-12.5678
0.353606,-0.725995,-5.37236,-12.5678
0.0506105,-3.82357,-4.8561,-12.5678
0.0436995,-3.30731,-4.8561,-12.5678
0.271231,-1.24226,-4.8561,-12.5678
0.339243,-0.725995,-4.8561,-12.5678
0.0161472,-4.33984,-4.33984,-12.5678
0.0131655,-3.82357,-4.33984,-12.5678
0.207832,-1.24226,-4.33984,-12.5678
0.284615,-0.725995,-4.33984,-12.5678
0.178081,-1.24226,-3.82357,-12.5678
0.219383,-0.725995,-3.82357,-12.5678
0.180794,-0.725995,-3.30731,-12.5678
0.243688,-0.725995,-2.79105,-12.5678
0.162348,-2.79105,-7.43742,-12.0515
0.163059,-2.27479,-7.43742,-12.0515
0.153543,-1.75852,-7.43742,-12.0515
0.12285,-3.30731,-6.92115,-12.0515
0.151823,-2.79105,-6.92115,-12.0515
0.164985,-2.27479,-6.92115,-12.0515
0.183557,-1.75852,-6.92115,-12.0515
0.191433,-1.24226,-6.92115,-12.0515
0.111848,-2.79105,-6.40489,-12.0515
0.146908,-2.27479,-6.40489,-12.0515
0.191848,-1.75852,-6.40489,-12.0515
0.236171,-1.24226,-6.40489,-12.0515
0.0729778,-3.30731,-5.88863,-12.0515
0.0830995,-2.79105,-5.88863,-12.0515
0.131623,-2.27479,-5.88863,-12.0515
0.184718,-1.75852,-5.88863,-12.0515
0.241941,-1.24226,-5.88863,-12.0515
0.271316,-0.725995,-5.88863,-12.0515
0.063683,-3.82357,-5.37236,-12.0515
0.0562677,-3.30731,-5.37236,-12.0515
0.0566229,-2.79105,-5.37236,-12.0515
0.112475,-2.27479,-5.37236,-12.0515
0.176596,-1.75852,-5.37236,-12.0515
0.256482,-1.24226,-5.37236,-12.0515
0.312854,-0.725995,-5.37236,-12.0515
0.057042,-3.82357,-4.8561,-12.0515
0.0412442,-3.30731,-4.8561,-12.0515
0.246356,-1.24226,-4.8561,-12.0515
0.316666,-0.725995,-4.8561,-12.0515
0.0416556,-4.33984,-4.33984,-12.0515
0.02486,-3.82357,-4.33984,-12.0515
0.199608,-1.24226,-4.33984,-12.0515
0.272433,-0.725995,-4.33984,-12.0515
0.197504,-1.24226,-3.82357,-12.0515
0.236405,-0.725995,-3.82357,-12.0515
0.305084,-6.92115,-3.30731,-12.0515
0.205525,-0.725995,-3.30731,-12.0515
0.25477,-6.92115,-2.79105,-12.0515
0.234312,-6.40489,-2.79105,-12.0515
0.298836,-0.725995,-2.79105,-12.0515
0.244763,-6.40489,-2.27479,-12.0515
0,-0.725995,-2.27479,-12.0515
0.165275,-3.30731,-7.43742,-11.5353
0.164565,-2.79105,-7.43742,-11.5353
0.158818,-2.27479,-7.43742,-11.5353
0.160205,-1.75852,-7.43742,-11.5353
0.141632,-3.30731,-6.92115,-11.5353
0.15446,-2.79105,-6.92115,-11.5353
0.161497,-2.27479,-6.92115,-11.5353
0.179326,-1.75852,-6.92115,-11.5353
0.192749,-1.24226,-6.92115,-11.5353
0.0967681,-3.30731,-6.40489,-11.5353
0.107387,-2.79105,-6.40489,-11.5353
0.133215,-2.27479,-6.40489,-11.5353
0.170079,-1.75852,-6.40489,-11.5353
0.212233,-1.24226,-6.40489,-11.5353
0.07337,-3.30731,-5.88863,-11.5353
0.0719585,-2.79105,-5.88863,-11.5353
0.111767,-2.27479,-5.88863,-11.5353
0.158491,-1.75852,-5.88863,-11.5353
0.211,-1.24226,-5.88863,-11.5353
0.254102,-0.725995,-5.88863,-11.5353
0.0612797,-3.82357,-5.37236,-11.5353
0.0503158,-3.30731,-5.37236,-11.5353
0.0415817,-2.79105,-5.37236,-11.5353
0.0879025,-2.27479,-5.37236,-11.5353
0.146012,-1.75852,-5.37236,-11.5353
0.222931,-1.24226,-5.37236,-11.5353
0.288141,-0.725995,-5.37236,-11.5353
0.057033,-3.82357,-4.8561,-11.5353
0.0386147,-3.30731,-4.8561,-11.5353
0.135067,-1.75852,-4.8561,-11.5353
0.220664,-1.24226,-4.8561,-11.5353
0.294564,-0.725995,-4.8561,-11.5353
0.348504,-0.209731,-4.8561,-11.5353
0.0592498,-4.33984,-4.33984,-11.5353
0.0460548,-3.82357,-4.33984,-11.5353
0.181379,-1.24226,-4.33984,-11.5353
0.271288,-0.725995,-4.33984,-11.5353
