Specific Ventilation (mL/mL),x (mm),y (mm),z (mm)
0.0457573,1.45969,-11.8861,-15.7255
-0.143329,5.27277,-11.8861,-15.7255
0.00689621,6.22603,-11.8861,-15.7255
0.112665,0.506424,-10.9328,-15.7255
0.0473405,1.45969,-10.9328,-15.7255
-0.0115817,2.41296,-10.9328,-15.7255
-0.0949636,3.36623,-10.9328,-15.7255
0.0177894,6.22603,-10.9328,-15.7255
0.124475,0.506424,-9.97953,-15.7255
0.0489236,1.45969,-9.97953,-15.7255
-0.0121114,2.41296,-9.97953,-15.7255
0.153067,6.22603,-9.97953,-15.7255
0.297831,6.22603,-8.07299,-15.7255
0.0996018,5.27277,-12.8393,-14.7722
0.180378,6.22603,-12.8393,-14.7722
0.0900688,1.45969,-11.8861,-14.7722
0.0501948,2.41296,-11.8861,-14.7722
0.0573621,3.36623,-11.8861,-14.7722
0.0566288,4.3195,-11.8861,-14.7722
0.0769383,5.27277,-11.8861,-14.7722
0.166248,6.22603,-11.8861,-14.7722
0.230456,7.1793,-11.8861,-14.7722
0.120881,0.506424,-10.9328,-14.7722
0.0826352,1.45969,-10.9328,-14.7722
0.0480488,2.41296,-10.9328,-14.7722
0.0129161,3.36623,-10.9328,-14.7722
0.0310219,4.3195,-10.9328,-14.7722
0.0696651,5.27277,-10.9328,-14.7722
0.161273,6.22603,-10.9328,-14.7722
0.20768,7.1793,-10.9328,-14.7722
0.115353,0.506424,-9.97953,-14.7722
0.0752015,1.45969,-9.97953,-14.7722
0.0255606,2.41296,-9.97953,-14.7722
0.143585,5.27277,-9.97953,-14.7722
0.225363,6.22603,-9.97953,-14.7722
0.265205,7.1793,-9.97953,-14.7722
0.310718,6.22603,-9.02626,-14.7722
0.340813,7.1793,-9.02626,-14.7722
0.344055,6.22603,-8.07299,-14.7722
0.185263,5.27277,-7.11973,-14.7722
0.308443,6.22603,-7.11973,-14.7722
0.100485,5.27277,-6.16646,-14.7722
0.0974532,4.3195,-13.7926,-13.8189
0.139669,5.27277,-13.7926,-13.8189
0.131466,6.22603,-13.7926,-13.8189
0.111951,4.3195,-12.8393,-13.8189
0.133293,5.27277,-12.8393,-13.8189
0.17708,6.22603,-12.8393,-13.8189
0.186799,7.1793,-12.8393,-13.8189
0.0852102,1.45969,-11.8861,-13.8189
0.0844145,2.41296,-11.8861,-13.8189
0.0850317,3.36623,-11.8861,-13.8189
0.0823422,4.3195,-11.8861,-13.8189
0.109872,5.27277,-11.8861,-13.8189
0.164293,6.22603,-11.8861,-13.8189
0.184801,7.1793,-11.8861,-13.8189
0.137216,-6.16646,-10.9328,-13.8189
0.0989376,-0.446846,-10.9328,-13.8189
0.124495,0.506424,-10.9328,-13.8189
0.0964212,1.45969,-10.9328,-13.8189
0.0782431,2.41296,-10.9328,-13.8189
0.0519664,3.36623,-10.9328,-13.8189
0.0684097,4.3195,-10.9328,-13.8189
0.112211,5.27277,-10.9328,-13.8189
0.173216,6.22603,-10.9328,-13.8189
0.198237,7.1793,-10.9328,-13.8189
0.283843,-6.16646,-9.97953,-13.8189
0.122846,-0.446846,-9.97953,-13.8189
0.114761,0.506424,-9.97953,-13.8189
0.0950066,1.45969,-9.97953,-13.8189
