Specific Ventilation (mL/mL),x (mm),y (mm),z (mm)
-0.0693201,7.2048,-16.6127,-16.4384
-0.0115661,1.4886,-15.66,-16.4384
0.0458772,2.4413,-15.66,-16.4384
0.0143578,3.394,-15.66,-16.4384
-0.0191013,4.3467,-15.66,-16.4384
-0.0929327,7.2048,-15.66,-16.4384
0.0383086,1.4886,-14.7073,-16.4384
0.0697071,2.4413,-14.7073,-16.4384
0.0173604,3.394,-14.7073,-16.4384
-0.0931281,7.2048,-14.7073,-16.4384
-0.104085,7.2048,-13.7546,-16.4384
0.111918,7.2048,-17.5654,-15.4857
0.092622,7.2048,-16.6127,-15.4857
0.117526,8.1575,-16.6127,-15.4857
0.046082,1.4886,-15.66,-15.4857
0.0765196,2.4413,-15.66,-15.4857
0.0497099,3.394,-15.66,-15.4857
0.0379867,4.3467,-15.66,-15.4857
-0.0240219,5.2994,-15.66,-15.4857
0.00809027,6.2521,-15.66,-15.4857
0.0694396,7.2048,-15.66,-15.4857
0.096266,8.1575,-15.66,-15.4857
0.0646006,1.4886,-14.7073,-15.4857
0.0656829,2.4413,-14.7073,-15.4857
-0.00175612,3.394,-14.7073,-15.4857
0.0327311,4.3467,-14.7073,-15.4857
-0.0372043,5.2994,-14.7073,-15.4857
0.01003,6.2521,-14.7073,-15.4857
0.0734229,7.2048,-14.7073,-15.4857
0.0509124,6.2521,-13.7546,-15.4857
0.0980194,7.2048,-13.7546,-15.4857
0.110269,6.2521,-12.8019,-15.4857
0.130416,7.2048,-12.8019,-15.4857
0.0354201,6.2521,-11.8492,-15.4857
0.14293,6.2521,-18.5181,-14.533
0.185172,7.2048,-18.5181,-14.533
0.124485,6.2521,-17.5654,-14.533
0.185497,7.2048,-17.5654,-14.533
0.211859,8.1575,-17.5654,-14.533
0.0985272,3.394,-16.6127,-14.533
0.0671956,5.2994,-16.6127,-14.533
0.0989375,6.2521,-16.6127,-14.533
0.166844,7.2048,-16.6127,-14.533
0.174699,8.1575,-16.6127,-14.533
0.0736688,1.4886,-15.66,-14.533
0.0941371,2.4413,-15.66,-14.533
0.0620503,3.394,-15.66,-14.533
0.0488458,4.3467,-15.66,-14.533
0.0397718,5.2994,-15.66,-14.533
0.0822216,6.2521,-15.66,-14.533
0.149031,7.2048,-15.66,-14.533
0.162267,8.1575,-15.66,-14.533
0.0747543,1.4886,-14.7073,-14.533
0.0621602,2.4413,-14.7073,-14.533
0.0153404,3.394,-14.7073,-14.533
0.0290118,4.3467,-14.7073,-14.533
0.0250041,5.2994,-14.7073,-14.533
0.0868899,6.2521,-14.7073,-14.533
0.156589,7.2048,-14.7073,-14.533
0.164555,8.1575,-14.7073,-14.533
0.128701,6.2521,-13.7546,-14.533
0.196496,7.2048,-13.7546,-14.533
0.213204,6.2521,-12.8019,-14.533
0.265355,7.2048,-12.8019,-14.533
0.240143,6.2521,-11.8492,-14.533
0.218405,6.2521,-10.8965,-14.533
0.220867,6.2521,-19.4708,-13.5803
0.164209,6.2521,-18.5181,-13.5803
0.195918,7.2048,-18.5181,-13.5803
0.210128,8.1575,-18.5181,-13.5803
0.106185,5.2994,-17.5654,-13.5803
0.146907,6.2521,-17.5654,-13.5803
0.192608,7.2048,-17.5654,-13.5803
0.20998,8.1575,-17.5654,-13.5803
0.107373,-4.22761,-16.6127,-13.5803
0.104899,3.394,-16.6127,-13.5803
0.0868153,4.3467,-16.6127,-13.5803
0.0934274,5.2994,-16.6127,-13.5803
0.130991,6.2521,-16.6127,-13.5803
0.183351,7.2048,-16.6127,-13.5803
0.199369,8.1575,-16.6127,-13.5803
0.232868,9.1102,-16.6127,-13.5803
0.0585294,-4.22761,-15.66,-13.5803
0.0991701,1.4886,-15.66,-13.5803
0.0904007,2.4413,-15.66,-13.5803
0.0620587,3.394,-15.66,-13.5803
0.0453785,4.3467,-15.66,-13.5803
0.0668171,5.2994,-15.66,-13.5803
0.117635,6.2521,-15.66,-13.5803
0.176562,7.2048,-15.66,-13.5803
0.19963,8.1575,-15.66,-13.5803
0.0861078,-5.18031,-14.7073,-13.5803
0.02074,-4.22761,-14.7073,-13.5803
0.101497,1.4886,-14.7073,-13.5803
0.057098,2.4413,-14.7073,-13.5803
0.025414,3.394,-14.7073,-13.5803
0.0187332,4.3467,-14.7073,-13.5803
0.0489965,5.2994,-14.7073,-13.5803
0.117194,6.2521,-14.7073,-13.5803
0.179556,7.2048,-14.7073,-13.5803
0.199498,8.1575,-14.7073,-13.5803
0.0201618,-4.22761,-13.7546,-13.5803
0.0752624,5.2994,-13.7546,-13.5803
0.15168,6.2521,-13.7546,-13.5803
0.217077,7.2048,-13.7546,-13.5803
0.225353,8.1575,-13.7546,-13.5803
0.221404,6.2521,-12.8019,-13.5803
0.278704,7.2048,-12.8019,-13.5803
0.098211,-3.27491,-11.8492,-13.5803
0.286014,6.2521,-11.8492,-13.5803
0.326413,7.2048,-11.8492,-13.5803
0.273108,5.2994,-10.8965,-13.5803
0.28634,6.2521,-10.8965,-13.5803
0.30343,5.2994,-9.94381,-13.5803
0.12453,5.2994,-19.4708,-12.6276
0.167373,6.2521,-19.4708,-12.6276
0.175681,7.2048,-19.4708,-12.6276
0.0969639,5.2994,-18.5181,-12.6276
