Specific Ventilation,x,y,z
0.0560857,-2.7913,-3.82391,-10.5037
0.0789013,-3.3076,-3.3076,-10.5037
0.0819359,-2.7913,-3.3076,-10.5037
0.0849705,-2.27499,-3.3076,-10.5037
0.104556,-3.3076,-2.7913,-10.5037
0.102556,-2.7913,-2.7913,-10.5037
0.134821,-2.27499,-5.88915,-9.98735
0.146452,-1.75868,-5.88915,-9.98735
0.107218,-0.72606,-5.37284,-9.98735
0.18874,-0.72606,-4.85653,-9.98735
0.175972,-0.209751,-4.85653,-9.98735
0.25649,-0.209751,-4.34022,-9.98735
0.0261541,-2.7913,-3.82391,-9.98735
0.0408769,-2.27499,-3.82391,-9.98735
0.0880603,-3.3076,-3.3076,-9.98735
0.0899074,-2.7913,-3.3076,-9.98735
0.0917545,-2.27499,-3.3076,-9.98735
0,0.306558,-3.3076,-9.98735
0.136966,-3.3076,-2.7913,-9.98735
0.124731,-2.7913,-2.7913,-9.98735
0,-5.37284,-0.209751,-9.98735
0.191911,-2.27499,-6.40546,-9.47105
0.149346,-1.75868,-6.40546,-9.47105
0.195397,-2.7913,-5.88915,-9.47105
0.177734,-2.27499,-5.88915,-9.47105
0.140298,-1.75868,-5.88915,-9.47105
0.111737,-1.24237,-5.88915,-9.47105
0.0839667,-0.72606,-5.88915,-9.47105
0.124327,-2.7913,-5.37284,-9.47105
0.104584,-2.27499,-5.37284,-9.47105
0.0929937,-1.75868,-5.37284,-9.47105
0.108528,-1.24237,-5.37284,-9.47105
0.0949546,-0.72606,-5.37284,-9.47105
0.0728935,-0.209751,-5.37284,-9.47105
0.120665,-0.72606,-4.85653,-9.47105
0.105581,-0.209751,-4.85653,-9.47105
0.0646567,-2.7913,-4.34022,-9.47105
0.21419,-0.209751,-4.34022,-9.47105
0.04027,-2.7913,-3.82391,-9.47105
0.0420113,-2.27499,-3.82391,-9.47105
0.34714,-0.209751,-3.82391,-9.47105
0.330889,0.306558,-3.82391,-9.47105
0.0803876,-3.3076,-3.3076,-9.47105
0.102942,-2.7913,-3.3076,-9.47105
0.116735,-2.27499,-3.3076,-9.47105
0.367022,0.306558,-3.3076,-9.47105
0.127351,-3.3076,-2.7913,-9.47105
0.149702,-2.7913,-2.7913,-9.47105
0.432812,-5.88915,-1.24237,-9.47105
0.28537,-5.88915,-0.72606,-9.47105
0.265897,-5.37284,-0.209751,-9.47105
0,-4.34022,0.306558,-9.47105
0,-3.82391,0.306558,-9.47105
0.14339,-1.75868,-6.92177,-8.95474
0.173506,-2.7913,-6.40546,-8.95474
0.159741,-2.27499,-6.40546,-8.95474
0.135512,-1.75868,-6.40546,-8.95474
0.117716,-1.24237,-6.40546,-8.95474
0.162064,-2.7913,-5.88915,-8.95474
0.142975,-2.27499,-5.88915,-8.95474
0.120289,-1.75868,-5.88915,-8.95474
0.108273,-1.24237,-5.88915,-8.95474
0.0986064,-0.72606,-5.88915,-8.95474
0.116699,-2.7913,-5.37284,-8.95474
0.0954738,-2.27499,-5.37284,-8.95474
0.0837641,-1.75868,-5.37284,-8.95474
0.0982836,-1.24237,-5.37284,-8.95474
0.102034,-0.72606,-5.37284,-8.95474
0.0842375,-0.209751,-5.37284,-8.95474
0.0911089,-2.7913,-4.85653,-8.95474
0.113367,-0.72606,-4.85653,-8.95474
0.108083,-0.209751,-4.85653,-8.95474
0.0783372,0.306558,-4.85653,-8.95474
0.0611559,-2.7913,-4.34022,-8.95474
0.210655,-0.209751,-4.34022,-8.95474
0.178315,0.306558,-4.34022,-8.95474
0.0405601,-2.7913,-3.82391,-8.95474
0.0386953,-2.27499,-3.82391,-8.95474
0.319014,-0.209751,-3.82391,-8.95474
0.298872,0.306558,-3.82391,-8.95474
0.0839612,-3.3076,-3.3076,-8.95474
0.10083,-2.7913,-3.3076,-8.95474
0.334836,0.306558,-3.3076,-8.95474
0.132339,-3.3076,-2.7913,-8.95474
0.157156,-2.7913,-2.7913,-8.95474
0.351868,-5.88915,-1.75868,-8.95474
0.296851,-6.40546,-1.24237,-8.95474
0.262941,-5.88915,-1.24237,-8.95474
0.201604,-6.40546,-0.72606,-8.95474
0.191617,-5.88915,-0.72606,-8.95474
0.125071,-5.88915,-0.209751,-8.95474
0.174174,-5.37284,-0.209751,-8.95474
0.157753,-4.85653,0.306558,-8.95474
0.205229,-4.34022,0.306558,-8.95474
0.217491,-3.82391,0.306558,-8.95474
0.152189,-2.27499,-6.92177,-8.43843
0.13761,-1.75868,-6.92177,-8.43843
0.131913,-1.24237,-6.92177,-8.43843
0.152167,-2.7913,-6.40546,-8.43843
0.142945,-2.27499,-6.40546,-8.43843
0.126721,-1.75868,-6.40546,-8.43843
0.117897,-1.24237,-6.40546,-8.43843
0.115725,-0.72606,-6.40546,-8.43843
0.139998,-3.3076,-5.88915,-8.43843
0.146623,-2.7913,-5.88915,-8.43843
0.127923,-2.27499,-5.88915,-8.43843
0.115197,-1.75868,-5.88915,-8.43843
0.111726,-1.24237,-5.88915,-8.43843
0.110731,-0.72606,-5.88915,-8.43843
0.0989057,-0.209751,-5.88915,-8.43843
0.114551,-2.7913,-5.37284,-8.43843
0.0931403,-2.27499,-5.37284,-8.43843
0.0850457,-1.75868,-5.37284,-8.43843
0.0973003,-1.24237,-5.37284,-8.43843
0.112298,-0.72606,-5.37284,-8.43843
0.114965,-0.209751,-5.37284,-8.43843
0.079161,-2.7913,-4.85653,-8.43843
0.0495525,-2.27499,-4.85653,-8.43843
0.062845,-1.24237,-4.85653,-8.43843
0.117115,-0.72606,-4.85653,-8.43843
0.130526,-0.209751,-4.85653,-8.43843
0.113501,0.306558,-4.85653,-8.43843
0.0533799,-2.7913,-4.34022,-8.43843
