Specific Ventilation,x,y,z
0,9.67297,-6.83557,-27.1811
0,10.7048,-6.83557,-27.1811
0,9.67297,-5.80379,-27.1811
0,10.7048,-5.80379,-27.1811
0.150845,8.64119,-6.83557,-26.1493
0.1075,9.67297,-6.83557,-26.1493
0.0360733,10.7048,-6.83557,-26.1493
0.123964,9.67297,-5.80379,-26.1493
0.0590266,10.7048,-5.80379,-26.1493
0.0683127,13.8001,-4.772,-26.1493
0.138381,13.8001,-3.74022,-26.1493
0.247149,12.7683,-2.70843,-26.1493
0.288877,11.7365,-1.67665,-26.1493
0.202428,5.54584,-11.9945,-25.1175
0,6.57762,-11.9945,-25.1175
0,4.51405,-10.9627,-25.1175
0.0819883,8.64119,-7.86735,-25.1175
0.105547,8.64119,-6.83557,-25.1175
0.0743948,9.67297,-6.83557,-25.1175
0.0401193,10.7048,-6.83557,-25.1175
0.0824288,9.67297,-5.80379,-25.1175
0.0545583,10.7048,-5.80379,-25.1175
0.0999821,13.8001,-5.80379,-25.1175
0.0643841,12.7683,-4.772,-25.1175
0.137553,13.8001,-4.772,-25.1175
0.127278,14.8319,-4.772,-25.1175
0.141552,12.7683,-3.74022,-25.1175
0.181428,13.8001,-3.74022,-25.1175
0.164093,14.8319,-3.74022,-25.1175
0.269517,11.7365,-2.70843,-25.1175
0.251202,12.7683,-2.70843,-25.1175
0.236254,13.8001,-2.70843,-25.1175
0.335343,10.7048,-1.67665,-25.1175
0.337363,11.7365,-1.67665,-25.1175
0.301972,12.7683,-1.67665,-25.1175
0.265907,9.67297,-0.644867,-25.1175
0.363794,10.7048,-0.644867,-25.1175
0.162737,4.51405,-11.9945,-24.0857
0.172025,5.54584,-11.9945,-24.0857
0.197109,6.57762,-11.9945,-24.0857
0.272037,7.6094,-11.9945,-24.0857
0.125001,3.48227,-10.9627,-24.0857
0.0617305,8.64119,-7.86735,-24.0857
0.0422389,9.67297,-7.86735,-24.0857
0.079006,8.64119,-6.83557,-24.0857
0.0660303,9.67297,-6.83557,-24.0857
0.0432738,10.7048,-6.83557,-24.0857
0.110346,13.8001,-6.83557,-24.0857
0.111344,14.8319,-6.83557,-24.0857
0.0450327,9.67297,-5.80379,-24.0857
0.051167,10.7048,-5.80379,-24.0857
0.0576324,11.7365,-5.80379,-24.0857
0.0705651,12.7683,-5.80379,-24.0857
0.129486,13.8001,-5.80379,-24.0857
0.133428,14.8319,-5.80379,-24.0857
0.0591703,11.7365,-4.772,-24.0857
0.0818792,12.7683,-4.772,-24.0857
0.137713,13.8001,-4.772,-24.0857
0.14169,14.8319,-4.772,-24.0857
0.137577,12.7683,-3.74022,-24.0857
0.165685,13.8001,-3.74022,-24.0857
0.156633,14.8319,-3.74022,-24.0857
0.226299,11.7365,-2.70843,-24.0857
0.205206,12.7683,-2.70843,-24.0857
0.20206,13.8001,-2.70843,-24.0857
0.17526,14.8319,-2.70843,-24.0857
0.319435,10.7048,-1.67665,-24.0857
0.279519,11.7365,-1.67665,-24.0857
0.252736,12.7683,-1.67665,-24.0857
0.183313,8.64119,-0.644867,-24.0857
0.343824,9.67297,-0.644867,-24.0857
0.35188,10.7048,-0.644867,-24.0857
0.319387,11.7365,-0.644867,-24.0857
0,7.6094,0.386917,-24.0857
0.193294,4.51405,-13.0263,-23.0539
0.187656,5.54584,-13.0263,-23.0539
0.194648,6.57762,-13.0263,-23.0539
0.185911,7.6094,-13.0263,-23.0539
0.191393,4.51405,-11.9945,-23.0539
0.185874,5.54584,-11.9945,-23.0539
0.17988,6.57762,-11.9945,-23.0539
0.192719,7.6094,-11.9945,-23.0539
0.169607,3.48227,-10.9627,-23.0539
0.163144,4.51405,-10.9627,-23.0539
0.120908,3.48227,-9.93092,-23.0539
0.128693,2.45049,-8.89914,-23.0539
0.0658531,8.64119,-7.86735,-23.0539
0.0553109,9.67297,-7.86735,-23.0539
0.0710177,8.64119,-6.83557,-23.0539
0.0704174,9.67297,-6.83557,-23.0539
0.0572311,10.7048,-6.83557,-23.0539
0.0715943,11.7365,-6.83557,-23.0539
0.0691002,12.7683,-6.83557,-23.0539
0.1149,13.8001,-6.83557,-23.0539
0.131484,14.8319,-6.83557,-23.0539
0.0644565,10.7048,-5.80379,-23.0539
0.0732587,11.7365,-5.80379,-23.0539
0.0860837,12.7683,-5.80379,-23.0539
0.132873,13.8001,-5.80379,-23.0539
0.148289,14.8319,-5.80379,-23.0539
0.12487,15.8637,-5.80379,-23.0539
0.0718732,11.7365,-4.772,-23.0539
0.0950933,12.7683,-4.772,-23.0539
0.139695,13.8001,-4.772,-23.0539
0.156314,14.8319,-4.772,-23.0539
0.135413,15.8637,-4.772,-23.0539
0.134049,12.7683,-3.74022,-23.0539
0.157454,13.8001,-3.74022,-23.0539
0.163383,14.8319,-3.74022,-23.0539
0.151872,15.8637,-3.74022,-23.0539
0.190151,11.7365,-2.70843,-23.0539
