Specific Ventilation (mL/mL),x (mm),y (mm),z (mm)
0.00795253,2.41912,-13.0632,-19.6871
-0.0379505,5.51558,-13.0632,-19.6871
-0.000335086,6.54774,-13.0632,-19.6871
-8.25189e-05,2.41912,-12.0311,-19.6871
-0.00325469,3.45127,-12.0311,-19.6871
0.0117675,5.51558,-12.0311,-19.6871
0.0561903,6.54774,-12.0311,-19.6871
0.0753823,6.54774,-10.9989,-19.6871
0.0445338,6.54774,-9.96676,-19.6871
0.0222332,5.51558,-14.0954,-18.6549
0.0557663,6.54774,-14.0954,-18.6549
0.0533796,1.38696,-13.0632,-18.6549
0.0596053,2.41912,-13.0632,-18.6549
0.0376507,3.45127,-13.0632,-18.6549
0.0473327,4.48343,-13.0632,-18.6549
0.0619514,5.51558,-13.0632,-18.6549
0.0931696,6.54774,-13.0632,-18.6549
0.0604051,1.38696,-12.0311,-18.6549
0.0674199,2.41912,-12.0311,-18.6549
0.0593172,3.45127,-12.0311,-18.6549
0.064681,4.48343,-12.0311,-18.6549
0.0914355,5.51558,-12.0311,-18.6549
0.12607,6.54774,-12.0311,-18.6549
0.0984038,5.51558,-10.9989,-18.6549
0.142082,6.54774,-10.9989,-18.6549
0.10372,5.51558,-9.96676,-18.6549
0.150735,6.54774,-9.96676,-18.6549
0.0640851,5.51558,-8.9346,-18.6549
0.113942,6.54774,-8.9346,-18.6549
0.0458707,5.51558,-15.1275,-17.6227
0.071199,6.54774,-15.1275,-17.6227
0.0644748,7.5799,-15.1275,-17.6227
0.0624223,5.51558,-14.0954,-17.6227
0.0920915,6.54774,-14.0954,-17.6227
0.0890355,7.5799,-14.0954,-17.6227
0.13047,-4.80598,-13.0632,-17.6227
0.0552784,1.38696,-13.0632,-17.6227
0.0597569,2.41912,-13.0632,-17.6227
0.0530337,3.45127,-13.0632,-17.6227
0.0634618,4.48343,-13.0632,-17.6227
0.0838586,5.51558,-13.0632,-17.6227
0.111779,6.54774,-13.0632,-17.6227
0.102134,7.5799,-13.0632,-17.6227
0.118439,-4.80598,-12.0311,-17.6227
0.0407798,0.354805,-12.0311,-17.6227
0.091411,1.38696,-12.0311,-17.6227
0.0640635,2.41912,-12.0311,-17.6227
0.0692439,3.45127,-12.0311,-17.6227
0.0793198,4.48343,-12.0311,-17.6227
0.105143,5.51558,-12.0311,-17.6227
0.132352,6.54774,-12.0311,-17.6227
0.118967,7.5799,-12.0311,-17.6227
0.128024,-4.80598,-10.9989,-17.6227
0.121686,5.51558,-10.9989,-17.6227
0.151711,6.54774,-10.9989,-17.6227
0.129896,7.5799,-10.9989,-17.6227
0.140255,5.51558,-9.96676,-17.6227
0.174784,6.54774,-9.96676,-17.6227
0.147731,5.51558,-8.9346,-17.6227
0.14493,6.54774,-8.9346,-17.6227
0.0953852,6.54774,-7.90245,-17.6227
0.0439506,5.51558,-16.1597,-16.5906
0.070069,5.51558,-15.1275,-16.5906
0.0899619,6.54774,-15.1275,-16.5906
0.0906458,7.5799,-15.1275,-16.5906
0.188275,-4.80598,-14.0954,-16.5906
0.0614931,4.48343,-14.0954,-16.5906
0.0821567,5.51558,-14.0954,-16.5906
0.105097,6.54774,-14.0954,-16.5906
0.106463,7.5799,-14.0954,-16.5906
0.202932,-5.83813,-13.0632,-16.5906
0.231978,-4.80598,-13.0632,-16.5906
0.0316491,0.354805,-13.0632,-16.5906
0.0523945,1.38696,-13.0632,-16.5906
0.0486842,2.41912,-13.0632,-16.5906
0.057165,3.45127,-13.0632,-16.5906
0.0698956,4.48343,-13.0632,-16.5906
0.0951662,5.51558,-13.0632,-16.5906
0.119116,6.54774,-13.0632,-16.5906
0.115918,7.5799,-13.0632,-16.5906
0.122828,-5.83813,-12.0311,-16.5906
