Specific Ventilation,x,y,z
0.141596,-2.26743,-3.81122,-10.9834
0.0807625,-1.75284,-3.81122,-10.9834
0.146554,-2.78203,-3.29662,-10.9834
0.118669,-2.26743,-3.29662,-10.9834
0.051785,-1.75284,-3.29662,-10.9834
0.0816446,-2.26743,-2.78203,-10.9834
0.0882946,-0.72365,-5.355,-10.4688
0.0457782,-0.72365,-4.84041,-10.4688
0.150902,-0.209055,-4.84041,-10.4688
0.19072,-0.209055,-4.32581,-10.4688
0.230045,0.30554,-4.32581,-10.4688
0.041122,-2.26743,-3.81122,-10.4688
0.0239276,-1.75284,-3.81122,-10.4688
0.134663,-0.209055,-3.81122,-10.4688
0.174358,0.30554,-3.81122,-10.4688
0.045909,-2.78203,-3.29662,-10.4688
0.0333898,-2.26743,-3.29662,-10.4688
-0.00365981,-1.75284,-3.29662,-10.4688
0.15757,0.30554,-3.29662,-10.4688
-0.0154107,-2.26743,-2.78203,-10.4688
-0.10479,0.820135,-2.78203,-10.4688
0.146953,-1.23825,-5.8696,-9.9542
0.155931,-0.72365,-5.8696,-9.9542
0.109512,-1.23825,-5.355,-9.9542
0.154641,-0.72365,-5.355,-9.9542
0.163982,-0.209055,-5.355,-9.9542
0.107984,-1.23825,-4.84041,-9.9542
0.125184,-0.72365,-4.84041,-9.9542
0.212612,-0.209055,-4.84041,-9.9542
0.241076,0.30554,-4.84041,-9.9542
0.0793508,-1.75284,-4.32581,-9.9542
0.0687539,-1.23825,-4.32581,-9.9542
0.111493,-0.72365,-4.32581,-9.9542
0.227635,-0.209055,-4.32581,-9.9542
0.269996,0.30554,-4.32581,-9.9542
0.0356666,-2.26743,-3.81122,-9.9542
0.039487,-1.75284,-3.81122,-9.9542
0.0400044,-1.23825,-3.81122,-9.9542
0.206794,-0.209055,-3.81122,-9.9542
0.258292,0.30554,-3.81122,-9.9542
0.0462977,-2.78203,-3.29662,-9.9542
0.0414754,-2.26743,-3.29662,-9.9542
0.000817437,-1.75284,-3.29662,-9.9542
0.236074,0.30554,-3.29662,-9.9542
0.136123,0.820135,-3.29662,-9.9542
-0.0161893,-2.26743,-2.78203,-9.9542
0.173701,0.30554,-2.78203,-9.9542
0.0252889,0.820135,-2.78203,-9.9542
0,-5.355,-1.75284,-9.9542
0.134797,-5.355,-1.23825,-9.9542
0.105345,-1.75284,-5.8696,-9.4396
0.157613,-1.23825,-5.8696,-9.4396
0.156437,-0.72365,-5.8696,-9.4396
0.129371,-0.209055,-5.8696,-9.4396
0.0648494,-1.75284,-5.355,-9.4396
0.121307,-1.23825,-5.355,-9.4396
0.149589,-0.72365,-5.355,-9.4396
0.165599,-0.209055,-5.355,-9.4396
0.134607,0.30554,-5.355,-9.4396
0.101231,-1.23825,-4.84041,-9.4396
0.134907,-0.72365,-4.84041,-9.4396
0.176739,-0.209055,-4.84041,-9.4396
0.187666,0.30554,-4.84041,-9.4396
0.0430267,-2.26743,-4.32581,-9.4396
0.0685056,-1.75284,-4.32581,-9.4396
0.0737155,-1.23825,-4.32581,-9.4396
0.119501,-0.72365,-4.32581,-9.4396
0.186757,-0.209055,-4.32581,-9.4396
0.218575,0.30554,-4.32581,-9.4396
0.20756,0.820135,-4.32581,-9.4396
0.0374814,-2.26743,-3.81122,-9.4396
0.045329,-1.75284,-3.81122,-9.4396
0.0492798,-1.23825,-3.81122,-9.4396
0.115189,-0.72365,-3.81122,-9.4396
0.179129,-0.209055,-3.81122,-9.4396
0.222147,0.30554,-3.81122,-9.4396
0.176243,0.820135,-3.81122,-9.4396
0.0574097,-2.78203,-3.29662,-9.4396
0.0464836,-2.26743,-3.29662,-9.4396
0.0319581,-1.75284,-3.29662,-9.4396
0.145918,-0.209055,-3.29662,-9.4396
0.217051,0.30554,-3.29662,-9.4396
0.170434,0.820135,-3.29662,-9.4396
0.0849831,-5.355,-2.78203,-9.4396
0.00788269,-2.78203,-2.78203,-9.4396
-0.0375628,-2.26743,-2.78203,-9.4396
0.19326,0.30554,-2.78203,-9.4396
0.120007,0.820135,-2.78203,-9.4396
0.104217,-5.355,-2.26743,-9.4396
0.0799431,-5.8696,-1.75284,-9.4396
0.119673,-5.355,-1.75284,-9.4396
0.00697865,0.820135,-1.75284,-9.4396
0.163153,-5.355,-1.23825,-9.4396
0,0.820135,-1.23825,-9.4396
0.202854,-5.355,-0.72365,-9.4396
0.214935,-4.84041,-0.72365,-9.4396
0.177991,-4.32581,-0.209055,-9.4396
0,-3.81122,-0.209055,-9.4396
0.117103,-1.23825,-6.38419,-8.925
0.0974317,-0.72365,-6.38419,-8.925
0.0608844,-0.209055,-6.38419,-8.925
0.112891,-1.75284,-5.8696,-8.925
0.15014,-1.23825,-5.8696,-8.925
0.145822,-0.72365,-5.8696,-8.925
0.132944,-0.209055,-5.8696,-8.925
0.0897532,0.30554,-5.8696,-8.925
0.0788365,-1.75284,-5.355,-8.925
0.125146,-1.23825,-5.355,-8.925
0.145229,-0.72365,-5.355,-8.925
0.163448,-0.209055,-5.355,-8.925
0.166224,0.30554,-5.355,-8.925
0.173763,0.820135,-5.355,-8.925
0.072197,-1.75284,-4.84041,-8.925
0.09991,-1.23825,-4.84041,-8.925
0.129185,-0.72365,-4.84041,-8.925
0.160905,-0.209055,-4.84041,-8.925
0.178101,0.30554,-4.84041,-8.925
0.19681,0.820135,-4.84041,-8.925
0.042749,-2.26743,-4.32581,-8.925
0.067158,-1.75284,-4.32581,-8.925
0.071353,-1.23825,-4.32581,-8.925
0.111011,-0.72365,-4.32581,-8.925
0.16049,-0.209055,-4.32581,-8.925
0.194035,0.30554,-4.32581,-8.925
0.203104,0.820135,-4.32581,-8.925
0.0323576,-2.26743,-3.81122,-8.925
0.0504425,-1.75284,-3.81122,-8.925
0.0480857,-1.23825,-3.81122,-8.925
0.0974896,-0.72365,-3.81122,-8.925
0.154544,-0.209055,-3.81122,-8.925
0.201388,0.30554,-3.81122,-8.925
0.198164,0.820135,-3.81122,-8.925
0.0371306,-2.78203,-3.29662,-8.925
0.0572201,-2.26743,-3.29662,-8.925
0.0587304,-1.75284,-3.29662,-8.925
0.135972,-0.209055,-3.29662,-8.925
0.206609,0.30554,-3.29662,-8.925
0.206504,0.820135,-3.29662,-8.925
0.0783111,-5.355,-2.78203,-8.925
0.0350316,-2.78203,-2.78203,-8.925
0.00415929,-2.26743,-2.78203,-8.925
0.190946,0.30554,-2.78203,-8.925
0.179014,0.820135,-2.78203,-8.925
0.143102,-5.8696,-2.26743,-8.925
0.106471,-5.355,-2.26743,-8.925
0.141151,0.820135,-2.26743,-8.925
0.146523,-5.8696,-1.75284,-8.925
0.143261,-5.355,-1.75284,-8.925
0.0776713,0.820135,-1.75284,-8.925
0.158627,-5.8696,-1.23825,-8.925
0.166703,-5.355,-1.23825,-8.925
0,0.820135,-1.23825,-8.925
0.195543,-5.355,-0.72365,-8.925
0.200322,-4.84041,-0.72365,-8.925
0,0.820135,-0.72365,-8.925
0.202298,-4.84041,-0.209055,-8.925
0.210002,-4.32581,-0.209055,-8.925
0.303959,-3.29662,0.30554,-8.925
0.125161,-1.75284,-6.38419,-8.41041
0.134676,-1.23825,-6.38419,-8.41041
0.113368,-0.72365,-6.38419,-8.41041
0.0867019,-0.209055,-6.38419,-8.41041
0.112258,-2.26743,-5.8696,-8.41041
0.129736,-1.75284,-5.8696,-8.41041
0.149663,-1.23825,-5.8696,-8.41041
0.143581,-0.72365,-5.8696,-8.41041
0.135526,-0.209055,-5.8696,-8.41041
0.1188,0.30554,-5.8696,-8.41041
0.0950316,-1.75284,-5.355,-8.41041
0.124485,-1.23825,-5.355,-8.41041
0.139187,-0.72365,-5.355,-8.41041
0.15366,-0.209055,-5.355,-8.41041
0.163019,0.30554,-5.355,-8.41041
0.178907,0.820135,-5.355,-8.41041
0.0722783,-1.75284,-4.84041,-8.41041
0.0952854,-1.23825,-4.84041,-8.41041
0.118842,-0.72365,-4.84041,-8.41041
0.144824,-0.209055,-4.84041,-8.41041
0.162869,0.30554,-4.84041,-8.41041
0.179112,0.820135,-4.84041,-8.41041
0.0401498,-2.26743,-4.32581,-8.41041
0.059983,-1.75284,-4.32581,-8.41041
0.0629346,-1.23825,-4.32581,-8.41041
0.0942513,-0.72365,-4.32581,-8.41041
0.133993,-0.209055,-4.32581,-8.41041
0.162207,0.30554,-4.32581,-8.41041
0.175683,0.820135,-4.32581,-8.41041
0.187081,1.33473,-4.32581,-8.41041
0.029182,-2.26743,-3.81122,-8.41041
0.0471923,-1.75284,-3.81122,-8.41041
0.0407498,-1.23825,-3.81122,-8.41041
0.0735982,-0.72365,-3.81122,-8.41041
0.132029,-0.209055,-3.81122,-8.41041
0.168824,0.30554,-3.81122,-8.41041
0.179835,0.820135,-3.81122,-8.41041
0.180784,1.33473,-3.81122,-8.41041
0.180247,-5.355,-3.29662,-8.41041
0.0283792,-2.78203,-3.29662,-8.41041
0.0542651,-2.26743,-3.29662,-8.41041
0.0667523,-1.75284,-3.29662,-8.41041
0.126419,-0.209055,-3.29662,-8.41041
0.175369,0.30554,-3.29662,-8.41041
0.1837,0.820135,-3.29662,-8.41041
0.184205,1.33473,-3.29662,-8.41041
0.137883,-5.8696,-2.78203,-8.41041
0.111531,-5.355,-2.78203,-8.41041
0.0270423,-2.78203,-2.78203,-8.41041
0.182733,0.30554,-2.78203,-8.41041
0.185789,0.820135,-2.78203,-8.41041
0.174447,1.33473,-2.78203,-8.41041
0.134412,-6.38419,-2.26743,-8.41041
0.131096,-5.8696,-2.26743,-8.41041
0.12049,-5.355,-2.26743,-8.41041
0.160744,0.820135,-2.26743,-8.41041
0.131386,-6.38419,-1.75284,-8.41041
0.138387,-5.8696,-1.75284,-8.41041
0.141495,-5.355,-1.75284,-8.41041
0.113985,0.820135,-1.75284,-8.41041
0.144469,-5.8696,-1.23825,-8.41041
0.161808,-5.355,-1.23825,-8.41041
0,0.820135,-1.23825,-8.41041
0.129373,-5.8696,-0.72365,-8.41041
0.175433,-5.355,-0.72365,-8.41041
0.178576,-4.84041,-0.72365,-8.41041
0.16183,-4.32581,-0.72365,-8.41041
0.187679,-5.355,-0.209055,-8.41041
0.211839,-4.84041,-0.209055,-8.41041
0.19183,-4.32581,-0.209055,-8.41041
0.181486,-3.81122,-0.209055,-8.41041
0.205962,-4.32581,0.30554,-8.41041
0.206338,-3.81122,0.30554,-8.41041
0.234549,-3.29662,0.30554,-8.41041
0.103666,-1.23825,-6.89879,-7.89581
0.0712338,-0.72365,-6.89879,-7.89581
0.0352784,-0.209055,-6.89879,-7.89581
0.144411,-1.75284,-6.38419,-7.89581
0.154466,-1.23825,-6.38419,-7.89581
0.140067,-0.72365,-6.38419,-7.89581
0.123557,-0.209055,-6.38419,-7.89581
0.0811995,0.30554,-6.38419,-7.89581
0.136015,-2.26743,-5.8696,-7.89581
0.14666,-1.75284,-5.8696,-7.89581
0.158434,-1.23825,-5.8696,-7.89581
0.152887,-0.72365,-5.8696,-7.89581
0.148644,-0.209055,-5.8696,-7.89581
0.146986,0.30554,-5.8696,-7.89581
0.148603,0.820135,-5.8696,-7.89581
0.112849,-1.75284,-5.355,-7.89581
0.129506,-1.23825,-5.355,-7.89581
0.138185,-0.72365,-5.355,-7.89581
0.148105,-0.209055,-5.355,-7.89581
0.160247,0.30554,-5.355,-7.89581
0.183537,0.820135,-5.355,-7.89581
0.0792328,-1.75284,-4.84041,-7.89581
0.0965406,-1.23825,-4.84041,-7.89581
0.113849,-0.72365,-4.84041,-7.89581
0.136775,-0.209055,-4.84041,-7.89581
0.157383,0.30554,-4.84041,-7.89581
0.179196,0.820135,-4.84041,-7.89581
0.215828,1.33473,-4.84041,-7.89581
0.0421505,-2.26743,-4.32581,-7.89581
0.0539243,-1.75284,-4.32581,-7.89581
0.0541207,-1.23825,-4.32581,-7.89581
0.0822216,-0.72365,-4.32581,-7.89581
0.1178,-0.209055,-4.32581,-7.89581
0.142798,0.30554,-4.32581,-7.89581
0.162578,0.820135,-4.32581,-7.89581
0.177967,1.33473,-4.32581,-7.89581
0.0289407,-2.26743,-3.81122,-7.89581
0.0395612,-1.75284,-3.81122,-7.89581
0.0304778,-1.23825,-3.81122,-7.89581
0.0633211,-0.72365,-3.81122,-7.89581
0.114868,-0.209055,-3.81122,-7.89581
0.146745,0.30554,-3.81122,-7.89581
0.163753,0.820135,-3.81122,-7.89581
0.17299,1.33473,-3.81122,-7.89581
0.179822,-5.355,-3.29662,-7.89581
0.0356746,-2.78203,-3.29662,-7.89581
0.0508241,-2.26743,-3.29662,-7.89581
0.0732438,-1.75284,-3.29662,-7.89581
0.132448,-0.209055,-3.29662,-7.89581
0.162154,0.30554,-3.29662,-7.89581
0.168188,0.820135,-3.29662,-7.89581
0.157984,1.33473,-3.29662,-7.89581
0.164921,-6.38419,-2.78203,-7.89581
0.144264,-5.8696,-2.78203,-7.89581
0.119743,-5.355,-2.78203,-7.89581
0.0368092,-3.29662,-2.78203,-7.89581
0.0455223,-2.78203,-2.78203,-7.89581
0.191832,0.30554,-2.78203,-7.89581
0.186284,0.820135,-2.78203,-7.89581
0.155731,1.33473,-2.78203,-7.89581
0.141037,-6.38419,-2.26743,-7.89581
0.138831,-5.8696,-2.26743,-7.89581
0.134402,-5.355,-2.26743,-7.89581
0.168703,0.820135,-2.26743,-7.89581
0.15701,1.33473,-2.26743,-7.89581
0.131131,-6.38419,-1.75284,-7.89581
0.134788,-5.8696,-1.75284,-7.89581
0.131891,-5.355,-1.75284,-7.89581
0.156693,0.820135,-1.75284,-7.89581
0.0998298,1.33473,-1.75284,-7.89581
0.112051,-6.38419,-1.23825,-7.89581
0.14079,-5.8696,-1.23825,-7.89581
0.157053,-5.355,-1.23825,-7.89581
0.108936,1.33473,-1.23825,-7.89581
0.125669,-5.8696,-0.72365,-7.89581
0.162042,-5.355,-0.72365,-7.89581
0.163968,-4.84041,-0.72365,-7.89581
0.156698,-4.32581,-0.72365,-7.89581
0.173593,-5.355,-0.209055,-7.89581
0.184225,-4.84041,-0.209055,-7.89581
0.178097,-4.32581,-0.209055,-7.89581
0.136049,-3.81122,-0.209055,-7.89581
0.18746,-4.84041,0.30554,-7.89581
0.188097,-4.32581,0.30554,-7.89581
0.181937,-3.81122,0.30554,-7.89581
0.198546,-3.29662,0.30554,-7.89581
0.201626,-3.29662,0.820135,-7.89581
0.199865,-2.78203,0.820135,-7.89581
0,-2.26743,0.820135,-7.89581
0.136284,-1.23825,-6.89879,-7.38122
0.126786,-0.72365,-6.89879,-7.38122
0.115152,-0.209055,-6.89879,-7.38122
0.0792559,0.30554,-6.89879,-7.38122
0.156298,-1.75284,-6.38419,-7.38122
0.163845,-1.23825,-6.38419,-7.38122
0.160949,-0.72365,-6.38419,-7.38122
0.1524,-0.209055,-6.38419,-7.38122
0.139029,0.30554,-6.38419,-7.38122
0.148871,-2.26743,-5.8696,-7.38122
0.154488,-1.75284,-5.8696,-7.38122
0.157886,-1.23825,-5.8696,-7.38122
0.155302,-0.72365,-5.8696,-7.38122
0.153472,-0.209055,-5.8696,-7.38122
0.159188,0.30554,-5.8696,-7.38122
0.180909,0.820135,-5.8696,-7.38122
0.112869,-2.26743,-5.355,-7.38122
0.122919,-1.75284,-5.355,-7.38122
0.130682,-1.23825,-5.355,-7.38122
0.136262,-0.72365,-5.355,-7.38122
0.144685,-0.209055,-5.355,-7.38122
0.157176,0.30554,-5.355,-7.38122
0.185039,0.820135,-5.355,-7.38122
0.0813949,-2.26743,-4.84041,-7.38122
0.0842035,-1.75284,-4.84041,-7.38122
0.0948598,-1.23825,-4.84041,-7.38122
0.106828,-0.72365,-4.84041,-7.38122
0.125391,-0.209055,-4.84041,-7.38122
0.146404,0.30554,-4.84041,-7.38122
0.17562,0.820135,-4.84041,-7.38122
0.212114,1.33473,-4.84041,-7.38122
0.0489176,-2.26743,-4.32581,-7.38122
0.0513531,-1.75284,-4.32581,-7.38122
0.0519718,-1.23825,-4.32581,-7.38122
0.0735622,-0.72365,-4.32581,-7.38122
0.103638,-0.209055,-4.32581,-7.38122
0.128561,0.30554,-4.32581,-7.38122
0.151406,0.820135,-4.32581,-7.38122
0.168498,1.33473,-4.32581,-7.38122
0.0345065,-2.26743,-3.81122,-7.38122
0.0380229,-1.75284,-3.81122,-7.38122
0.113997,-0.209055,-3.81122,-7.38122
0.140519,0.30554,-3.81122,-7.38122
0.150706,0.820135,-3.81122,-7.38122
0.153584,1.33473,-3.81122,-7.38122
0.161092,-5.8696,-3.29662,-7.38122
0.154765,-5.355,-3.29662,-7.38122
-0.0172879,-3.29662,-3.29662,-7.38122
0.042106,-2.78203,-3.29662,-7.38122
0.0520427,-2.26743,-3.29662,-7.38122
0.157853,0.30554,-3.29662,-7.38122
0.167392,0.820135,-3.29662,-7.38122
0.156332,1.33473,-3.29662,-7.38122
0.145702,-6.38419,-2.78203,-7.38122
0.129135,-5.8696,-2.78203,-7.38122
0.112814,-5.355,-2.78203,-7.38122
0.0606636,-3.29662,-2.78203,-7.38122
0.064505,-2.78203,-2.78203,-7.38122
0.179072,0.820135,-2.78203,-7.38122
0.161392,1.33473,-2.78203,-7.38122
0.152097,-6.89879,-2.26743,-7.38122
0.141439,-6.38419,-2.26743,-7.38122
0.13522,-5.8696,-2.26743,-7.38122
0.133156,-5.355,-2.26743,-7.38122
0.134752,1.33473,-2.26743,-7.38122
0.145359,-6.89879,-1.75284,-7.38122
0.130273,-6.38419,-1.75284,-7.38122
0.127933,-5.8696,-1.75284,-7.38122
0.122246,-5.355,-1.75284,-7.38122
0.0977551,1.33473,-1.75284,-7.38122
0.111023,-6.89879,-1.23825,-7.38122
0.116862,-6.38419,-1.23825,-7.38122
0.133887,-5.8696,-1.23825,-7.38122
0.148154,-5.355,-1.23825,-7.38122
0.123782,-4.84041,-1.23825,-7.38122
0.0365244,1.33473,-1.23825,-7.38122
0.0772836,-6.38419,-0.72365,-7.38122
0.125038,-5.8696,-0.72365,-7.38122
0.148718,-5.355,-0.72365,-7.38122
0.149101,-4.84041,-0.72365,-7.38122
0.141191,-4.32581,-0.72365,-7.38122
0,1.33473,-0.72365,-7.38122
0.16205,-5.355,-0.209055,-7.38122
0.179721,-4.84041,-0.209055,-7.38122
0.175872,-4.32581,-0.209055,-7.38122
0.148495,-3.81122,-0.209055,-7.38122
0.196338,-4.84041,0.30554,-7.38122
0.200177,-4.32581,0.30554,-7.38122
