Specific Ventilation (mL/mL),x (mm),y (mm),z (mm)
0.176986,7.23263,-10.8638,-12.8967
0.0935587,6.28019,-9.91138,-12.8967
0.16054,7.23263,-9.91138,-12.8967
0.105346,0.565514,-8.95894,-12.8967
0.0768277,1.51796,-8.95894,-12.8967
0.0773603,2.47041,-8.95894,-12.8967
0.0505391,3.42285,-8.95894,-12.8967
0.00987038,4.37529,-8.95894,-12.8967
0.0350371,5.32774,-8.95894,-12.8967
0.0869098,6.28019,-8.95894,-12.8967
0.160946,7.23263,-8.95894,-12.8967
0.184061,8.18507,-8.95894,-12.8967
0.0183029,0.565514,-8.00649,-12.8967
0.0656697,1.51796,-8.00649,-12.8967
0.0692836,2.47041,-8.00649,-12.8967
0.0267231,3.42285,-8.00649,-12.8967
0.00734707,4.37529,-8.00649,-12.8967
0.124218,7.23263,-8.00649,-12.8967
0.148288,8.18507,-8.00649,-12.8967
-0.0103842,1.51796,-7.05405,-12.8967
0.0377672,2.47041,-7.05405,-12.8967
-0.0235382,3.42285,-7.05405,-12.8967
0.102878,7.23263,-7.05405,-12.8967
0.122547,8.18507,-7.05405,-12.8967
0.00321744,7.23263,-6.1016,-12.8967
-0.108781,7.23263,-5.14916,-12.8967
-0.181881,7.23263,-4.19671,-12.8967
0.106443,6.28019,-10.8638,-11.9443
0.16477,7.23263,-10.8638,-11.9443
0.18368,8.18507,-10.8638,-11.9443
0.193133,-4.19671,-9.91138,-11.9443
0.0464957,3.42285,-9.91138,-11.9443
0.0717203,5.32774,-9.91138,-11.9443
0.120921,6.28019,-9.91138,-11.9443
0.177975,7.23263,-9.91138,-11.9443
0.196125,8.18507,-9.91138,-11.9443
0.234696,-4.19671,-8.95894,-11.9443
0.0652254,0.565514,-8.95894,-11.9443
0.0621179,1.51796,-8.95894,-11.9443
0.0662055,2.47041,-8.95894,-11.9443
0.0521311,3.42285,-8.95894,-11.9443
0.057077,4.37529,-8.95894,-11.9443
0.0761069,5.32774,-8.95894,-11.9443
0.122899,6.28019,-8.95894,-11.9443
0.184846,7.23263,-8.95894,-11.9443
0.213422,8.18507,-8.95894,-11.9443
0.294654,-4.19671,-8.00649,-11.9443
0.0267187,0.565514,-8.00649,-11.9443
0.0625254,1.51796,-8.00649,-11.9443
0.0639331,2.47041,-8.00649,-11.9443
0.0416149,3.42285,-8.00649,-11.9443
0.0341128,4.37529,-8.00649,-11.9443
0.0631182,5.32774,-8.00649,-11.9443
0.116906,6.28019,-8.00649,-11.9443
0.187384,7.23263,-8.00649,-11.9443
0.221081,8.18507,-8.00649,-11.9443
0.000392155,1.51796,-7.05405,-11.9443
0.0252012,2.47041,-7.05405,-11.9443
-0.0354395,3.42285,-7.05405,-11.9443
0.119244,6.28019,-7.05405,-11.9443
0.199818,7.23263,-7.05405,-11.9443
0.231716,8.18507,-7.05405,-11.9443
0.388161,-4.19671,-6.1016,-11.9443
0.21155,7.23263,-6.1016,-11.9443
0.240378,8.18507,-6.1016,-11.9443
0.23017,7.23263,-5.14916,-11.9443
0.152921,6.28019,-4.19671,-11.9443
0.227934,7.23263,-4.19671,-11.9443
0.231489,6.28019,-3.24427,-11.9443
0.127122,6.28019,-11.8163,-10.9918
0.148189,7.23263,-11.8163,-10.9918
0.150762,8.18507,-11.8163,-10.9918
0.0805607,-4.19671,-10.8638,-10.9918
0.12851,6.28019,-10.8638,-10.9918
0.168748,7.23263,-10.8638,-10.9918
0.185464,8.18507,-10.8638,-10.9918
0.187504,9.13752,-10.8638,-10.9918
0.124885,-5.14916,-9.91138,-10.9918
0.150152,-4.19671,-9.91138,-10.9918
0.0630292,3.42285,-9.91138,-10.9918
0.0737041,4.37529,-9.91138,-10.9918
0.0954618,5.32774,-9.91138,-10.9918
0.139279,6.28019,-9.91138,-10.9918
0.181185,7.23263,-9.91138,-10.9918
0.202262,8.18507,-9.91138,-10.9918
0.216408,9.13752,-9.91138,-10.9918
0.152187,-5.14916,-8.95894,-10.9918
0.174131,-4.19671,-8.95894,-10.9918
0.0477441,0.565514,-8.95894,-10.9918
0.0566442,1.51796,-8.95894,-10.9918
0.0624484,2.47041,-8.95894,-10.9918
0.0569491,3.42285,-8.95894,-10.9918
0.0658178,4.37529,-8.95894,-10.9918
0.0915736,5.32774,-8.95894,-10.9918
0.133883,6.28019,-8.95894,-10.9918
0.181918,7.23263,-8.95894,-10.9918
0.20755,8.18507,-8.95894,-10.9918
0.232336,9.13752,-8.95894,-10.9918
0.208018,-5.14916,-8.00649,-10.9918
0.181452,-4.19671,-8.00649,-10.9918
0.0180986,0.565514,-8.00649,-10.9918
0.057074,1.51796,-8.00649,-10.9918
0.0595652,2.47041,-8.00649,-10.9918
0.0427961,3.42285,-8.00649,-10.9918
0.042842,4.37529,-8.00649,-10.9918
0.0753171,5.32774,-8.00649,-10.9918
0.12578,6.28019,-8.00649,-10.9918
0.180417,7.23263,-8.00649,-10.9918
0.209574,8.18507,-8.00649,-10.9918
0.245756,9.13752,-8.00649,-10.9918
0.27598,-5.14916,-7.05405,-10.9918
0.192395,-4.19671,-7.05405,-10.9918
-0.0138382,1.51796,-7.05405,-10.9918
0.127837,6.28019,-7.05405,-10.9918
0.18777,7.23263,-7.05405,-10.9918
0.21636,8.18507,-7.05405,-10.9918
0.268644,-4.19671,-6.1016,-10.9918
0.144752,6.28019,-6.1016,-10.9918
0.203676,7.23263,-6.1016,-10.9918
0.230715,8.18507,-6.1016,-10.9918
0.29459,-4.19671,-5.14916,-10.9918
0.178203,6.28019,-5.14916,-10.9918
0.219569,7.23263,-5.14916,-10.9918
0.263245,8.18507,-5.14916,-10.9918
0.367397,-3.24427,-4.19671,-10.9918
0.149221,6.28019,-4.19671,-10.9918
0.236654,7.23263,-4.19671,-10.9918
0.247787,6.28019,-3.24427,-10.9918
0.42706,6.28019,-2.29182,-10.9918
0.121382,6.28019,-12.7687,-10.0394
0.118048,7.23263,-12.7687,-10.0394
0.0885756,-4.19671,-11.8163,-10.0394
0.137175,6.28019,-11.8163,-10.0394
0.158238,7.23263,-11.8163,-10.0394
0.158201,8.18507,-11.8163,-10.0394
0.147325,9.13752,-11.8163,-10.0394
0.13052,-5.14916,-10.8638,-10.0394
0.180098,-4.19671,-10.8638,-10.0394
0.2088,-3.24427,-10.8638,-10.0394
0.0989498,5.32774,-10.8638,-10.0394
0.145481,6.28019,-10.8638,-10.0394
0.174204,7.23263,-10.8638,-10.0394
0.184389,8.18507,-10.8638,-10.0394
0.192303,9.13752,-10.8638,-10.0394
0.164378,-5.14916,-9.91138,-10.0394
0.19836,-4.19671,-9.91138,-10.0394
0.222635,-3.24427,-9.91138,-10.0394
0.0194232,1.51796,-9.91138,-10.0394
0.0364117,2.47041,-9.91138,-10.0394
0.0549534,3.42285,-9.91138,-10.0394
0.07536,4.37529,-9.91138,-10.0394
0.10652,5.32774,-9.91138,-10.0394
0.146023,6.28019,-9.91138,-10.0394
0.178111,7.23263,-9.91138,-10.0394
0.199986,8.18507,-9.91138,-10.0394
0.219885,9.13752,-9.91138,-10.0394
0.203766,-6.1016,-8.95894,-10.0394
0.189413,-5.14916,-8.95894,-10.0394
0.203505,-4.19671,-8.95894,-10.0394
0.0390563,0.565514,-8.95894,-10.0394
0.0467435,1.51796,-8.95894,-10.0394
0.0549674,2.47041,-8.95894,-10.0394
0.0571061,3.42285,-8.95894,-10.0394
0.0688514,4.37529,-8.95894,-10.0394
0.0956796,5.32774,-8.95894,-10.0394
0.136051,6.28019,-8.95894,-10.0394
0.173284,7.23263,-8.95894,-10.0394
0.199166,8.18507,-8.95894,-10.0394
0.226008,9.13752,-8.95894,-10.0394
0.23869,-6.1016,-8.00649,-10.0394
0.205321,-5.14916,-8.00649,-10.0394
0.16124,-4.19671,-8.00649,-10.0394
0.0343235,0.565514,-8.00649,-10.0394
0.0610235,1.51796,-8.00649,-10.0394
0.0638601,2.47041,-8.00649,-10.0394
0.0505078,3.42285,-8.00649,-10.0394
0.0498972,4.37529,-8.00649,-10.0394
0.0814316,5.32774,-8.00649,-10.0394
0.132881,6.28019,-8.00649,-10.0394
0.172606,7.23263,-8.00649,-10.0394
0.198407,8.18507,-8.00649,-10.0394
0.231079,9.13752,-8.00649,-10.0394
0.23083,-5.14916,-7.05405,-10.0394
0.155545,-4.19671,-7.05405,-10.0394
0.140158,6.28019,-7.05405,-10.0394
0.181472,7.23263,-7.05405,-10.0394
0.203869,8.18507,-7.05405,-10.0394
0.235663,9.13752,-7.05405,-10.0394
0.285573,-5.14916,-6.1016,-10.0394
0.226606,-4.19671,-6.1016,-10.0394
0.152896,6.28019,-6.1016,-10.0394
0.200996,7.23263,-6.1016,-10.0394
0.230407,8.18507,-6.1016,-10.0394
0.31399,-4.19671,-5.14916,-10.0394
0.279775,-3.24427,-5.14916,-10.0394
0.170652,6.28019,-5.14916,-10.0394
0.216373,7.23263,-5.14916,-10.0394
0.260251,8.18507,-5.14916,-10.0394
0.441731,-4.19671,-4.19671,-10.0394
0.438445,-3.24427,-4.19671,-10.0394
0.174297,6.28019,-4.19671,-10.0394
0.245216,7.23263,-4.19671,-10.0394
0.468113,-3.24427,-3.24427,-10.0394
0.259658,6.28019,-3.24427,-10.0394
0.291337,7.23263,-3.24427,-10.0394
0.394915,6.28019,-2.29182,-10.0394
0.145013,6.28019,-12.7687,-9.08692
0.156472,7.23263,-12.7687,-9.08692
0.145306,8.18507,-12.7687,-9.08692
0.115389,9.13752,-12.7687,-9.08692
0.0718705,-5.14916,-11.8163,-9.08692
0.126199,-4.19671,-11.8163,-9.08692
0.151313,-3.24427,-11.8163,-9.08692
0.0990424,5.32774,-11.8163,-9.08692
0.14391,6.28019,-11.8163,-9.08692
0.168096,7.23263,-11.8163,-9.08692
0.172987,8.18507,-11.8163,-9.08692
0.17365,9.13752,-11.8163,-9.08692
0.107788,-6.1016,-10.8638,-9.08692
0.154786,-5.14916,-10.8638,-9.08692
0.187359,-4.19671,-10.8638,-9.08692
0.199403,-3.24427,-10.8638,-9.08692
0.0831555,4.37529,-10.8638,-9.08692
0.11146,5.32774,-10.8638,-9.08692
0.145906,6.28019,-10.8638,-9.08692
0.170005,7.23263,-10.8638,-9.08692
0.184731,8.18507,-10.8638,-9.08692
0.201278,9.13752,-10.8638,-9.08692
0.201653,10.09,-10.8638,-9.08692
0.140438,-6.1016,-9.91138,-9.08692
0.177172,-5.14916,-9.91138,-9.08692
0.209045,-4.19671,-9.91138,-9.08692
0.0213321,0.565514,-9.91138,-9.08692
0.028849,1.51796,-9.91138,-9.08692
0.0388834,2.47041,-9.91138,-9.08692
0.0542915,3.42285,-9.91138,-9.08692
0.0745443,4.37529,-9.91138,-9.08692
0.106002,5.32774,-9.91138,-9.08692
0.139226,6.28019,-9.91138,-9.08692
0.167058,7.23263,-9.91138,-9.08692
0.192776,8.18507,-9.91138,-9.08692
0.222313,9.13752,-9.91138,-9.08692
0.263127,10.09,-9.91138,-9.08692
0.151879,-6.1016,-8.95894,-9.08692
0.18972,-5.14916,-8.95894,-9.08692
0.209288,-4.19671,-8.95894,-9.08692
0.027877,0.565514,-8.95894,-9.08692
0.0447839,1.51796,-8.95894,-9.08692
0.0474198,2.47041,-8.95894,-9.08692
0.0501664,3.42285,-8.95894,-9.08692
0.0619864,4.37529,-8.95894,-9.08692
0.0908223,5.32774,-8.95894,-9.08692
0.128333,6.28019,-8.95894,-9.08692
0.161806,7.23263,-8.95894,-9.08692
0.190666,8.18507,-8.95894,-9.08692
0.224982,9.13752,-8.95894,-9.08692
0.270842,10.09,-8.95894,-9.08692
0.162955,-6.1016,-8.00649,-9.08692
0.180398,-5.14916,-8.00649,-9.08692
0.153463,-4.19671,-8.00649,-9.08692
0.0371295,0.565514,-8.00649,-9.08692
0.0545178,1.51796,-8.00649,-9.08692
0.042221,2.47041,-8.00649,-9.08692
0.0267536,3.42285,-8.00649,-9.08692
0.0749222,5.32774,-8.00649,-9.08692
0.127606,6.28019,-8.00649,-9.08692
0.15961,7.23263,-8.00649,-9.08692
0.184431,8.18507,-8.00649,-9.08692
0.21531,9.13752,-8.00649,-9.08692
0.191216,-6.1016,-7.05405,-9.08692
0.189089,-5.14916,-7.05405,-9.08692
0.146347,-4.19671,-7.05405,-9.08692
0.141642,6.28019,-7.05405,-9.08692
0.172072,7.23263,-7.05405,-9.08692
0.191963,8.18507,-7.05405,-9.08692
0.215158,9.13752,-7.05405,-9.08692
0.235105,-5.14916,-6.1016,-9.08692
0.201193,-4.19671,-6.1016,-9.08692
0.153465,6.28019,-6.1016,-9.08692
0.193999,7.23263,-6.1016,-9.08692
0.217767,8.18507,-6.1016,-9.08692
0.230019,9.13752,-6.1016,-9.08692
0.320069,-5.14916,-5.14916,-9.08692
0.288408,-4.19671,-5.14916,-9.08692
0.262187,-3.24427,-5.14916,-9.08692
0.142694,6.28019,-5.14916,-9.08692
0.1903,7.23263,-5.14916,-9.08692
0.222499,8.18507,-5.14916,-9.08692
0.39047,-4.19671,-4.19671,-9.08692
0.394752,-3.24427,-4.19671,-9.08692
0.147886,6.28019,-4.19671,-9.08692
0.200605,7.23263,-4.19671,-9.08692
0.25279,8.18507,-4.19671,-9.08692
0.42668,-3.24427,-3.24427,-9.08692
0.23327,6.28019,-3.24427,-9.08692
0.252221,7.23263,-3.24427,-9.08692
0.347397,-3.24427,-2.29182,-9.08692
0.336062,-2.29182,-2.29182,-9.08692
0.339301,6.28019,-2.29182,-9.08692
0.256297,5.32774,-1.33938,-9.08692
0.131856,5.32774,-12.7687,-8.13447
0.169917,6.28019,-12.7687,-8.13447
0.180126,7.23263,-12.7687,-8.13447
0.177024,8.18507,-12.7687,-8.13447
0.156428,9.13752,-12.7687,-8.13447
0.0994309,10.09,-12.7687,-8.13447
0.0554644,-6.1016,-11.8163,-8.13447
0.109016,-5.14916,-11.8163,-8.13447
0.122521,-4.19671,-11.8163,-8.13447
0.121026,-3.24427,-11.8163,-8.13447
0.120792,5.32774,-11.8163,-8.13447
0.154444,6.28019,-11.8163,-8.13447
0.172756,7.23263,-11.8163,-8.13447
0.180548,8.18507,-11.8163,-8.13447
0.182846,9.13752,-11.8163,-8.13447
0.156388,10.09,-11.8163,-8.13447
0.142755,-6.1016,-10.8638,-8.13447
0.163964,-5.14916,-10.8638,-8.13447
0.165514,-4.19671,-10.8638,-8.13447
0.058614,3.42285,-10.8638,-8.13447
0.079375,4.37529,-10.8638,-8.13447
0.110691,5.32774,-10.8638,-8.13447
0.139931,6.28019,-10.8638,-8.13447
0.162718,7.23263,-10.8638,-8.13447
0.180167,8.18507,-10.8638,-8.13447
0.19564,9.13752,-10.8638,-8.13447
0.195753,10.09,-10.8638,-8.13447
0.159431,-6.1016,-9.91138,-8.13447
0.177965,-5.14916,-9.91138,-8.13447
0.177155,-4.19671,-9.91138,-8.13447
0.01286,0.565514,-9.91138,-8.13447
0.0295066,1.51796,-9.91138,-8.13447
0.0305935,2.47041,-9.91138,-8.13447
0.0451055,3.42285,-9.91138,-8.13447
0.0643032,4.37529,-9.91138,-8.13447
0.0954137,5.32774,-9.91138,-8.13447
0.127061,6.28019,-9.91138,-8.13447
0.154252,7.23263,-9.91138,-8.13447
0.181923,8.18507,-9.91138,-8.13447
0.206913,9.13752,-9.91138,-8.13447
0.231027,10.09,-9.91138,-8.13447
0.156642,-6.1016,-8.95894,-8.13447
0.183221,-5.14916,-8.95894,-8.13447
0.176206,-4.19671,-8.95894,-8.13447
0.0389663,-0.38693,-8.95894,-8.13447
0.0307606,0.565514,-8.95894,-8.13447
0.0457414,1.51796,-8.95894,-8.13447
0.0389875,2.47041,-8.95894,-8.13447
0.0391664,3.42285,-8.95894,-8.13447
0.0514288,4.37529,-8.95894,-8.13447
0.0800008,5.32774,-8.95894,-8.13447
0.119958,6.28019,-8.95894,-8.13447
0.151997,7.23263,-8.95894,-8.13447
0.183015,8.18507,-8.95894,-8.13447
0.212069,9.13752,-8.95894,-8.13447
0.244017,10.09,-8.95894,-8.13447
0.155636,-6.1016,-8.00649,-8.13447
0.168933,-5.14916,-8.00649,-8.13447
0.141319,-4.19671,-8.00649,-8.13447
0.0343566,0.565514,-8.00649,-8.13447
0.0468189,1.51796,-8.00649,-8.13447
0.137437,6.28019,-8.00649,-8.13447
0.163108,7.23263,-8.00649,-8.13447
0.185056,8.18507,-8.00649,-8.13447
0.210774,9.13752,-8.00649,-8.13447
0.237049,10.09,-8.00649,-8.13447
0.1716,-6.1016,-7.05405,-8.13447
0.170638,-5.14916,-7.05405,-8.13447
0.128133,-4.19671,-7.05405,-8.13447
0.160664,6.28019,-7.05405,-8.13447
0.185955,7.23263,-7.05405,-8.13447
0.201445,8.18507,-7.05405,-8.13447
0.224727,9.13752,-7.05405,-8.13447
0.236297,10.09,-7.05405,-8.13447
0.19848,-6.1016,-6.1016,-8.13447
0.217286,-5.14916,-6.1016,-8.13447
0.176627,-4.19671,-6.1016,-8.13447
0.12247,-3.24427,-6.1016,-8.13447
0.185022,6.28019,-6.1016,-8.13447
0.204291,7.23263,-6.1016,-8.13447
0.218948,8.18507,-6.1016,-8.13447
0.234386,9.13752,-6.1016,-8.13447
0.294079,-5.14916,-5.14916,-8.13447
0.256129,-4.19671,-5.14916,-8.13447
0.223929,-3.24427,-5.14916,-8.13447
0.162505,6.28019,-5.14916,-8.13447
0.190254,7.23263,-5.14916,-8.13447
0.215917,8.18507,-5.14916,-8.13447
0.217735,9.13752,-5.14916,-8.13447
0.369467,-5.14916,-4.19671,-8.13447
0.337785,-4.19671,-4.19671,-8.13447
0.329567,-3.24427,-4.19671,-8.13447
0.167783,6.28019,-4.19671,-8.13447
0.19627,7.23263,-4.19671,-8.13447
0.244887,8.18507,-4.19671,-8.13447
0.399842,-4.19671,-3.24427,-8.13447
0.357239,-3.24427,-3.24427,-8.13447
0.243479,6.28019,-3.24427,-8.13447
0.260951,7.23263,-3.24427,-8.13447
0.381636,-3.24427,-2.29182,-8.13447
0.286444,-2.29182,-2.29182,-8.13447
0.362079,6.28019,-2.29182,-8.13447
0.367122,7.23263,-2.29182,-8.13447
0.16323,-2.29182,-1.33938,-8.13447
0.385321,5.32774,-1.33938,-8.13447
0.247446,6.28019,-1.33938,-8.13447
0.16206,5.32774,-13.7212,-7.18203
0.176518,6.28019,-13.7212,-7.18203
0.172785,7.23263,-13.7212,-7.18203
0.152752,8.18507,-13.7212,-7.18203
0.0416426,-5.14916,-12.7687,-7.18203
0.049105,-4.19671,-12.7687,-7.18203
0.0837878,-3.24427,-12.7687,-7.18203
0.153851,5.32774,-12.7687,-7.18203
0.181269,6.28019,-12.7687,-7.18203
0.187881,7.23263,-12.7687,-7.18203
0.185268,8.18507,-12.7687,-7.18203
0.172364,9.13752,-12.7687,-7.18203
0.141209,10.09,-12.7687,-7.18203
0.113468,-6.1016,-11.8163,-7.18203
0.136719,-5.14916,-11.8163,-7.18203
0.141959,-4.19671,-11.8163,-7.18203
0.0839067,4.37529,-11.8163,-7.18203
0.131312,5.32774,-11.8163,-7.18203
0.15667,6.28019,-11.8163,-7.18203
0.171641,7.23263,-11.8163,-7.18203
0.1803,8.18507,-11.8163,-7.18203
0.185557,9.13752,-11.8163,-7.18203
0.180387,10.09,-11.8163,-7.18203
0.101122,-7.05405,-10.8638,-7.18203
0.167624,-6.1016,-10.8638,-7.18203
0.172802,-5.14916,-10.8638,-7.18203
0.163277,-4.19671,-10.8638,-7.18203
0.0564494,3.42285,-10.8638,-7.18203
0.0742064,4.37529,-10.8638,-7.18203
0.104757,5.32774,-10.8638,-7.18203
0.131038,6.28019,-10.8638,-7.18203
0.151732,7.23263,-10.8638,-7.18203
0.170609,8.18507,-10.8638,-7.18203
0.188563,9.13752,-10.8638,-7.18203
0.206432,10.09,-10.8638,-7.18203
0.12805,-7.05405,-9.91138,-7.18203
0.176542,-6.1016,-9.91138,-7.18203
0.180108,-5.14916,-9.91138,-7.18203
0.166594,-4.19671,-9.91138,-7.18203
0.01699,0.565514,-9.91138,-7.18203
0.0254258,1.51796,-9.91138,-7.18203
0.0316018,2.47041,-9.91138,-7.18203
0.04319,3.42285,-9.91138,-7.18203
0.0570335,4.37529,-9.91138,-7.18203
0.0833091,5.32774,-9.91138,-7.18203
0.11418,6.28019,-9.91138,-7.18203
0.138553,7.23263,-9.91138,-7.18203
0.166691,8.18507,-9.91138,-7.18203
0.195902,9.13752,-9.91138,-7.18203
0.233417,10.09,-9.91138,-7.18203
0.107559,-7.05405,-8.95894,-7.18203
0.166676,-6.1016,-8.95894,-7.18203
0.175368,-5.14916,-8.95894,-7.18203
0.163372,-4.19671,-8.95894,-7.18203
0.00471881,-0.38693,-8.95894,-7.18203
0.0398657,0.565514,-8.95894,-7.18203
0.0518425,1.51796,-8.95894,-7.18203
0.0433753,2.47041,-8.95894,-7.18203
0.0369738,3.42285,-8.95894,-7.18203
0.0450365,4.37529,-8.95894,-7.18203
0.0694167,5.32774,-8.95894,-7.18203
0.112891,6.28019,-8.95894,-7.18203
0.142188,7.23263,-8.95894,-7.18203
0.171054,8.18507,-8.95894,-7.18203
0.202752,9.13752,-8.95894,-7.18203
0.242811,10.09,-8.95894,-7.18203
0.0779092,-7.05405,-8.00649,-7.18203
0.15233,-6.1016,-8.00649,-7.18203
0.158637,-5.14916,-8.00649,-7.18203
0.139357,-4.19671,-8.00649,-7.18203
0.138862,6.28019,-8.00649,-7.18203
0.160503,7.23263,-8.00649,-7.18203
0.178562,8.18507,-8.00649,-7.18203
0.207795,9.13752,-8.00649,-7.18203
0.242873,10.09,-8.00649,-7.18203
0.164198,-6.1016,-7.05405,-7.18203
0.166936,-5.14916,-7.05405,-7.18203
0.139372,-4.19671,-7.05405,-7.18203
0.169209,6.28019,-7.05405,-7.18203
0.187095,7.23263,-7.05405,-7.18203
0.199549,8.18507,-7.05405,-7.18203
0.224337,9.13752,-7.05405,-7.18203
0.248933,10.09,-7.05405,-7.18203
0.191757,-6.1016,-6.1016,-7.18203
0.19807,-5.14916,-6.1016,-7.18203
0.171296,-4.19671,-6.1016,-7.18203
0.135583,-3.24427,-6.1016,-7.18203
0.205549,7.23263,-6.1016,-7.18203
0.221088,8.18507,-6.1016,-7.18203
0.23682,9.13752,-6.1016,-7.18203
0.246243,10.09,-6.1016,-7.18203
0.213643,-6.1016,-5.14916,-7.18203
0.244008,-5.14916,-5.14916,-7.18203
0.224064,-4.19671,-5.14916,-7.18203
0.192685,-3.24427,-5.14916,-7.18203
0.179835,7.23263,-5.14916,-7.18203
0.214963,8.18507,-5.14916,-7.18203
0.232735,9.13752,-5.14916,-7.18203
0.305713,-5.14916,-4.19671,-7.18203
0.281696,-4.19671,-4.19671,-7.18203
0.260972,-3.24427,-4.19671,-7.18203
0.177599,7.23263,-4.19671,-7.18203
0.23584,8.18507,-4.19671,-7.18203
0.316796,-4.19671,-3.24427,-7.18203
0.273929,-3.24427,-3.24427,-7.18203
0.229182,7.23263,-3.24427,-7.18203
0.28448,8.18507,-3.24427,-7.18203
0.304517,-3.24427,-2.29182,-7.18203
0.294118,6.28019,-2.29182,-7.18203
0.321628,7.23263,-2.29182,-7.18203
0.254426,-2.29182,-1.33938,-7.18203
0.328611,6.28019,-1.33938,-7.18203
0.172232,5.32774,-13.7212,-6.22958
0.196641,6.28019,-13.7212,-6.22958
0.205135,7.23263,-13.7212,-6.22958
0.194996,8.18507,-13.7212,-6.22958
0.169954,9.13752,-13.7212,-6.22958
0.0489532,-6.1016,-12.7687,-6.22958
0.089421,-5.14916,-12.7687,-6.22958
0.0996983,-4.19671,-12.7687,-6.22958
0.122622,-3.24427,-12.7687,-6.22958
0.0928473,4.37529,-12.7687,-6.22958
0.150946,5.32774,-12.7687,-6.22958
0.17742,6.28019,-12.7687,-6.22958
0.187631,7.23263,-12.7687,-6.22958
0.189582,8.18507,-12.7687,-6.22958
0.187443,9.13752,-12.7687,-6.22958
0.174602,10.09,-12.7687,-6.22958
0.134589,-7.05405,-11.8163,-6.22958
0.162943,-6.1016,-11.8163,-6.22958
0.167067,-5.14916,-11.8163,-6.22958
0.157183,-4.19671,-11.8163,-6.22958
0.119638,-3.24427,-11.8163,-6.22958
0.0860706,4.37529,-11.8163,-6.22958
0.124091,5.32774,-11.8163,-6.22958
0.14635,6.28019,-11.8163,-6.22958
0.160281,7.23263,-11.8163,-6.22958
0.17285,8.18507,-11.8163,-6.22958
0.183569,9.13752,-11.8163,-6.22958
0.192883,10.09,-11.8163,-6.22958
0.147086,11.0424,-11.8163,-6.22958
0.175083,-7.05405,-10.8638,-6.22958
0.192712,-6.1016,-10.8638,-6.22958
0.183257,-5.14916,-10.8638,-6.22958
0.159283,-4.19671,-10.8638,-6.22958
-0.00423931,1.51796,-10.8638,-6.22958
0.0231766,2.47041,-10.8638,-6.22958
0.0491861,3.42285,-10.8638,-6.22958
0.0646822,4.37529,-10.8638,-6.22958
0.0916913,5.32774,-10.8638,-6.22958
0.11624,6.28019,-10.8638,-6.22958
0.13523,7.23263,-10.8638,-6.22958
0.158724,8.18507,-10.8638,-6.22958
0.180026,9.13752,-10.8638,-6.22958
0.208632,10.09,-10.8638,-6.22958
0.186154,11.0424,-10.8638,-6.22958
0.17747,-7.05405,-9.91138,-6.22958
0.190813,-6.1016,-9.91138,-6.22958
0.180667,-5.14916,-9.91138,-6.22958
0.152182,-4.19671,-9.91138,-6.22958
0.103707,-3.24427,-9.91138,-6.22958
-0.0228917,-0.38693,-9.91138,-6.22958
0.0249234,0.565514,-9.91138,-6.22958
0.0318773,1.51796,-9.91138,-6.22958
0.0370532,2.47041,-9.91138,-6.22958
0.0410987,3.42285,-9.91138,-6.22958
0.0485545,4.37529,-9.91138,-6.22958
0.0703643,5.32774,-9.91138,-6.22958
0.101567,6.28019,-9.91138,-6.22958
0.123869,7.23263,-9.91138,-6.22958
0.151136,8.18507,-9.91138,-6.22958
0.182655,9.13752,-9.91138,-6.22958
0.226528,10.09,-9.91138,-6.22958
0.228191,11.0424,-9.91138,-6.22958
0.153116,-7.05405,-8.95894,-6.22958
0.178943,-6.1016,-8.95894,-6.22958
0.16936,-5.14916,-8.95894,-6.22958
0.147223,-4.19671,-8.95894,-6.22958
0.0820476,-3.24427,-8.95894,-6.22958
0.0355705,-0.38693,-8.95894,-6.22958
0.0605106,0.565514,-8.95894,-6.22958
0.0617815,1.51796,-8.95894,-6.22958
0.0486831,2.47041,-8.95894,-6.22958
0.0373166,3.42285,-8.95894,-6.22958
0.105135,6.28019,-8.95894,-6.22958
0.137882,7.23263,-8.95894,-6.22958
0.158377,8.18507,-8.95894,-6.22958
0.193418,9.13752,-8.95894,-6.22958
0.237516,10.09,-8.95894,-6.22958
0.25318,11.0424,-8.95894,-6.22958
0.11347,-7.05405,-8.00649,-6.22958
0.16517,-6.1016,-8.00649,-6.22958
0.161143,-5.14916,-8.00649,-6.22958
0.141843,-4.19671,-8.00649,-6.22958
0.0864355,-3.24427,-8.00649,-6.22958
0.161632,7.23263,-8.00649,-6.22958
0.169205,8.18507,-8.00649,-6.22958
0.202414,9.13752,-8.00649,-6.22958
0.238293,10.09,-8.00649,-6.22958
0.106261,-7.05405,-7.05405,-6.22958
0.1755,-6.1016,-7.05405,-6.22958
0.17536,-5.14916,-7.05405,-6.22958
0.152572,-4.19671,-7.05405,-6.22958
0.190808,7.23263,-7.05405,-6.22958
0.197459,8.18507,-7.05405,-6.22958
0.223098,9.13752,-7.05405,-6.22958
