Specific Ventilation (mL/mL),x (mm),y (mm),z (mm)
0.00214842,-0.581476,-6.78392,-20.3004
0.0100368,0.452263,-6.78392,-20.3004
0.0319119,1.486,-6.78392,-20.3004
-0.0179719,5.62096,-6.78392,-20.3004
0.044154,-0.581476,-5.75018,-20.3004
0.0499573,0.452263,-5.75018,-20.3004
0.0704319,1.486,-5.75018,-20.3004
-0.0270992,5.62096,-5.75018,-20.3004
0.0898779,0.452263,-4.71644,-20.3004
0.0601035,5.62096,-4.71644,-20.3004
0.00847118,5.62096,-7.81766,-19.2667
-0.00605163,-0.581476,-6.78392,-19.2667
0.0257759,0.452263,-6.78392,-19.2667
0.0510777,1.486,-6.78392,-19.2667
0.0224057,2.51974,-6.78392,-19.2667
0.00971132,4.58722,-6.78392,-19.2667
0.000668218,5.62096,-6.78392,-19.2667
0.00914641,6.65471,-6.78392,-19.2667
0.0125017,-0.581476,-5.75018,-19.2667
0.04041,0.452263,-5.75018,-19.2667
0.0443714,1.486,-5.75018,-19.2667
0.00424074,4.58722,-5.75018,-19.2667
-0.00633861,5.62096,-5.75018,-19.2667
-0.00555263,6.65471,-5.75018,-19.2667
0.0194232,5.62096,-4.71644,-19.2667
0.00388837,6.65471,-4.71644,-19.2667
0.0538399,5.62096,-3.6827,-19.2667
0.0386339,5.62096,-8.8514,-18.233
0.0279828,4.58722,-7.81766,-18.233
0.00678812,5.62096,-7.81766,-18.233
0.0363806,6.65471,-7.81766,-18.233
0.0053953,-0.581476,-6.78392,-18.233
0.034343,0.452263,-6.78392,-18.233
0.0599413,1.486,-6.78392,-18.233
0.027368,2.51974,-6.78392,-18.233
0.0213376,3.55349,-6.78392,-18.233
0.00800166,4.58722,-6.78392,-18.233
0.000332557,5.62096,-6.78392,-18.233
0.0234773,6.65471,-6.78392,-18.233
0.0353596,-0.581476,-5.75018,-18.233
0.0351431,0.452263,-5.75018,-18.233
0.0134228,1.486,-5.75018,-18.233
0.002492,4.58722,-5.75018,-18.233
-0.00285578,5.62096,-5.75018,-18.233
0.0174167,6.65471,-5.75018,-18.233
0.0344991,7.68845,-5.75018,-18.233
0.00235091,4.58722,-4.71644,-18.233
0.0179595,5.62096,-4.71644,-18.233
0.0333354,6.65471,-4.71644,-18.233
0.0580523,5.62096,-3.6827,-18.233
0.0698523,6.65471,-3.6827,-18.233
0.0724496,5.62096,-2.64896,-18.233
0.10767,-5.75018,-8.8514,-17.1992
0.0938027,-4.71644,-8.8514,-17.1992
0.0704152,4.58722,-8.8514,-17.1992
0.0712133,5.62096,-8.8514,-17.1992
0.0893056,6.65471,-8.8514,-17.1992
0.0827824,-6.78392,-7.81766,-17.1992
0.0785509,-5.75018,-7.81766,-17.1992
0.0380697,3.55349,-7.81766,-17.1992
0.0295081,4.58722,-7.81766,-17.1992
0.0228962,5.62096,-7.81766,-17.1992
0.0364324,6.65471,-7.81766,-17.1992
0.051153,7.68845,-7.81766,-17.1992
0.0699586,-5.75018,-6.78392,-17.1992
0.0238665,-0.581476,-6.78392,-17.1992
0.0418439,0.452263,-6.78392,-17.1992
0.0451488,1.486,-6.78392,-17.1992
0.0255804,2.51974,-6.78392,-17.1992
0.0108529,3.55349,-6.78392,-17.1992
0.00593685,4.58722,-6.78392,-17.1992
0.00805129,5.62096,-6.78392,-17.1992
0.0208227,6.65471,-6.78392,-17.1992
0.0228112,7.68845,-6.78392,-17.1992
0.0560436,-0.581476,-5.75018,-17.1992
0.0249271,0.452263,-5.75018,-17.1992
0.00140572,1.486,-5.75018,-17.1992
0.00102454,2.51974,-5.75018,-17.1992
-0.00652167,3.55349,-5.75018,-17.1992
0.000345329,4.58722,-5.75018,-17.1992
0.00532856,5.62096,-5.75018,-17.1992
0.023436,6.65471,-5.75018,-17.1992
0.0419514,7.68845,-5.75018,-17.1992
-0.00357844,4.58722,-4.71644,-17.1992
0.0195825,5.62096,-4.71644,-17.1992
0.0464272,6.65471,-4.71644,-17.1992
0.0677529,7.68845,-4.71644,-17.1992
0.0127508,4.58722,-3.6827,-17.1992
0.0460975,5.62096,-3.6827,-17.1992
0.0831079,6.65471,-3.6827,-17.1992
0.0451641,4.58722,-2.64896,-17.1992
0.077603,5.62096,-2.64896,-17.1992
0.10416,6.65471,-2.64896,-17.1992
0.0672989,4.58722,-1.61522,-17.1992
0.0882301,5.62096,-1.61522,-17.1992
0.100459,4.58722,-0.581476,-17.1992
0.126246,-5.75018,-9.88514,-16.1655
0.105173,-4.71644,-9.88514,-16.1655
0.0602596,5.62096,-9.88514,-16.1655
0.119306,-6.78392,-8.8514,-16.1655
0.115937,-5.75018,-8.8514,-16.1655
0.101686,-4.71644,-8.8514,-16.1655
0.0421317,4.58722,-8.8514,-16.1655
0.0373846,5.62096,-8.8514,-16.1655
0.0535406,6.65471,-8.8514,-16.1655
0.0798479,7.68845,-8.8514,-16.1655
0.12358,-6.78392,-7.81766,-16.1655
0.114487,-5.75018,-7.81766,-16.1655
0.0551586,1.486,-7.81766,-16.1655
0.0421109,2.51974,-7.81766,-16.1655
0.0257381,3.55349,-7.81766,-16.1655
0.0184525,4.58722,-7.81766,-16.1655
0.0133878,5.62096,-7.81766,-16.1655
0.0211967,6.65471,-7.81766,-16.1655
0.0348309,7.68845,-7.81766,-16.1655
0.130527,-7.81766,-6.78392,-16.1655
0.128475,-6.78392,-6.78392,-16.1655
0.12118,-5.75018,-6.78392,-16.1655
0.0391561,-0.581476,-6.78392,-16.1655
0.0416396,0.452263,-6.78392,-16.1655
0.0379184,1.486,-6.78392,-16.1655
0.0147468,2.51974,-6.78392,-16.1655
0.000760281,3.55349,-6.78392,-16.1655
0.00260197,4.58722,-6.78392,-16.1655
0.00573384,5.62096,-6.78392,-16.1655
0.0174388,6.65471,-6.78392,-16.1655
0.0300736,7.68845,-6.78392,-16.1655
0.157733,-6.78392,-5.75018,-16.1655
0.0142729,-1.61522,-5.75018,-16.1655
0.0484283,-0.581476,-5.75018,-16.1655
0.0158674,0.452263,-5.75018,-16.1655
-0.00693883,1.486,-5.75018,-16.1655
-0.00368318,2.51974,-5.75018,-16.1655
-0.0102179,3.55349,-5.75018,-16.1655
0.000438431,4.58722,-5.75018,-16.1655
0.0104141,5.62096,-5.75018,-16.1655
0.0254376,6.65471,-5.75018,-16.1655
0.0472017,7.68845,-5.75018,-16.1655
0.171492,-6.78392,-4.71644,-16.1655
0.139353,-5.75018,-4.71644,-16.1655
-0.0267574,3.55349,-4.71644,-16.1655
0.00807575,4.58722,-4.71644,-16.1655
0.0334656,5.62096,-4.71644,-16.1655
0.0567254,6.65471,-4.71644,-16.1655
