Specific Ventilation (mL/mL),x (mm),y (mm),z (mm)
-0.0207658,-20,-44,-112.35
0.0,-28,4,-112.35
0.0,-20,4,-112.35
0.0,-28,12,-112.35
0.0,-20,12,-112.35
-0.0117571,-12,-92,-104.35
0.00460714,-12,-84,-104.35
0.0172015,-20,-76,-104.35
0.0152689,-12,-76,-104.35
0.0141847,-20,-68,-104.35
0.0123632,-12,-68,-104.35
0.0276403,-4,-68,-104.35
0.0213209,-28,-60,-104.35
0.0131544,-20,-60,-104.35
0.0131313,-12,-60,-104.35
0.019987,-4,-60,-104.35
0.0242326,-28,-52,-104.35
0.0181338,-20,-52,-104.35
0.0237717,-12,-52,-104.35
0.0279643,-4,-52,-104.35
0.0212761,-36,-44,-104.35
0.0175469,-28,-44,-104.35
0.0131508,-20,-44,-104.35
0.0212364,-12,-44,-104.35
0.0209167,-4,-44,-104.35
0.0252999,4,-44,-104.35
0.00840663,-36,-36,-104.35
0.0130876,-28,-36,-104.35
0.0161338,-20,-36,-104.35
0.015292,-4,-36,-104.35
0.0296593,4,-36,-104.35
-0.00017629,-36,-28,-104.35
0.00387182,-28,-28,-104.35
0.0373845,4,-28,-104.35
0.0119405,-36,-20,-104.35
0.00400392,-36,-12,-104.35
-0.003952,-28,4,-104.35
0.0189213,-20,4,-104.35
-0.00465743,-28,12,-104.35
0.0146177,-20,12,-104.35
0.00542612,-20,-100,-96.35
0.00116654,-12,-100,-96.35
0.0136503,-20,-92,-96.35
0.0113734,-12,-92,-96.35
0.0145323,-28,-84,-96.35
0.0174767,-20,-84,-96.35
0.0186099,-12,-84,-96.35
0.0212791,-4,-84,-96.35
0.0161733,-28,-76,-96.35
0.0193006,-20,-76,-96.35
0.0210273,-12,-76,-96.35
0.0261216,-4,-76,-96.35
0.0212436,-28,-68,-96.35
0.0235735,-20,-68,-96.35
0.0229366,-12,-68,-96.35
0.0270434,-4,-68,-96.35
0.0295876,4,-68,-96.35
0.0317809,-36,-60,-96.35
0.0270782,-28,-60,-96.35
0.0254434,-20,-60,-96.35
0.0229327,-12,-60,-96.35
0.0221592,-4,-60,-96.35
0.0336709,4,-60,-96.35
0.0330039,-36,-52,-96.35
0.0275627,-28,-52,-96.35
0.0273888,-20,-52,-96.35
0.0249003,-12,-52,-96.35
0.0232048,-4,-52,-96.35
0.0345458,4,-52,-96.35
0.0260439,12,-52,-96.35
0.0237418,-36,-44,-96.35
0.0206716,-28,-44,-96.35
0.0223749,-20,-44,-96.35
0.0196445,-12,-44,-96.35
0.0177019,-4,-44,-96.35
0.0284676,4,-44,-96.35
0.0241763,12,-44,-96.35
0.0141438,-36,-36,-96.35
0.0161233,-28,-36,-96.35
0.0201671,-20,-36,-96.35
0.0126545,-4,-36,-96.35
0.0249342,4,-36,-96.35
0.0121114,12,-36,-96.35
0.0107662,-36,-28,-96.35
0.00973824,-28,-28,-96.35
0.0167127,4,-28,-96.35
0.00707834,12,-28,-96.35
0.014898,-44,-20,-96.35
