Specific Ventilation (mL/mL),x (mm),y (mm),z (mm)
-0.0119739,-24,-104,-108.5
0.0187706,-16,-104,-108.5
0.00432274,-8,-104,-108.5
-0.00141883,-32,-96,-108.5
0.0129042,-24,-96,-108.5
0.0221054,-16,-96,-108.5
0.0178459,-8,-96,-108.5
0.00435309,0,-96,-108.5
0.00850929,-40,-88,-108.5
0.0221749,-32,-88,-108.5
0.027361,-24,-88,-108.5
0.0303435,-16,-88,-108.5
0.0275467,-8,-88,-108.5
0.0174773,0,-88,-108.5
0.0291719,-40,-80,-108.5
0.0413861,-32,-80,-108.5
0.0446073,-24,-80,-108.5
0.038552,-16,-80,-108.5
0.0368403,-8,-80,-108.5
0.0280779,0,-80,-108.5
0.0350704,-48,-72,-108.5
0.0787234,-40,-72,-108.5
0.0679602,-32,-72,-108.5
0.0622031,-24,-72,-108.5
0.0555196,-16,-72,-108.5
0.0550449,-8,-72,-108.5
0.041248,0,-72,-108.5
0.0368762,8,-72,-108.5
0.0801815,-48,-64,-108.5
0.12072,-40,-64,-108.5
0.0982983,-32,-64,-108.5
0.0846057,-24,-64,-108.5
0.0790345,-16,-64,-108.5
0.0756775,-8,-64,-108.5
0.0610548,0,-64,-108.5
0.0523609,8,-64,-108.5
0.0965308,-48,-56,-108.5
0.109393,-32,-56,-108.5
0.106198,-24,-56,-108.5
0.0996426,-16,-56,-108.5
0.0911995,-8,-56,-108.5
0.0730859,0,-56,-108.5
0.0800373,8,-56,-108.5
0.12313,-32,-48,-108.5
0.126301,-24,-48,-108.5
0.124557,-16,-48,-108.5
0.107996,-8,-48,-108.5
0.0765187,0,-48,-108.5
0.0857394,8,-48,-108.5
0.168691,-24,-40,-108.5
0.168061,-16,-40,-108.5
0.134734,-8,-40,-108.5
-0.0168357,-32,-104,-100.5
-0.0004794,-24,-104,-100.5
0.0122468,-16,-104,-100.5
0.00153108,-8,-104,-100.5
-0.021928,-40,-96,-100.5
-0.000982501,-32,-96,-100.5
0.00661119,-24,-96,-100.5
0.012509,-16,-96,-100.5
0.00999213,-8,-96,-100.5
