Specific Ventilation (mL/mL),x (mm),y (mm),z (mm)
0.0365207,-36,-12,-88.25
-0.0483465,-28,12,-88.25
0.0470693,-12,-68,-80.25
0.0519624,-28,-60,-80.25
0.0619433,-20,-60,-80.25
0.0699833,-12,-60,-80.25
0.0589746,-4,-60,-80.25
0.0709558,-28,-52,-80.25
0.0543523,-20,-52,-80.25
0.0425448,-12,-52,-80.25
0.0363439,-4,-52,-80.25
0.0546913,-36,-44,-80.25
0.0588049,-28,-44,-80.25
0.0704933,-20,-44,-80.25
0.040298,-12,-44,-80.25
0.0580731,-36,-36,-80.25
0.0581576,-28,-36,-80.25
0.0818644,-20,-36,-80.25
0.0684309,-36,-28,-80.25
0.0675177,-28,-28,-80.25
0.0822646,-36,-20,-80.25
0.0824863,-28,-20,-80.25
0.0,12,-20,-80.25
0.107831,-44,-12,-80.25
0.0770334,-36,-12,-80.25
0.0665945,12,-12,-80.25
0.105172,-44,-4,-80.25
0.0597963,-36,-4,-80.25
0.0619391,12,-4,-80.25
0.0984674,-44,4,-80.25
0.0609646,-36,4,-80.25
0.0701566,-36,12,-80.25
0.0392484,-28,12,-80.25
0.0238267,-20,-76,-72.25
0.0346486,-12,-76,-72.25
0.0205968,-4,-76,-72.25
0.0129162,-28,-68,-72.25
0.0658594,-20,-68,-72.25
0.0646217,-12,-68,-72.25
0.0534447,-4,-68,-72.25
0.0476722,-36,-60,-72.25
0.0652735,-28,-60,-72.25
0.0744595,-20,-60,-72.25
0.0706633,-12,-60,-72.25
0.0536792,-4,-60,-72.25
0.0301944,4,-60,-72.25
0.09427,-36,-52,-72.25
0.0949527,-28,-52,-72.25
0.0783734,-20,-52,-72.25
0.0627979,-12,-52,-72.25
0.0378596,-4,-52,-72.25
0.022008,4,-52,-72.25
0.0993763,-36,-44,-72.25
0.0955382,-28,-44,-72.25
0.0848844,-20,-44,-72.25
0.0653688,-12,-44,-72.25
0.00882064,-4,-44,-72.25
0.0698471,-44,-36,-72.25
0.0986307,-36,-36,-72.25
0.096859,-28,-36,-72.25
0.0903691,-20,-36,-72.25
0.100755,-44,-28,-72.25
0.106698,-36,-28,-72.25
0.100718,-28,-28,-72.25
0.0126324,12,-28,-72.25
0.121022,-44,-20,-72.25
0.111933,-36,-20,-72.25
0.107086,-28,-20,-72.25
0.0285678,12,-20,-72.25
0.086544,20,-20,-72.25
0.13075,-44,-12,-72.25
0.104676,-36,-12,-72.25
0.0755412,-28,-12,-72.25
0.0626749,12,-12,-72.25
0.0606158,20,-12,-72.25
0.134142,-44,-4,-72.25
0.0989533,-36,-4,-72.25
0.0564481,-28,-4,-72.25
0.0524048,12,-4,-72.25
0.0722272,20,-4,-72.25
0.133332,-44,4,-72.25
0.110809,-36,4,-72.25
0.0801014,-28,4,-72.25
0.025232,12,4,-72.25
0.0690071,20,4,-72.25
0.149903,-44,12,-72.25
0.120806,-36,12,-72.25
0.0917088,-28,12,-72.25
0.0218298,12,12,-72.25
0.0622843,20,12,-72.25
0.152554,-44,20,-72.25
0.124356,-36,20,-72.25
0.0724675,12,20,-72.25
0.121821,-44,28,-72.25
-0.0475734,-28,-84,-64.25
-0.0138057,-20,-84,-64.25
0.00826741,-12,-84,-64.25
0.0119031,-4,-84,-64.25
0.00244932,-28,-76,-64.25
0.0248205,-20,-76,-64.25
0.0371185,-12,-76,-64.25
0.0331424,-4,-76,-64.25
0.0109113,4,-76,-64.25
0.00518942,-36,-68,-64.25
0.0354375,-28,-68,-64.25
0.0546152,-20,-68,-64.25
0.0542603,-12,-68,-64.25
0.0422195,-4,-68,-64.25
0.0156211,4,-68,-64.25
-0.018846,12,-68,-64.25
0.0647819,-36,-60,-64.25
0.0792107,-28,-60,-64.25
0.0762264,-20,-60,-64.25
0.0614458,-12,-60,-64.25
0.0432974,-4,-60,-64.25
0.0247444,4,-60,-64.25
-0.0131277,12,-60,-64.25
0.0929694,-44,-52,-64.25
0.112,-36,-52,-64.25
0.104656,-28,-52,-64.25
0.0806855,-20,-52,-64.25
0.0572366,-12,-52,-64.25
0.0420841,-4,-52,-64.25
0.0376356,4,-52,-64.25
0.0944147,-44,-44,-64.25
0.113814,-36,-44,-64.25
0.101118,-28,-44,-64.25
0.0786196,-20,-44,-64.25
0.0629144,-12,-44,-64.25
0.0244811,-4,-44,-64.25
0.0138626,4,-44,-64.25
0.0904383,-44,-36,-64.25
0.106734,-36,-36,-64.25
0.094865,-28,-36,-64.25
0.0760933,-20,-36,-64.25
0.0770749,-12,-36,-64.25
0.112267,-44,-28,-64.25
0.113199,-36,-28,-64.25
0.0964339,-28,-28,-64.25
