Specific Ventilation (mL/mL),x (mm),y (mm),z (mm)
0.102519,-20,-92,-112.5
0.091871,-28,-84,-112.5
0.109747,-20,-84,-112.5
0.1174,-12,-84,-112.5
0.0552838,-36,-92,-104.5
0.082206,-28,-92,-104.5
0.0953981,-20,-92,-104.5
0.0969435,-12,-92,-104.5
0.0166124,-44,-84,-104.5
0.0702754,-36,-84,-104.5
0.0940736,-28,-84,-104.5
0.102734,-20,-84,-104.5
0.102457,-12,-84,-104.5
0.0824253,-4,-84,-104.5
0.0459882,-44,-76,-104.5
0.0831451,-36,-76,-104.5
0.101326,-28,-76,-104.5
0.104023,-20,-76,-104.5
0.0996494,-12,-76,-104.5
0.079689,-4,-76,-104.5
0.0460589,4,-76,-104.5
0.0075796,-52,-68,-104.5
0.071455,-44,-68,-104.5
0.097015,-36,-68,-104.5
0.103864,-28,-68,-104.5
0.101213,-20,-68,-104.5
0.0904578,-12,-68,-104.5
0.0730396,-4,-68,-104.5
0.0418149,4,-68,-104.5
0.0232276,-52,-60,-104.5
0.0648272,-44,-60,-104.5
0.0863226,-36,-60,-104.5
0.0947096,-28,-60,-104.5
0.0969573,-20,-60,-104.5
0.0918881,-12,-60,-104.5
0.0773918,-4,-60,-104.5
0.0518029,4,-60,-104.5
0.0362882,-52,-52,-104.5
0.0715115,-44,-52,-104.5
0.091861,-36,-52,-104.5
0.0980669,-28,-52,-104.5
0.0973088,-20,-52,-104.5
0.0877292,-12,-52,-104.5
0.0657552,-4,-52,-104.5
0.0525036,4,-52,-104.5
0.0387541,12,-52,-104.5
0.0714209,-52,-44,-104.5
0.079828,-44,-44,-104.5
0.0890981,-36,-44,-104.5
0.0936722,-28,-44,-104.5
0.0948206,-20,-44,-104.5
0.0845227,-12,-44,-104.5
0.0717882,-4,-44,-104.5
0.0473233,4,-44,-104.5
0.0379291,12,-44,-104.5
0.0995912,-52,-36,-104.5
0.0873132,-44,-36,-104.5
0.0903393,-36,-36,-104.5
0.0932217,-28,-36,-104.5
0.100681,-20,-36,-104.5
0.0817118,-12,-36,-104.5
0.0271231,-4,-36,-104.5
0.0161818,4,-36,-104.5
0.0369164,12,-36,-104.5
0.11587,-52,-28,-104.5
0.10279,-44,-28,-104.5
0.109822,-36,-28,-104.5
0.105383,-28,-28,-104.5
0.123453,-52,-20,-104.5
0.101452,-44,-20,-104.5
0.113093,-36,-20,-104.5
0.108681,-28,-20,-104.5
0.0532772,12,-20,-104.5
0.0542249,20,-20,-104.5
0.132817,-52,-12,-104.5
0.103869,-44,-12,-104.5
0.0837727,-36,-12,-104.5
0.0659573,-28,-12,-104.5
0.0871362,12,-12,-104.5
0.0707766,20,-12,-104.5
0.110339,12,-4,-104.5
0.0931739,20,-4,-104.5
0.053028,4,4,-104.5
0.116008,12,4,-104.5
0.0984268,20,4,-104.5
0.0926377,4,12,-104.5
0.128453,12,12,-104.5
0.101993,20,12,-104.5
0.0836813,4,20,-104.5
0.118853,12,20,-104.5
0.094138,20,20,-104.5
0.106788,12,28,-104.5
0.0905708,20,28,-104.5
0.0254176,-36,-100,-96.5
0.0847719,-28,-100,-96.5
0.098351,-20,-100,-96.5
-0.0263586,-44,-92,-96.5
0.0443125,-36,-92,-96.5
0.0799408,-28,-92,-96.5
0.0953162,-20,-92,-96.5
0.0894312,-12,-92,-96.5
0.0636634,-4,-92,-96.5
0.00223739,-44,-84,-96.5
0.0666554,-36,-84,-96.5
0.0934617,-28,-84,-96.5
0.101257,-20,-84,-96.5
0.0923297,-12,-84,-96.5
0.0696938,-4,-84,-96.5
0.0167637,4,-84,-96.5
-0.027261,-52,-76,-96.5
0.0418372,-44,-76,-96.5
0.0834467,-36,-76,-96.5
0.0993551,-28,-76,-96.5
0.101248,-20,-76,-96.5
0.0897936,-12,-76,-96.5
0.0690961,-4,-76,-96.5
0.0330556,4,-76,-96.5
0.010057,-52,-68,-96.5
0.0657034,-44,-68,-96.5
0.0954453,-36,-68,-96.5
0.105449,-28,-68,-96.5
0.10121,-20,-68,-96.5
0.0883326,-12,-68,-96.5
0.0667716,-4,-68,-96.5
0.0358874,4,-68,-96.5
-0.0242062,12,-68,-96.5
0.0333952,-52,-60,-96.5
0.0769435,-44,-60,-96.5
0.0979254,-36,-60,-96.5
0.105172,-28,-60,-96.5
0.101627,-20,-60,-96.5
0.0904928,-12,-60,-96.5
0.0687555,-4,-60,-96.5
0.0437096,4,-60,-96.5
-0.00763269,12,-60,-96.5
0.0589684,-52,-52,-96.5
0.0875854,-44,-52,-96.5
0.0980308,-36,-52,-96.5
0.103165,-28,-52,-96.5
0.0962824,-20,-52,-96.5
0.0817986,-12,-52,-96.5
0.0649737,-4,-52,-96.5
0.0501181,4,-52,-96.5
0.0358378,12,-52,-96.5
0.0967834,-52,-44,-96.5
0.0976195,-44,-44,-96.5
0.096962,-36,-44,-96.5
0.0997571,-28,-44,-96.5
0.094499,-20,-44,-96.5
0.0780904,-12,-44,-96.5
0.0637491,-4,-44,-96.5
0.0301486,4,-44,-96.5
0.0107718,12,-44,-96.5
0.00251326,20,-44,-96.5
0.113949,-52,-36,-96.5
0.106422,-44,-36,-96.5
0.099916,-36,-36,-96.5
0.100202,-28,-36,-96.5
0.098681,-20,-36,-96.5
0.0751061,-12,-36,-96.5
0.0143864,-4,-36,-96.5
-0.0281732,4,-36,-96.5
-0.0114785,12,-36,-96.5
-0.00138392,20,-36,-96.5
0.122325,-52,-28,-96.5
0.118165,-44,-28,-96.5
0.114538,-36,-28,-96.5
0.110516,-28,-28,-96.5
0.0180329,20,-28,-96.5
0.111311,-52,-20,-96.5
0.110656,-44,-20,-96.5
0.109315,-36,-20,-96.5
0.0300944,20,-20,-96.5
0.113279,-52,-12,-96.5
0.106206,-44,-12,-96.5
0.0918767,-36,-12,-96.5
0.0687193,12,-12,-96.5
0.074089,20,-12,-96.5
0.11501,-52,-4,-96.5
0.107893,-44,-4,-96.5
0.071073,-36,-4,-96.5
0.0871577,12,-4,-96.5
0.0797622,20,-4,-96.5
0.118438,-52,4,-96.5
0.114913,-44,4,-96.5
0.0834685,-36,4,-96.5
0.0813673,4,4,-96.5
0.0967561,12,4,-96.5
0.0884276,20,4,-96.5
0.116854,-44,12,-96.5
0.101106,-36,12,-96.5
0.0695692,-28,12,-96.5
0.0284916,-20,12,-96.5
0.0732059,-12,12,-96.5
0.111416,-4,12,-96.5
0.100211,4,12,-96.5
0.098354,12,12,-96.5
0.0859133,20,12,-96.5
0.129939,-44,20,-96.5
0.121416,-36,20,-96.5
0.0968278,-28,20,-96.5
0.0753349,-20,20,-96.5
0.0259963,-12,20,-96.5
0.104433,-4,20,-96.5
0.0966262,4,20,-96.5
0.0936433,12,20,-96.5
0.0837211,20,20,-96.5
0.116562,-44,28,-96.5
0.115465,-36,28,-96.5
0.0701234,4,28,-96.5
0.0721262,12,28,-96.5
0.0667168,20,28,-96.5
0.119956,-44,36,-96.5
0.071499,12,36,-96.5
0.0559916,20,36,-96.5
0.077662,-28,-108,-88.5
0.016342,-36,-100,-88.5
0.0719175,-28,-100,-88.5
0.0969043,-20,-100,-88.5
0.0906665,-12,-100,-88.5
-0.0190979,-44,-92,-88.5
0.0431016,-36,-92,-88.5
0.077558,-28,-92,-88.5
0.0942882,-20,-92,-88.5
0.0844387,-12,-92,-88.5
0.0580729,-4,-92,-88.5
-0.00693309,4,-92,-88.5
-0.0572864,-52,-84,-88.5
0.016065,-44,-84,-88.5
0.068807,-36,-84,-88.5
0.0904189,-28,-84,-88.5
0.0979186,-20,-84,-88.5
0.0844487,-12,-84,-88.5
0.0587562,-4,-84,-88.5
0.00922913,4,-84,-88.5
-0.000636607,-52,-76,-88.5
0.0503042,-44,-76,-88.5
0.0859624,-36,-76,-88.5
0.0980596,-28,-76,-88.5
0.0980768,-20,-76,-88.5
0.0834768,-12,-76,-88.5
0.0626228,-4,-76,-88.5
0.0280307,4,-76,-88.5
-0.0405438,12,-76,-88.5
-0.0665822,-60,-68,-88.5
0.0257504,-52,-68,-88.5
0.0669221,-44,-68,-88.5
0.0946871,-36,-68,-88.5
0.101585,-28,-68,-88.5
0.0933373,-20,-68,-88.5
0.0775012,-12,-68,-88.5
0.0558264,-4,-68,-88.5
0.0295254,4,-68,-88.5
-0.0246264,-60,-60,-88.5
0.0491739,-52,-60,-88.5
0.0785376,-44,-60,-88.5
0.0979907,-36,-60,-88.5
0.0997309,-28,-60,-88.5
0.0886131,-20,-60,-88.5
0.0721213,-12,-60,-88.5
0.0532587,-4,-60,-88.5
0.0271434,4,-60,-88.5
-0.0149508,12,-60,-88.5
0.0203966,-60,-52,-88.5
0.0784844,-52,-52,-88.5
0.098454,-44,-52,-88.5
0.10231,-36,-52,-88.5
0.0985619,-28,-52,-88.5
0.0864465,-20,-52,-88.5
0.0608187,-12,-52,-88.5
0.0476087,-4,-52,-88.5
0.0267198,4,-52,-88.5
0.120311,-60,-44,-88.5
0.114882,-52,-44,-88.5
0.110862,-44,-44,-88.5
0.0955736,-36,-44,-88.5
0.0915383,-28,-44,-88.5
0.0885199,-20,-44,-88.5
0.0585614,-12,-44,-88.5
0.0453234,-4,-44,-88.5
0.153649,-60,-36,-88.5
0.127245,-52,-36,-88.5
0.118753,-44,-36,-88.5
0.104455,-36,-36,-88.5
0.0998234,-28,-36,-88.5
0.097674,-20,-36,-88.5
0.0685001,-12,-36,-88.5
0.149374,-60,-28,-88.5
0.127861,-52,-28,-88.5
0.121962,-44,-28,-88.5
0.114271,-36,-28,-88.5
0.0436942,28,-28,-88.5
0.124408,-60,-20,-88.5
0.1185,-52,-20,-88.5
0.11492,-44,-20,-88.5
0.107154,-36,-20,-88.5
0.024466,20,-20,-88.5
0.0499957,28,-20,-88.5
0.129779,-60,-12,-88.5
0.112131,-52,-12,-88.5
0.0951595,-44,-12,-88.5
0.0824503,-36,-12,-88.5
0.085567,20,-12,-88.5
0.0612869,28,-12,-88.5
0.117967,-52,-4,-88.5
0.0786545,-44,-4,-88.5
0.110909,12,-4,-88.5
0.094115,20,-4,-88.5
0.0777191,28,-4,-88.5
0.1134,-52,4,-88.5
0.0917242,-44,4,-88.5
0.0569673,-36,4,-88.5
0.111618,4,4,-88.5
0.115237,12,4,-88.5
0.104687,20,4,-88.5
0.105988,28,4,-88.5
0.105838,-52,12,-88.5
