Specific Ventilation (mL/mL),x (mm),y (mm),z (mm)
0.0147702,-8,-40,-88.25
0.0493667,-24,-32,-88.25
0.0311634,-16,-32,-88.25
0.0581006,-24,-24,-88.25
0.080059,-24,-16,-88.25
0.0,-16,24,-88.25
0.03878,-16,-56,-80.25
0.0436846,-8,-56,-80.25
0.051139,-24,-48,-80.25
0.0474569,-16,-48,-80.25
0.0423954,-8,-48,-80.25
0.0455524,0,-48,-80.25
0.0382001,-32,-40,-80.25
0.0506414,-24,-40,-80.25
0.0458935,-16,-40,-80.25
0.0368237,-8,-40,-80.25
0.0292722,0,-40,-80.25
0.0503027,-32,-32,-80.25
0.0562676,-24,-32,-80.25
0.0480776,-16,-32,-80.25
0.0212011,-8,-32,-80.25
0.0722408,-32,-24,-80.25
0.0663282,-24,-24,-80.25
0.0461423,-16,-24,-80.25
0.0898815,-32,-16,-80.25
0.0600235,-24,-16,-80.25
0.0843431,-32,-8,-80.25
0.0513097,-24,-8,-80.25
0.0764875,-32,0,-80.25
0.0546277,-24,0,-80.25
0.0,16,0,-80.25
0.0554906,-32,8,-80.25
0.0278736,-24,8,-80.25
0.0420635,-32,16,-80.25
0.00839111,-24,16,-80.25
-0.0628897,-16,16,-80.25
-0.0719705,-16,24,-80.25
0.0456473,-24,-64,-72.25
0.0360296,-16,-64,-72.25
0.0479995,-8,-64,-72.25
0.0524166,0,-64,-72.25
0.0405838,-32,-56,-72.25
0.0478119,-24,-56,-72.25
0.0456074,-16,-56,-72.25
0.0476999,-8,-56,-72.25
0.0542276,0,-56,-72.25
0.0543922,8,-56,-72.25
0.0420837,-32,-48,-72.25
0.0499138,-24,-48,-72.25
0.0520627,-16,-48,-72.25
0.0475799,-8,-48,-72.25
0.0461019,0,-48,-72.25
0.0522982,8,-48,-72.25
0.0145299,-40,-40,-72.25
0.0425844,-32,-40,-72.25
0.053321,-24,-40,-72.25
0.0535407,-16,-40,-72.25
0.0454518,-8,-40,-72.25
0.0383005,0,-40,-72.25
0.0436743,8,-40,-72.25
0.0226155,-40,-32,-72.25
0.0535565,-32,-32,-72.25
