Specific Ventilation,x,y,z
0.194903,0.21212,0.21212,-9.57805
0.258294,0.734262,0.21212,-9.57805
0.411751,-0.832165,0.734262,-9.57805
0.353835,-0.310022,0.734262,-9.57805
0.312497,0.21212,0.734262,-9.57805
0.320334,0.734262,0.734262,-9.57805
0.305597,1.2564,0.734262,-9.57805
0.415859,-0.310022,1.2564,-9.57805
0.382562,0.21212,1.2564,-9.57805
0.290192,0.734262,1.2564,-9.57805
0.291156,2.30069,-0.310022,-9.05591
0.373842,2.82283,-0.310022,-9.05591
0.267162,0.21212,0.21212,-9.05591
0.283586,0.734262,0.21212,-9.05591
0.328843,1.2564,0.21212,-9.05591
0.350746,1.77855,0.21212,-9.05591
0.369076,2.30069,0.21212,-9.05591
0.435279,2.82283,0.21212,-9.05591
0.485696,-0.832165,0.734262,-9.05591
0.41072,-0.310022,0.734262,-9.05591
0.383388,0.21212,0.734262,-9.05591
0.368684,0.734262,0.734262,-9.05591
0.319811,1.2564,0.734262,-9.05591
0.327522,1.77855,0.734262,-9.05591
0.352545,2.30069,0.734262,-9.05591
0.408811,2.82283,0.734262,-9.05591
0.356332,-0.310022,1.2564,-9.05591
0.356751,0.21212,1.2564,-9.05591
0.274559,0.734262,1.2564,-9.05591
0.283135,1.77855,1.2564,-9.05591
0.351515,2.30069,1.2564,-9.05591
0.43785,2.82283,1.2564,-9.05591
0.41194,2.30069,1.77855,-9.05591
0.524076,2.82283,1.77855,-9.05591
0.507996,2.30069,2.30069,-9.05591
0.266706,1.77855,-0.832165,-8.53377
0.367958,2.30069,-0.832165,-8.53377
0.412545,2.82283,-0.832165,-8.53377
0.197124,0.734262,-0.310022,-8.53377
0.304572,1.2564,-0.310022,-8.53377
0.341074,1.77855,-0.310022,-8.53377
0.372625,2.30069,-0.310022,-8.53377
0.401415,2.82283,-0.310022,-8.53377
0.392309,-1.35431,0.21212,-8.53377
0.411212,-0.832165,0.21212,-8.53377
0.317444,-0.310022,0.21212,-8.53377
0.285431,0.21212,0.21212,-8.53377
0.327617,0.734262,0.21212,-8.53377
0.351473,1.2564,0.21212,-8.53377
0.361751,1.77855,0.21212,-8.53377
0.395925,2.30069,0.21212,-8.53377
0.414397,2.82283,0.21212,-8.53377
0.449232,3.34497,0.21212,-8.53377
0.537657,-1.35431,0.734262,-8.53377
0.495799,-0.832165,0.734262,-8.53377
0.446618,-0.310022,0.734262,-8.53377
0.446954,0.21212,0.734262,-8.53377
0.43424,0.734262,0.734262,-8.53377
0.33642,1.2564,0.734262,-8.53377
0.334212,1.77855,0.734262,-8.53377
0.382009,2.30069,0.734262,-8.53377
0.403019,2.82283,0.734262,-8.53377
0.437563,3.34497,0.734262,-8.53377
0.486544,-0.832165,1.2564,-8.53377
0.357741,-0.310022,1.2564,-8.53377
0.384844,0.21212,1.2564,-8.53377
0.302315,0.734262,1.2564,-8.53377
0.402868,2.30069,1.2564,-8.53377
0.435972,2.82283,1.2564,-8.53377
0.482074,3.34497,1.2564,-8.53377
0.439111,2.30069,1.77855,-8.53377
0.494913,2.82283,1.77855,-8.53377
0.4722,2.30069,2.30069,-8.53377
0.621861,2.82283,2.30069,-8.53377
0.556088,2.30069,2.82283,-8.53377
0.339678,1.77855,-1.35431,-8.01163
0.378533,2.30069,-1.35431,-8.01163
0.384592,2.82283,-1.35431,-8.01163
0.225329,1.2564,-0.832165,-8.01163
0.303504,1.77855,-0.832165,-8.01163
0.350015,2.30069,-0.832165,-8.01163
0.376572,2.82283,-0.832165,-8.01163
0.417337,3.34497,-0.832165,-8.01163
0.336245,0.734262,-0.310022,-8.01163
0.370184,1.2564,-0.310022,-8.01163
0.36524,1.77855,-0.310022,-8.01163
0.3797,2.30069,-0.310022,-8.01163
0.388213,2.82283,-0.310022,-8.01163
0.413563,3.34497,-0.310022,-8.01163
0.509322,-1.35431,0.21212,-8.01163
0.413417,-0.832165,0.21212,-8.01163
0.370937,-0.310022,0.21212,-8.01163
0.364125,0.21212,0.21212,-8.01163
