Specific Ventilation,x,y,z
0.32113,0.734201,2.3005,-8.01094
0,1.2563,2.3005,-8.01094
0.298756,-0.309996,2.82259,-8.01094
0.270207,0.212103,2.82259,-8.01094
0.312438,0.734201,2.82259,-8.01094
0.384005,3.34469,1.2563,-7.48885
0.334397,3.34469,1.7784,-7.48885
0.372217,3.86679,1.7784,-7.48885
0.187595,-0.309996,2.3005,-7.48885
0.223818,0.212103,2.3005,-7.48885
0.251945,0.734201,2.3005,-7.48885
0.217455,1.2563,2.3005,-7.48885
0.284206,3.34469,2.3005,-7.48885
0.374972,3.86679,2.3005,-7.48885
0.125506,-0.832093,2.82259,-7.48885
0.194876,-0.309996,2.82259,-7.48885
0.264339,0.212103,2.82259,-7.48885
0.284369,0.734201,2.82259,-7.48885
0.189603,3.34469,2.82259,-7.48885
0.346056,3.86679,2.82259,-7.48885
0.140308,3.86679,3.34469,-7.48885
0,3.86679,3.86679,-7.48885
0,3.86679,4.38889,-7.48885
0.340071,2.82259,0.734201,-6.96675
0.364836,3.34469,0.734201,-6.96675
0.376204,3.86679,0.734201,-6.96675
0.363718,3.34469,1.2563,-6.96675
0.375342,3.86679,1.2563,-6.96675
0.185524,0.734201,1.7784,-6.96675
0.202036,1.2563,1.7784,-6.96675
0.375703,3.34469,1.7784,-6.96675
0.389943,3.86679,1.7784,-6.96675
0.418787,4.38889,1.7784,-6.96675
0.1411,-0.832093,2.3005,-6.96675
0.197653,-0.309996,2.3005,-6.96675
0.252708,0.212103,2.3005,-6.96675
0.285912,0.734201,2.3005,-6.96675
0.18,1.2563,2.3005,-6.96675
0.37402,3.34469,2.3005,-6.96675
0.421914,3.86679,2.3005,-6.96675
0.487368,4.38889,2.3005,-6.96675
0.193433,-0.832093,2.82259,-6.96675
0.289764,-0.309996,2.82259,-6.96675
0.330774,0.212103,2.82259,-6.96675
0.299383,0.734201,2.82259,-6.96675
0.403733,3.86679,2.82259,-6.96675
0.529078,4.38889,2.82259,-6.96675
0.294844,3.86679,3.34469,-6.96675
0.494,4.38889,3.34469,-6.96675
0.162383,3.86679,3.86679,-6.96675
0.393012,2.3005,0.212103,-6.44465
0.385261,2.82259,0.212103,-6.44465
0.41612,3.34469,0.212103,-6.44465
0.296793,2.3005,0.734201,-6.44465
0.317554,2.82259,0.734201,-6.44465
0.356162,3.34469,0.734201,-6.44465
0.378534,3.86679,0.734201,-6.44465
0.278757,2.82259,1.2563,-6.44465
0.334243,3.34469,1.2563,-6.44465
0.365459,3.86679,1.2563,-6.44465
0.395328,4.38889,1.2563,-6.44465
0.25413,0.734201,1.7784,-6.44465
0.233783,1.2563,1.7784,-6.44465
0.187764,1.7784,1.7784,-6.44465
0.270288,2.82259,1.7784,-6.44465
0.342092,3.34469,1.7784,-6.44465
0.372117,3.86679,1.7784,-6.44465
