Specific Ventilation,x,y,z
0.0723923,2.30132,1.25675,-8.55243
0.189788,2.30132,1.77904,-8.55243
0.209417,2.82361,1.77904,-8.55243
0.357678,0.212177,2.30132,-8.55243
0.321886,0.734463,2.30132,-8.55243
0.274243,1.25675,2.30132,-8.55243
0.245295,2.82361,2.30132,-8.55243
0.318212,3.34589,2.30132,-8.55243
0.344562,-0.832395,2.82361,-8.55243
0.449209,-0.310108,2.82361,-8.55243
0.444322,0.212177,2.82361,-8.55243
0.453236,0.734463,2.82361,-8.55243
0.407497,1.25675,2.82361,-8.55243
0.416175,3.34589,2.82361,-8.55243
0.5439,0.212177,3.34589,-8.55243
0.495382,0.734463,3.34589,-8.55243
0.250309,1.25675,3.34589,-8.55243
0.230265,2.30132,0.734463,-8.03015
0.153758,1.77904,1.25675,-8.03015
0.1701,2.30132,1.25675,-8.03015
0.186762,2.82361,1.25675,-8.03015
0.251483,3.34589,1.25675,-8.03015
0.0566726,0.734463,1.77904,-8.03015
0.189337,1.25675,1.77904,-8.03015
0.284868,1.77904,1.77904,-8.03015
0.265855,2.30132,1.77904,-8.03015
0.276072,2.82361,1.77904,-8.03015
0.330985,3.34589,1.77904,-8.03015
0.241182,-0.310108,2.30132,-8.03015
0.32663,0.212177,2.30132,-8.03015
0.346491,0.734463,2.30132,-8.03015
0.36094,1.25675,2.30132,-8.03015
0.287716,1.77904,2.30132,-8.03015
0.272981,2.30132,2.30132,-8.03015
0.299634,2.82361,2.30132,-8.03015
0.349774,3.34589,2.30132,-8.03015
0.409924,-0.832395,2.82361,-8.03015
0.437262,-0.310108,2.82361,-8.03015
0.449792,0.212177,2.82361,-8.03015
0.477222,0.734463,2.82361,-8.03015
0.48212,1.25675,2.82361,-8.03015
0.349927,3.34589,2.82361,-8.03015
0.543173,-0.310108,3.34589,-8.03015
0.476436,0.212177,3.34589,-8.03015
0.43129,0.734463,3.34589,-8.03015
0.260246,3.34589,3.34589,-8.03015
0.233279,2.30132,0.734463,-7.50786
0.222975,2.82361,0.734463,-7.50786
0.268367,3.34589,0.734463,-7.50786
0.233062,1.77904,1.25675,-7.50786
0.228829,2.30132,1.25675,-7.50786
0.222146,2.82361,1.25675,-7.50786
0.26832,3.34589,1.25675,-7.50786
0.295615,3.86818,1.25675,-7.50786
0.0943106,0.212177,1.77904,-7.50786
0.194037,0.734463,1.77904,-7.50786
0.300633,1.25675,1.77904,-7.50786
0.326319,1.77904,1.77904,-7.50786
0.281164,2.30132,1.77904,-7.50786
0.27391,2.82361,1.77904,-7.50786
0.319969,3.34589,1.77904,-7.50786
0.360437,3.86818,1.77904,-7.50786
0.0539362,-0.832395,2.30132,-7.50786
0.283422,-0.310108,2.30132,-7.50786
0.386228,0.212177,2.30132,-7.50786
0.433099,0.734463,2.30132,-7.50786
0.454144,1.25675,2.30132,-7.50786
0.330363,1.77904,2.30132,-7.50786
0.292387,2.82361,2.30132,-7.50786
0.335491,3.34589,2.30132,-7.50786
0.403105,3.86818,2.30132,-7.50786
0.485853,-0.832395,2.82361,-7.50786
0.493589,-0.310108,2.82361,-7.50786
0.509984,0.212177,2.82361,-7.50786
0.546594,0.734463,2.82361,-7.50786
0.538523,1.25675,2.82361,-7.50786
0.32063,3.34589,2.82361,-7.50786
0.405062,3.86818,2.82361,-7.50786
0.614615,-0.310108,3.34589,-7.50786
0.466498,0.734463,3.34589,-7.50786
0.218113,3.86818,3.34589,-7.50786
0.273199,1.77904,0.212177,-6.98557
0.29549,2.30132,0.212177,-6.98557
0.282488,2.82361,0.212177,-6.98557
0.195325,1.77904,0.734463,-6.98557
0.218857,2.30132,0.734463,-6.98557
0.215894,2.82361,0.734463,-6.98557
0.255369,3.34589,0.734463,-6.98557
0.268415,3.86818,0.734463,-6.98557
0.087465,0.734463,1.25675,-6.98557
0.220337,1.25675,1.25675,-6.98557
0.286653,1.77904,1.25675,-6.98557
0.251713,2.30132,1.25675,-6.98557
0.229125,2.82361,1.25675,-6.98557
0.264062,3.34589,1.25675,-6.98557
0.308027,3.86818,1.25675,-6.98557
0.214957,0.212177,1.77904,-6.98557
0.31916,0.734463,1.77904,-6.98557
0.408972,1.25675,1.77904,-6.98557
0.376132,1.77904,1.77904,-6.98557
0.288649,2.30132,1.77904,-6.98557
0.262041,2.82361,1.77904,-6.98557
0.291749,3.34589,1.77904,-6.98557
0.359094,3.86818,1.77904,-6.98557
0.12953,-1.35468,2.30132,-6.98557
0.181216,-0.832395,2.30132,-6.98557
0.349956,-0.310108,2.30132,-6.98557
0.444853,0.212177,2.30132,-6.98557
0.520292,0.734463,2.30132,-6.98557
0.556798,1.25675,2.30132,-6.98557
0.397061,1.77904,2.30132,-6.98557
0.287486,3.34589,2.30132,-6.98557
0.38951,3.86818,2.30132,-6.98557
0.477053,4.39046,2.30132,-6.98557
0.620239,-0.832395,2.82361,-6.98557
0.581998,-0.310108,2.82361,-6.98557
0.556091,0.212177,2.82361,-6.98557
0.576312,0.734463,2.82361,-6.98557
0.565966,1.25675,2.82361,-6.98557
0.35552,3.86818,2.82361,-6.98557
0.405754,4.39046,2.82361,-6.98557
0.245789,3.86818,3.34589,-6.98557
0.355074,2.30132,-0.310108,-6.46329
0.315906,2.82361,-0.310108,-6.46329
0.112067,1.25675,0.212177,-6.46329
0.231236,1.77904,0.212177,-6.46329
0.272464,2.30132,0.212177,-6.46329
0.24008,2.82361,0.212177,-6.46329
0.240962,3.34589,0.212177,-6.46329
0.159557,1.25675,0.734463,-6.46329
0.274346,1.77904,0.734463,-6.46329
0.265946,2.30132,0.734463,-6.46329
0.23874,2.82361,0.734463,-6.46329
0.237468,3.34589,0.734463,-6.46329
0.262311,3.86818,0.734463,-6.46329
0.223331,0.734463,1.25675,-6.46329
0.340846,1.25675,1.25675,-6.46329
0.357971,1.77904,1.25675,-6.46329
0.280585,2.30132,1.25675,-6.46329
0.24297,2.82361,1.25675,-6.46329
0.242878,3.34589,1.25675,-6.46329
0.28334,3.86818,1.25675,-6.46329
0.360026,4.39046,1.25675,-6.46329
0.334926,0.212177,1.77904,-6.46329
0.453928,0.734463,1.77904,-6.46329
0.513906,1.25675,1.77904,-6.46329
