Specific Ventilation,x,y,z
0.370312,0.717796,0.717796,-8.00996
0.271158,1.23983,0.717796,-8.00996
0.144513,1.76186,0.717796,-8.00996
0,-1.37034,1.23983,-8.00996
0.328093,-0.848305,1.23983,-8.00996
0.429355,-0.326271,1.23983,-8.00996
0.466959,0.195763,1.23983,-8.00996
0.501927,0.717796,1.23983,-8.00996
0.460246,1.23983,1.23983,-8.00996
0.319544,1.76186,1.23983,-8.00996
0,-3.45847,1.76186,-8.00996
0.466165,-0.848305,1.76186,-8.00996
0.668597,-0.326271,1.76186,-8.00996
0.638273,0.195763,1.76186,-8.00996
0.52405,0.717796,1.76186,-8.00996
0.519461,1.23983,1.76186,-8.00996
0.329068,1.76186,1.76186,-8.00996
0.228329,2.80593,-0.326271,-7.48792
0.269041,3.32796,-0.326271,-7.48792
0.376083,3.85,-0.326271,-7.48792
0.241743,1.76186,0.195763,-7.48792
0.228234,2.80593,0.195763,-7.48792
0.197575,3.32796,0.195763,-7.48792
0.279274,3.85,0.195763,-7.48792
0.251449,-0.848305,0.717796,-7.48792
0.412646,0.717796,0.717796,-7.48792
0.394499,1.23983,0.717796,-7.48792
0.362367,1.76186,0.717796,-7.48792
0.283738,2.2839,0.717796,-7.48792
0.128985,3.32796,0.717796,-7.48792
0.190342,3.85,0.717796,-7.48792
0.332615,-1.37034,1.23983,-7.48792
0.45915,-0.848305,1.23983,-7.48792
0.454447,-0.326271,1.23983,-7.48792
0.484744,0.195763,1.23983,-7.48792
0.588441,0.717796,1.23983,-7.48792
0.633053,1.23983,1.23983,-7.48792
0.576429,1.76186,1.23983,-7.48792
0.159229,3.85,1.23983,-7.48792
0.666851,-0.848305,1.76186,-7.48792
0.722807,-0.326271,1.76186,-7.48792
0.589106,0.717796,1.76186,-7.48792
0.620182,1.23983,1.76186,-7.48792
0.234319,3.85,1.76186,-7.48792
0.340835,2.2839,-0.848305,-6.96589
0.33939,2.80593,-0.848305,-6.96589
0.351101,3.32796,-0.848305,-6.96589
0.292883,2.2839,-0.326271,-6.96589
0.241913,2.80593,-0.326271,-6.96589
0.249851,3.32796,-0.326271,-6.96589
0.261549,3.85,-0.326271,-6.96589
-0.00712457,-3.45847,0.195763,-6.96589
0.341592,1.23983,0.195763,-6.96589
0.408202,1.76186,0.195763,-6.96589
0.378895,2.2839,0.195763,-6.96589
0.252633,2.80593,0.195763,-6.96589
0.20991,3.32796,0.195763,-6.96589
0.226393,3.85,0.195763,-6.96589
0.271848,4.37203,0.195763,-6.96589
0.142204,-3.98051,0.717796,-6.96589
0.232496,-1.37034,0.717796,-6.96589
0.367853,-0.848305,0.717796,-6.96589
0.505357,0.717796,0.717796,-6.96589
0.576392,1.23983,0.717796,-6.96589
0.512078,1.76186,0.717796,-6.96589
0.439519,2.2839,0.717796,-6.96589
0.158714,3.32796,0.717796,-6.96589
0.197303,3.85,0.717796,-6.96589
0.228945,4.37203,0.717796,-6.96589
0.262253,-3.98051,1.23983,-6.96589
0.553077,-1.37034,1.23983,-6.96589
0.655267,-0.848305,1.23983,-6.96589
0.48711,-0.326271,1.23983,-6.96589
0.695085,0.717796,1.23983,-6.96589
0.821991,1.23983,1.23983,-6.96589
0.664525,1.76186,1.23983,-6.96589
