Specific Ventilation (mL/mL),x (mm),y (mm),z (mm)
0.0250881,0,-88,-104.25
0.0244113,8,-88,-104.25
0.0205435,16,-88,-104.25
0.0229427,-16,-80,-104.25
0.024695,-8,-80,-104.25
0.025273,0,-80,-104.25
0.0239637,8,-80,-104.25
0.0178185,16,-80,-104.25
0.0240596,-16,-72,-104.25
0.0257542,-8,-72,-104.25
0.0257871,0,-72,-104.25
0.0233555,8,-72,-104.25
0.0171758,16,-72,-104.25
0.0237239,-24,-64,-104.25
0.0261136,-16,-64,-104.25
0.0278789,-8,-64,-104.25
0.02684,0,-64,-104.25
0.0249731,8,-64,-104.25
0.0204982,16,-64,-104.25
0.0147955,24,-64,-104.25
0.00733542,32,-64,-104.25
0.0233256,-24,-56,-104.25
0.0257765,-16,-56,-104.25
0.0268159,-8,-56,-104.25
0.0248833,0,-56,-104.25
0.0231742,8,-56,-104.25
0.0228213,16,-56,-104.25
0.0193775,24,-56,-104.25
0.0142182,32,-56,-104.25
0.0257389,-24,-48,-104.25
0.0269381,-16,-48,-104.25
0.0265806,-8,-48,-104.25
0.0220545,0,-48,-104.25
0.0187325,8,-48,-104.25
0.0252652,16,-48,-104.25
0.0224124,24,-48,-104.25
0.0175055,32,-48,-104.25
0.0258565,-24,-40,-104.25
0.0283362,-16,-40,-104.25
0.0260973,-8,-40,-104.25
0.0178592,0,-40,-104.25
0.00837734,32,-40,-104.25
0.0248558,-24,-32,-104.25
0.0267402,-16,-32,-104.25
0.0245374,-8,-32,-104.25
0.0263482,-24,-24,-104.25
0.0231442,-24,-16,-104.25
0.0217045,-8,-88,-96.25
0.0212652,0,-88,-96.25
0.0196607,8,-88,-96.25
0.0164389,16,-88,-96.25
0.0206377,-24,-80,-96.25
0.0208656,-16,-80,-96.25
0.0214599,-8,-80,-96.25
0.0215736,0,-80,-96.25
0.0198682,8,-80,-96.25
0.01603,16,-80,-96.25
0.0141399,24,-80,-96.25
0.0193672,-24,-72,-96.25
0.0200683,-16,-72,-96.25
0.0205465,-8,-72,-96.25
0.0207798,0,-72,-96.25
0.0188873,8,-72,-96.25
0.0153233,16,-72,-96.25
0.012896,24,-72,-96.25
0.00827874,32,-72,-96.25
0.0140359,-32,-64,-96.25
0.018732,-24,-64,-96.25
0.0208611,-16,-64,-96.25
0.0208204,-8,-64,-96.25
