Specific Ventilation (mL/mL),x (mm),y (mm),z (mm)
0.0673815,-28,12,-110.6
0.0553476,-20,12,-110.6
0.0,-28,20,-110.6
0.0,-20,20,-110.6
0.09036,-12,-60,-102.6
0.0400323,-20,-52,-102.6
0.0588785,-12,-52,-102.6
0.0286798,-28,-44,-102.6
0.0436977,-20,-44,-102.6
0.0503718,-12,-44,-102.6
0.0411163,-36,-36,-102.6
0.0504269,-28,-36,-102.6
0.0453828,-20,-36,-102.6
0.042537,-12,-36,-102.6
0.0432112,-4,-36,-102.6
0.0479592,-36,-28,-102.6
0.0508522,-28,-28,-102.6
0.0435838,-4,-28,-102.6
0.0395236,-36,-20,-102.6
0.0415127,-28,-20,-102.6
0.0199663,4,-20,-102.6
0.0445867,-36,-12,-102.6
0.0504722,-28,-12,-102.6
0.0317047,12,-12,-102.6
0.0517617,-36,-4,-102.6
0.00110541,12,-4,-102.6
0.0489815,-36,4,-102.6
0.0418995,-36,12,-102.6
0.0592852,-28,12,-102.6
0.0535213,-20,12,-102.6
0.0585405,-28,20,-102.6
0.0503886,-20,20,-102.6
0.0463891,-12,-76,-94.6
0.0323164,-20,-68,-94.6
0.0500568,-12,-68,-94.6
0.0137086,-28,-60,-94.6
0.0389185,-20,-60,-94.6
0.0585779,-12,-60,-94.6
0.0605658,-4,-60,-94.6
0.0114651,-36,-52,-94.6
0.0206963,-28,-52,-94.6
0.0397476,-20,-52,-94.6
0.0544928,-12,-52,-94.6
0.0540729,-4,-52,-94.6
0.0347737,4,-52,-94.6
0.0235752,-36,-44,-94.6
0.0328365,-28,-44,-94.6
0.0428168,-20,-44,-94.6
0.0511356,-12,-44,-94.6
0.0478867,-4,-44,-94.6
0.0369897,4,-44,-94.6
0.0286385,-44,-36,-94.6
0.0404602,-36,-36,-94.6
0.0513986,-28,-36,-94.6
0.048744,-20,-36,-94.6
0.0462992,-12,-36,-94.6
0.0404459,-4,-36,-94.6
0.0360834,4,-36,-94.6
0.0488433,-44,-28,-94.6
0.0498551,-36,-28,-94.6
0.0541043,-28,-28,-94.6
0.0450989,-20,-28,-94.6
0.0368034,-12,-28,-94.6
0.0332835,-4,-28,-94.6
0.0354454,4,-28,-94.6
0.0365458,12,-28,-94.6
0.0491426,-44,-20,-94.6
0.0476815,-36,-20,-94.6
0.0483648,-28,-20,-94.6
0.00772376,-4,-20,-94.6
0.0236763,4,-20,-94.6
0.0396562,12,-20,-94.6
0.0433165,-44,-12,-94.6
