Specific Venitlation, x, y, z, left_lung, right_lung, left_lung_upper, left_lung_lower, right_lung_upper, right_lung_lower
1.651120000000000088e-01,7.149169999999999803e+00,-8.102389999999999759e+00,-8.075739999999999696e+00,nan,1.651120000000000088e-01,nan,nan,nan,1.651120000000000088e-01
1.898600000000000010e-01,8.102389999999999759e+00,-8.102389999999999759e+00,-8.075739999999999696e+00,nan,1.898600000000000010e-01,nan,nan,nan,1.898600000000000010e-01
2.266600000000000004e-01,9.055619999999999337e+00,-8.102389999999999759e+00,-8.075739999999999696e+00,nan,2.266600000000000004e-01,nan,nan,nan,2.266600000000000004e-01
2.188160000000000105e-01,-8.102389999999999759e+00,-7.149169999999999803e+00,-8.075739999999999696e+00,2.188160000000000105e-01,nan,2.188160000000000105e-01,nan,nan,nan
1.848460000000000103e-01,-7.149169999999999803e+00,-7.149169999999999803e+00,-8.075739999999999696e+00,1.848460000000000103e-01,nan,1.848460000000000103e-01,nan,nan,nan
1.418750000000000011e-01,-6.195949999999999847e+00,-7.149169999999999803e+00,-8.075739999999999696e+00,1.418750000000000011e-01,nan,1.418750000000000011e-01,nan,nan,nan
1.986110000000000098e-01,5.242720000000000269e+00,-7.149169999999999803e+00,-8.075739999999999696e+00,nan,1.986110000000000098e-01,nan,nan,nan,1.986110000000000098e-01
1.894010000000000138e-01,6.195949999999999847e+00,-7.149169999999999803e+00,-8.075739999999999696e+00,nan,1.894010000000000138e-01,nan,nan,nan,1.894010000000000138e-01
2.033320000000000127e-01,7.149169999999999803e+00,-7.149169999999999803e+00,-8.075739999999999696e+00,nan,2.033320000000000127e-01,nan,nan,nan,2.033320000000000127e-01
2.234190000000000065e-01,8.102389999999999759e+00,-7.149169999999999803e+00,-8.075739999999999696e+00,nan,2.234190000000000065e-01,nan,nan,nan,2.234190000000000065e-01
2.814030000000000142e-01,9.055619999999999337e+00,-7.149169999999999803e+00,-8.075739999999999696e+00,nan,2.814030000000000142e-01,nan,nan,nan,2.814030000000000142e-01
1.894409999999999983e-01,-7.149169999999999803e+00,-6.195949999999999847e+00,-8.075739999999999696e+00,1.894409999999999983e-01,nan,1.894409999999999983e-01,nan,nan,nan
1.280389999999999862e-01,-6.195949999999999847e+00,-6.195949999999999847e+00,-8.075739999999999696e+00,1.280389999999999862e-01,nan,1.280389999999999862e-01,nan,nan,nan
2.070049999999999946e-01,5.242720000000000269e+00,-6.195949999999999847e+00,-8.075739999999999696e+00,nan,2.070049999999999946e-01,nan,nan,nan,2.070049999999999946e-01
2.107090000000000074e-01,6.195949999999999847e+00,-6.195949999999999847e+00,-8.075739999999999696e+00,nan,2.107090000000000074e-01,nan,nan,nan,2.107090000000000074e-01
2.257480000000000042e-01,7.149169999999999803e+00,-6.195949999999999847e+00,-8.075739999999999696e+00,nan,2.257480000000000042e-01,nan,nan,nan,2.257480000000000042e-01
2.416320000000000134e-01,8.102389999999999759e+00,-6.195949999999999847e+00,-8.075739999999999696e+00,nan,2.416320000000000134e-01,nan,nan,nan,2.416320000000000134e-01
1.725730000000000042e-01,-7.149169999999999803e+00,-5.242729999999999890e+00,-8.075739999999999696e+00,1.725730000000000042e-01,nan,1.725730000000000042e-01,nan,nan,nan
8.976929999999999632e-02,-6.195949999999999847e+00,-5.242729999999999890e+00,-8.075739999999999696e+00,8.976929999999999632e-02,nan,8.976929999999999632e-02,nan,nan,nan
1.391900000000000082e-01,5.242720000000000269e+00,-5.242729999999999890e+00,-8.075739999999999696e+00,nan,1.391900000000000082e-01,nan,nan,nan,1.391900000000000082e-01
1.781619999999999870e-01,6.195949999999999847e+00,-5.242729999999999890e+00,-8.075739999999999696e+00,nan,1.781619999999999870e-01,nan,nan,nan,1.781619999999999870e-01
2.050279999999999880e-01,7.149169999999999803e+00,-5.242729999999999890e+00,-8.075739999999999696e+00,nan,2.050279999999999880e-01,nan,nan,nan,2.050279999999999880e-01
1.751609999999999973e-02,-6.195949999999999847e+00,-4.289500000000000313e+00,-8.075739999999999696e+00,1.751609999999999973e-02,nan,1.751609999999999973e-02,nan,nan,nan
1.117230000000000029e-01,5.242720000000000269e+00,-4.289500000000000313e+00,-8.075739999999999696e+00,nan,1.117230000000000029e-01,nan,nan,nan,1.117230000000000029e-01
1.698030000000000095e-01,6.195949999999999847e+00,-4.289500000000000313e+00,-8.075739999999999696e+00,nan,1.698030000000000095e-01,nan,nan,nan,1.698030000000000095e-01
1.987490000000000090e-01,7.149169999999999803e+00,-4.289500000000000313e+00,-8.075739999999999696e+00,nan,1.987490000000000090e-01,nan,nan,nan,1.987490000000000090e-01
-5.377509999999999929e-02,-6.195949999999999847e+00,-3.336279999999999912e+00,-8.075739999999999696e+00,-5.377509999999999929e-02,nan,-5.377509999999999929e-02,nan,nan,nan
1.366469999999999907e-01,5.242720000000000269e+00,-3.336279999999999912e+00,-8.075739999999999696e+00,nan,1.366469999999999907e-01,nan,nan,nan,1.366469999999999907e-01
2.040359999999999951e-01,6.195949999999999847e+00,-3.336279999999999912e+00,-8.075739999999999696e+00,nan,2.040359999999999951e-01,nan,nan,nan,2.040359999999999951e-01
2.084000000000000019e-01,5.242720000000000269e+00,-2.383059999999999956e+00,-8.075739999999999696e+00,nan,2.084000000000000019e-01,nan,nan,nan,2.084000000000000019e-01
1.244169999999999998e-01,-7.149169999999999803e+00,-1.572819999999999929e+01,-7.122519999999999740e+00,1.244169999999999998e-01,nan,1.244169999999999998e-01,nan,nan,nan
1.266980000000000051e-01,-6.195949999999999847e+00,-1.572819999999999929e+01,-7.122519999999999740e+00,1.266980000000000051e-01,nan,1.266980000000000051e-01,nan,nan,nan
1.246450000000000058e-01,-5.242729999999999890e+00,-1.572819999999999929e+01,-7.122519999999999740e+00,1.246450000000000058e-01,nan,1.246450000000000058e-01,nan,nan,nan
1.297550000000000092e-01,-4.289500000000000313e+00,-1.572819999999999929e+01,-7.122519999999999740e+00,1.297550000000000092e-01,nan,1.297550000000000092e-01,nan,nan,nan
1.156500000000000028e-01,7.149169999999999803e+00,-1.572819999999999929e+01,-7.122519999999999740e+00,nan,1.156500000000000028e-01,nan,nan,nan,1.156500000000000028e-01
1.425549999999999873e-01,-8.102389999999999759e+00,-1.477500000000000036e+01,-7.122519999999999740e+00,1.425549999999999873e-01,nan,1.425549999999999873e-01,nan,nan,nan
1.445899999999999963e-01,-7.149169999999999803e+00,-1.477500000000000036e+01,-7.122519999999999740e+00,1.445899999999999963e-01,nan,1.445899999999999963e-01,nan,nan,nan
1.391499999999999959e-01,-6.195949999999999847e+00,-1.477500000000000036e+01,-7.122519999999999740e+00,1.391499999999999959e-01,nan,1.391499999999999959e-01,nan,nan,nan
1.314980000000000038e-01,-5.242729999999999890e+00,-1.477500000000000036e+01,-7.122519999999999740e+00,1.314980000000000038e-01,nan,1.314980000000000038e-01,nan,nan,nan
1.287369999999999903e-01,-4.289500000000000313e+00,-1.477500000000000036e+01,-7.122519999999999740e+00,1.287369999999999903e-01,nan,1.287369999999999903e-01,nan,nan,nan
1.721729999999999927e-01,5.242720000000000269e+00,-1.477500000000000036e+01,-7.122519999999999740e+00,nan,1.721729999999999927e-01,nan,nan,nan,1.721729999999999927e-01
1.650179999999999980e-01,6.195949999999999847e+00,-1.477500000000000036e+01,-7.122519999999999740e+00,nan,1.650179999999999980e-01,nan,nan,nan,1.650179999999999980e-01
1.582320000000000115e-01,7.149169999999999803e+00,-1.477500000000000036e+01,-7.122519999999999740e+00,nan,1.582320000000000115e-01,nan,nan,nan,1.582320000000000115e-01
1.543579999999999952e-01,8.102389999999999759e+00,-1.477500000000000036e+01,-7.122519999999999740e+00,nan,1.543579999999999952e-01,nan,nan,nan,1.543579999999999952e-01
1.470450000000000090e-01,9.055619999999999337e+00,-1.477500000000000036e+01,-7.122519999999999740e+00,nan,1.470450000000000090e-01,nan,nan,nan,1.470450000000000090e-01
1.728079999999999894e-01,-8.102389999999999759e+00,-1.382169999999999987e+01,-7.122519999999999740e+00,1.728079999999999894e-01,nan,1.728079999999999894e-01,nan,nan,nan
1.569059999999999899e-01,-7.149169999999999803e+00,-1.382169999999999987e+01,-7.122519999999999740e+00,1.569059999999999899e-01,nan,1.569059999999999899e-01,nan,nan,nan
1.404650000000000065e-01,-6.195949999999999847e+00,-1.382169999999999987e+01,-7.122519999999999740e+00,1.404650000000000065e-01,nan,1.404650000000000065e-01,nan,nan,nan
1.225590000000000013e-01,-5.242729999999999890e+00,-1.382169999999999987e+01,-7.122519999999999740e+00,1.225590000000000013e-01,nan,1.225590000000000013e-01,nan,nan,nan
1.742289999999999950e-01,4.289500000000000313e+00,-1.382169999999999987e+01,-7.122519999999999740e+00,nan,1.742289999999999950e-01,nan,nan,nan,1.742289999999999950e-01
1.702700000000000047e-01,5.242720000000000269e+00,-1.382169999999999987e+01,-7.122519999999999740e+00,nan,1.702700000000000047e-01,nan,nan,nan,1.702700000000000047e-01
1.608020000000000005e-01,6.195949999999999847e+00,-1.382169999999999987e+01,-7.122519999999999740e+00,nan,1.608020000000000005e-01,nan,nan,nan,1.608020000000000005e-01
1.592359999999999887e-01,7.149169999999999803e+00,-1.382169999999999987e+01,-7.122519999999999740e+00,nan,1.592359999999999887e-01,nan,nan,nan,1.592359999999999887e-01
1.656360000000000054e-01,8.102389999999999759e+00,-1.382169999999999987e+01,-7.122519999999999740e+00,nan,1.656360000000000054e-01,nan,nan,nan,1.656360000000000054e-01
1.738069999999999893e-01,9.055619999999999337e+00,-1.382169999999999987e+01,-7.122519999999999740e+00,nan,1.738069999999999893e-01,nan,nan,nan,1.738069999999999893e-01
1.736550000000000038e-01,-9.055619999999999337e+00,-1.286849999999999916e+01,-7.122519999999999740e+00,1.736550000000000038e-01,nan,1.736550000000000038e-01,nan,nan,nan
1.853219999999999867e-01,-8.102389999999999759e+00,-1.286849999999999916e+01,-7.122519999999999740e+00,1.853219999999999867e-01,nan,1.853219999999999867e-01,nan,nan,nan
1.598660000000000081e-01,-7.149169999999999803e+00,-1.286849999999999916e+01,-7.122519999999999740e+00,1.598660000000000081e-01,nan,1.598660000000000081e-01,nan,nan,nan
1.368109999999999882e-01,-6.195949999999999847e+00,-1.286849999999999916e+01,-7.122519999999999740e+00,1.368109999999999882e-01,nan,1.368109999999999882e-01,nan,nan,nan
1.142399999999999943e-01,-5.242729999999999890e+00,-1.286849999999999916e+01,-7.122519999999999740e+00,1.142399999999999943e-01,nan,1.142399999999999943e-01,nan,nan,nan
1.244230000000000058e-01,3.336279999999999912e+00,-1.286849999999999916e+01,-7.122519999999999740e+00,nan,1.244230000000000058e-01,nan,nan,nan,1.244230000000000058e-01
1.512020000000000031e-01,4.289500000000000313e+00,-1.286849999999999916e+01,-7.122519999999999740e+00,nan,1.512020000000000031e-01,nan,nan,nan,1.512020000000000031e-01
1.480430000000000079e-01,5.242720000000000269e+00,-1.286849999999999916e+01,-7.122519999999999740e+00,nan,1.480430000000000079e-01,nan,nan,nan,1.480430000000000079e-01
1.425019999999999898e-01,6.195949999999999847e+00,-1.286849999999999916e+01,-7.122519999999999740e+00,nan,1.425019999999999898e-01,nan,nan,nan,1.425019999999999898e-01
1.450230000000000130e-01,7.149169999999999803e+00,-1.286849999999999916e+01,-7.122519999999999740e+00,nan,1.450230000000000130e-01,nan,nan,nan,1.450230000000000130e-01
1.593799999999999939e-01,8.102389999999999759e+00,-1.286849999999999916e+01,-7.122519999999999740e+00,nan,1.593799999999999939e-01,nan,nan,nan,1.593799999999999939e-01
1.781480000000000008e-01,9.055619999999999337e+00,-1.286849999999999916e+01,-7.122519999999999740e+00,nan,1.781480000000000008e-01,nan,nan,nan,1.781480000000000008e-01
1.799890000000000101e-01,1.000880000000000081e+01,-1.286849999999999916e+01,-7.122519999999999740e+00,nan,1.799890000000000101e-01,nan,nan,nan,1.799890000000000101e-01
1.771659999999999902e-01,-9.055619999999999337e+00,-1.191530000000000022e+01,-7.122519999999999740e+00,1.771659999999999902e-01,nan,1.771659999999999902e-01,nan,nan,nan
1.892759999999999998e-01,-8.102389999999999759e+00,-1.191530000000000022e+01,-7.122519999999999740e+00,1.892759999999999998e-01,nan,1.892759999999999998e-01,nan,nan,nan
1.634349999999999969e-01,-7.149169999999999803e+00,-1.191530000000000022e+01,-7.122519999999999740e+00,1.634349999999999969e-01,nan,1.634349999999999969e-01,nan,nan,nan
1.365449999999999997e-01,-6.195949999999999847e+00,-1.191530000000000022e+01,-7.122519999999999740e+00,1.365449999999999997e-01,nan,1.365449999999999997e-01,nan,nan,nan
1.090489999999999932e-01,-5.242729999999999890e+00,-1.191530000000000022e+01,-7.122519999999999740e+00,1.090489999999999932e-01,nan,1.090489999999999932e-01,nan,nan,nan
9.259290000000000576e-02,-4.289500000000000313e+00,-1.191530000000000022e+01,-7.122519999999999740e+00,9.259290000000000576e-02,nan,9.259290000000000576e-02,nan,nan,nan
4.863920000000000049e-02,-4.766099999999999781e-01,-1.191530000000000022e+01,-7.122519999999999740e+00,nan,4.863920000000000049e-02,nan,nan,nan,4.863920000000000049e-02
4.803410000000000318e-02,1.429829999999999934e+00,-1.191530000000000022e+01,-7.122519999999999740e+00,nan,4.803410000000000318e-02,nan,nan,nan,4.803410000000000318e-02
8.022360000000000602e-02,2.383059999999999956e+00,-1.191530000000000022e+01,-7.122519999999999740e+00,nan,8.022360000000000602e-02,nan,nan,nan,8.022360000000000602e-02
9.791550000000000253e-02,3.336279999999999912e+00,-1.191530000000000022e+01,-7.122519999999999740e+00,nan,9.791550000000000253e-02,nan,nan,nan,9.791550000000000253e-02
1.204950000000000049e-01,4.289500000000000313e+00,-1.191530000000000022e+01,-7.122519999999999740e+00,nan,1.204950000000000049e-01,nan,nan,nan,1.204950000000000049e-01
1.210279999999999967e-01,5.242720000000000269e+00,-1.191530000000000022e+01,-7.122519999999999740e+00,nan,1.210279999999999967e-01,nan,nan,nan,1.210279999999999967e-01
1.216389999999999971e-01,6.195949999999999847e+00,-1.191530000000000022e+01,-7.122519999999999740e+00,nan,1.216389999999999971e-01,nan,nan,nan,1.216389999999999971e-01
1.302109999999999934e-01,7.149169999999999803e+00,-1.191530000000000022e+01,-7.122519999999999740e+00,nan,1.302109999999999934e-01,nan,nan,nan,1.302109999999999934e-01
1.513140000000000041e-01,8.102389999999999759e+00,-1.191530000000000022e+01,-7.122519999999999740e+00,nan,1.513140000000000041e-01,nan,nan,nan,1.513140000000000041e-01
1.779390000000000138e-01,9.055619999999999337e+00,-1.191530000000000022e+01,-7.122519999999999740e+00,nan,1.779390000000000138e-01,nan,nan,nan,1.779390000000000138e-01
1.883579999999999977e-01,1.000880000000000081e+01,-1.191530000000000022e+01,-7.122519999999999740e+00,nan,1.883579999999999977e-01,nan,nan,nan,1.883579999999999977e-01
1.726129999999999887e-01,-9.055619999999999337e+00,-1.096209999999999951e+01,-7.122519999999999740e+00,1.726129999999999887e-01,nan,1.726129999999999887e-01,nan,nan,nan
1.980800000000000061e-01,-8.102389999999999759e+00,-1.096209999999999951e+01,-7.122519999999999740e+00,1.980800000000000061e-01,nan,1.980800000000000061e-01,nan,nan,nan
1.710740000000000038e-01,-7.149169999999999803e+00,-1.096209999999999951e+01,-7.122519999999999740e+00,1.710740000000000038e-01,nan,1.710740000000000038e-01,nan,nan,nan
1.426709999999999923e-01,-6.195949999999999847e+00,-1.096209999999999951e+01,-7.122519999999999740e+00,1.426709999999999923e-01,nan,1.426709999999999923e-01,nan,nan,nan
1.112490000000000007e-01,-5.242729999999999890e+00,-1.096209999999999951e+01,-7.122519999999999740e+00,1.112490000000000007e-01,nan,1.112490000000000007e-01,nan,nan,nan
9.214410000000000656e-02,-4.289500000000000313e+00,-1.096209999999999951e+01,-7.122519999999999740e+00,9.214410000000000656e-02,nan,9.214410000000000656e-02,nan,nan,nan
7.795779999999999377e-02,-3.336279999999999912e+00,-1.096209999999999951e+01,-7.122519999999999740e+00,7.795779999999999377e-02,nan,7.795779999999999377e-02,nan,nan,nan
5.794819999999999832e-02,-2.383059999999999956e+00,-1.096209999999999951e+01,-7.122519999999999740e+00,5.794819999999999832e-02,nan,5.794819999999999832e-02,nan,nan,nan
6.995089999999999641e-02,-1.429829999999999934e+00,-1.096209999999999951e+01,-7.122519999999999740e+00,nan,6.995089999999999641e-02,nan,nan,nan,6.995089999999999641e-02
5.027020000000000099e-02,-4.766099999999999781e-01,-1.096209999999999951e+01,-7.122519999999999740e+00,nan,5.027020000000000099e-02,nan,nan,nan,5.027020000000000099e-02
2.371269999999999975e-02,4.766119999999999801e-01,-1.096209999999999951e+01,-7.122519999999999740e+00,nan,2.371269999999999975e-02,nan,nan,nan,2.371269999999999975e-02
3.648219999999999935e-02,1.429829999999999934e+00,-1.096209999999999951e+01,-7.122519999999999740e+00,nan,3.648219999999999935e-02,nan,nan,nan,3.648219999999999935e-02
4.733659999999999951e-02,2.383059999999999956e+00,-1.096209999999999951e+01,-7.122519999999999740e+00,nan,4.733659999999999951e-02,nan,nan,nan,4.733659999999999951e-02
6.944849999999999635e-02,3.336279999999999912e+00,-1.096209999999999951e+01,-7.122519999999999740e+00,nan,6.944849999999999635e-02,nan,nan,nan,6.944849999999999635e-02
9.672559999999999492e-02,4.289500000000000313e+00,-1.096209999999999951e+01,-7.122519999999999740e+00,nan,9.672559999999999492e-02,nan,nan,nan,9.672559999999999492e-02
1.022150000000000003e-01,5.242720000000000269e+00,-1.096209999999999951e+01,-7.122519999999999740e+00,nan,1.022150000000000003e-01,nan,nan,nan,1.022150000000000003e-01
1.080409999999999981e-01,6.195949999999999847e+00,-1.096209999999999951e+01,-7.122519999999999740e+00,nan,1.080409999999999981e-01,nan,nan,nan,1.080409999999999981e-01
1.226819999999999994e-01,7.149169999999999803e+00,-1.096209999999999951e+01,-7.122519999999999740e+00,nan,1.226819999999999994e-01,nan,nan,nan,1.226819999999999994e-01
1.499630000000000130e-01,8.102389999999999759e+00,-1.096209999999999951e+01,-7.122519999999999740e+00,nan,1.499630000000000130e-01,nan,nan,nan,1.499630000000000130e-01
1.801419999999999966e-01,9.055619999999999337e+00,-1.096209999999999951e+01,-7.122519999999999740e+00,nan,1.801419999999999966e-01,nan,nan,nan,1.801419999999999966e-01
1.864369999999999916e-01,1.000880000000000081e+01,-1.096209999999999951e+01,-7.122519999999999740e+00,nan,1.864369999999999916e-01,nan,nan,nan,1.864369999999999916e-01
1.596299999999999941e-01,-9.055619999999999337e+00,-1.000880000000000081e+01,-7.122519999999999740e+00,1.596299999999999941e-01,nan,1.596299999999999941e-01,nan,nan,nan
2.022770000000000123e-01,-8.102389999999999759e+00,-1.000880000000000081e+01,-7.122519999999999740e+00,2.022770000000000123e-01,nan,2.022770000000000123e-01,nan,nan,nan
1.779010000000000036e-01,-7.149169999999999803e+00,-1.000880000000000081e+01,-7.122519999999999740e+00,1.779010000000000036e-01,nan,1.779010000000000036e-01,nan,nan,nan
1.516019999999999868e-01,-6.195949999999999847e+00,-1.000880000000000081e+01,-7.122519999999999740e+00,1.516019999999999868e-01,nan,1.516019999999999868e-01,nan,nan,nan
1.174079999999999985e-01,-5.242729999999999890e+00,-1.000880000000000081e+01,-7.122519999999999740e+00,1.174079999999999985e-01,nan,1.174079999999999985e-01,nan,nan,nan
7.053919999999999635e-02,-2.383059999999999956e+00,-1.000880000000000081e+01,-7.122519999999999740e+00,7.053919999999999635e-02,nan,7.053919999999999635e-02,nan,nan,nan
1.146650000000000030e-01,-1.429829999999999934e+00,-1.000880000000000081e+01,-7.122519999999999740e+00,nan,1.146650000000000030e-01,nan,nan,nan,1.146650000000000030e-01
3.487169999999999853e-02,1.429829999999999934e+00,-1.000880000000000081e+01,-7.122519999999999740e+00,nan,3.487169999999999853e-02,nan,nan,nan,3.487169999999999853e-02
1.484639999999999918e-02,2.383059999999999956e+00,-1.000880000000000081e+01,-7.122519999999999740e+00,nan,1.484639999999999918e-02,nan,nan,nan,1.484639999999999918e-02
1.093750000000000000e-01,6.195949999999999847e+00,-1.000880000000000081e+01,-7.122519999999999740e+00,nan,1.093750000000000000e-01,nan,nan,nan,1.093750000000000000e-01
1.270560000000000023e-01,7.149169999999999803e+00,-1.000880000000000081e+01,-7.122519999999999740e+00,nan,1.270560000000000023e-01,nan,nan,nan,1.270560000000000023e-01
1.553420000000000079e-01,8.102389999999999759e+00,-1.000880000000000081e+01,-7.122519999999999740e+00,nan,1.553420000000000079e-01,nan,nan,nan,1.553420000000000079e-01
1.865779999999999939e-01,9.055619999999999337e+00,-1.000880000000000081e+01,-7.122519999999999740e+00,nan,1.865779999999999939e-01,nan,nan,nan,1.865779999999999939e-01
2.038989999999999969e-01,-8.102389999999999759e+00,-9.055619999999999337e+00,-7.122519999999999740e+00,2.038989999999999969e-01,nan,2.038989999999999969e-01,nan,nan,nan
1.849129999999999940e-01,-7.149169999999999803e+00,-9.055619999999999337e+00,-7.122519999999999740e+00,1.849129999999999940e-01,nan,1.849129999999999940e-01,nan,nan,nan
1.600729999999999931e-01,-6.195949999999999847e+00,-9.055619999999999337e+00,-7.122519999999999740e+00,1.600729999999999931e-01,nan,1.600729999999999931e-01,nan,nan,nan
1.240890000000000049e-01,-5.242729999999999890e+00,-9.055619999999999337e+00,-7.122519999999999740e+00,1.240890000000000049e-01,nan,1.240890000000000049e-01,nan,nan,nan
1.241120000000000001e-01,6.195949999999999847e+00,-9.055619999999999337e+00,-7.122519999999999740e+00,nan,1.241120000000000001e-01,nan,nan,nan,1.241120000000000001e-01
1.428590000000000138e-01,7.149169999999999803e+00,-9.055619999999999337e+00,-7.122519999999999740e+00,nan,1.428590000000000138e-01,nan,nan,nan,1.428590000000000138e-01
1.706930000000000114e-01,8.102389999999999759e+00,-9.055619999999999337e+00,-7.122519999999999740e+00,nan,1.706930000000000114e-01,nan,nan,nan,1.706930000000000114e-01
2.007770000000000110e-01,9.055619999999999337e+00,-9.055619999999999337e+00,-7.122519999999999740e+00,nan,2.007770000000000110e-01,nan,nan,nan,2.007770000000000110e-01
2.047200000000000131e-01,-8.102389999999999759e+00,-8.102389999999999759e+00,-7.122519999999999740e+00,2.047200000000000131e-01,nan,2.047200000000000131e-01,nan,nan,nan
1.892830000000000068e-01,-7.149169999999999803e+00,-8.102389999999999759e+00,-7.122519999999999740e+00,1.892830000000000068e-01,nan,1.892830000000000068e-01,nan,nan,nan
1.656209999999999904e-01,-6.195949999999999847e+00,-8.102389999999999759e+00,-7.122519999999999740e+00,1.656209999999999904e-01,nan,1.656209999999999904e-01,nan,nan,nan
1.603020000000000000e-01,6.195949999999999847e+00,-8.102389999999999759e+00,-7.122519999999999740e+00,nan,1.603020000000000000e-01,nan,nan,nan,1.603020000000000000e-01
1.739090000000000080e-01,7.149169999999999803e+00,-8.102389999999999759e+00,-7.122519999999999740e+00,nan,1.739090000000000080e-01,nan,nan,nan,1.739090000000000080e-01
1.967299999999999882e-01,8.102389999999999759e+00,-8.102389999999999759e+00,-7.122519999999999740e+00,nan,1.967299999999999882e-01,nan,nan,nan,1.967299999999999882e-01
2.250540000000000040e-01,9.055619999999999337e+00,-8.102389999999999759e+00,-7.122519999999999740e+00,nan,2.250540000000000040e-01,nan,nan,nan,2.250540000000000040e-01
2.244829999999999881e-01,-8.102389999999999759e+00,-7.149169999999999803e+00,-7.122519999999999740e+00,2.244829999999999881e-01,nan,2.244829999999999881e-01,nan,nan,nan
2.028999999999999970e-01,-7.149169999999999803e+00,-7.149169999999999803e+00,-7.122519999999999740e+00,2.028999999999999970e-01,nan,2.028999999999999970e-01,nan,nan,nan
1.712269999999999903e-01,-6.195949999999999847e+00,-7.149169999999999803e+00,-7.122519999999999740e+00,1.712269999999999903e-01,nan,1.712269999999999903e-01,nan,nan,nan
1.967839999999999867e-01,6.195949999999999847e+00,-7.149169999999999803e+00,-7.122519999999999740e+00,nan,1.967839999999999867e-01,nan,nan,nan,1.967839999999999867e-01
2.125960000000000072e-01,7.149169999999999803e+00,-7.149169999999999803e+00,-7.122519999999999740e+00,nan,2.125960000000000072e-01,nan,nan,nan,2.125960000000000072e-01
2.333929999999999894e-01,8.102389999999999759e+00,-7.149169999999999803e+00,-7.122519999999999740e+00,nan,2.333929999999999894e-01,nan,nan,nan,2.333929999999999894e-01
2.653139999999999943e-01,9.055619999999999337e+00,-7.149169999999999803e+00,-7.122519999999999740e+00,nan,2.653139999999999943e-01,nan,nan,nan,2.653139999999999943e-01
2.541479999999999850e-01,-8.102389999999999759e+00,-6.195949999999999847e+00,-7.122519999999999740e+00,2.541479999999999850e-01,nan,2.541479999999999850e-01,nan,nan,nan
2.164149999999999963e-01,-7.149169999999999803e+00,-6.195949999999999847e+00,-7.122519999999999740e+00,2.164149999999999963e-01,nan,2.164149999999999963e-01,nan,nan,nan
1.662399999999999989e-01,-6.195949999999999847e+00,-6.195949999999999847e+00,-7.122519999999999740e+00,1.662399999999999989e-01,nan,1.662399999999999989e-01,nan,nan,nan
2.291860000000000008e-01,6.195949999999999847e+00,-6.195949999999999847e+00,-7.122519999999999740e+00,nan,2.291860000000000008e-01,nan,nan,nan,2.291860000000000008e-01
2.420660000000000034e-01,7.149169999999999803e+00,-6.195949999999999847e+00,-7.122519999999999740e+00,nan,2.420660000000000034e-01,nan,nan,nan,2.420660000000000034e-01
2.657419999999999782e-01,8.102389999999999759e+00,-6.195949999999999847e+00,-7.122519999999999740e+00,nan,2.657419999999999782e-01,nan,nan,nan,2.657419999999999782e-01
2.292230000000000101e-01,-7.149169999999999803e+00,-5.242729999999999890e+00,-7.122519999999999740e+00,2.292230000000000101e-01,nan,2.292230000000000101e-01,nan,nan,nan
1.550890000000000046e-01,-6.195949999999999847e+00,-5.242729999999999890e+00,-7.122519999999999740e+00,1.550890000000000046e-01,nan,1.550890000000000046e-01,nan,nan,nan
1.950800000000000034e-01,6.195949999999999847e+00,-5.242729999999999890e+00,-7.122519999999999740e+00,nan,1.950800000000000034e-01,nan,nan,nan,1.950800000000000034e-01
2.252450000000000008e-01,7.149169999999999803e+00,-5.242729999999999890e+00,-7.122519999999999740e+00,nan,2.252450000000000008e-01,nan,nan,nan,2.252450000000000008e-01
2.551689999999999792e-01,8.102389999999999759e+00,-5.242729999999999890e+00,-7.122519999999999740e+00,nan,2.551689999999999792e-01,nan,nan,nan,2.551689999999999792e-01
2.101290000000000102e-01,-7.149169999999999803e+00,-4.289500000000000313e+00,-7.122519999999999740e+00,2.101290000000000102e-01,nan,2.101290000000000102e-01,nan,nan,nan
1.274280000000000135e-01,-6.195949999999999847e+00,-4.289500000000000313e+00,-7.122519999999999740e+00,1.274280000000000135e-01,nan,1.274280000000000135e-01,nan,nan,nan
1.739799999999999958e-01,6.195949999999999847e+00,-4.289500000000000313e+00,-7.122519999999999740e+00,nan,1.739799999999999958e-01,nan,nan,nan,1.739799999999999958e-01
2.142459999999999920e-01,7.149169999999999803e+00,-4.289500000000000313e+00,-7.122519999999999740e+00,nan,2.142459999999999920e-01,nan,nan,nan,2.142459999999999920e-01
9.602199999999999624e-02,-6.195949999999999847e+00,-3.336279999999999912e+00,-7.122519999999999740e+00,9.602199999999999624e-02,nan,9.602199999999999624e-02,nan,nan,nan
1.154919999999999974e-01,5.242720000000000269e+00,-3.336279999999999912e+00,-7.122519999999999740e+00,nan,1.154919999999999974e-01,nan,nan,nan,1.154919999999999974e-01
1.693000000000000060e-01,6.195949999999999847e+00,-3.336279999999999912e+00,-7.122519999999999740e+00,nan,1.693000000000000060e-01,nan,nan,nan,1.693000000000000060e-01
1.634240000000000137e-01,5.242720000000000269e+00,-2.383059999999999956e+00,-7.122519999999999740e+00,nan,1.634240000000000137e-01,nan,nan,nan,1.634240000000000137e-01
1.320280000000000065e-01,-7.149169999999999803e+00,-1.572819999999999929e+01,-6.169290000000000163e+00,1.320280000000000065e-01,nan,1.320280000000000065e-01,nan,nan,nan
