Specific Ventilation (mL/mL),x (mm),y (mm),z (mm)
0.017621,-32,-80,-100.25
0.0220097,-24,-80,-100.25
0.0142871,-16,-80,-100.25
0.0180953,-40,-72,-100.25
0.0190494,-32,-72,-100.25
0.0241738,-24,-72,-100.25
0.0156783,-16,-72,-100.25
0.0131685,-40,-64,-100.25
-0.0242455,-48,-40,-100.25
0.00933871,-40,-16,-100.25
0.00768464,-32,-16,-100.25
0.01643,-32,-8,-100.25
0.0,-24,-8,-100.25
0.0294014,-24,-96,-92.25
0.0278326,-16,-96,-92.25
0.0239587,-32,-88,-92.25
0.0281158,-24,-88,-92.25
0.0259051,-16,-88,-92.25
0.0238993,-8,-88,-92.25
0.0159889,-40,-80,-92.25
0.0223548,-32,-80,-92.25
0.0269885,-24,-80,-92.25
0.0248605,-16,-80,-92.25
0.0210972,-8,-80,-92.25
0.0152609,-40,-72,-92.25
0.0224234,-32,-72,-92.25
0.0262401,-24,-72,-92.25
0.0221555,-16,-72,-92.25
0.0187394,-8,-72,-92.25
0.0177126,-40,-64,-92.25
0.0218355,-32,-64,-92.25
0.0239161,-24,-64,-92.25
0.033327,-48,-56,-92.25
0.0287858,-40,-56,-92.25
0.0317685,-32,-56,-92.25
0.0229629,-48,-48,-92.25
0.0249692,-40,-48,-92.25
0.0191862,-48,-40,-92.25
-0.00283795,-48,-32,-92.25
0.0349638,-40,-16,-92.25
0.0156933,-32,-16,-92.25
0.0567945,-40,-8,-92.25
0.0382418,-32,-8,-92.25
0.0354933,-24,-8,-92.25
0.0466516,-32,0,-92.25
0.0263455,-24,-104,-84.25
0.0280443,-16,-104,-84.25
0.0226835,-32,-96,-84.25
0.0296412,-24,-96,-84.25
0.0289354,-16,-96,-84.25
0.026006,-8,-96,-84.25
0.0092962,-40,-88,-84.25
0.0209535,-32,-88,-84.25
0.0273828,-24,-88,-84.25
0.026544,-16,-88,-84.25
0.0244201,-8,-88,-84.25
0.0131587,0,-88,-84.25
0.0116218,-40,-80,-84.25
0.0215007,-32,-80,-84.25
0.0259797,-24,-80,-84.25
0.0243228,-16,-80,-84.25
0.0210804,-8,-80,-84.25
0.0083451,0,-80,-84.25
0.0136211,-40,-72,-84.25
0.0234738,-32,-72,-84.25
0.026204,-24,-72,-84.25
0.0221559,-16,-72,-84.25
0.0167695,-8,-72,-84.25
0.00443768,0,-72,-84.25
0.0139924,-48,-64,-84.25
0.0188319,-40,-64,-84.25
0.0265158,-32,-64,-84.25
0.0273304,-24,-64,-84.25
0.0219714,-16,-64,-84.25
0.0160899,-8,-64,-84.25
0.0243711,-48,-56,-84.25
0.0231165,-40,-56,-84.25
0.0283884,-32,-56,-84.25
0.0318567,-24,-56,-84.25
0.0321255,-48,-48,-84.25
0.028929,-40,-48,-84.25
0.031985,-32,-48,-84.25
0.0323328,-48,-40,-84.25
0.0354293,-40,-40,-84.25
0.0136564,-48,-32,-84.25
0.0150039,-40,-32,-84.25
0.0174316,-48,-24,-84.25
0.0207831,-40,-24,-84.25
0.040416,-48,-16,-84.25
0.0340061,-40,-16,-84.25
0.0228112,-32,-16,-84.25
0.0566157,-40,-8,-84.25
0.0429847,-32,-8,-84.25
0.0389885,-24,-8,-84.25
0.0109347,8,-8,-84.25
0.0618799,-32,0,-84.25
0.00985398,0,0,-84.25
0.0202193,8,0,-84.25
0.0228096,0,8,-84.25
0.0297297,8,8,-84.25
0.0150767,-24,-112,-76.25
0.0173144,-16,-112,-76.25
0.018429,-32,-104,-76.25
0.0237182,-24,-104,-76.25
0.0242005,-16,-104,-76.25
0.0229645,-8,-104,-76.25
0.0160396,-40,-96,-76.25
0.0230518,-32,-96,-76.25
0.028733,-24,-96,-76.25
0.0282249,-16,-96,-76.25
0.0261519,-8,-96,-76.25
0.018199,0,-96,-76.25
0.0170171,-40,-88,-76.25
0.024205,-32,-88,-76.25
0.0281017,-24,-88,-76.25
0.0267244,-16,-88,-76.25
0.0241129,-8,-88,-76.25
0.0160339,0,-88,-76.25
0.0180161,-40,-80,-76.25
0.0247611,-32,-80,-76.25
0.0264749,-24,-80,-76.25
0.0239306,-16,-80,-76.25
0.0193116,-8,-80,-76.25
0.0102101,0,-80,-76.25
0.00269742,-48,-72,-76.25
0.0181536,-40,-72,-76.25
0.0261107,-32,-72,-76.25
0.0260208,-24,-72,-76.25
0.0207657,-16,-72,-76.25
0.0156064,-8,-72,-76.25
0.0091631,0,-72,-76.25
0.0128118,-48,-64,-76.25
0.0223616,-40,-64,-76.25
0.0284046,-32,-64,-76.25
0.0264581,-24,-64,-76.25
0.0198372,-16,-64,-76.25
0.0143959,-8,-64,-76.25
0.0109702,0,-64,-76.25
0.0275998,-48,-56,-76.25
0.0269827,-40,-56,-76.25
0.0285126,-32,-56,-76.25
0.027523,-24,-56,-76.25
0.0229529,-16,-56,-76.25
0.0127119,-8,-56,-76.25
0.0344444,-48,-48,-76.25
0.0341484,-40,-48,-76.25
0.0343104,-32,-48,-76.25
0.0385385,-48,-40,-76.25
0.0437404,-40,-40,-76.25
0.0439551,-32,-40,-76.25
0.0321496,-48,-32,-76.25
0.0401357,-40,-32,-76.25
0.028562,-48,-24,-76.25
0.0359182,-40,-24,-76.25
0.0451612,-32,-24,-76.25
0.0327258,-48,-16,-76.25
0.0394317,-40,-16,-76.25
0.0429682,-32,-16,-76.25
0.0334919,-24,-16,-76.25
0.0210202,16,-16,-76.25
0.037888,-48,-8,-76.25
0.0488704,-40,-8,-76.25
0.055396,-32,-8,-76.25
0.0456378,-24,-8,-76.25
0.0220002,8,-8,-76.25
0.0188843,16,-8,-76.25
0.0536045,-40,0,-76.25
0.0623245,-32,0,-76.25
0.0662132,-24,0,-76.25
0.0210944,0,0,-76.25
0.0274946,8,0,-76.25
0.0263701,16,0,-76.25
0.0394172,-8,8,-76.25
0.029327,0,8,-76.25
0.0374985,8,8,-76.25
0.0313485,0,16,-76.25
0.037536,8,16,-76.25
0.0270829,0,24,-76.25
0.028075,8,24,-76.25
0.00294447,-24,-120,-68.25
0.0104871,-32,-112,-68.25
0.0164542,-24,-112,-68.25
0.0204323,-16,-112,-68.25
0.0225985,-8,-112,-68.25
0.0146852,-40,-104,-68.25
0.0207765,-32,-104,-68.25
0.0240877,-24,-104,-68.25
0.024616,-16,-104,-68.25
0.0245549,-8,-104,-68.25
0.0216854,-40,-96,-68.25
0.0257652,-32,-96,-68.25
0.0277814,-24,-96,-68.25
0.0263735,-16,-96,-68.25
0.0247035,-8,-96,-68.25
0.0180262,0,-96,-68.25
0.0134467,-48,-88,-68.25
0.0235914,-40,-88,-68.25
0.0264497,-32,-88,-68.25
0.0267413,-24,-88,-68.25
0.0241503,-16,-88,-68.25
0.0218169,-8,-88,-68.25
0.0161117,0,-88,-68.25
0.015743,-48,-80,-68.25
0.0235679,-40,-80,-68.25
0.0262055,-32,-80,-68.25
0.0248941,-24,-80,-68.25
0.0199877,-16,-80,-68.25
0.015409,-8,-80,-68.25
0.00895128,0,-80,-68.25
0.0144134,-48,-72,-68.25
0.0244597,-40,-72,-68.25
0.0282159,-32,-72,-68.25
0.025666,-24,-72,-68.25
0.0171876,-16,-72,-68.25
0.0110672,-8,-72,-68.25
0.0077682,0,-72,-68.25
0.022214,-48,-64,-68.25
0.0281315,-40,-64,-68.25
0.0296496,-32,-64,-68.25
0.025225,-24,-64,-68.25
0.0157433,-16,-64,-68.25
0.00925141,-8,-64,-68.25
0.00944785,0,-64,-68.25
0.0301261,-48,-56,-68.25
0.0318813,-40,-56,-68.25
0.0301808,-32,-56,-68.25
0.0263602,-24,-56,-68.25
0.0176967,-16,-56,-68.25
0.00575067,-8,-56,-68.25
0.0111012,0,-56,-68.25
0.0368458,-48,-48,-68.25
0.0384727,-40,-48,-68.25
0.0353729,-32,-48,-68.25
0.0399345,-56,-40,-68.25
0.042383,-48,-40,-68.25
0.0509301,-40,-40,-68.25
0.0449892,-32,-40,-68.25
0.0251884,-56,-32,-68.25
0.0389679,-48,-32,-68.25
0.0513255,-40,-32,-68.25
0.0216099,-56,-24,-68.25
0.0346613,-48,-24,-68.25
0.0431941,-40,-24,-68.25
0.0165046,-56,-16,-68.25
0.0347916,-48,-16,-68.25
0.0417381,-40,-16,-68.25
0.0390775,16,-16,-68.25
0.0182692,-56,-8,-68.25
0.0382091,-48,-8,-68.25
0.0490996,-40,-8,-68.25
0.0552138,-32,-8,-68.25
0.0416323,-24,-8,-68.25
0.0318043,8,-8,-68.25
0.0388311,16,-8,-68.25
0.0139145,-56,0,-68.25
0.0388072,-48,0,-68.25
0.0506887,-40,0,-68.25
0.0577818,-32,0,-68.25
0.0581815,-24,0,-68.25
0.0281276,0,0,-68.25
0.033933,8,0,-68.25
0.0388793,16,0,-68.25
0.0417765,-8,8,-68.25
0.031123,0,8,-68.25
0.0391455,8,8,-68.25
0.0442428,16,8,-68.25
0.0424978,-8,16,-68.25
0.0338239,0,16,-68.25
0.0394301,8,16,-68.25
0.0434815,16,16,-68.25
0.0305345,0,24,-68.25
0.0317563,8,24,-68.25
0.0204894,8,32,-68.25
0.0157068,-32,-120,-60.25
0.0191159,-24,-120,-60.25
0.0245155,-16,-120,-60.25
0.0150912,-40,-112,-60.25
0.019232,-32,-112,-60.25
0.0208017,-24,-112,-60.25
0.02325,-16,-112,-60.25
0.0222172,-8,-112,-60.25
0.0199402,-40,-104,-60.25
0.0222613,-32,-104,-60.25
0.0228823,-24,-104,-60.25
0.0230028,-16,-104,-60.25
0.0221628,-8,-104,-60.25
0.0162632,-48,-96,-60.25
0.0238837,-40,-96,-60.25
0.0246987,-32,-96,-60.25
0.0244261,-24,-96,-60.25
0.0231941,-16,-96,-60.25
0.0218878,-8,-96,-60.25
0.0191029,0,-96,-60.25
0.0159896,-48,-88,-60.25
0.0235705,-40,-88,-60.25
0.0243354,-32,-88,-60.25
0.0231617,-24,-88,-60.25
0.0206733,-16,-88,-60.25
0.01903,-8,-88,-60.25
0.0164628,0,-88,-60.25
