Specific Ventilation (mL/mL),x (mm),y (mm),z (mm)
0.0521686,7.47868,-13.3747,-18.4393
0.0678043,2.51358,-12.3817,-18.4393
0.0859792,3.5066,-12.3817,-18.4393
0.0899725,2.51358,-11.3887,-18.4393
0.16131,3.5066,-11.3887,-18.4393
0.0460762,6.48566,-14.3677,-17.4462
0.076574,7.47868,-14.3677,-17.4462
0.0537505,6.48566,-13.3747,-17.4462
0.0821855,7.47868,-13.3747,-17.4462
0.0893286,8.47169,-13.3747,-17.4462
0.0200604,1.52056,-12.3817,-17.4462
0.101018,2.51358,-12.3817,-17.4462
0.0806042,3.5066,-12.3817,-17.4462
0.0660878,4.49962,-12.3817,-17.4462
0.0320693,6.48566,-12.3817,-17.4462
0.0593733,7.47868,-12.3817,-17.4462
0.0507638,8.47169,-12.3817,-17.4462
-0.00498635,1.52056,-11.3887,-17.4462
0.081425,2.51358,-11.3887,-17.4462
0.0820771,3.5066,-11.3887,-17.4462
0.0211254,7.47868,-11.3887,-17.4462
-0.0292479,7.47868,-10.3957,-17.4462
0.0698301,-2.45152,-15.3608,-16.4532
0.0393504,6.48566,-15.3608,-16.4532
0.136719,-3.44454,-14.3677,-16.4532
0.126419,-2.45152,-14.3677,-16.4532
0.0516353,6.48566,-14.3677,-16.4532
0.0749184,7.47868,-14.3677,-16.4532
0.100536,8.47169,-14.3677,-16.4532
0.0768008,-3.44454,-13.3747,-16.4532
0.0545055,5.49264,-13.3747,-16.4532
0.059411,6.48566,-13.3747,-16.4532
0.0783071,7.47868,-13.3747,-16.4532
0.092508,8.47169,-13.3747,-16.4532
0.027723,1.52056,-12.3817,-16.4532
0.0970773,2.51358,-12.3817,-16.4532
0.0826382,3.5066,-12.3817,-16.4532
0.0666203,4.49962,-12.3817,-16.4532
0.053302,5.49264,-12.3817,-16.4532
0.0503516,6.48566,-12.3817,-16.4532
0.0658665,7.47868,-12.3817,-16.4532
0.066661,8.47169,-12.3817,-16.4532
0.00983068,1.52056,-11.3887,-16.4532
0.0849324,2.51358,-11.3887,-16.4532
0.0897622,3.5066,-11.3887,-16.4532
0.0447856,7.47868,-11.3887,-16.4532
0.0330493,8.47169,-11.3887,-16.4532
0.0134224,7.47868,-10.3957,-16.4532
-0.0107534,7.47868,-9.40265,-16.4532
0.147988,-3.44454,-15.3608,-15.4602
0.180296,-2.45152,-15.3608,-15.4602
0.0590792,-1.4585,-15.3608,-15.4602
0.0291329,6.48566,-15.3608,-15.4602
0.0501167,7.47868,-15.3608,-15.4602
0.125207,-4.43756,-14.3677,-15.4602
0.200836,-3.44454,-14.3677,-15.4602
0.229578,-2.45152,-14.3677,-15.4602
0.048242,5.49264,-14.3677,-15.4602
0.0454705,6.48566,-14.3677,-15.4602
0.0665021,7.47868,-14.3677,-15.4602
0.0897494,8.47169,-14.3677,-15.4602
0.113993,-4.43756,-13.3747,-15.4602
0.161656,-3.44454,-13.3747,-15.4602
0.0479026,3.5066,-13.3747,-15.4602
0.0696573,4.49962,-13.3747,-15.4602
0.0557221,5.49264,-13.3747,-15.4602
0.0541292,6.48566,-13.3747,-15.4602
0.0712426,7.47868,-13.3747,-15.4602
0.0859737,8.47169,-13.3747,-15.4602
0.110259,-4.43756,-12.3817,-15.4602
0.157363,-3.44454,-12.3817,-15.4602
0.0602208,1.52056,-12.3817,-15.4602
0.0894193,2.51358,-12.3817,-15.4602
0.084283,3.5066,-12.3817,-15.4602
0.0667031,4.49962,-12.3817,-15.4602
0.0585109,5.49264,-12.3817,-15.4602
0.0518995,6.48566,-12.3817,-15.4602
0.0657813,7.47868,-12.3817,-15.4602
0.0713845,8.47169,-12.3817,-15.4602
0.166361,-3.44454,-11.3887,-15.4602
0.0697652,1.52056,-11.3887,-15.4602
0.0960473,2.51358,-11.3887,-15.4602
0.0988412,3.5066,-11.3887,-15.4602
0.0529338,7.47868,-11.3887,-15.4602
0.048214,8.47169,-11.3887,-15.4602
0.0723747,-3.44454,-10.3957,-15.4602
0.0266238,7.47868,-10.3957,-15.4602
0.0122242,8.47169,-10.3957,-15.4602
0.017337,7.47868,-9.40265,-15.4602
0.105778,-3.44454,-16.3538,-14.4672
0.132233,-2.45152,-16.3538,-14.4672
0.0631922,-1.4585,-16.3538,-14.4672
0.164046,-4.43756,-15.3608,-14.4672
0.192832,-3.44454,-15.3608,-14.4672
0.185738,-2.45152,-15.3608,-14.4672
0.0802972,-1.4585,-15.3608,-14.4672
-0.00396833,5.49264,-15.3608,-14.4672
0.0135518,6.48566,-15.3608,-14.4672
0.0393311,7.47868,-15.3608,-14.4672
0.066673,8.47169,-15.3608,-14.4672
0.182953,-4.43756,-14.3677,-14.4672
0.232578,-3.44454,-14.3677,-14.4672
0.226731,-2.45152,-14.3677,-14.4672
0.037777,5.49264,-14.3677,-14.4672
0.0412158,6.48566,-14.3677,-14.4672
0.0623579,7.47868,-14.3677,-14.4672
0.0854575,8.47169,-14.3677,-14.4672
0.107353,9.46471,-14.3677,-14.4672
0.203064,-4.43756,-13.3747,-14.4672
0.242693,-3.44454,-13.3747,-14.4672
0.0526012,1.52056,-13.3747,-14.4672
0.0668971,2.51358,-13.3747,-14.4672
0.051899,3.5066,-13.3747,-14.4672
0.0618104,4.49962,-13.3747,-14.4672
0.0555367,5.49264,-13.3747,-14.4672
0.0552619,6.48566,-13.3747,-14.4672
0.0706132,7.47868,-13.3747,-14.4672
0.0874607,8.47169,-13.3747,-14.4672
0.100747,9.46471,-13.3747,-14.4672
0.214168,-4.43756,-12.3817,-14.4672
0.245509,-3.44454,-12.3817,-14.4672
0.0667415,1.52056,-12.3817,-14.4672
0.0836028,2.51358,-12.3817,-14.4672
0.0863292,3.5066,-12.3817,-14.4672
0.0682137,4.49962,-12.3817,-14.4672
0.0628297,5.49264,-12.3817,-14.4672
0.0566464,6.48566,-12.3817,-14.4672
0.0700982,7.47868,-12.3817,-14.4672
0.0798633,8.47169,-12.3817,-14.4672
0.0794092,9.46471,-12.3817,-14.4672
0.223469,-4.43756,-11.3887,-14.4672
0.243915,-3.44454,-11.3887,-14.4672
0.0616413,7.47868,-11.3887,-14.4672
0.0658633,8.47169,-11.3887,-14.4672
0.227513,-4.43756,-10.3957,-14.4672
0.2354,-3.44454,-10.3957,-14.4672
0.0633329,7.47868,-10.3957,-14.4672
0.0518083,8.47169,-10.3957,-14.4672
0.158165,-3.44454,-9.40265,-14.4672
0.060846,7.47868,-9.40265,-14.4672
0.0509325,8.47169,-9.40265,-14.4672
0.0720965,7.47868,-8.40963,-14.4672
0.121255,-4.43756,-16.3538,-13.4742
0.154706,-3.44454,-16.3538,-13.4742
0.154519,-2.45152,-16.3538,-13.4742
0.0787783,-1.4585,-16.3538,-13.4742
0.00406953,7.47868,-16.3538,-13.4742
0.179396,-4.43756,-15.3608,-13.4742
0.190522,-3.44454,-15.3608,-13.4742
0.166334,-2.45152,-15.3608,-13.4742
-0.00510066,5.49264,-15.3608,-13.4742
0.0152445,6.48566,-15.3608,-13.4742
0.0384348,7.47868,-15.3608,-13.4742
0.0623082,8.47169,-15.3608,-13.4742
0.0811838,9.46471,-15.3608,-13.4742
0.205444,-4.43756,-14.3677,-13.4742
0.223874,-3.44454,-14.3677,-13.4742
0.17796,-2.45152,-14.3677,-13.4742
0.0378504,5.49264,-14.3677,-13.4742
0.0451978,6.48566,-14.3677,-13.4742
0.06209,7.47868,-14.3677,-13.4742
0.0805701,8.47169,-14.3677,-13.4742
0.0982994,9.46471,-14.3677,-13.4742
0.22243,-5.43057,-13.3747,-13.4742
0.232086,-4.43756,-13.3747,-13.4742
0.238304,-3.44454,-13.3747,-13.4742
0.176728,-2.45152,-13.3747,-13.4742
0.0454546,1.52056,-13.3747,-13.4742
0.0416219,2.51358,-13.3747,-13.4742
0.0503453,3.5066,-13.3747,-13.4742
0.0582064,4.49962,-13.3747,-13.4742
0.0581752,5.49264,-13.3747,-13.4742
0.0595086,6.48566,-13.3747,-13.4742
0.0725519,7.47868,-13.3747,-13.4742
0.0869668,8.47169,-13.3747,-13.4742
0.0996816,9.46471,-13.3747,-13.4742
0.243528,-4.43756,-12.3817,-13.4742
0.251263,-3.44454,-12.3817,-13.4742
-0.0122468,0.527542,-12.3817,-13.4742
0.0568592,1.52056,-12.3817,-13.4742
0.0758736,2.51358,-12.3817,-13.4742
0.0827928,3.5066,-12.3817,-13.4742
0.0713921,4.49962,-12.3817,-13.4742
0.0645913,5.49264,-12.3817,-13.4742
0.0604461,6.48566,-12.3817,-13.4742
0.0732786,7.47868,-12.3817,-13.4742
0.0835945,8.47169,-12.3817,-13.4742
0.0859312,9.46471,-12.3817,-13.4742
0.274018,-4.43756,-11.3887,-13.4742
0.285002,-3.44454,-11.3887,-13.4742
0.0689925,7.47868,-11.3887,-13.4742
0.0776302,8.47169,-11.3887,-13.4742
0.0731035,9.46471,-11.3887,-13.4742
0.332061,-4.43756,-10.3957,-13.4742
0.272331,-3.44454,-10.3957,-13.4742
0.10449,7.47868,-10.3957,-13.4742
0.0929348,8.47169,-10.3957,-13.4742
0.250558,-3.44454,-9.40265,-13.4742
0.113312,7.47868,-9.40265,-13.4742
0.109162,8.47169,-9.40265,-13.4742
0.103768,-3.44454,-8.40963,-13.4742
0.149975,7.47868,-8.40963,-13.4742
0.135125,7.47868,-7.41661,-13.4742
0.146449,-3.44454,-17.3468,-12.4811
0.152789,-2.45152,-17.3468,-12.4811
0.114714,-1.4585,-17.3468,-12.4811
0.135613,-4.43756,-16.3538,-12.4811
0.162188,-3.44454,-16.3538,-12.4811
0.1582,-2.45152,-16.3538,-12.4811
0.0942669,-1.4585,-16.3538,-12.4811
-0.0491938,5.49264,-16.3538,-12.4811
-0.0123059,6.48566,-16.3538,-12.4811
0.0121245,7.47868,-16.3538,-12.4811
0.0357835,8.47169,-16.3538,-12.4811
0.181612,-5.43057,-15.3608,-12.4811
0.183109,-4.43756,-15.3608,-12.4811
0.182249,-3.44454,-15.3608,-12.4811
0.154297,-2.45152,-15.3608,-12.4811
0.00842117,5.49264,-15.3608,-12.4811
0.025564,6.48566,-15.3608,-12.4811
0.0445149,7.47868,-15.3608,-12.4811
0.0613793,8.47169,-15.3608,-12.4811
0.0750467,9.46471,-15.3608,-12.4811
0.190815,-5.43057,-14.3677,-12.4811
0.208628,-4.43756,-14.3677,-12.4811
0.203716,-3.44454,-14.3677,-12.4811
0.156658,-2.45152,-14.3677,-12.4811
0.0391078,4.49962,-14.3677,-12.4811
0.0430788,5.49264,-14.3677,-12.4811
0.0518402,6.48566,-14.3677,-12.4811
0.0640123,7.47868,-14.3677,-12.4811
0.0762972,8.47169,-14.3677,-12.4811
0.0890323,9.46471,-14.3677,-12.4811
0.0986504,10.4577,-14.3677,-12.4811
0.244188,-5.43057,-13.3747,-12.4811
0.235036,-4.43756,-13.3747,-12.4811
0.22246,-3.44454,-13.3747,-12.4811
0.165798,-2.45152,-13.3747,-12.4811
0.0549183,-1.4585,-13.3747,-12.4811
0.0427017,1.52056,-13.3747,-12.4811
0.0531346,2.51358,-13.3747,-12.4811
0.0560729,3.5066,-13.3747,-12.4811
0.0624941,4.49962,-13.3747,-12.4811
0.0623464,5.49264,-13.3747,-12.4811
0.0640611,6.48566,-13.3747,-12.4811
0.0734858,7.47868,-13.3747,-12.4811
0.0819264,8.47169,-13.3747,-12.4811
0.0910474,9.46471,-13.3747,-12.4811
0.283744,-5.43057,-12.3817,-12.4811
0.255488,-4.43756,-12.3817,-12.4811
0.248456,-3.44454,-12.3817,-12.4811
0.193337,-2.45152,-12.3817,-12.4811
0.0167832,0.527542,-12.3817,-12.4811
0.0653372,1.52056,-12.3817,-12.4811
0.0831251,2.51358,-12.3817,-12.4811
0.0864508,3.5066,-12.3817,-12.4811
0.0744127,4.49962,-12.3817,-12.4811
0.0665325,6.48566,-12.3817,-12.4811
0.0763495,7.47868,-12.3817,-12.4811
0.0825271,8.47169,-12.3817,-12.4811
0.0876072,9.46471,-12.3817,-12.4811
0.29093,-4.43756,-11.3887,-12.4811
0.294012,-3.44454,-11.3887,-12.4811
0.0812085,7.47868,-11.3887,-12.4811
0.08624,8.47169,-11.3887,-12.4811
0.0888586,9.46471,-11.3887,-12.4811
0.334105,-4.43756,-10.3957,-12.4811
0.288958,-3.44454,-10.3957,-12.4811
0.119948,7.47868,-10.3957,-12.4811
0.115716,8.47169,-10.3957,-12.4811
0.110272,9.46471,-10.3957,-12.4811
0.321778,-4.43756,-9.40265,-12.4811
0.253218,-3.44454,-9.40265,-12.4811
0.138418,7.47868,-9.40265,-12.4811
0.144292,8.47169,-9.40265,-12.4811
0.19631,-3.44454,-8.40963,-12.4811
0.18916,7.47868,-8.40963,-12.4811
0.0663649,-3.44454,-7.41661,-12.4811
-0.0228126,-2.45152,-7.41661,-12.4811
0.129828,-3.44454,-17.3468,-11.4881
0.14302,-2.45152,-17.3468,-11.4881
0.11704,-1.4585,-17.3468,-11.4881
0.0989594,-5.43057,-16.3538,-11.4881
0.149801,-4.43756,-16.3538,-11.4881
0.166309,-3.44454,-16.3538,-11.4881
0.164381,-2.45152,-16.3538,-11.4881
0.12233,-1.4585,-16.3538,-11.4881
-0.0377257,5.49264,-16.3538,-11.4881
