Specific Ventilation (mL/mL),x (mm),y (mm),z (mm)
-0.0381609,5.44801,-14.1519,-14.0381
0.00855768,5.44801,-13.1204,-14.0381
0.00176685,6.47959,-13.1204,-14.0381
0.0189444,0.290131,-12.0888,-14.0381
-0.00211456,1.32171,-12.0888,-14.0381
-0.0129417,2.35328,-12.0888,-14.0381
0.0331758,5.44801,-12.0888,-14.0381
0.0309308,6.47959,-12.0888,-14.0381
0.0264497,0.290131,-11.0572,-14.0381
0.00539071,1.32171,-11.0572,-14.0381
-0.00537865,6.47959,-11.0572,-14.0381
0.071793,5.44801,-14.1519,-13.0065
0.0683272,6.47959,-14.1519,-13.0065
0.100497,5.44801,-13.1204,-13.0065
0.0899685,6.47959,-13.1204,-13.0065
0.0307057,7.51116,-13.1204,-13.0065
0.0426001,0.290131,-12.0888,-13.0065
0.030406,1.32171,-12.0888,-13.0065
-0.0126863,2.35328,-12.0888,-13.0065
0.0975658,5.44801,-12.0888,-13.0065
0.1003,6.47959,-12.0888,-13.0065
0.0403483,0.290131,-11.0572,-13.0065
0.0263673,1.32171,-11.0572,-13.0065
0.0945423,5.44801,-11.0572,-13.0065
0.0944134,6.47959,-11.0572,-13.0065
0.107369,6.47959,-10.0256,-13.0065
0.0116958,5.44801,-15.1835,-11.9749
0.00438471,6.47959,-15.1835,-11.9749
0.108072,-5.89932,-14.1519,-11.9749
0.0785371,-4.86775,-14.1519,-11.9749
0.00860839,4.41643,-14.1519,-11.9749
0.0443217,5.44801,-14.1519,-11.9749
0.0521624,6.47959,-14.1519,-11.9749
0.0458205,7.51116,-14.1519,-11.9749
0.119944,-5.89932,-13.1204,-11.9749
0.0267707,1.32171,-13.1204,-11.9749
0.0222307,4.41643,-13.1204,-11.9749
0.0576328,5.44801,-13.1204,-11.9749
0.0647303,6.47959,-13.1204,-11.9749
0.0550675,7.51116,-13.1204,-11.9749
0.116421,-5.89932,-12.0888,-11.9749
0.0365887,0.290131,-12.0888,-11.9749
0.0397009,1.32171,-12.0888,-11.9749
3.65545e-05,2.35328,-12.0888,-11.9749
0.0608613,5.44801,-12.0888,-11.9749
0.0733206,6.47959,-12.0888,-11.9749
0.063121,7.51116,-12.0888,-11.9749
0.0711049,-5.89932,-11.0572,-11.9749
0.0498736,0.290131,-11.0572,-11.9749
0.0526312,1.32171,-11.0572,-11.9749
0.0635744,5.44801,-11.0572,-11.9749
0.0799355,6.47959,-11.0572,-11.9749
0.0526966,7.51116,-11.0572,-11.9749
0.0872157,6.47959,-10.0256,-11.9749
0.0694038,6.47959,-8.99405,-11.9749
0.103083,-4.86775,-15.1835,-10.9433
0.0598553,-3.83617,-15.1835,-10.9433
0.0183444,4.41643,-15.1835,-10.9433
0.0226979,5.44801,-15.1835,-10.9433
0.0223343,6.47959,-15.1835,-10.9433
0.0530892,7.51116,-15.1835,-10.9433
0.142437,-5.89932,-14.1519,-10.9433
0.144247,-4.86775,-14.1519,-10.9433
0.0185034,4.41643,-14.1519,-10.9433
0.0321179,5.44801,-14.1519,-10.9433
0.0363441,6.47959,-14.1519,-10.9433
0.0405363,7.51116,-14.1519,-10.9433
0.135646,-6.9309,-13.1204,-10.9433
0.177074,-5.89932,-13.1204,-10.9433
0.0259314,1.32171,-13.1204,-10.9433
0.0266823,2.35328,-13.1204,-10.9433
0.0235641,3.38486,-13.1204,-10.9433
0.0215114,4.41643,-13.1204,-10.9433
0.0400712,5.44801,-13.1204,-10.9433
0.0414309,6.47959,-13.1204,-10.9433
0.038007,7.51116,-13.1204,-10.9433
0.135134,-6.9309,-12.0888,-10.9433
0.187019,-5.89932,-12.0888,-10.9433
0.0375438,0.290131,-12.0888,-10.9433
0.0484649,1.32171,-12.0888,-10.9433
0.019591,2.35328,-12.0888,-10.9433
0.0221141,4.41643,-12.0888,-10.9433
0.0451569,5.44801,-12.0888,-10.9433
0.0469237,6.47959,-12.0888,-10.9433
0.0391479,7.51116,-12.0888,-10.9433
0.165615,-6.9309,-11.0572,-10.9433
0.202712,-5.89932,-11.0572,-10.9433
0.0626024,0.290131,-11.0572,-10.9433
0.0550568,5.44801,-11.0572,-10.9433
0.0593046,6.47959,-11.0572,-10.9433
0.0431788,7.51116,-11.0572,-10.9433
0.172185,-5.89932,-10.0256,-10.9433
0.131953,5.44801,-10.0256,-10.9433
0.100689,6.47959,-10.0256,-10.9433
0.0507045,7.51116,-10.0256,-10.9433
0.223612,-5.89932,-8.99405,-10.9433
0.163292,6.47959,-8.99405,-10.9433
0.24569,6.47959,-7.96247,-10.9433
