Specific Ventilation (mL/mL),x (mm),y (mm),z (mm)
0.0162736,2.45655,-10.9898,-19.5529
-0.0214182,3.49089,-10.9898,-19.5529
-0.0777057,7.62824,-10.9898,-19.5529
-0.0227972,1.42222,-9.9555,-19.5529
0.00538198,2.45655,-9.9555,-19.5529
-0.0252525,3.49089,-9.9555,-19.5529
-0.0277844,7.62824,-9.9555,-19.5529
-0.00550953,2.45655,-8.92116,-19.5529
-0.0290869,3.49089,-8.92116,-19.5529
0.0103745,7.62824,-8.92116,-19.5529
-0.210836,7.62824,-7.88682,-19.5529
0.128187,7.62824,-13.0585,-18.5186
0.211406,6.5939,-12.0242,-18.5186
0.167456,7.62824,-12.0242,-18.5186
0.0979289,8.66258,-12.0242,-18.5186
0.0183786,2.45655,-10.9898,-18.5186
0.0240188,3.49089,-10.9898,-18.5186
0.200464,6.5939,-10.9898,-18.5186
0.15833,7.62824,-10.9898,-18.5186
0.118786,8.66258,-10.9898,-18.5186
-0.0273683,1.42222,-9.9555,-18.5186
0.0148327,2.45655,-9.9555,-18.5186
0.00394804,3.49089,-9.9555,-18.5186
0.146174,7.62824,-9.9555,-18.5186
0.138166,8.66258,-9.9555,-18.5186
0.0112867,2.45655,-8.92116,-18.5186
0.137176,7.62824,-8.92116,-18.5186
0.125551,8.66258,-8.92116,-18.5186
0.144478,7.62824,-7.88682,-18.5186
0.165578,8.66258,-7.88682,-18.5186
0.116347,7.62824,-6.85248,-18.5186
0.277049,6.5939,-13.0585,-17.4842
0.241626,7.62824,-13.0585,-17.4842
0.181258,8.66258,-13.0585,-17.4842
0.20561,6.5939,-12.0242,-17.4842
0.203212,7.62824,-12.0242,-17.4842
0.183023,8.66258,-12.0242,-17.4842
0.0219495,2.45655,-10.9898,-17.4842
0.0351468,3.49089,-10.9898,-17.4842
0.0814535,4.52523,-10.9898,-17.4842
0.0832757,5.55957,-10.9898,-17.4842
0.169258,6.5939,-10.9898,-17.4842
0.177133,7.62824,-10.9898,-17.4842
0.174408,8.66258,-10.9898,-17.4842
