Specific Ventilation,x,y,z
0.0103757,-2.77461,-6.90426,-12.0663
0.00987342,-2.2584,-6.90426,-12.0663
-0.0378204,-1.7422,-6.90426,-12.0663
0.00375938,-1.7422,-6.38805,-12.0663
0.00872091,-1.7422,-5.87185,-12.0663
-0.0672864,-1.22599,-5.87185,-12.0663
0.0253206,-3.29082,-5.35564,-12.0663
0.0471715,-3.80702,-4.83943,-12.0663
0.107853,-3.29082,-4.83943,-12.0663
0.110693,-3.80702,-4.32323,-12.0663
0.167711,-3.29082,-4.32323,-12.0663
0.108825,-3.29082,-7.42047,-11.5501
0.0882804,-2.77461,-7.42047,-11.5501
0.100847,-2.2584,-7.42047,-11.5501
0.0667312,-3.29082,-6.90426,-11.5501
0.0754145,-2.77461,-6.90426,-11.5501
0.0973744,-2.2584,-6.90426,-11.5501
0.108034,-1.7422,-6.90426,-11.5501
0.0703542,-2.2584,-6.38805,-11.5501
0.112264,-1.7422,-6.38805,-11.5501
0.0428857,-1.22599,-6.38805,-11.5501
0.117581,-1.7422,-5.87185,-11.5501
0.0773616,-1.22599,-5.87185,-11.5501
0.0291706,-3.80702,-5.35564,-11.5501
0.0824607,-3.29082,-5.35564,-11.5501
0.0498357,-1.22599,-5.35564,-11.5501
0.0980988,-3.80702,-4.83943,-11.5501
0.134143,-3.29082,-4.83943,-11.5501
0,-1.22599,-4.83943,-11.5501
0.0753548,-4.32323,-4.32323,-11.5501
0.142267,-3.80702,-4.32323,-11.5501
0.180903,-3.29082,-4.32323,-11.5501
0,-6.90426,-2.77461,-11.5501
0.110652,-3.29082,-7.93667,-11.0339
0.0982834,-2.77461,-7.93667,-11.0339
0.0895645,-2.2584,-7.93667,-11.0339
0.113058,-3.80702,-7.42047,-11.0339
0.125732,-3.29082,-7.42047,-11.0339
0.113923,-2.77461,-7.42047,-11.0339
0.11405,-2.2584,-7.42047,-11.0339
0.0993907,-1.7422,-7.42047,-11.0339
0.0735721,-3.80702,-6.90426,-11.0339
0.0938967,-3.29082,-6.90426,-11.0339
0.103696,-2.77461,-6.90426,-11.0339
0.118535,-2.2584,-6.90426,-11.0339
0.137805,-1.7422,-6.90426,-11.0339
0.0619784,-3.29082,-6.38805,-11.0339
0.0656093,-2.77461,-6.38805,-11.0339
0.0905298,-2.2584,-6.38805,-11.0339
0.134977,-1.7422,-6.38805,-11.0339
0.111535,-1.22599,-6.38805,-11.0339
0.0576422,-3.29082,-5.87185,-11.0339
0.147155,-1.7422,-5.87185,-11.0339
0.148468,-1.22599,-5.87185,-11.0339
0.0290856,-3.80702,-5.35564,-11.0339
0.0792141,-3.29082,-5.35564,-11.0339
0.15269,-1.22599,-5.35564,-11.0339
0.0306378,-4.32323,-4.83943,-11.0339
