Specific Ventilation,x,y,z
0.0996806,-3.81057,-5.36063,-8.96129
0.0816425,-3.29388,-5.36063,-8.96129
0,-3.81057,-4.84394,-8.96129
0,-3.29388,-4.84394,-8.96129
0,-3.81057,-4.32725,-8.96129
0.101274,-2.77719,-6.91069,-8.4446
0.199677,-2.26051,-6.91069,-8.4446
0.0847877,-2.77719,-6.394,-8.4446
0.150715,-2.26051,-6.394,-8.4446
0.245591,-1.74382,-6.394,-8.4446
0.239163,-1.74382,-5.87732,-8.4446
0.236838,-1.22713,-5.87732,-8.4446
0.0621443,-3.81057,-5.36063,-8.4446
0.0524149,-3.29388,-5.36063,-8.4446
0.320938,-1.22713,-5.36063,-8.4446
0.0838008,-3.81057,-4.84394,-8.4446
0.0539827,-3.29388,-4.84394,-8.4446
0.0919694,-3.81057,-4.32725,-8.4446
0.160615,-3.29388,-7.42738,-7.92792
0.189244,-2.77719,-7.42738,-7.92792
0.22172,-2.26051,-7.42738,-7.92792
0.123238,-3.29388,-6.91069,-7.92792
0.171949,-2.77719,-6.91069,-7.92792
0.229383,-2.26051,-6.91069,-7.92792
0.265556,-1.74382,-6.91069,-7.92792
0.123526,-2.77719,-6.394,-7.92792
0.173769,-2.26051,-6.394,-7.92792
0.254591,-1.74382,-6.394,-7.92792
0.204963,-1.22713,-6.394,-7.92792
0.0904796,-3.29388,-5.87732,-7.92792
0.114098,-2.77719,-5.87732,-7.92792
0.250839,-1.74382,-5.87732,-7.92792
0.280125,-1.22713,-5.87732,-7.92792
0.0785982,-3.81057,-5.36063,-7.92792
0.0751287,-3.29388,-5.36063,-7.92792
0.302734,-1.22713,-5.36063,-7.92792
0.101748,-3.81057,-4.84394,-7.92792
0.0752574,-3.29388,-4.84394,-7.92792
0.234663,-0.710444,-4.84394,-7.92792
0.115273,-3.81057,-4.32725,-7.92792
0,-0.710444,-4.32725,-7.92792
0.201154,-6.394,-3.81057,-7.92792
0.106154,-6.394,-3.29388,-7.92792
0.199559,-5.87732,-2.77719,-7.92792
0.0811942,-5.87732,-2.26051,-7.92792
0.0934054,-5.36063,-2.26051,-7.92792
0.109464,-4.84394,-1.74382,-7.92792
0,-4.32725,-1.74382,-7.92792
0.177087,-3.29388,-7.42738,-7.41123
0.204652,-2.77719,-7.42738,-7.41123
0.231243,-2.26051,-7.42738,-7.41123
0.132603,-3.29388,-6.91069,-7.41123
0.173254,-2.77719,-6.91069,-7.41123
0.214177,-2.26051,-6.91069,-7.41123
0.240161,-1.74382,-6.91069,-7.41123
0.105461,-3.29388,-6.394,-7.41123
0.139799,-2.77719,-6.394,-7.41123
0.178267,-2.26051,-6.394,-7.41123
0.222756,-1.74382,-6.394,-7.41123
0.205625,-1.22713,-6.394,-7.41123
0.0812801,-3.81057,-5.87732,-7.41123
0.0959981,-3.29388,-5.87732,-7.41123
0.123825,-2.77719,-5.87732,-7.41123
0.213302,-1.74382,-5.87732,-7.41123
0.240642,-1.22713,-5.87732,-7.41123
0.0832623,-3.81057,-5.36063,-7.41123
0.094537,-3.29388,-5.36063,-7.41123
0.276138,-1.22713,-5.36063,-7.41123
0.211234,-0.710444,-5.36063,-7.41123
0.105622,-3.81057,-4.84394,-7.41123
0.0838493,-3.29388,-4.84394,-7.41123
0.253396,-0.710444,-4.84394,-7.41123
0.144511,-4.32725,-4.32725,-7.41123
0.115153,-3.81057,-4.32725,-7.41123
0,-0.710444,-4.32725,-7.41123
0.223041,-6.91069,-3.81057,-7.41123
0.264904,-6.394,-3.81057,-7.41123
0.212115,-6.91069,-3.29388,-7.41123
0.328869,-6.394,-3.29388,-7.41123
0.325756,-6.394,-2.77719,-7.41123
0.436479,-5.87732,-2.77719,-7.41123
0.34705,-5.87732,-2.26051,-7.41123
0.42369,-5.36063,-2.26051,-7.41123
0.269285,-5.36063,-1.74382,-7.41123
0.550804,-4.84394,-1.74382,-7.41123
0.853057,-4.32725,-1.74382,-7.41123
0,-3.81057,-1.22713,-7.41123
0.163691,-3.29388,-7.94406,-6.89454
0.175239,-2.77719,-7.94406,-6.89454
0.202838,-2.26051,-7.94406,-6.89454
0.112042,-3.81057,-7.42738,-6.89454
0.150441,-3.29388,-7.42738,-6.89454
0.175619,-2.77719,-7.42738,-6.89454
0.200145,-2.26051,-7.42738,-6.89454
0.205373,-1.74382,-7.42738,-6.89454
0.120235,-3.29388,-6.91069,-6.89454
0.153425,-2.77719,-6.91069,-6.89454
0.185487,-2.26051,-6.91069,-6.89454
0.208602,-1.74382,-6.91069,-6.89454
0.18371,-1.22713,-6.91069,-6.89454
0.0999253,-3.29388,-6.394,-6.89454
0.12884,-2.77719,-6.394,-6.89454
0.151101,-2.26051,-6.394,-6.89454
0.186915,-1.74382,-6.394,-6.89454
0.187293,-1.22713,-6.394,-6.89454
0.060154,-3.81057,-5.87732,-6.89454
0.0902473,-3.29388,-5.87732,-6.89454
0.111421,-2.77719,-5.87732,-6.89454
0.167024,-1.74382,-5.87732,-6.89454
0.20075,-1.22713,-5.87732,-6.89454
0.128947,-0.710444,-5.87732,-6.89454
0.0774979,-3.81057,-5.36063,-6.89454
0.100162,-3.29388,-5.36063,-6.89454
0.241845,-1.22713,-5.36063,-6.89454
0.188604,-0.710444,-5.36063,-6.89454
0.103092,-3.81057,-4.84394,-6.89454
0.231722,-0.710444,-4.84394,-6.89454
0.179034,-6.91069,-4.32725,-6.89454
0.1465,-6.394,-4.32725,-6.89454
0.158724,-4.32725,-4.32725,-6.89454
0.120596,-3.81057,-4.32725,-6.89454
0.187393,-0.193757,-4.32725,-6.89454
0.229036,-6.91069,-3.81057,-6.89454
0.25797,-6.394,-3.81057,-6.89454
0,-0.193757,-3.81057,-6.89454
0.268766,-6.91069,-3.29388,-6.89454
0.318048,-6.394,-3.29388,-6.89454
0.285273,-5.87732,-3.29388,-6.89454
0.270686,-6.91069,-2.77719,-6.89454
0.348509,-6.394,-2.77719,-6.89454
0.409354,-5.87732,-2.77719,-6.89454
0.291845,-6.394,-2.26051,-6.89454
0.355946,-5.87732,-2.26051,-6.89454
0.439555,-5.36063,-2.26051,-6.89454
0.403348,-5.36063,-1.74382,-6.89454
0.550306,-4.84394,-1.74382,-6.89454
0.989599,-4.32725,-1.74382,-6.89454
0.738021,-4.32725,-1.22713,-6.89454
1.46222,-3.81057,-1.22713,-6.89454
0.0934895,-3.81057,-7.94406,-6.37786
0.126866,-3.29388,-7.94406,-6.37786
0.141464,-2.77719,-7.94406,-6.37786
0.164084,-2.26051,-7.94406,-6.37786
0.180523,-1.74382,-7.94406,-6.37786
0.081983,-3.81057,-7.42738,-6.37786
0.118809,-3.29388,-7.42738,-6.37786
0.142167,-2.77719,-7.42738,-6.37786
0.162575,-2.26051,-7.42738,-6.37786
0.166271,-1.74382,-7.42738,-6.37786
0.0545762,-3.81057,-6.91069,-6.37786
0.102497,-3.29388,-6.91069,-6.37786
0.126977,-2.77719,-6.91069,-6.37786
0.149532,-2.26051,-6.91069,-6.37786
0.161877,-1.74382,-6.91069,-6.37786
0.152393,-1.22713,-6.91069,-6.37786
0.0884808,-3.29388,-6.394,-6.37786
0.108552,-2.77719,-6.394,-6.37786
0.11576,-2.26051,-6.394,-6.37786
0.142429,-1.74382,-6.394,-6.37786
0.144462,-1.22713,-6.394,-6.37786
0.0933495,-0.710444,-6.394,-6.37786
0.0429745,-3.81057,-5.87732,-6.37786
0.0783115,-3.29388,-5.87732,-6.37786
0.129795,-1.74382,-5.87732,-6.37786
0.148025,-1.22713,-5.87732,-6.37786
0.108239,-0.710444,-5.87732,-6.37786
0.0675669,-3.81057,-5.36063,-6.37786
0.0873399,-3.29388,-5.36063,-6.37786
0.21036,-1.22713,-5.36063,-6.37786
0.167308,-0.710444,-5.36063,-6.37786
0.0885453,-3.81057,-4.84394,-6.37786
0.210414,-0.710444,-4.84394,-6.37786
0.173514,-0.193757,-4.84394,-6.37786
0.179421,-6.91069,-4.32725,-6.37786
0.110438,-6.394,-4.32725,-6.37786
0.162484,-4.32725,-4.32725,-6.37786
0.0941281,-3.81057,-4.32725,-6.37786
0.190865,-0.193757,-4.32725,-6.37786
0.142739,-7.42738,-3.81057,-6.37786
0.233952,-6.91069,-3.81057,-6.37786
0.230244,-6.394,-3.81057,-6.37786
0.129728,-7.42738,-3.29388,-6.37786
0.257957,-6.91069,-3.29388,-6.37786
0.282634,-6.394,-3.29388,-6.37786
0.200968,-5.87732,-3.29388,-6.37786
0.267226,-6.91069,-2.77719,-6.37786
0.337397,-6.394,-2.77719,-6.37786
0.358257,-5.87732,-2.77719,-6.37786
0.239208,-6.91069,-2.26051,-6.37786
0.326679,-6.394,-2.26051,-6.37786
0.362536,-5.87732,-2.26051,-6.37786
0.416431,-5.36063,-2.26051,-6.37786
0.376007,-5.87732,-1.74382,-6.37786
0.413468,-5.36063,-1.74382,-6.37786
0.533594,-4.84394,-1.74382,-6.37786
0.952056,-4.32725,-1.74382,-6.37786
0.395545,-4.84394,-1.22713,-6.37786
0.76943,-4.32725,-1.22713,-6.37786
1.4452,-3.81057,-1.22713,-6.37786
0.0848429,-3.29388,-8.46075,-5.86117
0.0920923,-2.77719,-8.46075,-5.86117
0.0505233,-3.81057,-7.94406,-5.86117
0.0801939,-3.29388,-7.94406,-5.86117
0.0984598,-2.77719,-7.94406,-5.86117
0.113758,-2.26051,-7.94406,-5.86117
0.122685,-1.74382,-7.94406,-5.86117
0.0562684,-3.81057,-7.42738,-5.86117
0.0866911,-3.29388,-7.42738,-5.86117
0.107298,-2.77719,-7.42738,-5.86117
0.119352,-2.26051,-7.42738,-5.86117
0.120457,-1.74382,-7.42738,-5.86117
0.121135,-1.22713,-7.42738,-5.86117
0.04771,-3.81057,-6.91069,-5.86117
0.0845316,-3.29388,-6.91069,-5.86117
0.10054,-2.77719,-6.91069,-5.86117
0.110968,-2.26051,-6.91069,-5.86117
0.114969,-1.74382,-6.91069,-5.86117
0.109992,-1.22713,-6.91069,-5.86117
0.036545,-3.81057,-6.394,-5.86117
0.077284,-3.29388,-6.394,-5.86117
0.0904732,-2.77719,-6.394,-5.86117
0.0791339,-2.26051,-6.394,-5.86117
0.101196,-1.74382,-6.394,-5.86117
0.101014,-1.22713,-6.394,-5.86117
0.0720669,-0.710444,-6.394,-5.86117
0.0294973,-3.81057,-5.87732,-5.86117
0.0731215,-3.29388,-5.87732,-5.86117
0.0972939,-1.74382,-5.87732,-5.86117
0.10469,-1.22713,-5.87732,-5.86117
0.0835215,-0.710444,-5.87732,-5.86117
0.0539455,-3.81057,-5.36063,-5.86117
0.0754184,-3.29388,-5.36063,-5.86117
0.155544,-1.22713,-5.36063,-5.86117
0.138217,-0.710444,-5.36063,-5.86117
0.0975225,-0.193757,-5.36063,-5.86117
0.0574915,-3.81057,-4.84394,-5.86117
0.145441,-0.193757,-4.84394,-5.86117
0.221987,-7.42738,-4.32725,-5.86117
0.155927,-6.91069,-4.32725,-5.86117
0.0798312,-4.32725,-4.32725,-5.86117
0.171896,-7.42738,-3.81057,-5.86117
0.198912,-6.91069,-3.81057,-5.86117
0.149813,-6.394,-3.81057,-5.86117
0.183029,-7.42738,-3.29388,-5.86117
0.240232,-6.91069,-3.29388,-5.86117
0.224786,-6.394,-3.29388,-5.86117
0.219075,-7.42738,-2.77719,-5.86117
0.283348,-6.91069,-2.77719,-5.86117
0.291845,-6.394,-2.77719,-5.86117
0.265125,-5.87732,-2.77719,-5.86117
0.306979,-6.91069,-2.26051,-5.86117
0.338683,-6.394,-2.26051,-5.86117
0.333185,-5.87732,-2.26051,-5.86117
0.332547,-5.36063,-2.26051,-5.86117
0.328099,-6.394,-1.74382,-5.86117
0.352004,-5.87732,-1.74382,-5.86117
0.380033,-5.36063,-1.74382,-5.86117
0.477745,-4.84394,-1.74382,-5.86117
0.785318,-4.32725,-1.74382,-5.86117
0.341255,-5.36063,-1.22713,-5.86117
0.475396,-4.84394,-1.22713,-5.86117
0.730219,-4.32725,-1.22713,-5.86117
1.09788,-3.81057,-1.22713,-5.86117
0.991568,-3.81057,-0.710444,-5.86117
1.23591,-3.29388,-0.710444,-5.86117
0.046801,-3.29388,-8.46075,-5.34448
0.0602689,-2.77719,-8.46075,-5.34448
0.0738727,-2.26051,-8.46075,-5.34448
0.02957,-3.81057,-7.94406,-5.34448
0.0537057,-3.29388,-7.94406,-5.34448
0.0714324,-2.77719,-7.94406,-5.34448
0.0809544,-2.26051,-7.94406,-5.34448
0.0930672,-1.74382,-7.94406,-5.34448
0.0408819,-3.81057,-7.42738,-5.34448
0.0666997,-3.29388,-7.42738,-5.34448
0.0824214,-2.77719,-7.42738,-5.34448
0.0889241,-2.26051,-7.42738,-5.34448
0.0893658,-1.74382,-7.42738,-5.34448
