Specific Ventilation,x,y,z
0.0652006,-0.193627,-1.22631,-7.92259
0.0427511,1.87173,-1.22631,-7.92259
0,-1.22631,-0.709968,-7.92259
0,-0.709968,-0.709968,-7.92259
0.0872651,-0.193627,-0.709968,-7.92259
0.0119579,1.87173,-0.709968,-7.92259
0.0350433,1.87173,-0.193627,-7.92259
0.0907534,0.839052,-2.25899,-7.40625
0.115433,1.35539,-2.25899,-7.40625
0.0792204,0.839052,-1.74265,-7.40625
0.104549,1.35539,-1.74265,-7.40625
0.12151,1.87173,-1.74265,-7.40625
0.0879815,-0.193627,-1.22631,-7.40625
0.0976325,0.322712,-1.22631,-7.40625
0.0552267,0.839052,-1.22631,-7.40625
0.0892752,1.35539,-1.22631,-7.40625
0.104034,1.87173,-1.22631,-7.40625
0.00789427,-1.22631,-0.709968,-7.40625
0.0577953,-0.709968,-0.709968,-7.40625
0.0644755,-0.193627,-0.709968,-7.40625
0.0891932,1.35539,-0.709968,-7.40625
0.115438,1.87173,-0.709968,-7.40625
0.132926,2.38807,-0.709968,-7.40625
0.123722,1.87173,-0.193627,-7.40625
0.18144,2.38807,-0.193627,-7.40625
0.0999825,1.87173,0.322712,-7.40625
0.117138,0.839052,-2.77533,-6.88991
0.145693,1.35539,-2.77533,-6.88991
0.101786,0.839052,-2.25899,-6.88991
0.120076,1.35539,-2.25899,-6.88991
0.144396,1.87173,-2.25899,-6.88991
0.0741519,-0.193627,-1.74265,-6.88991
0.109876,0.322712,-1.74265,-6.88991
0.0922068,0.839052,-1.74265,-6.88991
0.107353,1.35539,-1.74265,-6.88991
0.134093,1.87173,-1.74265,-6.88991
0.0572533,-0.709968,-1.22631,-6.88991
0.0912834,-0.193627,-1.22631,-6.88991
0.0933439,0.322712,-1.22631,-6.88991
0.0734628,0.839052,-1.22631,-6.88991
0.0973917,1.35539,-1.22631,-6.88991
0.128567,1.87173,-1.22631,-6.88991
0.141634,2.38807,-1.22631,-6.88991
-0.00211251,-1.22631,-0.709968,-6.88991
0.045887,-0.709968,-0.709968,-6.88991
0.0227049,-0.193627,-0.709968,-6.88991
0.109163,1.35539,-0.709968,-6.88991
0.14978,1.87173,-0.709968,-6.88991
0.171484,2.38807,-0.709968,-6.88991
0.114704,1.35539,-0.193627,-6.88991
0.176666,1.87173,-0.193627,-6.88991
