Specific Ventilation,x,y,z
-0.0457491,-0.725792,-5.37085,-12.0481
0.0433673,-2.79026,-4.33862,-12.0481
-0.0152325,-2.27415,-4.33862,-12.0481
0.160291,-3.30638,-3.8225,-12.0481
0.0944218,-2.79026,-3.8225,-12.0481
0.028553,-2.27415,-3.8225,-12.0481
0.126144,-1.75803,-5.88697,-11.532
0.125297,-1.24191,-5.88697,-11.532
0.0592352,-1.24191,-5.37085,-11.532
0.106729,-0.725792,-5.37085,-11.532
0.141265,-0.725792,-4.85474,-11.532
0.0761297,-0.209674,-4.85474,-11.532
0.10259,-3.30638,-4.33862,-11.532
0.0650612,-2.79026,-4.33862,-11.532
0.0673647,-2.27415,-4.33862,-11.532
0.0511835,0.306444,-4.33862,-11.532
0.16645,-3.30638,-3.8225,-11.532
0.129734,-2.79026,-3.8225,-11.532
0.0930185,-2.27415,-3.8225,-11.532
0.12042,-1.75803,-6.40309,-11.0159
0.115836,-1.24191,-6.40309,-11.0159
0.0585171,-1.75803,-5.88697,-11.0159
0.0795079,-1.24191,-5.88697,-11.0159
0.0938747,-0.725792,-5.88697,-11.0159
0.0488814,-1.24191,-5.37085,-11.0159
0.0870567,-0.725792,-5.37085,-11.0159
0.061861,-0.209674,-5.37085,-11.0159
0.0592431,-2.79026,-4.85474,-11.0159
0.0484105,-2.27415,-4.85474,-11.0159
0.0971551,-0.725792,-4.85474,-11.0159
0.0875383,-0.209674,-4.85474,-11.0159
0.080169,-3.30638,-4.33862,-11.0159
0.0591371,-2.79026,-4.33862,-11.0159
0.0427554,-2.27415,-4.33862,-11.0159
0.13665,-0.209674,-4.33862,-11.0159
0.0938092,0.306444,-4.33862,-11.0159
0.127245,-3.30638,-3.8225,-11.0159
0.102183,-2.79026,-3.8225,-11.0159
0.0746444,-2.27415,-3.8225,-11.0159
0.124061,0.306444,-3.8225,-11.0159
-0.0776144,-5.37085,-1.75803,-11.0159
-0.0726665,-4.85474,-1.24191,-11.0159
-0.0718608,-4.33862,-1.24191,-11.0159
-0.0321859,-3.8225,-0.725792,-11.0159
0.0581937,-1.75803,-6.91921,-10.4998
0.0664403,-2.27415,-6.40309,-10.4998
0.082188,-1.75803,-6.40309,-10.4998
0.0904404,-1.24191,-6.40309,-10.4998
