Specific Ventilation,x,y,z
0,-3.29133,-4.84019,-6.38905
0,-3.29133,-4.3239,-6.38905
0,-2.77504,-4.3239,-6.38905
0,-3.29133,-3.80761,-6.38905
0.0103312,-2.25875,-5.87276,-5.87276
0.0439741,-1.74247,-5.87276,-5.87276
0.0588137,-1.74247,-5.35647,-5.87276
-0.013575,-1.22618,-5.35647,-5.87276
0.0443133,-3.29133,-4.84019,-5.87276
0.0235752,-2.77504,-4.84019,-5.87276
-0.00130596,-1.22618,-4.84019,-5.87276
0.013038,-0.709893,-4.84019,-5.87276
0.0757575,-3.29133,-4.3239,-5.87276
0.140353,-2.77504,-4.3239,-5.87276
-0.0710654,-0.709893,-4.3239,-5.87276
0,-3.29133,-3.80761,-5.87276
0,-0.709893,-3.80761,-5.87276
0.0158987,-2.77504,-6.38905,-5.35647
0.116179,-2.25875,-6.38905,-5.35647
0.1767,-1.74247,-6.38905,-5.35647
0.147999,-2.25875,-5.87276,-5.35647
0.247284,-1.74247,-5.87276,-5.35647
0.149876,-1.22618,-5.87276,-5.35647
0.0945331,-2.77504,-5.35647,-5.35647
0.154961,-2.25875,-5.35647,-5.35647
0.242697,-1.74247,-5.35647,-5.35647
0.268935,-1.22618,-5.35647,-5.35647
0.237071,-0.709893,-5.35647,-5.35647
0.0555425,-3.29133,-4.84019,-5.35647
0.0797275,-2.77504,-4.84019,-5.35647
0.344615,-1.22618,-4.84019,-5.35647
0.343363,-0.709893,-4.84019,-5.35647
0.0940286,-3.80761,-4.3239,-5.35647
0.100438,-3.29133,-4.3239,-5.35647
0.0830186,-2.77504,-4.3239,-5.35647
0.359614,-0.709893,-4.3239,-5.35647
0.34318,-0.709893,-3.80761,-5.35647
0,-0.709893,-3.29133,-5.35647
0.0940401,-2.77504,-6.90533,-4.84019
0.14431,-2.25875,-6.90533,-4.84019
0.125016,-2.77504,-6.38905,-4.84019
0.193759,-2.25875,-6.38905,-4.84019
0.221222,-1.74247,-6.38905,-4.84019
0.110004,-2.77504,-5.87276,-4.84019
0.1881,-2.25875,-5.87276,-4.84019
0.254808,-1.74247,-5.87276,-4.84019
0.249066,-1.22618,-5.87276,-4.84019
0.12151,-2.77504,-5.35647,-4.84019
0.16973,-2.25875,-5.35647,-4.84019
0.258235,-1.74247,-5.35647,-4.84019
0.327916,-1.22618,-5.35647,-4.84019
0.354003,-0.709893,-5.35647,-4.84019
0.0688688,-3.29133,-4.84019,-4.84019
0.0759382,-2.77504,-4.84019,-4.84019
0.242089,-1.74247,-4.84019,-4.84019
0.353721,-1.22618,-4.84019,-4.84019
0.397105,-0.709893,-4.84019,-4.84019
0.099732,-3.80761,-4.3239,-4.84019
0.0981834,-3.29133,-4.3239,-4.84019
0.266612,-1.22618,-4.3239,-4.84019
0.391198,-0.709893,-4.3239,-4.84019
0.467942,-0.193607,-4.3239,-4.84019
0.308472,-0.709893,-3.80761,-4.84019
0.392881,-0.193607,-3.80761,-4.84019
0.0640068,-2.77504,-7.42162,-4.3239
0.0998849,-2.25875,-7.42162,-4.3239
0.0829277,-3.29133,-6.90533,-4.3239
0.14918,-2.77504,-6.90533,-4.3239
0.176246,-2.25875,-6.90533,-4.3239
0.15269,-1.74247,-6.90533,-4.3239
0.0818986,-3.29133,-6.38905,-4.3239
0.157275,-2.77504,-6.38905,-4.3239
0.209925,-2.25875,-6.38905,-4.3239
0.221578,-1.74247,-6.38905,-4.3239
0.20459,-1.22618,-6.38905,-4.3239
0.127086,-2.77504,-5.87276,-4.3239
0.19978,-2.25875,-5.87276,-4.3239
0.24203,-1.74247,-5.87276,-4.3239
0.254326,-1.22618,-5.87276,-4.3239
0.217079,-0.709893,-5.87276,-4.3239
0.114065,-3.29133,-5.35647,-4.3239
0.123222,-2.77504,-5.35647,-4.3239
0.175284,-2.25875,-5.35647,-4.3239
0.248151,-1.74247,-5.35647,-4.3239
0.317706,-1.22618,-5.35647,-4.3239
0.331309,-0.709893,-5.35647,-4.3239
0.0974785,-3.29133,-4.84019,-4.3239
0.0923975,-2.77504,-4.84019,-4.3239
0.237047,-1.74247,-4.84019,-4.3239
0.352624,-1.22618,-4.84019,-4.3239
0.395935,-0.709893,-4.84019,-4.3239
0.439873,-0.193607,-4.84019,-4.3239
0.105348,-3.80761,-4.3239,-4.3239
0.105342,-3.29133,-4.3239,-4.3239
0.2814,-1.22618,-4.3239,-4.3239
0.381663,-0.709893,-4.3239,-4.3239
0.449901,-0.193607,-4.3239,-4.3239
0.254333,-0.709893,-3.80761,-4.3239
0.400273,-0.193607,-3.80761,-4.3239
0.0504065,-0.193607,-3.29133,-4.3239
0,-0.193607,-2.77504,-4.3239
0.123887,-3.29133,-7.42162,-3.80761
0.147784,-2.77504,-7.42162,-3.80761
0.155814,-2.25875,-7.42162,-3.80761
0.122951,-1.74247,-7.42162,-3.80761
0.0550548,-3.80761,-6.90533,-3.80761
0.149589,-3.29133,-6.90533,-3.80761
0.194027,-2.77504,-6.90533,-3.80761
0.209105,-2.25875,-6.90533,-3.80761
0.194485,-1.74247,-6.90533,-3.80761
0.155256,-1.22618,-6.90533,-3.80761
0.13027,-3.29133,-6.38905,-3.80761
0.174443,-2.77504,-6.38905,-3.80761
0.215784,-2.25875,-6.38905,-3.80761
0.229384,-1.74247,-6.38905,-3.80761
0.223112,-1.22618,-6.38905,-3.80761
0.111781,-3.29133,-5.87276,-3.80761
0.139282,-2.77504,-5.87276,-3.80761
0.193574,-2.25875,-5.87276,-3.80761
0.23442,-1.74247,-5.87276,-3.80761
0.259197,-1.22618,-5.87276,-3.80761
0.238818,-0.709893,-5.87276,-3.80761
0.113968,-3.29133,-5.35647,-3.80761
0.11302,-2.77504,-5.35647,-3.80761
0.156971,-2.25875,-5.35647,-3.80761
0.229624,-1.74247,-5.35647,-3.80761
0.302536,-1.22618,-5.35647,-3.80761
0.334102,-0.709893,-5.35647,-3.80761
0.0940626,-3.80761,-4.84019,-3.80761
0.0955578,-3.29133,-4.84019,-3.80761
0.0693871,-2.77504,-4.84019,-3.80761
0.18645,-1.74247,-4.84019,-3.80761
0.327199,-1.22618,-4.84019,-3.80761
0.381689,-0.709893,-4.84019,-3.80761
0.389661,-0.193607,-4.84019,-3.80761
0.115719,-3.80761,-4.3239,-3.80761
0.0910302,-3.29133,-4.3239,-3.80761
0.20067,-1.22618,-4.3239,-3.80761
0.339637,-0.709893,-4.3239,-3.80761
0.431862,-0.193607,-4.3239,-3.80761
0.0640313,-3.80761,-3.80761,-3.80761
0.194645,-0.709893,-3.80761,-3.80761
0.329876,-0.193607,-3.80761,-3.80761
0,-6.38905,-3.29133,-3.80761
-0.00810851,-0.193607,-3.29133,-3.80761
0.0827958,-6.38905,-2.77504,-3.80761
0,-0.193607,-2.77504,-3.80761
0.124983,-6.38905,-2.25875,-3.80761
0.122924,-5.87276,-2.25875,-3.80761
0.0891267,-5.87276,-1.74247,-3.80761
0.00892169,-5.35647,-1.74247,-3.80761
0.0943775,-3.29133,-7.93791,-3.29133
0.0994474,-2.77504,-7.93791,-3.29133
0.177096,-3.29133,-7.42162,-3.29133
0.187405,-2.77504,-7.42162,-3.29133
0.182542,-2.25875,-7.42162,-3.29133
0.151868,-1.74247,-7.42162,-3.29133
0.136768,-3.80761,-6.90533,-3.29133
0.187458,-3.29133,-6.90533,-3.29133
0.214805,-2.77504,-6.90533,-3.29133
0.225605,-2.25875,-6.90533,-3.29133
0.22147,-1.74247,-6.90533,-3.29133
0.198598,-1.22618,-6.90533,-3.29133
0.1068,-3.80761,-6.38905,-3.29133
0.153776,-3.29133,-6.38905,-3.29133
0.189306,-2.77504,-6.38905,-3.29133
0.219538,-2.25875,-6.38905,-3.29133
0.241733,-1.74247,-6.38905,-3.29133
0.229612,-1.22618,-6.38905,-3.29133
0.160467,-0.709893,-6.38905,-3.29133
0.119458,-3.29133,-5.87276,-3.29133
0.14421,-2.77504,-5.87276,-3.29133
0.18436,-2.25875,-5.87276,-3.29133
0.235688,-1.74247,-5.87276,-3.29133
0.263426,-1.22618,-5.87276,-3.29133
0.253318,-0.709893,-5.87276,-3.29133
0.116997,-3.80761,-5.35647,-3.29133
0.10346,-3.29133,-5.35647,-3.29133
0.105305,-2.77504,-5.35647,-3.29133
0.132068,-2.25875,-5.35647,-3.29133
0.210994,-1.74247,-5.35647,-3.29133
0.290177,-1.22618,-5.35647,-3.29133
0.329648,-0.709893,-5.35647,-3.29133
0.330593,-0.193607,-5.35647,-3.29133
0.0797677,-3.80761,-4.84019,-3.29133
0.0831138,-3.29133,-4.84019,-3.29133
0.141432,-1.74247,-4.84019,-3.29133
0.302984,-1.22618,-4.84019,-3.29133
0.381768,-0.709893,-4.84019,-3.29133
0.415865,-0.193607,-4.84019,-3.29133
0.100747,-3.80761,-4.3239,-3.29133
0.315356,-0.709893,-4.3239,-3.29133
0.441795,-0.193607,-4.3239,-3.29133
0.0468705,-3.80761,-3.80761,-3.29133
0.311067,-0.193607,-3.80761,-3.29133
0.0586743,-6.90533,-3.29133,-3.29133
0.0746284,-6.38905,-3.29133,-3.29133
0.0340235,-0.193607,-3.29133,-3.29133
0.12329,-6.90533,-2.77504,-3.29133
0.140445,-6.38905,-2.77504,-3.29133
0,-0.193607,-2.77504,-3.29133
0.197578,-6.38905,-2.25875,-3.29133
0.161293,-5.87276,-2.25875,-3.29133
0.181806,-5.87276,-1.74247,-3.29133
0.0957188,-5.35647,-1.74247,-3.29133
-0.108036,-4.84019,-1.22618,-3.29133
0,-4.3239,-1.22618,-3.29133
0.168061,-3.29133,-7.93791,-2.77504
0.167786,-2.77504,-7.93791,-2.77504
0.146283,-2.25875,-7.93791,-2.77504
0.169043,-3.80761,-7.42162,-2.77504
0.211247,-3.29133,-7.42162,-2.77504
0.213044,-2.77504,-7.42162,-2.77504
0.203691,-2.25875,-7.42162,-2.77504
0.190792,-1.74247,-7.42162,-2.77504
0.147741,-1.22618,-7.42162,-2.77504
0.181567,-3.80761,-6.90533,-2.77504
0.208796,-3.29133,-6.90533,-2.77504
0.222515,-2.77504,-6.90533,-2.77504
0.235338,-2.25875,-6.90533,-2.77504
0.242461,-1.74247,-6.90533,-2.77504
0.238701,-1.22618,-6.90533,-2.77504
0.173179,-0.709893,-6.90533,-2.77504
0.147171,-3.80761,-6.38905,-2.77504
0.174755,-3.29133,-6.38905,-2.77504
0.194632,-2.77504,-6.38905,-2.77504
0.221864,-2.25875,-6.38905,-2.77504
0.254894,-1.74247,-6.38905,-2.77504
0.256921,-1.22618,-6.38905,-2.77504
0.221795,-0.709893,-6.38905,-2.77504
0.113962,-3.80761,-5.87276,-2.77504
0.128709,-3.29133,-5.87276,-2.77504
0.144824,-2.77504,-5.87276,-2.77504
0.176755,-2.25875,-5.87276,-2.77504
0.238501,-1.74247,-5.87276,-2.77504
0.278913,-1.22618,-5.87276,-2.77504
0.28985,-0.709893,-5.87276,-2.77504
0.228374,-0.193607,-5.87276,-2.77504
0.115215,-3.80761,-5.35647,-2.77504
0.0968003,-3.29133,-5.35647,-2.77504
0.0942661,-2.77504,-5.35647,-2.77504
0.109572,-2.25875,-5.35647,-2.77504
0.195814,-1.74247,-5.35647,-2.77504
0.289002,-1.22618,-5.35647,-2.77504
0.335325,-0.709893,-5.35647,-2.77504
0.349898,-0.193607,-5.35647,-2.77504
0.0811078,-3.80761,-4.84019,-2.77504
0.0779284,-3.29133,-4.84019,-2.77504
0.105979,-1.74247,-4.84019,-2.77504
0.288544,-1.22618,-4.84019,-2.77504
0.374722,-0.709893,-4.84019,-2.77504
0.42477,-0.193607,-4.84019,-2.77504
0.0639095,-4.3239,-4.3239,-2.77504
0.090202,-3.80761,-4.3239,-2.77504
0.291863,-0.709893,-4.3239,-2.77504
0.427637,-0.193607,-4.3239,-2.77504
0.0167287,-6.90533,-3.80761,-2.77504
0.0799719,-4.3239,-3.80761,-2.77504
0.0403577,-3.80761,-3.80761,-2.77504
0.295747,-0.193607,-3.80761,-2.77504
0.273522,0.32268,-3.80761,-2.77504
0.089956,-6.90533,-3.29133,-2.77504
0.107694,-6.38905,-3.29133,-2.77504
0.0534269,-0.193607,-3.29133,-2.77504
0.135888,-6.90533,-2.77504,-2.77504
0.156526,-6.38905,-2.77504,-2.77504
0.17133,-6.90533,-2.25875,-2.77504
0.18911,-6.38905,-2.25875,-2.77504
0.174521,-5.87276,-2.25875,-2.77504
0.177344,-6.38905,-1.74247,-2.77504
0.197777,-5.87276,-1.74247,-2.77504
0.139673,-5.35647,-1.74247,-2.77504
0.0918642,-4.84019,-1.74247,-2.77504
0.0328568,-4.84019,-1.22618,-2.77504
0,-4.3239,-1.22618,-2.77504
0.145517,-2.77504,-8.45419,-2.25875
0.0962287,-2.25875,-8.45419,-2.25875
0.181578,-3.80761,-7.93791,-2.25875
0.207608,-3.29133,-7.93791,-2.25875
0.194407,-2.77504,-7.93791,-2.25875
0.1732,-2.25875,-7.93791,-2.25875
0.125925,-1.74247,-7.93791,-2.25875
0.211862,-3.80761,-7.42162,-2.25875
0.221634,-3.29133,-7.42162,-2.25875
0.220097,-2.77504,-7.42162,-2.25875
0.214811,-2.25875,-7.42162,-2.25875
0.214495,-1.74247,-7.42162,-2.25875
0.191639,-1.22618,-7.42162,-2.25875
0.167072,-4.3239,-6.90533,-2.25875
0.210623,-3.80761,-6.90533,-2.25875
0.212116,-3.29133,-6.90533,-2.25875
0.216587,-2.77504,-6.90533,-2.25875
0.228569,-2.25875,-6.90533,-2.25875
0.245473,-1.74247,-6.90533,-2.25875
0.246214,-1.22618,-6.90533,-2.25875
0.19771,-0.709893,-6.90533,-2.25875
0.185746,-3.80761,-6.38905,-2.25875
0.180196,-3.29133,-6.38905,-2.25875
0.186775,-2.77504,-6.38905,-2.25875
0.210332,-2.25875,-6.38905,-2.25875
0.254311,-1.74247,-6.38905,-2.25875
0.271607,-1.22618,-6.38905,-2.25875
0.254344,-0.709893,-6.38905,-2.25875
0.111768,-0.193607,-6.38905,-2.25875
0.138716,-3.80761,-5.87276,-2.25875
0.124729,-3.29133,-5.87276,-2.25875
0.126377,-2.77504,-5.87276,-2.25875
0.152125,-2.25875,-5.87276,-2.25875
0.217611,-1.74247,-5.87276,-2.25875
0.280989,-1.22618,-5.87276,-2.25875
0.313735,-0.709893,-5.87276,-2.25875
0.290412,-0.193607,-5.87276,-2.25875
0.0965681,-3.80761,-5.35647,-2.25875
0.0730475,-3.29133,-5.35647,-2.25875
0.0701176,-2.77504,-5.35647,-2.25875
0.0721405,-2.25875,-5.35647,-2.25875
0.163042,-1.74247,-5.35647,-2.25875
0.278944,-1.22618,-5.35647,-2.25875
0.337334,-0.709893,-5.35647,-2.25875
0.363697,-0.193607,-5.35647,-2.25875
0.0642769,-3.80761,-4.84019,-2.25875
0.0671591,-3.29133,-4.84019,-2.25875
0.264223,-1.22618,-4.84019,-2.25875
0.360816,-0.709893,-4.84019,-2.25875
0.429524,-0.193607,-4.84019,-2.25875
0.364806,0.32268,-4.84019,-2.25875
0.0807274,-4.3239,-4.3239,-2.25875
0.0750175,-3.80761,-4.3239,-2.25875
